#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  39 400
# Band-Index    1
   0.53875     -3.091331     -3.091331
   0.56084     -3.120447     -3.120447
   0.58293     -3.149645     -3.149645
   0.60501     -3.122932     -3.122932
   0.62710     -3.124479     -3.124479
 
# Band-Index  202
   0.62710     -3.081698     -3.081698
   0.60501     -3.114184     -3.114185
   0.58293     -3.121011     -3.121011
   0.56084     -3.106356     -3.106356
   0.53875     -3.079632     -3.079632
   0.51666     -3.065060     -3.065060
   0.49458     -3.058977     -3.058977
   0.47249     -3.031894     -3.031894
   0.45040     -3.003688     -3.003689
   0.42831     -2.976010     -2.976010
   0.40622     -2.965863     -2.965863
   0.38414     -2.992679     -2.992679
   0.36205     -3.015319     -3.015319
   0.36205     -3.015319     -3.015319
   0.35101     -3.002369     -3.002369
   0.33997     -3.002627     -3.002627
   0.32892     -2.995005     -2.995005
   0.31788     -2.980041     -2.980041
   0.30684     -2.963881     -2.963881
   0.29580     -2.951808     -2.951808
   0.28476     -2.933152     -2.933151
   0.27371     -2.913643     -2.913643
   0.26267     -2.894477     -2.894477
   0.25163     -2.879893     -2.879893
   0.24059     -2.892426     -2.892426
   0.22954     -2.905034     -2.905034
   0.22954     -2.905034     -2.905034
   0.21042     -2.903093     -2.903093
   0.19129     -2.931968     -2.931968
   0.17216     -2.966058     -2.966058
   0.15303     -3.014859     -3.014859
   0.13390     -3.026742     -3.026742
   0.11477     -3.051861     -3.051861
   0.09564     -3.066532     -3.066532
   0.07651     -3.098028     -3.098028
   0.05739     -3.130181     -3.130181
   0.03826     -3.120974     -3.120974
   0.01913     -3.113165     -3.113165
   0.00000     -3.081698     -3.081698
 
# Band-Index  203
   0.00000     -3.081662     -3.081662
   0.01913     -3.092618     -3.092618
   0.03826     -3.112727     -3.112727
   0.05739     -3.114070     -3.114070
   0.07651     -3.097764     -3.097764
   0.09564     -3.066010     -3.066010
   0.11477     -3.029741     -3.029741
   0.13390     -3.015787     -3.015787
   0.15303     -2.998535     -2.998535
   0.17216     -2.954885     -2.954885
   0.19129     -2.926803     -2.926803
   0.21042     -2.902317     -2.902317
   0.22954     -2.904821     -2.904821
   0.22954     -2.904821     -2.904821
   0.24059     -2.892099     -2.892099
   0.25163     -2.878693     -2.878693
   0.26267     -2.889758     -2.889758
   0.27371     -2.909011     -2.909011
   0.28476     -2.928787     -2.928787
   0.29580     -2.948438     -2.948437
   0.30684     -2.961862     -2.961862
   0.31788     -2.977937     -2.977937
   0.32892     -2.979962     -2.979962
   0.33997     -2.977585     -2.977585
   0.35101     -2.997686     -2.997686
   0.36205     -2.993486     -2.993486
   0.36205     -2.993486     -2.993486
   0.38414     -2.989424     -2.989424
   0.40622     -2.947682     -2.947682
   0.42831     -2.969547     -2.969547
   0.45040     -2.974606     -2.974605
   0.47249     -2.995636     -2.995636
   0.49458     -3.030786     -3.030786
   0.51666     -3.064120     -3.064120
   0.53875     -3.073885     -3.073884
   0.56084     -3.102290     -3.102290
   0.58293     -3.117374     -3.117374
   0.60501     -3.112089     -3.112089
   0.62710     -3.081662     -3.081662
 
# Band-Index  204
   0.62710     -3.073932     -3.073932
   0.60501     -3.087671     -3.087671
   0.58293     -3.087186     -3.087186
   0.56084     -3.075362     -3.075362
   0.53875     -3.068261     -3.068261
   0.51666     -3.059294     -3.059294
   0.49458     -3.023628     -3.023628
   0.47249     -2.988141     -2.988141
   0.45040     -2.966576     -2.966575
   0.42831     -2.937296     -2.937296
   0.40622     -2.944324     -2.944325
   0.38414     -2.983460     -2.983460
   0.36205     -2.980599     -2.980599
   0.36205     -2.980599     -2.980599
   0.35101     -2.979346     -2.979346
   0.33997     -2.958010     -2.958010
   0.32892     -2.953536     -2.953536
   0.31788     -2.933248     -2.933248
   0.30684     -2.920381     -2.920381
   0.29580     -2.910426     -2.910426
   0.28476     -2.901056     -2.901055
   0.27371     -2.892319     -2.892319
   0.26267     -2.884287     -2.884287
   0.25163     -2.876132     -2.876132
   0.24059     -2.869983     -2.869983
   0.22954     -2.864919     -2.864919
   0.22954     -2.864919     -2.864919
   0.21042     -2.898450     -2.898450
   0.19129     -2.925492     -2.925492
   0.17216     -2.954515     -2.954514
   0.15303     -2.996953     -2.996953
   0.13390     -3.015576     -3.015576
   0.11477     -3.028703     -3.028703
   0.09564     -3.059621     -3.059621
   0.07651     -3.092567     -3.092567
   0.05739     -3.113565     -3.113565
   0.03826     -3.112456     -3.112456
   0.01913     -3.092345     -3.092345
   0.00000     -3.073932     -3.073932
 
# Band-Index  205
   0.00000     -3.072810     -3.072810
   0.01913     -3.084427     -3.084427
   0.03826     -3.080602     -3.080602
   0.05739     -3.068377     -3.068377
   0.07651     -3.053485     -3.053485
   0.09564     -3.049433     -3.049434
   0.11477     -3.017776     -3.017776
   0.13390     -2.996472     -2.996472
   0.15303     -2.967821     -2.967821
   0.17216     -2.943753     -2.943753
   0.19129     -2.924424     -2.924424
   0.21042     -2.898428     -2.898428
   0.22954     -2.863264     -2.863264
   0.22954     -2.863264     -2.863264
   0.24059     -2.859055     -2.859054
   0.25163     -2.874992     -2.874992
   0.26267     -2.873757     -2.873757
   0.27371     -2.881793     -2.881793
   0.28476     -2.890756     -2.890755
   0.29580     -2.900353     -2.900353
   0.30684     -2.917603     -2.917603
   0.31788     -2.930855     -2.930855
   0.32892     -2.941797     -2.941797
   0.33997     -2.953102     -2.953102
   0.35101     -2.964541     -2.964541
   0.36205     -2.972606     -2.972606
   0.36205     -2.972606     -2.972606
   0.38414     -2.923428     -2.923428
   0.40622     -2.911950     -2.911949
   0.42831     -2.931247     -2.931247
   0.45040     -2.955429     -2.955429
   0.47249     -2.980388     -2.980388
   0.49458     -3.014637     -3.014636
   0.51666     -3.056463     -3.056463
   0.53875     -3.067944     -3.067944
   0.56084     -3.069935     -3.069935
   0.58293     -3.071014     -3.071014
   0.60501     -3.080026     -3.080026
   0.62710     -3.072810     -3.072810
 
# Band-Index  206
   0.62710     -3.072705     -3.072705
   0.60501     -3.071613     -3.071613
   0.58293     -3.070787     -3.070787
   0.56084     -3.069665     -3.069664
   0.53875     -3.058063     -3.058063
   0.51666     -3.048094     -3.048094
   0.49458     -3.013873     -3.013873
   0.47249     -2.961074     -2.961074
   0.45040     -2.918225     -2.918225
   0.42831     -2.927553     -2.927552
   0.40622     -2.907611     -2.907611
   0.38414     -2.923049     -2.923048
   0.36205     -2.964240     -2.964240
   0.36205     -2.964240     -2.964240
   0.35101     -2.955281     -2.955281
   0.33997     -2.948409     -2.948409
   0.32892     -2.938540     -2.938540
   0.31788     -2.926730     -2.926729
   0.30684     -2.916974     -2.916974
   0.29580     -2.896028     -2.896028
   0.28476     -2.868867     -2.868867
   0.27371     -2.849199     -2.849198
   0.26267     -2.863831     -2.863831
   0.25163     -2.870919     -2.870919
   0.24059     -2.858729     -2.858729
   0.22954     -2.852322     -2.852322
   0.22954     -2.852322     -2.852322
   0.21042     -2.896031     -2.896031
   0.19129     -2.905017     -2.905017
   0.17216     -2.942895     -2.942895
   0.15303     -2.966865     -2.966865
   0.13390     -2.995432     -2.995432
   0.11477     -3.017092     -3.017092
   0.09564     -3.030092     -3.030092
   0.07651     -3.051068     -3.051068
   0.05739     -3.068312     -3.068312
   0.03826     -3.080567     -3.080567
   0.01913     -3.084387     -3.084387
   0.00000     -3.072705     -3.072705
 
# Band-Index  207
   0.00000     -3.070667     -3.070667
   0.01913     -3.050495     -3.050495
   0.03826     -3.032990     -3.032990
   0.05739     -3.043110     -3.043110
   0.07651     -3.050363     -3.050363
   0.09564     -3.029420     -3.029420
   0.11477     -3.006734     -3.006734
   0.13390     -2.964747     -2.964747
   0.15303     -2.923627     -2.923628
   0.17216     -2.912612     -2.912611
   0.19129     -2.903595     -2.903595
   0.21042     -2.895039     -2.895038
   0.22954     -2.852192     -2.852192
   0.22954     -2.852192     -2.852192
   0.24059     -2.857293     -2.857293
   0.25163     -2.865127     -2.865127
   0.26267     -2.863310     -2.863310
   0.27371     -2.848851     -2.848851
   0.28476     -2.868533     -2.868533
   0.29580     -2.895941     -2.895940
   0.30684     -2.910511     -2.910511
   0.31788     -2.921171     -2.921171
   0.32892     -2.932270     -2.932270
   0.33997     -2.943710     -2.943710
   0.35101     -2.917497     -2.917497
   0.36205     -2.890232     -2.890233
   0.36205     -2.890232     -2.890233
   0.38414     -2.918951     -2.918951
   0.40622     -2.899265     -2.899265
   0.42831     -2.904719     -2.904719
   0.45040     -2.907054     -2.907054
   0.47249     -2.960225     -2.960225
   0.49458     -3.012330     -3.012329
   0.51666     -3.038751     -3.038751
   0.53875     -3.047731     -3.047731
   0.56084     -3.040301     -3.040301
   0.58293     -3.056705     -3.056705
   0.60501     -3.071415     -3.071414
   0.62710     -3.070667     -3.070667
 
# Band-Index  208
   0.62710     -3.070337     -3.070337
   0.60501     -3.047027     -3.047027
   0.58293     -3.031044     -3.031043
   0.56084     -3.039262     -3.039262
   0.53875     -3.045695     -3.045694
   0.51666     -3.029967     -3.029967
   0.49458     -3.002878     -3.002878
   0.47249     -2.935356     -2.935356
   0.45040     -2.906102     -2.906102
   0.42831     -2.888386     -2.888386
   0.40622     -2.896655     -2.896655
   0.38414     -2.915449     -2.915449
   0.36205     -2.889855     -2.889856
   0.36205     -2.889855     -2.889856
   0.35101     -2.875808     -2.875808
   0.33997     -2.879085     -2.879085
   0.32892     -2.889587     -2.889587
   0.31788     -2.891941     -2.891941
   0.30684     -2.878549     -2.878549
   0.29580     -2.855145     -2.855145
   0.28476     -2.846277     -2.846277
   0.27371     -2.848603     -2.848603
   0.26267     -2.851212     -2.851212
   0.25163     -2.854641     -2.854641
   0.24059     -2.852826     -2.852826
   0.22954     -2.840603     -2.840603
   0.22954     -2.840603     -2.840603
   0.21042     -2.819882     -2.819882
   0.19129     -2.873742     -2.873742
   0.17216     -2.911300     -2.911300
   0.15303     -2.921656     -2.921656
   0.13390     -2.957000     -2.957000
   0.11477     -2.996512     -2.996512
   0.09564     -3.015507     -3.015507
   0.07651     -3.017174     -3.017174
   0.05739     -3.017592     -3.017592
   0.03826     -3.029106     -3.029106
   0.01913     -3.050406     -3.050406
   0.00000     -3.070337     -3.070337
 
# Band-Index  209
   0.00000     -3.068931     -3.068931
   0.01913     -3.046442     -3.046442
   0.03826     -3.029008     -3.029008
   0.05739     -3.017228     -3.017228
   0.07651     -3.016773     -3.016773
   0.09564     -3.014496     -3.014496
   0.11477     -2.995499     -2.995499
   0.13390     -2.956479     -2.956479
   0.15303     -2.921297     -2.921297
   0.17216     -2.893828     -2.893829
   0.19129     -2.873458     -2.873458
   0.21042     -2.819425     -2.819425
   0.22954     -2.839847     -2.839847
   0.22954     -2.839847     -2.839847
   0.24059     -2.846707     -2.846707
   0.25163     -2.841986     -2.841986
   0.26267     -2.838148     -2.838148
   0.27371     -2.840440     -2.840439
   0.28476     -2.833343     -2.833343
   0.29580     -2.844998     -2.844998
   0.30684     -2.861024     -2.861024
   0.31788     -2.879301     -2.879301
   0.32892     -2.883915     -2.883915
   0.33997     -2.876337     -2.876337
   0.35101     -2.871714     -2.871714
   0.36205     -2.884106     -2.884106
   0.36205     -2.884106     -2.884106
   0.38414     -2.878977     -2.878977
   0.40622     -2.874084     -2.874083
   0.42831     -2.853193     -2.853193
   0.45040     -2.899326     -2.899326
   0.47249     -2.916231     -2.916231
   0.49458     -2.950772     -2.950772
   0.51666     -2.967900     -2.967900
   0.53875     -2.984029     -2.984029
   0.56084     -3.011358     -3.011358
   0.58293     -3.030648     -3.030648
   0.60501     -3.038665     -3.038665
   0.62710     -3.068931     -3.068931
 
# Band-Index  210
   0.62710     -3.061032     -3.061032
   0.60501     -3.030267     -3.030267
   0.58293     -3.018549     -3.018549
   0.56084     -2.994441     -2.994441
   0.53875     -2.961399     -2.961399
   0.51666     -2.946388     -2.946388
   0.49458     -2.930487     -2.930487
   0.47249     -2.914438     -2.914438
   0.45040     -2.897872     -2.897872
   0.42831     -2.852644     -2.852643
   0.40622     -2.861240     -2.861240
   0.38414     -2.871166     -2.871166
   0.36205     -2.859480     -2.859480
   0.36205     -2.859480     -2.859480
   0.35101     -2.866525     -2.866524
   0.33997     -2.861615     -2.861615
   0.32892     -2.847825     -2.847825
   0.31788     -2.845359     -2.845359
   0.30684     -2.844675     -2.844674
   0.29580     -2.836522     -2.836522
   0.28476     -2.833002     -2.833002
   0.27371     -2.838318     -2.838317
   0.26267     -2.808704     -2.808704
   0.25163     -2.807522     -2.807522
   0.24059     -2.823491     -2.823491
   0.22954     -2.835703     -2.835702
   0.22954     -2.835703     -2.835702
   0.21042     -2.807503     -2.807503
   0.19129     -2.844789     -2.844790
   0.17216     -2.883576     -2.883576
   0.15303     -2.907903     -2.907903
   0.13390     -2.934660     -2.934660
   0.11477     -2.950370     -2.950370
   0.09564     -2.968172     -2.968172
   0.07651     -2.987534     -2.987534
   0.05739     -3.007979     -3.007979
   0.03826     -3.019084     -3.019083
   0.01913     -3.046146     -3.046146
   0.00000     -3.061032     -3.061032
 
# Band-Index  211
   0.00000     -3.060922     -3.060922
   0.01913     -3.028639     -3.028639
   0.03826     -3.017359     -3.017359
   0.05739     -3.007857     -3.007857
   0.07651     -2.987401     -2.987401
   0.09564     -2.968020     -2.968020
   0.11477     -2.950198     -2.950198
   0.13390     -2.934446     -2.934446
   0.15303     -2.907500     -2.907500
   0.17216     -2.851776     -2.851776
   0.19129     -2.797952     -2.797952
   0.21042     -2.794419     -2.794419
   0.22954     -2.835174     -2.835174
   0.22954     -2.835174     -2.835174
   0.24059     -2.818782     -2.818781
   0.25163     -2.802913     -2.802913
   0.26267     -2.808017     -2.808016
   0.27371     -2.832719     -2.832719
   0.28476     -2.831794     -2.831794
   0.29580     -2.830068     -2.830068
   0.30684     -2.829252     -2.829252
   0.31788     -2.834479     -2.834479
   0.32892     -2.846649     -2.846649
   0.33997     -2.857377     -2.857378
   0.35101     -2.864404     -2.864404
   0.36205     -2.856036     -2.856036
   0.36205     -2.856036     -2.856036
   0.38414     -2.862773     -2.862773
   0.40622     -2.853180     -2.853180
   0.42831     -2.825052     -2.825052
   0.45040     -2.802843     -2.802843
   0.47249     -2.864408     -2.864408
   0.49458     -2.860290     -2.860290
   0.51666     -2.892421     -2.892420
   0.53875     -2.946524     -2.946524
   0.56084     -2.980045     -2.980045
   0.58293     -3.004848     -3.004848
   0.60501     -3.027510     -3.027510
   0.62710     -3.060922     -3.060922
 
# Band-Index  212
   0.62710     -3.014225     -3.014225
   0.60501     -3.019947     -3.019946
   0.58293     -2.987361     -2.987361
   0.56084     -2.971683     -2.971683
   0.53875     -2.926954     -2.926954
   0.51666     -2.891978     -2.891978
   0.49458     -2.859880     -2.859880
   0.47249     -2.824887     -2.824887
   0.45040     -2.786454     -2.786454
   0.42831     -2.776200     -2.776200
   0.40622     -2.801543     -2.801542
   0.38414     -2.832406     -2.832406
   0.36205     -2.851758     -2.851758
   0.36205     -2.851758     -2.851758
   0.35101     -2.850939     -2.850939
   0.33997     -2.848649     -2.848649
   0.32892     -2.843345     -2.843345
   0.31788     -2.829899     -2.829899
   0.30684     -2.821969     -2.821969
   0.29580     -2.817083     -2.817083
   0.28476     -2.827671     -2.827671
   0.27371     -2.800436     -2.800436
   0.26267     -2.792155     -2.792155
   0.25163     -2.778819     -2.778819
   0.24059     -2.775564     -2.775565
   0.22954     -2.774474     -2.774474
   0.22954     -2.774474     -2.774474
   0.21042     -2.794079     -2.794079
   0.19129     -2.792160     -2.792160
   0.17216     -2.851330     -2.851330
   0.15303     -2.863958     -2.863959
   0.13390     -2.872291     -2.872291
   0.11477     -2.900084     -2.900084
   0.09564     -2.925010     -2.925010
   0.07651     -2.946717     -2.946717
   0.05739     -2.968047     -2.968047
   0.03826     -3.009677     -3.009677
   0.01913     -3.020194     -3.020194
   0.00000     -3.014225     -3.014225
 
# Band-Index  213
   0.00000     -3.013996     -3.013996
   0.01913     -3.014934     -3.014934
   0.03826     -3.009276     -3.009276
   0.05739     -2.967291     -2.967291
   0.07651     -2.946618     -2.946618
   0.09564     -2.924835     -2.924835
   0.11477     -2.899892     -2.899892
   0.13390     -2.872097     -2.872097
   0.15303     -2.845909     -2.845909
   0.17216     -2.822218     -2.822217
   0.19129     -2.791022     -2.791022
   0.21042     -2.781203     -2.781203
   0.22954     -2.768959     -2.768959
   0.22954     -2.768959     -2.768959
   0.24059     -2.770073     -2.770073
   0.25163     -2.778185     -2.778185
   0.26267     -2.787667     -2.787666
   0.27371     -2.791213     -2.791214
   0.28476     -2.810632     -2.810632
   0.29580     -2.816732     -2.816731
   0.30684     -2.817202     -2.817202
   0.31788     -2.829039     -2.829039
   0.32892     -2.829521     -2.829521
   0.33997     -2.830524     -2.830524
   0.35101     -2.831906     -2.831906
   0.36205     -2.835468     -2.835468
   0.36205     -2.835468     -2.835468
   0.38414     -2.831395     -2.831395
   0.40622     -2.801128     -2.801128
   0.42831     -2.773099     -2.773099
   0.45040     -2.786010     -2.786010
   0.47249     -2.824488     -2.824487
   0.49458     -2.828529     -2.828530
   0.51666     -2.874318     -2.874318
   0.53875     -2.920296     -2.920296
   0.56084     -2.945754     -2.945754
   0.58293     -2.986578     -2.986578
   0.60501     -3.019366     -3.019366
   0.62710     -3.013996     -3.013996
 
# Band-Index  214
   0.62710     -3.013821     -3.013821
   0.60501     -3.011810     -3.011810
   0.58293     -2.984351     -2.984351
   0.56084     -2.944676     -2.944676
   0.53875     -2.918955     -2.918955
   0.51666     -2.861351     -2.861351
   0.49458     -2.822819     -2.822819
   0.47249     -2.787935     -2.787935
   0.45040     -2.776646     -2.776646
   0.42831     -2.745289     -2.745289
   0.40622     -2.783939     -2.783939
   0.38414     -2.807592     -2.807592
   0.36205     -2.833393     -2.833393
   0.36205     -2.833393     -2.833393
   0.35101     -2.828858     -2.828858
   0.33997     -2.816294     -2.816294
   0.32892     -2.802645     -2.802645
   0.31788     -2.789280     -2.789280
   0.30684     -2.799989     -2.799989
   0.29580     -2.810214     -2.810214
   0.28476     -2.800040     -2.800040
   0.27371     -2.786019     -2.786019
   0.26267     -2.784066     -2.784066
   0.25163     -2.777551     -2.777551
   0.24059     -2.748271     -2.748271
   0.22954     -2.748289     -2.748289
   0.22954     -2.748289     -2.748289
   0.21042     -2.780880     -2.780880
   0.19129     -2.781507     -2.781507
   0.17216     -2.810501     -2.810501
   0.15303     -2.842122     -2.842121
   0.13390     -2.869019     -2.869019
   0.11477     -2.891274     -2.891274
   0.09564     -2.912629     -2.912629
   0.07651     -2.933150     -2.933150
   0.05739     -2.961075     -2.961075
   0.03826     -2.985468     -2.985468
   0.01913     -3.014623     -3.014622
   0.00000     -3.013821     -3.013821
 
# Band-Index  215
   0.00000     -2.991602     -2.991602
   0.01913     -2.987667     -2.987667
   0.03826     -2.978056     -2.978056
   0.05739     -2.959665     -2.959665
   0.07651     -2.905836     -2.905836
   0.09564     -2.853026     -2.853026
   0.11477     -2.808432     -2.808432
   0.13390     -2.831716     -2.831716
   0.15303     -2.841996     -2.841996
   0.17216     -2.810460     -2.810460
   0.19129     -2.781192     -2.781192
   0.21042     -2.772870     -2.772870
   0.22954     -2.746521     -2.746520
   0.22954     -2.746521     -2.746521
   0.24059     -2.747559     -2.747559
   0.25163     -2.773367     -2.773367
   0.26267     -2.778726     -2.778726
   0.27371     -2.784945     -2.784945
   0.28476     -2.794947     -2.794947
   0.29580     -2.805334     -2.805334
   0.30684     -2.799668     -2.799668
   0.31788     -2.784285     -2.784285
   0.32892     -2.796610     -2.796610
   0.33997     -2.810073     -2.810073
   0.35101     -2.822885     -2.822885
   0.36205     -2.830609     -2.830608
   0.36205     -2.830609     -2.830608
   0.38414     -2.806553     -2.806553
   0.40622     -2.781478     -2.781478
   0.42831     -2.744898     -2.744898
   0.45040     -2.757077     -2.757077
   0.47249     -2.784077     -2.784077
   0.49458     -2.818831     -2.818831
   0.51666     -2.860436     -2.860436
   0.53875     -2.902179     -2.902179
   0.56084     -2.944376     -2.944376
   0.58293     -2.982636     -2.982636
   0.60501     -2.988901     -2.988901
   0.62710     -2.991602     -2.991602
 
# Band-Index  216
   0.62710     -2.991033     -2.991033
   0.60501     -2.982931     -2.982931
   0.58293     -2.965870     -2.965870
   0.56084     -2.941242     -2.941242
   0.53875     -2.898821     -2.898821
   0.51666     -2.857868     -2.857868
   0.49458     -2.794015     -2.794015
   0.47249     -2.728225     -2.728225
   0.45040     -2.753724     -2.753724
   0.42831     -2.735542     -2.735543
   0.40622     -2.770374     -2.770374
   0.38414     -2.752214     -2.752214
   0.36205     -2.708441     -2.708441
   0.36205     -2.708441     -2.708441
   0.35101     -2.725819     -2.725819
   0.33997     -2.745091     -2.745091
   0.32892     -2.763853     -2.763853
   0.31788     -2.781292     -2.781292
   0.30684     -2.774029     -2.774029
   0.29580     -2.759691     -2.759691
   0.28476     -2.764488     -2.764488
   0.27371     -2.777808     -2.777808
   0.26267     -2.773746     -2.773746
   0.25163     -2.749365     -2.749365
   0.24059     -2.746959     -2.746959
   0.22954     -2.722100     -2.722100
   0.22954     -2.722100     -2.722100
   0.21042     -2.737802     -2.737802
   0.19129     -2.779522     -2.779521
   0.17216     -2.742557     -2.742556
   0.15303     -2.719993     -2.719993
   0.13390     -2.763881     -2.763881
   0.11477     -2.797617     -2.797618
   0.09564     -2.841456     -2.841456
   0.07651     -2.903945     -2.903945
   0.05739     -2.949854     -2.949854
   0.03826     -2.977584     -2.977584
   0.01913     -2.987248     -2.987248
   0.00000     -2.991033     -2.991033
 
# Band-Index  217
   0.00000     -2.990828     -2.990828
   0.01913     -2.983390     -2.983390
   0.03826     -2.968263     -2.968263
   0.05739     -2.941696     -2.941696
   0.07651     -2.897500     -2.897500
   0.09564     -2.839727     -2.839727
   0.11477     -2.771645     -2.771645
   0.13390     -2.697866     -2.697866
   0.15303     -2.704137     -2.704137
   0.17216     -2.742417     -2.742417
   0.19129     -2.778705     -2.778705
   0.21042     -2.733914     -2.733914
   0.22954     -2.721752     -2.721752
   0.22954     -2.721752     -2.721752
   0.24059     -2.745224     -2.745224
   0.25163     -2.743193     -2.743193
   0.26267     -2.760802     -2.760802
   0.27371     -2.773449     -2.773449
   0.28476     -2.760231     -2.760231
   0.29580     -2.755277     -2.755277
   0.30684     -2.769008     -2.769008
   0.31788     -2.780585     -2.780584
   0.32892     -2.763549     -2.763549
   0.33997     -2.744779     -2.744779
   0.35101     -2.725487     -2.725487
   0.36205     -2.707916     -2.707916
   0.36205     -2.707916     -2.707916
   0.38414     -2.751745     -2.751745
   0.40622     -2.769576     -2.769576
   0.42831     -2.734318     -2.734318
   0.45040     -2.694422     -2.694422
   0.47249     -2.707413     -2.707413
   0.49458     -2.784769     -2.784769
   0.51666     -2.788923     -2.788923
   0.53875     -2.844746     -2.844746
   0.56084     -2.918713     -2.918713
   0.58293     -2.964815     -2.964815
   0.60501     -2.982430     -2.982430
   0.62710     -2.990828     -2.990828
 
# Band-Index  218
   0.62710     -2.576647     -2.576647
   0.60501     -2.610273     -2.610273
   0.58293     -2.656598     -2.656598
   0.56084     -2.702670     -2.702671
   0.53875     -2.747025     -2.747026
   0.51666     -2.765065     -2.765065
   0.49458     -2.681820     -2.681820
   0.47249     -2.701061     -2.701061
   0.45040     -2.691239     -2.691239
   0.42831     -2.732582     -2.732582
   0.40622     -2.716251     -2.716251
   0.38414     -2.707782     -2.707782
   0.36205     -2.707507     -2.707507
   0.36205     -2.707507     -2.707507
   0.35101     -2.711176     -2.711176
   0.33997     -2.716144     -2.716143
   0.32892     -2.722870     -2.722870
   0.31788     -2.731208     -2.731208
   0.30684     -2.741007     -2.741007
   0.29580     -2.752043     -2.752043
   0.28476     -2.744608     -2.744608
   0.27371     -2.728858     -2.728858
   0.26267     -2.736976     -2.736976
   0.25163     -2.741457     -2.741457
   0.24059     -2.728429     -2.728429
   0.22954     -2.718562     -2.718561
   0.22954     -2.718562     -2.718561
   0.21042     -2.731411     -2.731411
   0.19129     -2.706118     -2.706119
   0.17216     -2.677492     -2.677493
   0.15303     -2.702861     -2.702861
   0.13390     -2.696143     -2.696143
   0.11477     -2.769901     -2.769901
   0.09564     -2.761499     -2.761499
   0.07651     -2.723606     -2.723607
   0.05739     -2.684266     -2.684266
   0.03826     -2.644025     -2.644026
   0.01913     -2.604194     -2.604195
   0.00000     -2.576647     -2.576647
 
# Band-Index  219
   0.00000     -2.542204     -2.542204
   0.01913     -2.543947     -2.543947
   0.03826     -2.549190     -2.549190
   0.05739     -2.557886     -2.557887
   0.07651     -2.570000     -2.569999
   0.09564     -2.597309     -2.597309
   0.11477     -2.630330     -2.630330
   0.13390     -2.666323     -2.666322
   0.15303     -2.649619     -2.649619
   0.17216     -2.674188     -2.674188
   0.19129     -2.699742     -2.699742
   0.21042     -2.729233     -2.729233
   0.22954     -2.717782     -2.717782
   0.22954     -2.717782     -2.717782
   0.24059     -2.721815     -2.721815
   0.25163     -2.739640     -2.739640
   0.26267     -2.735260     -2.735260
   0.27371     -2.728379     -2.728379
   0.28476     -2.740947     -2.740947
   0.29580     -2.747975     -2.747975
   0.30684     -2.737001     -2.737001
   0.31788     -2.727302     -2.727302
   0.32892     -2.719045     -2.719045
   0.33997     -2.712382     -2.712382
   0.35101     -2.707463     -2.707462
   0.36205     -2.704430     -2.704430
   0.36205     -2.704430     -2.704430
   0.38414     -2.703928     -2.703928
   0.40622     -2.712452     -2.712452
   0.42831     -2.728879     -2.728879
   0.45040     -2.690783     -2.690783
   0.47249     -2.658324     -2.658325
   0.49458     -2.680966     -2.680966
   0.51666     -2.635446     -2.635446
   0.53875     -2.592217     -2.592216
   0.56084     -2.563103     -2.563104
   0.58293     -2.551344     -2.551345
   0.60501     -2.544314     -2.544314
   0.62710     -2.542204     -2.542204
 
# Band-Index  220
   0.62710     -2.540864     -2.540864
   0.60501     -2.524024     -2.524023
   0.58293     -2.534700     -2.534699
   0.56084     -2.555110     -2.555110
   0.53875     -2.579630     -2.579631
   0.51666     -2.600976     -2.600977
   0.49458     -2.627190     -2.627191
   0.47249     -2.650635     -2.650635
   0.45040     -2.682501     -2.682500
   0.42831     -2.727449     -2.727449
   0.40622     -2.702506     -2.702506
   0.38414     -2.673420     -2.673420
   0.36205     -2.704000     -2.704000
   0.36205     -2.704000     -2.704000
   0.35101     -2.685211     -2.685211
   0.33997     -2.668247     -2.668247
   0.32892     -2.666132     -2.666132
   0.31788     -2.678329     -2.678329
   0.30684     -2.692452     -2.692451
   0.29580     -2.705937     -2.705937
   0.28476     -2.718093     -2.718092
   0.27371     -2.726853     -2.726853
   0.26267     -2.711809     -2.711809
   0.25163     -2.694650     -2.694650
   0.24059     -2.701197     -2.701197
   0.22954     -2.711238     -2.711238
   0.22954     -2.711238     -2.711238
   0.21042     -2.727246     -2.727246
   0.19129     -2.699598     -2.699598
   0.17216     -2.669409     -2.669409
   0.15303     -2.643708     -2.643708
   0.13390     -2.664685     -2.664685
   0.11477     -2.626969     -2.626969
   0.09564     -2.590199     -2.590199
   0.07651     -2.569959     -2.569959
   0.05739     -2.549394     -2.549393
   0.03826     -2.534037     -2.534037
   0.01913     -2.523468     -2.523467
   0.00000     -2.540864     -2.540864
 
# Band-Index  221
   0.00000     -2.514686     -2.514686
   0.01913     -2.514225     -2.514226
   0.03826     -2.511308     -2.511307
   0.05739     -2.523342     -2.523342
   0.07651     -2.554992     -2.554991
   0.09564     -2.585299     -2.585299
   0.11477     -2.603800     -2.603800
   0.13390     -2.625298     -2.625299
   0.15303     -2.621253     -2.621253
   0.17216     -2.637515     -2.637515
   0.19129     -2.695432     -2.695432
   0.21042     -2.721499     -2.721499
   0.22954     -2.707723     -2.707723
   0.22954     -2.707723     -2.707723
   0.24059     -2.696849     -2.696849
   0.25163     -2.690263     -2.690263
