    # Energy          Mo           S          Si           C           O
     3.27048   -12.12090    -6.56843    -2.83281    -0.05210    -0.59269
     3.27348   -15.52144    -8.29545    -2.07736    -0.04814    -0.51629
     3.27648   -16.31756    -8.67896    -1.88498    -0.04447    -0.45784
     3.27948   -14.98489    -7.94000    -1.62396    -0.04047    -0.41182
     3.28248   -13.98005    -7.38600    -1.48043    -0.03734    -0.37527
     3.28548   -11.44419    -6.04995    -1.31686    -0.03174    -0.32418
     3.28848   -11.18780    -5.89530    -1.29229    -0.03046    -0.30550
     3.29148   -10.33841    -5.42524    -1.26493    -0.02934    -0.29206
     3.29448    -9.52335    -4.97317    -1.24304    -0.02808    -0.27702
     3.29748   -10.12839    -5.27159    -1.26856    -0.02691    -0.25202
     3.30048   -11.60931    -6.01948    -1.35050    -0.02599    -0.22287
     3.30348   -12.40043    -6.40170    -1.40559    -0.02481    -0.19453
     3.30648   -11.96807    -6.15936    -1.15451    -0.02093    -0.16026
     3.30948   -10.00198    -5.12990    -0.92474    -0.01739    -0.13685
     3.31248   -10.65828    -5.44321    -0.93774    -0.01731    -0.12667
     3.31548   -11.31647    -5.75430    -0.95200    -0.01729    -0.11668
     3.31848   -12.46748    -6.30957    -1.32524    -0.01776    -0.10831
     3.32148   -17.84232    -8.89030    -1.56368    -0.02303    -0.09484
     3.32448   -10.20958    -5.15303    -1.50905    -0.01438    -0.07722
     3.32748    -7.58294    -3.84417    -1.51857    -0.01142    -0.07217
     3.33048    -5.83610    -2.96172    -1.53742    -0.00942    -0.06801
     3.33348    -6.28774    -3.18511    -1.57407    -0.00958    -0.06576
     3.33648    -6.78865    -3.43463    -1.60837    -0.00980    -0.06404
     3.33948    -7.32297    -3.70116    -1.64199    -0.01004    -0.06236
     3.34248    -7.90930    -3.98597    -1.67559    -0.01043    -0.06077
     3.34548   -11.80817    -5.92675    -1.84878    -0.01402    -0.06215
     3.34848   -10.49764    -5.27100    -1.83531    -0.01294    -0.05920
     3.35148   -10.89201    -5.46040    -1.87067    -0.01352    -0.05781
     3.35448   -11.67834    -5.84083    -1.91390    -0.01438    -0.05668
     3.35748    -9.04139    -4.49393    -1.93195    -0.01265    -0.05305
     3.36048    -9.34007    -4.63132    -1.98871    -0.01301    -0.05152
     3.36348    -9.59396    -4.74482    -2.04278    -0.01323    -0.04939
     3.36648    -9.63946    -4.75300    -2.05674    -0.01303    -0.04604
     3.36948    -9.88680    -4.85622    -2.07270    -0.01305    -0.04297
     3.37248   -10.42500    -5.10325    -2.15245    -0.01333    -0.04040
     3.37548   -10.94927    -5.34535    -2.24805    -0.01360    -0.03791
     3.37848   -11.59851    -5.64820    -2.34326    -0.01405    -0.03578
     3.38148   -10.21857    -4.96810    -2.32129    -0.01216    -0.03087
     3.38448    -8.46213    -4.09650    -1.56269    -0.00977    -0.02330
     3.38748    -8.59718    -4.18790    -5.41901    -0.01138    -0.02878
     3.39048    -7.77342    -3.71992    -0.79762    -0.00966    -0.01672
     3.39348    -7.39438    -3.53293    -0.90836    -0.00938    -0.01544
     3.39648    -7.00809    -3.34437    -1.21181    -0.00920    -0.01529
     3.39948    -6.86180    -3.27334    -1.59494    -0.00928    -0.01609
     3.40248    -7.23634    -3.45499    -2.35813    -0.01011    -0.01875
     3.40548    -7.98496    -3.81410    -3.24976    -0.01145    -0.02195
     3.40848    -8.81732    -4.20327    -4.22201    -0.01241    -0.02477
     3.41148    -8.94463    -4.25749    -5.74641    -0.01242    -0.02771
     3.41448   -12.01288    -5.69492    -6.17540    -0.01513    -0.03038
     3.41748    -6.54623    -3.13283    -4.26033    -0.00890    -0.01905
     3.42048   -11.25355    -5.30281    -2.37940    -0.01473    -0.01874
     3.42348   -11.28404    -5.29041    -2.11905    -0.01384    -0.01677
     3.42648    -8.68074    -4.07351    -2.42770    -0.01083    -0.01407
     3.42948    -7.51955    -3.52946    -2.81499    -0.00977    -0.01310
     3.43248    -6.64665    -3.12309    -3.23040    -0.00924    -0.01257
     3.43548    -6.04908    -2.84494    -3.64754    -0.00911    -0.01239
     3.43848    -5.96086    -2.80093    -4.67963    -0.00944    -0.01290
     3.44148    -6.65494    -3.11545    -6.07463    -0.01075    -0.01430
     3.44448    -7.34461    -3.44313    -6.06736    -0.01213    -0.01465
     3.44748    -9.17092    -4.32791    -8.13119    -0.01550    -0.01731
     3.45048   -11.40546    -5.37926   -10.37675    -0.02199    -0.02268
     3.45348    -8.69049    -4.09787    -9.22946    -0.01692    -0.01851
     3.45648    -8.60321    -3.99552    -6.64481    -0.01547    -0.01745
     3.45948    -7.99750    -3.70166    -6.53349    -0.01494    -0.01769
     3.46248    -8.04854    -3.69649    -4.96365    -0.01459    -0.01599
     3.46548    -6.88251    -3.14678    -3.13909    -0.01060    -0.01126
     3.46848    -5.62372    -2.56117    -2.07681    -0.00849    -0.00885
     3.47148    -5.44301    -2.47274    -1.97360    -0.00823    -0.00855
     3.47448    -5.46774    -2.47565    -2.15343    -0.00822    -0.00849
     3.47748    -5.35885    -2.41979    -2.04990    -0.00806    -0.00830
     3.48048    -6.77675    -3.05125    -1.99362    -0.01014    -0.01014
     3.48348   -13.65130    -6.19654    -2.64233    -0.02328    -0.02303
     3.48648   -11.86780    -5.35537    -2.56012    -0.01940    -0.01928
     3.48948   -10.52964    -4.71028    -2.49608    -0.01667    -0.01648
     3.49248    -9.37328    -4.19193    -2.46531    -0.01514    -0.01509
     3.49548    -9.55089    -4.26417    -2.62288    -0.01617    -0.01608
     3.49848   -10.10716    -4.50463    -2.74212    -0.01808    -0.01789
     3.50148   -11.26740    -5.01683    -2.80972    -0.02118    -0.02079
     3.50448    -7.02684    -3.13984    -2.29264    -0.01206    -0.01231
     3.50748    -5.54906    -2.48613    -2.18352    -0.00964    -0.00995
     3.51048   -16.75341    -7.70408   -13.58269    -0.05611    -0.06572
     3.51348    -4.77740    -2.14505    -2.30352    -0.00948    -0.00998
     3.51648    -4.31585    -1.94115    -2.36997    -0.00912    -0.00965
     3.51948    -3.86754    -1.74346    -2.47667    -0.00881    -0.00935
     3.52248    -3.79492    -1.71132    -2.63199    -0.00898    -0.00953
     3.52548    -3.78034    -1.70486    -2.78961    -0.00923    -0.00976
     3.52848    -3.77056    -1.70035    -2.94686    -0.00948    -0.01000
     3.53148    -5.40423    -2.43239    -3.12126    -0.01501    -0.01486
     3.53448    -5.57842    -2.50496    -3.21040    -0.01468    -0.01463
     3.53748    -5.29449    -2.37466    -2.89496    -0.01395    -0.01401
     3.54048    -5.08062    -2.27576    -2.58322    -0.01378    -0.01393
     3.54348    -5.10002    -2.28134    -2.27585    -0.01444    -0.01458
     3.54648    -5.14194    -2.29916    -1.96954    -0.01535    -0.01549
     3.54948    -5.29069    -2.36276    -1.69182    -0.01638    -0.01648
     3.55248    -5.47019    -2.44123    -1.67192    -0.01747    -0.01753
     3.55548    -5.67756    -2.53181    -1.66231    -0.01861    -0.01863
     3.55848    -5.89704    -2.62761    -1.65864    -0.01977    -0.01975
     3.56148    -8.38184    -3.73648    -2.05520    -0.02826    -0.02776
     3.56448    -6.96787    -3.10385    -1.91977    -0.02436    -0.02421
     3.56748    -6.67559    -2.97019    -1.87234    -0.02369    -0.02364
     3.57048    -6.76879    -3.01006    -1.94713    -0.02399    -0.02398
     3.57348    -7.12585    -3.16732    -2.10596    -0.02546    -0.02545
     3.57648    -7.85290    -3.49108    -2.60342    -0.02884    -0.02910
     3.57948    -8.48186    -3.77363    -3.42274    -0.03176    -0.03261
     3.58248    -7.57901    -3.36273    -2.51171    -0.02735    -0.02719
     3.58548    -7.27726    -3.22601    -2.39373    -0.02637    -0.02628
     3.58848    -7.07945    -3.13683    -2.42332    -0.02585    -0.02585
     3.59148    -6.88822    -3.05041    -2.44946    -0.02532    -0.02543
     3.59448    -6.64327    -2.93985    -2.38422    -0.02472    -0.02494
     3.59748    -6.46996    -2.86161    -2.42401    -0.02422    -0.02454
     3.60048    -5.65122    -2.50242    -2.42264    -0.02154    -0.02194
     3.60348    -4.91244    -2.17411    -2.21350    -0.01886    -0.01936
     3.60648    -6.93571    -3.06208    -2.51336    -0.02433    -0.02492
     3.60948    -9.99560    -4.39918    -2.72379    -0.03102    -0.03168
     3.61248    -6.25352    -2.75894    -2.77951    -0.02141    -0.02201
     3.61548    -6.51370    -2.87081    -2.85184    -0.02251    -0.02315
     3.61848    -6.31650    -2.78165    -2.87485    -0.02230    -0.02298
     3.62148    -6.01962    -2.64864    -2.88256    -0.02191    -0.02261
     3.62448    -5.16789    -2.26719    -2.47785    -0.01779    -0.01861
     3.62748    -4.88160    -2.13864    -2.42995    -0.01739    -0.01822
     3.63048    -4.61167    -2.01717    -2.37267    -0.01703    -0.01788
     3.63348    -4.43417    -1.93691    -2.35105    -0.01683    -0.01769
     3.63648    -4.34541    -1.89588    -2.39631    -0.01686    -0.01772
     3.63948    -4.09250    -1.78459    -2.43974    -0.01656    -0.01743
     3.64248    -3.56537    -1.55547    -2.47073    -0.01500    -0.01585
     3.64548    -2.61720    -1.14580    -2.44059    -0.01035    -0.01120
     3.64848    -2.64087    -1.15462    -2.41259    -0.01054    -0.01140
     3.65148    -2.66836    -1.16514    -2.38279    -0.01075    -0.01162
     3.65448    -2.69977    -1.17731    -2.35109    -0.01096    -0.01186
     3.65748    -2.74233    -1.19441    -2.32004    -0.01124    -0.01214
     3.66048    -2.81977    -1.22639    -2.29185    -0.01179    -0.01271
     3.66348    -3.01406    -1.30866    -2.38565    -0.01303    -0.01421
     3.66648    -4.02392    -1.74515    -3.30842    -0.01792    -0.01944
     3.66948    -5.06418    -2.19083    -4.01848    -0.02249    -0.02391
     3.67248    -3.89263    -1.68088    -2.65177    -0.01802    -0.01990
     3.67548    -4.45624    -1.92037    -2.73431    -0.02066    -0.02270
     3.67848    -4.55111    -1.96038    -2.72212    -0.02159    -0.02371
     3.68148    -4.75188    -2.04366    -2.64888    -0.02276    -0.02483
     3.68448    -4.52760    -1.94735    -2.56363    -0.02210    -0.02422
     3.68748    -4.31115    -1.85420    -2.37805    -0.02141    -0.02363
     3.69048    -4.07253    -1.74993    -2.05447    -0.02061    -0.02284
     3.69348    -3.86699    -1.66144    -1.91717    -0.01999    -0.02228
     3.69648    -4.09342    -1.75491    -1.79409    -0.02153    -0.02405
     3.69948    -4.35687    -1.86552    -1.98053    -0.02195    -0.02455
     3.70248    -4.20169    -1.80035    -1.99199    -0.02187    -0.02456
     3.70548    -4.04783    -1.73566    -2.01186    -0.02180    -0.02460
     3.70848    -3.52437    -1.51462    -2.02768    -0.01720    -0.01986
     3.71148    -3.34224    -1.43790    -2.04614    -0.01673    -0.01947
     3.71448    -3.16153    -1.36187    -2.06403    -0.01626    -0.01908
     3.71748    -2.98227    -1.28637    -2.08116    -0.01580    -0.01870
     3.72048    -2.81556    -1.21624    -2.09710    -0.01536    -0.01835
     3.72348    -2.66661    -1.15354    -2.11158    -0.01498    -0.01805
     3.72648    -2.51935    -1.09158    -2.12517    -0.01459    -0.01774
     3.72948    -2.37480    -1.03075    -2.13966    -0.01421    -0.01745
     3.73248    -2.27371    -0.98771    -2.12340    -0.01389    -0.01721
     3.73548    -2.21956    -0.96486    -2.15228    -0.01377    -0.01715
     3.73848    -2.33969    -1.01501    -2.26521    -0.01698    -0.02045
     3.74148    -2.21051    -0.96062    -2.26204    -0.01572    -0.01925
     3.74448    -2.08314    -0.90695    -2.25767    -0.01450    -0.01809
     3.74748    -1.98846    -0.86713    -2.32001    -0.01372    -0.01749
     3.75048    -2.35712    -1.02088    -2.57719    -0.01484    -0.01883
     3.75348    -2.14627    -0.93254    -2.52494    -0.01389    -0.01794
     3.75648    -1.94745    -0.84921    -2.46623    -0.01298    -0.01709
     3.75948    -1.87309    -0.81743    -2.40930    -0.01281    -0.01705
     3.76248    -1.84315    -0.80417    -2.34897    -0.01288    -0.01727
     3.76548    -1.83634    -0.81229    -3.32165    -0.01417    -0.01897
     3.76848    -1.79201    -0.78027    -2.21344    -0.01303    -0.01775
     3.77148    -1.85346    -0.80136    -1.82123    -0.01311    -0.01796
     3.77448    -1.96213    -0.84622    -1.79932    -0.01365    -0.01870
     3.77748    -2.65922    -1.13549    -1.74818    -0.01901    -0.02527
     3.78048    -5.24748    -2.20920    -1.88184    -0.04100    -0.04961
     3.78348    -3.86340    -1.63499    -1.81350    -0.03080    -0.03830
     3.78648    -2.49421    -1.06710    -1.74434    -0.02021    -0.02671
     3.78948    -1.56920    -0.68374    -1.70113    -0.01282    -0.01872
     3.79248    -1.55389    -0.67782    -1.70424    -0.01279    -0.01884
     3.79548    -1.53833    -0.67179    -1.70739    -0.01276    -0.01895
     3.79848    -1.52268    -0.66568    -1.71059    -0.01272    -0.01905
     3.80148    -1.50684    -0.65952    -1.71389    -0.01268    -0.01916
     3.80448    -1.49078    -0.65332    -1.71722    -0.01264    -0.01927
     3.80748    -1.47459    -0.64704    -1.72062    -0.01259    -0.01937
     3.81048    -1.45824    -0.64068    -1.72412    -0.01254    -0.01947
     3.81348    -1.44173    -0.63426    -1.72765    -0.01249    -0.01956
     3.81648    -1.56516    -0.68617    -1.78009    -0.01334    -0.02060
     3.81948    -1.52908    -0.67174    -1.78038    -0.01316    -0.02059
     3.82248    -1.49319    -0.65742    -1.78054    -0.01298    -0.02058
     3.82548    -1.45379    -0.64054    -1.66749    -0.01270    -0.02050
     3.82848    -1.41831    -0.62642    -1.66732    -0.01251    -0.02049
     3.83148    -1.38299    -0.61236    -1.66679    -0.01233    -0.02049
     3.83448    -1.34790    -0.59840    -1.66625    -0.01214    -0.02048
     3.83748    -1.31222    -0.58428    -1.66601    -0.01196    -0.02050
     3.84048    -1.27642    -0.57052    -1.68466    -0.01180    -0.02057
     3.84348    -1.24126    -0.55721    -1.71415    -0.01166    -0.02066
     3.84648    -1.20645    -0.54417    -1.74424    -0.01152    -0.02077
     3.84948    -1.17240    -0.53202    -1.78062    -0.01140    -0.02098
     3.85248    -1.13859    -0.52002    -1.81694    -0.01127    -0.02119
     3.85548    -1.10507    -0.50812    -1.85310    -0.01115    -0.02140
     3.85848    -1.07184    -0.49636    -1.88898    -0.01102    -0.02162
     3.86148    -1.03881    -0.48471    -1.92449    -0.01089    -0.02185
     3.86448    -1.00608    -0.47320    -1.95982    -0.01077    -0.02208
     3.86748    -0.97362    -0.46180    -1.99484    -0.01064    -0.02231
     3.87048    -0.89092    -0.42917    -1.92997    -0.00970    -0.02159
     3.87348    -0.84234    -0.41101    -1.93577    -0.00931    -0.02153
     3.87648    -0.79471    -0.39303    -1.89743    -0.00889    -0.02143
     3.87948    -0.74889    -0.37588    -1.88893    -0.00851    -0.02136
     3.88248    -0.71036    -0.36228    -1.76813    -0.00803    -0.02154
     3.88548    -0.67913    -0.35089    -1.77653    -0.00779    -0.02155
     3.88848    -0.65779    -0.34366    -1.78831    -0.00773    -0.02176
     3.89148    -0.63676    -0.33649    -1.80121    -0.00767    -0.02198
     3.89448    -0.61612    -0.32945    -1.81541    -0.00763    -0.02220
     3.89748    -0.59564    -0.32249    -1.82950    -0.00759    -0.02242
     3.90048    -0.57543    -0.31564    -1.84335    -0.00756    -0.02264
     3.90348    -0.55548    -0.30887    -1.85717    -0.00752    -0.02287
     3.90648    -0.53688    -0.30376    -1.89271    -0.00756    -0.02335
     3.90948    -0.51948    -0.30004    -1.94562    -0.00765    -0.02402
     3.91248    -0.50627    -0.30329    -2.10556    -0.00793    -0.02567
     3.91548    -0.49053    -0.30153    -2.17972    -0.00809    -0.02660
     3.91848    -0.47511    -0.30000    -2.25279    -0.00824    -0.02755
     3.92148    -0.43102    -0.28734    -2.39570    -0.00828    -0.02833
     3.92448    -0.41865    -0.28743    -2.46934    -0.00847    -0.02938
     3.92748    -0.40659    -0.28773    -2.54192    -0.00867    -0.03045
     3.93048    -0.39484    -0.28827    -2.61340    -0.00887    -0.03155
     3.93348    -0.38340    -0.28903    -2.68379    -0.00907    -0.03266
     3.93648    -0.37227    -0.29001    -2.75304    -0.00928    -0.03379
     3.93948    -0.36678    -0.29344    -2.82219    -0.00951    -0.03497
     3.94248    -0.36350    -0.29788    -2.89081    -0.00976    -0.03617
     3.94548    -0.36039    -0.30249    -2.95842    -0.01002    -0.03739
     3.94848    -0.35744    -0.30727    -3.02489    -0.01027    -0.03864
     3.95148    -0.35468    -0.31222    -3.09047    -0.01053    -0.03990
     3.95448    -0.35207    -0.31735    -3.15491    -0.01079    -0.04119
     3.95748    -0.35677    -0.33146    -3.30236    -0.01128    -0.04383
     3.96048    -0.39140    -0.38771    -3.72785    -0.01281    -0.05382
     3.96348    -0.39816    -0.41548    -3.53838    -0.01278    -0.05694
     3.96648    -0.30711    -0.30712    -2.63632    -0.00949    -0.04224
     3.96948    -0.27124    -0.26558    -2.40553    -0.00873    -0.03805
     3.97248    -0.25788    -0.25659    -2.36270    -0.00865    -0.03781
     3.97548    -0.24966    -0.25578    -2.31479    -0.00865    -0.03883
     3.97848    -0.25692    -0.28093    -2.30601    -0.00903    -0.04392
     3.98148    -0.31139    -0.39431    -2.42586    -0.01041    -0.06100
     3.98448    -0.39916    -0.57117    -2.67499    -0.01261    -0.08746
     3.98748    -0.42233    -0.61950    -2.83028    -0.01352    -0.09489
     3.99048    -0.47772    -0.73131    -2.92064    -0.01594    -0.11637
     3.99348    -0.47630    -0.73661    -2.96731    -0.01644    -0.11882
     3.99648    -0.38879    -0.58292    -2.86508    -0.01454    -0.09627
     3.99948    -0.30230    -0.43001    -2.69983    -0.01270    -0.07432
     4.00248    -0.22894    -0.30078    -2.59339    -0.01121    -0.05512
     4.00548    -0.21565    -0.28097    -2.59507    -0.01128    -0.05329
     4.00848    -0.19805    -0.25352    -2.31061    -0.01109    -0.05027
     4.01148    -0.18666    -0.24397    -2.08745    -0.01106    -0.05081
     4.01448    -0.21177    -0.29043    -2.16719    -0.01380    -0.06933
     4.01748    -0.22681    -0.32286    -2.11473    -0.01541    -0.08228
     4.02048    -0.23246    -0.33930    -2.02610    -0.01614    -0.08951
     4.02348    -0.23961    -0.35767    -1.97992    -0.01698    -0.09722
     4.02648    -0.24667    -0.37565    -1.93638    -0.01778    -0.10477
     4.02948    -0.25127    -0.38880    -1.89585    -0.01830    -0.11063
     4.03248    -0.25428    -0.39682    -1.85819    -0.01856    -0.11476
     4.03548    -0.13612    -0.20479    -1.80208    -0.00994    -0.04324
     4.03848    -0.13571    -0.20464    -1.79069    -0.00998    -0.04333
     4.04148    -0.13528    -0.20448    -1.77947    -0.01002    -0.04343
     4.04448    -0.13486    -0.20429    -1.76823    -0.01005    -0.04351
     4.04748    -0.13443    -0.20408    -1.75710    -0.01008    -0.04360
     4.05048    -0.13403    -0.20390    -1.74637    -0.01012    -0.04371
     4.05348    -0.13754    -0.20982    -1.74087    -0.01025    -0.04475
     4.05648    -0.14366    -0.21925    -1.75190    -0.01049    -0.04631
     4.05948    -0.14990    -0.22869    -1.76638    -0.01075    -0.04791
     4.06248    -0.15610    -0.23803    -1.78160    -0.01102    -0.04947
     4.06548    -0.16227    -0.24725    -1.79752    -0.01130    -0.05104
     4.06848    -0.16384    -0.24760    -1.78004    -0.01137    -0.05152
     4.07148    -0.16959    -0.25586    -1.78934    -0.01162    -0.05298
     4.07448    -0.17555    -0.26448    -1.80061    -0.01187    -0.05447
     4.07748    -0.18141    -0.27293    -1.81116    -0.01213    -0.05595
     4.08048    -0.16023    -0.23030    -1.78501    -0.01166    -0.04870
     4.08348    -0.16140    -0.23071    -1.78643    -0.01178    -0.04889
     4.08648    -0.16258    -0.23105    -1.79043    -0.01191    -0.04909
     4.08948    -0.16378    -0.23141    -1.79463    -0.01203    -0.04929
     4.09248    -0.16501    -0.23181    -1.79855    -0.01216    -0.04951
     4.09548    -0.16626    -0.23224    -1.80226    -0.01228    -0.04973
     4.09848    -0.16755    -0.23271    -1.80562    -0.01241    -0.04999
     4.10148    -0.16808    -0.23284    -1.77294    -0.01249    -0.05021
     4.10448    -0.16944    -0.23338    -1.77652    -0.01263    -0.05048
     4.10748    -0.17083    -0.23396    -1.77995    -0.01277    -0.05076
     4.11048    -0.17263    -0.23529    -1.78048    -0.01293    -0.05124
     4.11348    -0.17456    -0.23685    -1.78010    -0.01311    -0.05176
     4.11648    -0.17700    -0.23942    -1.77483    -0.01327    -0.05242
     4.11948    -0.17975    -0.24259    -1.77214    -0.01343    -0.05315
     4.12248    -0.18252    -0.24577    -1.76963    -0.01360    -0.05386
     4.12548    -0.18573    -0.24957    -1.77445    -0.01376    -0.05464
     4.12848    -0.19038    -0.25509    -1.79971    -0.01394    -0.05566
     4.13148    -0.19344    -0.25815    -1.80465    -0.01413    -0.05635
     4.13448    -0.19631    -0.26082    -1.81034    -0.01433    -0.05700
     4.13748    -0.19919    -0.26348    -1.81612    -0.01452    -0.05766
     4.14048    -0.20220    -0.26637    -1.82219    -0.01472    -0.05836
     4.14348    -0.20569    -0.27011    -1.82925    -0.01494    -0.05919
     4.14648    -0.20917    -0.27383    -1.83652    -0.01515    -0.05999
     4.14948    -0.21270    -0.27750    -1.84311    -0.01535    -0.06080
     4.15248    -0.21689    -0.28122    -1.84397    -0.01560    -0.06160
     4.15548    -0.23264    -0.30170    -2.07464    -0.01907    -0.06846
     4.15848    -0.23611    -0.30428    -2.05511    -0.01904    -0.06881
     4.16148    -0.24092    -0.30899    -2.07172    -0.01924    -0.06972
     4.16448    -0.27455    -0.36212    -2.60466    -0.02316    -0.08270
     4.16748    -0.27662    -0.36174    -2.64369    -0.02356    -0.08337
     4.17048    -0.27258    -0.35084    -2.59665    -0.02333    -0.08154
     4.17348    -0.44797    -0.45792    -2.86476    -0.02855    -0.08553
     4.17648    -0.32655    -0.37343    -2.64990    -0.02523    -0.08128
     4.17948    -0.32530    -0.36603    -2.11852    -0.02223    -0.07648
     4.18248    -0.33100    -0.36829    -2.11982    -0.02240    -0.07657
     4.18548    -0.33840    -0.37266    -2.13346    -0.02266    -0.07699
     4.18848    -0.34690    -0.37765    -2.15273    -0.02298    -0.07749
     4.19148    -0.36044    -0.38481    -2.19134    -0.02364    -0.07832
     4.19448    -0.37631    -0.39459    -2.24356    -0.02448    -0.07969
     4.19748    -0.39469    -0.40686    -2.30011    -0.02548    -0.08142
     4.20048    -0.41225    -0.41843    -2.34851    -0.02641    -0.08297
     4.20348    -0.46442    -0.47539    -2.43089    -0.02860    -0.09075
     4.20648    -0.47060    -0.47952    -2.45844    -0.02911    -0.09196
     4.20948    -0.47506    -0.48268    -2.48339    -0.02955    -0.09313
     4.21248    -0.48020    -0.48732    -2.51026    -0.03005    -0.09465
     4.21548    -0.48247    -0.49025    -2.53236    -0.03046    -0.09628
     4.21848    -0.48133    -0.49093    -2.54261    -0.03081    -0.09800
     4.22148    -0.48053    -0.49189    -2.55363    -0.03123    -0.09981
     4.22448    -0.48236    -0.49517    -2.57212    -0.03185    -0.10228
     4.22748    -0.48730    -0.50134    -2.58144    -0.03255    -0.10556
     4.23048    -0.48799    -0.50394    -2.53764    -0.03323    -0.10950
     4.23348    -0.47401    -0.48120    -2.48684    -0.03324    -0.10860
     4.23648    -0.47501    -0.48150    -2.49070    -0.03367    -0.11063
     4.23948    -0.47063    -0.47705    -2.47989    -0.03392    -0.11203
     4.24248    -0.46422    -0.47051    -2.45560    -0.03391    -0.11270
     4.24548    -0.46168    -0.46602    -2.44311    -0.03393    -0.11309
     4.24848    -0.45812    -0.46061    -2.42370    -0.03394    -0.11323
     4.25148    -0.45794    -0.45772    -2.41189    -0.03415    -0.11366
     4.25448    -0.45968    -0.45602    -2.40435    -0.03457    -0.11437
     4.25748    -0.46150    -0.45437    -2.39707    -0.03499    -0.11506
     4.26048    -0.46426    -0.45357    -2.40772    -0.03551    -0.11591
     4.26348    -0.46758    -0.45401    -2.42060    -0.03600    -0.11690
     4.26648    -0.47135    -0.45501    -2.43765    -0.03655    -0.11805
     4.26948    -0.45520    -0.43229    -2.43568    -0.03649    -0.11187
     4.27248    -0.46181    -0.43451    -2.48816    -0.03741    -0.11338
     4.27548    -0.46872    -0.43755    -2.53947    -0.03841    -0.11512
     4.27848    -0.47566    -0.44082    -2.58934    -0.03945    -0.11696
     4.28148    -0.47761    -0.44065    -2.56322    -0.03984    -0.11828
     4.28448    -0.51142    -0.47118    -2.60182    -0.04210    -0.12695
     4.28748    -0.50924    -0.46761    -2.57129    -0.04236    -0.12788
     4.29048    -0.54975    -0.49835    -2.61638    -0.04430    -0.13394
     4.29348    -0.56621    -0.51112    -2.61532    -0.04515    -0.13755
     4.29648    -0.56567    -0.51122    -2.59729    -0.04563    -0.14054
     4.29948    -0.56579    -0.51212    -2.58332    -0.04612    -0.14368
     4.30248    -0.54152    -0.48808    -2.48050    -0.04543    -0.13286
     4.30548    -0.53052    -0.48090    -2.45326    -0.04539    -0.13406
     4.30848    -0.53524    -0.49675    -2.47280    -0.04665    -0.14497
     4.31148    -0.52212    -0.48663    -2.43918    -0.04631    -0.14451
     4.31448    -0.50992    -0.47724    -2.40475    -0.04596    -0.14398
     4.31748    -0.49820    -0.46811    -2.37130    -0.04556    -0.14329
     4.32048    -0.47100    -0.44036    -2.29921    -0.04467    -0.13125
     4.32348    -0.46799    -0.43938    -2.28478    -0.04538    -0.13274
     4.32648    -0.46696    -0.44085    -2.27902    -0.04637    -0.13526
     4.32948    -0.46678    -0.44311    -2.27628    -0.04751    -0.13829
     4.33248    -0.46130    -0.43403    -2.26831    -0.04779    -0.13686
     4.33548    -0.61559    -0.58636    -2.64810    -0.06514    -0.17996
     4.33848    -0.45059    -0.41391    -2.23979    -0.04837    -0.13307
     4.34148    -0.44307    -0.40323    -2.22373    -0.04824    -0.13074
     4.34448    -0.43704    -0.39529    -2.20740    -0.04823    -0.12918
     4.34748    -0.43447    -0.39077    -2.19965    -0.04861    -0.12866
     4.35048    -0.43483    -0.38811    -2.20433    -0.04954    -0.12890
     4.35348    -0.48089    -0.41845    -2.30945    -0.05281    -0.13273
     4.35648    -0.47393    -0.41171    -2.29115    -0.05259    -0.13108
     4.35948    -0.46708    -0.40504    -2.27258    -0.05234    -0.12942
     4.36248    -0.44455    -0.37849    -2.24053    -0.05110    -0.12215
     4.36548    -0.45292    -0.38476    -2.29149    -0.05348    -0.12632
     4.36848    -0.45799    -0.38855    -2.32219    -0.05553    -0.12906
     4.37148    -0.46258    -0.39065    -2.35634    -0.05740    -0.13075
     4.37448    -0.44796    -0.37503    -2.35152    -0.05505    -0.12279
     4.37748    -0.47052    -0.39988    -2.50769    -0.05826    -0.13304
     4.38048    -0.39764    -0.32022    -2.22761    -0.05133    -0.10894
     4.38348    -0.39798    -0.31907    -2.22568    -0.05158    -0.10856
     4.38648    -0.39760    -0.31739    -2.22024    -0.05162    -0.10763
     4.38948    -0.37367    -0.30269    -2.06819    -0.04384    -0.09343
     4.39248    -0.37274    -0.30095    -2.08018    -0.04290    -0.09149
     4.39548    -0.36753    -0.29595    -2.06624    -0.04161    -0.08875
     4.39848    -0.33109    -0.27034    -1.89074    -0.03684    -0.08013
     4.40148    -0.32293    -0.26401    -1.85905    -0.03534    -0.07709
     4.40448    -0.31982    -0.26147    -1.85710    -0.03421    -0.07507
     4.40748    -0.28867    -0.24301    -1.68966    -0.03274    -0.07199
     4.41048    -0.29322    -0.24866    -1.72658    -0.03280    -0.07291
     4.41348    -0.30102    -0.25773    -1.78175    -0.03331    -0.07486
     4.41648    -0.25924    -0.23548    -1.56052    -0.02871    -0.06638
     4.41948    -0.24927    -0.22876    -1.53336    -0.02713    -0.06314
     4.42248    -0.24730    -0.22718    -1.52108    -0.02631    -0.06136
     4.42548    -0.33217    -0.27746    -1.96628    -0.03280    -0.07362
     4.42848    -0.24581    -0.23407    -1.52509    -0.02607    -0.06000
     4.43148    -0.27888    -0.26639    -1.71649    -0.03023    -0.06859
