    # Energy          Mo           S          Si           C           O
     1.82448    17.98728    10.70875     1.90999     0.00067     0.00137
     1.82748    16.92804     9.14048     1.69077     0.00066     0.00135
     1.83048    14.97396     6.16341     1.71367     0.00068     0.00140
     1.83348    13.81086     5.22625     1.56659     0.00064     0.00130
     1.83648    12.56897     3.77538     1.33461     0.00058     0.00114
     1.83948    15.42701     4.39674     1.79933     0.00068     0.00134
     1.84248    16.58632     5.13783     2.04429     0.00073     0.00144
     1.84548    15.73751     4.73995     1.98987     0.00072     0.00136
     1.84848    13.98463     3.77246     1.62568     0.00065     0.00114
     1.85148    14.59057     3.97355     1.69627     0.00067     0.00113
     1.85448    22.33996     5.68504     3.63876     0.00107     0.00182
     1.85748    28.09462     8.03131     4.93554     0.00138     0.00269
     1.86048    29.72047     8.74459     6.13321     0.00141     0.00282
     1.86348    27.80610     9.80696     5.12268     0.00135     0.00268
     1.86648    25.01011     9.14223     4.29933     0.00126     0.00253
     1.86948    40.06573    13.81136     9.96609     0.00203     0.00516
     1.87248    25.03731     8.80344     5.61242     0.00120     0.00246
     1.87548    26.26274    10.42304     6.01903     0.00122     0.00232
     1.87848    23.51397    11.13208     5.25879     0.00112     0.00197
     1.88148    24.40500    12.47149     6.09309     0.00110     0.00192
     1.88448    20.86327     9.87890     5.19949     0.00097     0.00167
     1.88748    19.55291     8.38264     4.99778     0.00093     0.00154
     1.89048    26.79385    11.51371     7.57074     0.00127     0.00211
     1.89348    22.54187    11.34783     4.30492     0.00093     0.00161
     1.89648    21.84309     9.94450     3.58332     0.00093     0.00160
     1.89948    22.01135     8.91180     3.29952     0.00094     0.00158
     1.90248    28.15035     9.82428     3.90001     0.00139     0.00221
     1.90548    34.09460    13.07714     4.03707     0.00210     0.00333
     1.90848    53.65870    22.28316     8.00280     0.00241     0.00387
     1.91148    22.04403     7.24901     2.89391     0.00134     0.00211
     1.91448    27.61403    11.94196     4.24083     0.00146     0.00213
     1.91748    25.30002     8.51760     3.58664     0.00138     0.00208
     1.92048    28.55611     8.91164     4.78086     0.00144     0.00221
     1.92348    25.15711     7.80324     3.97351     0.00134     0.00206
     1.92648    23.70573     7.41671     3.62957     0.00136     0.00205
     1.92948    24.49046     7.74348     4.23447     0.00138     0.00201
     1.93248    23.51245     7.57811     5.44922     0.00133     0.00192
     1.93548    23.49391     6.92202     5.99651     0.00136     0.00202
     1.93848    25.74525     7.50830     5.71100     0.00145     0.00207
     1.94148    26.50236     7.87850     5.23211     0.00144     0.00203
     1.94448    29.15710     8.94885     4.48186     0.00160     0.00228
     1.94748    28.71732     8.71090     4.45575     0.00180     0.00257
     1.95048    30.26334     9.40446     4.23987     0.00201     0.00288
     1.95348    26.22504     8.30765     3.75401     0.00167     0.00231
     1.95648    24.79176     7.97834     3.45051     0.00159     0.00220
     1.95948    24.74992     7.92160     3.35709     0.00160     0.00219
     1.96248    28.70448     9.16598     3.67042     0.00192     0.00254
     1.96548    33.90286    10.81274     4.54976     0.00236     0.00310
     1.96848    28.77471     9.04891     3.62545     0.00203     0.00266
     1.97148    28.87691     8.86226     3.70781     0.00196     0.00259
     1.97448    24.18043     7.92050     3.60764     0.00156     0.00209
     1.97748    21.79281     7.32904     3.53290     0.00139     0.00189
     1.98048    21.59098     7.42572     3.54347     0.00141     0.00195
     1.98348    23.02476     7.86463     3.87872     0.00149     0.00207
     1.98648    23.75794     8.00465     4.75844     0.00146     0.00204
     1.98948    22.39168     7.68942     3.90064     0.00136     0.00198
     1.99248    23.11801     7.66172     3.90666     0.00140     0.00201
     1.99548    29.58218    11.48096     3.79850     0.00151     0.00220
     1.99848    24.47307     7.42832     3.44712     0.00159     0.00243
     2.00148    22.26574     6.77930     2.90632     0.00136     0.00214
     2.00448    20.58369     6.40397     2.66345     0.00126     0.00207
     2.00748    18.19699     5.73980     2.03465     0.00122     0.00209
     2.01048    16.37857     5.20414     1.85715     0.00109     0.00183
     2.01348    24.38233     7.71891     5.18905     0.00144     0.00217
     2.01648    25.09829     7.92147     4.92283     0.00136     0.00203
     2.01948    23.65304     7.21507     4.50338     0.00122     0.00181
     2.02248    32.23793     8.48109     4.14073     0.00155     0.00211
     2.02548    22.19771     7.89074     2.85199     0.00110     0.00164
     2.02848    18.37960     7.06961     2.08220     0.00093     0.00139
     2.03148    14.40547     5.20812     1.76939     0.00074     0.00104
     2.03448    13.93625     5.00801     1.85595     0.00072     0.00104
     2.03748    14.60615     5.25133     1.72857     0.00078     0.00114
     2.04048    18.14278     6.27236     2.29312     0.00097     0.00138
     2.04348    19.40998     6.87370     2.43873     0.00104     0.00147
     2.04648    19.71753     6.65964     2.34130     0.00109     0.00146
     2.04948    22.27071     7.93230     2.60608     0.00120     0.00160
     2.05248    26.83598    10.20663     5.82870     0.00149     0.00205
     2.05548    20.40826     6.98671     8.12731     0.00134     0.00178
     2.05848    18.65539     6.14762     5.62300     0.00131     0.00178
     2.06148    24.34865     7.33501     4.30616     0.00176     0.00235
     2.06448    19.83511     5.82378     2.87714     0.00131     0.00166
     2.06748    20.44343     6.25797     3.05174     0.00135     0.00175
     2.07048    22.17037     6.95347     3.32193     0.00144     0.00189
     2.07348    20.95730     6.64076     3.46259     0.00139     0.00185
     2.07648    17.12543     5.42680     2.89764     0.00111     0.00147
     2.07948    17.04414     5.17294     4.28034     0.00092     0.00110
     2.08248    19.46335     7.52581     2.28116     0.00103     0.00127
     2.08548    12.25845     3.61552     2.16235     0.00081     0.00095
     2.08848    14.53505     4.50475     2.59780     0.00096     0.00115
     2.09148    16.66734     5.50797     2.91890     0.00110     0.00135
     2.09448    16.44439     6.43605     2.76182     0.00099     0.00124
     2.09748    21.83583     9.23593     2.78935     0.00128     0.00161
     2.10048    20.82950     9.80120     2.70902     0.00112     0.00146
     2.10348    18.80518     7.95049     2.58476     0.00111     0.00142
     2.10648    19.12972     8.12832     2.55740     0.00114     0.00147
     2.10948    17.45711     6.74270     2.44483     0.00113     0.00145
     2.11248    15.91219     5.93594     2.29641     0.00110     0.00142
     2.11548    15.20903     5.57486     2.18516     0.00110     0.00141
     2.11848    17.21770     6.16417     2.34068     0.00133     0.00164
     2.12148    21.97193     7.41888     3.26294     0.00148     0.00187
     2.12448    20.85917     7.53670     3.23426     0.00150     0.00182
     2.12748    22.14056     8.14752     3.05747     0.00163     0.00192
     2.13048    18.48114     6.99597     3.69633     0.00139     0.00179
     2.13348    17.04320     6.32219     3.65905     0.00125     0.00166
     2.13648    15.19178     5.51488     3.64748     0.00108     0.00141
     2.13948    14.74472     5.23292     3.62989     0.00103     0.00131
     2.14248    15.22992     5.38199     3.66059     0.00105     0.00132
     2.14548    20.07099     7.06345     4.86735     0.00125     0.00147
     2.14848    15.59611     5.60747     3.48166     0.00108     0.00130
     2.15148    14.77045     5.39351     3.24019     0.00099     0.00118
     2.15448    14.07091     5.45773     3.06233     0.00087     0.00098
     2.15748    10.35293     3.69217     2.62809     0.00066     0.00071
     2.16048    15.25265     6.26826     5.21957     0.00096     0.00132
     2.16348     8.51204     3.17646     2.69316     0.00056     0.00058
     2.16648    12.86297     5.28984     4.14461     0.00080     0.00091
     2.16948    12.60162     5.06614     3.83857     0.00081     0.00092
     2.17248    13.18016     5.19068     4.36747     0.00086     0.00096
     2.17548    13.17329     5.13172     4.18460     0.00088     0.00097
     2.17848    14.31618     5.45373     4.24043     0.00099     0.00111
     2.18148    15.58182     5.79863     4.14463     0.00113     0.00129
     2.18448    15.71387     5.71412     3.66790     0.00121     0.00135
     2.18748    14.74476     5.32867     3.49315     0.00114     0.00124
     2.19048    11.79664     4.19266     3.33036     0.00085     0.00091
     2.19348    12.59946     4.45048     3.33383     0.00091     0.00095
     2.19648    13.39208     4.71089     3.33657     0.00097     0.00100
     2.19948    13.96305     5.03662     3.47961     0.00100     0.00103
     2.20248    22.48480     8.16556     3.92085     0.00191     0.00185
     2.20548    19.84448     8.10254     4.18049     0.00140     0.00149
     2.20848    21.63237     9.60022     5.21745     0.00167     0.00226
     2.21148    17.54952     8.05206     4.71046     0.00133     0.00190
     2.21448    17.38762     8.54572     4.60168     0.00117     0.00161
     2.21748    16.57074     8.27263     3.88782     0.00092     0.00117
     2.22048    11.97241     5.18920     2.97460     0.00067     0.00077
     2.22348    11.75619     4.79484     2.96617     0.00069     0.00078
     2.22648    11.43111     4.41626     2.90356     0.00070     0.00077
     2.22948    13.25088     5.08728     3.15905     0.00084     0.00092
     2.23248    12.49097     4.69561     3.29800     0.00083     0.00091
     2.23548    12.98288     4.87936     3.66571     0.00090     0.00101
     2.23848    14.64825     5.54414     4.31865     0.00107     0.00127
     2.24148    17.05182     6.49962     5.05763     0.00134     0.00170
     2.24448    17.85775     6.86653     5.35897     0.00144     0.00183
     2.24748    18.07403     6.95277     5.39954     0.00150     0.00188
     2.25048    18.12098     7.03137     5.46932     0.00155     0.00193
     2.25348    17.68945     7.00557     5.50849     0.00157     0.00193
     2.25648    15.81327     6.37894     4.49451     0.00141     0.00172
     2.25948    15.14340     6.29981     4.24388     0.00137     0.00170
     2.26248    16.01149     6.62641     4.04885     0.00148     0.00181
     2.26548    20.54247     8.25961     3.85237     0.00161     0.00191
     2.26848    16.55136     6.59925     3.72584     0.00147     0.00173
     2.27148    17.87871     7.25373     3.89059     0.00168     0.00228
     2.27448    15.50946     6.00319     3.86466     0.00138     0.00163
     2.27748    15.25848     5.89918     3.69444     0.00137     0.00162
     2.28048    14.69728     5.71950     3.54183     0.00132     0.00155
     2.28348    14.68263     5.74430     3.49408     0.00131     0.00155
     2.28648    14.10303     5.57279     3.36446     0.00125     0.00147
     2.28948    14.13853     5.63271     3.48325     0.00125     0.00145
     2.29248    14.02345     5.60645     3.54331     0.00123     0.00142
     2.29548    14.10400     5.66278     3.96804     0.00125     0.00141
     2.29848    15.03874     6.06752     4.71330     0.00133     0.00147
     2.30148    14.85743     6.16447     4.96840     0.00129     0.00145
     2.30448    17.05027     7.30581     6.04083     0.00157     0.00183
     2.30748    16.05569     6.77154     5.24255     0.00132     0.00149
     2.31048    15.78633     6.80596     5.15462     0.00129     0.00150
     2.31348    15.71167     6.98330     5.15009     0.00128     0.00156
     2.31648    16.03742     7.34902     5.25796     0.00131     0.00166
     2.31948    13.94857     6.78337     4.83529     0.00113     0.00152
     2.32248    17.38226     8.19088     6.09418     0.00163     0.00222
     2.32548    26.95656    16.82511     6.36058     0.00172     0.00339
     2.32848    10.21597     5.18965     3.18123     0.00074     0.00102
     2.33148    10.04222     4.96671     3.00802     0.00077     0.00098
     2.33448    10.82347     5.11381     3.25841     0.00092     0.00107
     2.33748    10.60816     4.84379     3.40142     0.00093     0.00100
     2.34048     7.28958     3.78699     2.58729     0.00060     0.00066
     2.34348     7.17446     3.66444     2.17935     0.00054     0.00060
     2.34648     7.93491     3.77913     2.09747     0.00056     0.00060
     2.34948     8.56472     3.92828     2.26571     0.00062     0.00065
     2.35248     8.43505     3.83337     2.28934     0.00063     0.00067
     2.35548     8.23516     3.73236     2.34343     0.00064     0.00067
     2.35848    10.52649     4.86861     3.22532     0.00083     0.00085
     2.36148    14.54843     7.17771     4.99381     0.00118     0.00125
     2.36448    12.38904     5.03811     3.67487     0.00113     0.00117
     2.36748    14.58162     5.97422     3.93382     0.00132     0.00140
     2.37048    14.79435     6.80205     4.34806     0.00130     0.00150
     2.37348    11.47732     5.98255     4.32283     0.00099     0.00118
     2.37648    12.31140     6.24757     4.36372     0.00108     0.00128
     2.37948    11.84125     6.07229     4.25813     0.00103     0.00126
     2.38248    13.07887     7.09645     4.94943     0.00107     0.00141
     2.38548    11.63420     5.64895     3.07963     0.00105     0.00120
     2.38848    11.33587     5.44661     3.05936     0.00104     0.00119
     2.39148    11.21791     5.25958     3.11118     0.00105     0.00120
     2.39448    11.92853     5.45481     3.31347     0.00115     0.00130
     2.39748     8.71121     4.21557     3.20092     0.00083     0.00100
     2.40048     7.95194     3.93907     3.18155     0.00075     0.00092
     2.40348     7.45842     3.71942     3.34114     0.00070     0.00089
     2.40648     7.04513     3.52906     3.50273     0.00067     0.00087
     2.40948     6.52777     3.28561     3.42441     0.00062     0.00082
     2.41248     6.25079     3.13242     3.39285     0.00060     0.00080
     2.41548     5.56980     2.62209     3.37068     0.00058     0.00077
     2.41848     5.88382     2.90185     3.52418     0.00058     0.00078
     2.42148     6.84160     3.65075     4.00073     0.00061     0.00084
     2.42448     7.65900     4.26046     4.58203     0.00065     0.00090
     2.42748     7.56736     4.06980     4.78938     0.00069     0.00094
     2.43048     7.71695     3.99750     5.41190     0.00078     0.00104
     2.43348     7.72782     3.98464     5.91717     0.00079     0.00107
     2.43648     7.80200     4.01755     5.67370     0.00080     0.00108
     2.43948     8.41483     4.28412     5.75700     0.00088     0.00116
     2.44248     7.76945     4.01543     5.41606     0.00081     0.00113
     2.44548     7.82525     4.04184     5.31373     0.00082     0.00115
     2.44848     8.21091     4.30311     5.53745     0.00086     0.00125
     2.45148     8.41544     4.38048     5.52509     0.00089     0.00130
     2.45448     8.30880     4.32016     5.47639     0.00089     0.00131
     2.45748     7.98936     4.16555     5.39979     0.00087     0.00130
     2.46048     7.70741     4.03341     5.36190     0.00086     0.00129
     2.46348     7.95556     4.20068     5.74732     0.00094     0.00143
     2.46648     8.34290     4.43596     5.97912     0.00103     0.00158
     2.46948    15.65371     8.96939     8.04409     0.00161     0.00254
     2.47248    10.99765     6.37390     6.98953     0.00124     0.00211
     2.47548    10.39881     6.00709     7.01744     0.00125     0.00222
     2.47848     9.87510     5.60373     6.96016     0.00125     0.00233
     2.48148    13.82595     8.23184     7.09457     0.00157     0.00278
     2.48448     9.22356     5.33199     5.40217     0.00113     0.00184
     2.48748     9.10784     5.34988     5.56825     0.00111     0.00190
     2.49048     8.88125     5.30273     5.56517     0.00107     0.00192
     2.49348     8.92385     5.49762     5.79911     0.00104     0.00199
     2.49648     8.34143     5.18191     5.61261     0.00094     0.00190
     2.49948     8.77885     5.43006     5.57931     0.00102     0.00191
     2.50248     8.68216     5.15093     5.71632     0.00114     0.00205
     2.50548     8.97782     5.23572     6.27212     0.00121     0.00211
     2.50848     9.53611     5.48983     6.77096     0.00129     0.00222
     2.51148    10.32067     6.16110     8.72281     0.00133     0.00275
     2.51448    11.49934     6.87506    10.63354     0.00151     0.00312
     2.51748    14.01857     8.64254    11.74556     0.00172     0.00329
     2.52048    11.03980     6.73312     9.45862     0.00135     0.00290
     2.52348    13.32073     8.03600    10.85612     0.00153     0.00328
     2.52648    12.52098     7.63699     8.53773     0.00139     0.00269
     2.52948    10.76892     6.51232     7.32490     0.00119     0.00240
     2.53248    10.02317     6.03059     6.69002     0.00109     0.00222
     2.53548     8.17013     4.89133     5.38348     0.00092     0.00192
     2.53848     7.26342     4.33454     5.25819     0.00084     0.00188
     2.54148     8.50706     4.97726     6.71361     0.00112     0.00245
     2.54448    10.84406     6.01788     5.30286     0.00153     0.00237
     2.54748    10.32539     5.71823     4.94140     0.00154     0.00231
     2.55048    10.28181     5.80347     4.86119     0.00156     0.00226
     2.55348     9.65666     5.45186     4.57702     0.00150     0.00216
     2.55648     8.98574     5.08862     4.38067     0.00140     0.00205
     2.55948     9.44936     5.41093     4.45937     0.00150     0.00210
     2.56248     7.40184     4.34007     4.08707     0.00105     0.00165
     2.56548     8.61393     5.08138     4.44331     0.00127     0.00185
     2.56848     9.32892     5.47283     4.38583     0.00140     0.00196
     2.57148     8.17617     4.82246     4.01252     0.00111     0.00170
     2.57448     8.28707     4.88826     4.14142     0.00112     0.00169
     2.57748     7.92595     4.69224     3.92935     0.00103     0.00160
     2.58048     7.69947     4.60038     3.84822     0.00096     0.00155
     2.58348     7.55614     4.56258     3.80952     0.00091     0.00151
     2.58648     7.35771     4.50396     3.76613     0.00086     0.00147
     2.58948     7.18568     4.46033     3.78966     0.00082     0.00144
     2.59248     7.15263     4.47457     3.84677     0.00081     0.00144
     2.59548     7.15205     4.50035     3.90583     0.00080     0.00145
     2.59848     7.14000     4.51917     3.95703     0.00079     0.00146
     2.60148     7.32413     4.68072     4.79349     0.00082     0.00166
     2.60448     6.97729     4.50211     4.44216     0.00077     0.00155
     2.60748     6.83588     4.42863     4.17416     0.00075     0.00149
     2.61048     6.65324     4.34184     4.00084     0.00073     0.00145
     2.61348     6.75789     4.42630     4.13460     0.00074     0.00149
     2.61648     6.86459     4.50780     4.26407     0.00076     0.00152
     2.61948     6.93137     4.56098     4.39458     0.00077     0.00156
     2.62248     6.55268     4.38864     4.34128     0.00073     0.00151
     2.62548     7.56391     5.14681     6.00350     0.00079     0.00171
     2.62848     6.15812     4.06799     3.29664     0.00069     0.00130
     2.63148     6.43357     4.22711     3.39667     0.00072     0.00136
     2.63448     6.84346     4.47848     3.55106     0.00076     0.00144
     2.63748     7.50454     4.97011     4.00640     0.00083     0.00167
     2.64048     7.52267     4.92816     3.94743     0.00084     0.00163
     2.64348     7.57244     4.90972     3.87698     0.00086     0.00159
     2.64648     6.49576     4.20965     3.55866     0.00075     0.00137
     2.64948     6.91072     4.44340     4.80773     0.00081     0.00169
     2.65248     6.36933     4.14679     4.61094     0.00076     0.00157
     2.65548     5.75919     3.77551     3.53449     0.00069     0.00132
     2.65848     5.51634     3.59393     2.89609     0.00066     0.00115
     2.66148     5.38111     3.46929     2.34062     0.00063     0.00099
     2.66448     5.37643     3.45454     2.22187     0.00063     0.00097
     2.66748     5.56368     3.56098     2.33193     0.00065     0.00099
     2.67048     5.78728     3.67687     2.41027     0.00069     0.00103
     2.67348     8.02818     5.02283     4.38246     0.00118     0.00168
     2.67648    10.51703     6.46028     5.39115     0.00157     0.00217
     2.67948    13.09194     7.78682     5.41975     0.00177     0.00234
     2.68248    11.76818     7.21447     5.58126     0.00172     0.00238
     2.68548    10.03844     6.06835     5.29115     0.00150     0.00216
     2.68848    10.97744     6.52005     5.95014     0.00187     0.00257
     2.69148    14.26661     8.25036     7.63492     0.00284     0.00372
     2.69448     8.88592     5.53180     5.60949     0.00121     0.00198
     2.69748     8.09731     5.11328     4.83708     0.00106     0.00176
     2.70048     7.79084     4.96771     4.59447     0.00102     0.00171
     2.70348     7.57704     4.87542     4.43396     0.00099     0.00169
     2.70648     7.54877     4.88046     4.38358     0.00098     0.00171
     2.70948     7.50118     4.86893     4.18926     0.00097     0.00166
     2.71248     7.48787     4.86951     4.16508     0.00097     0.00166
     2.71548     7.68547     4.97515     4.18890     0.00102     0.00169
     2.71848     8.03026     5.20166     4.62872     0.00105     0.00175
     2.72148     7.85018     5.11911     4.56321     0.00100     0.00171
     2.72448     7.88641     5.15979     4.64383     0.00100     0.00174
     2.72748     9.18305     5.86376     5.03584     0.00129     0.00199
     2.73048    11.23564     6.93460     5.83191     0.00171     0.00233
     2.73348    10.71473     6.68620     5.57621     0.00152     0.00218
     2.73648     9.45337     6.00074     4.65673     0.00142     0.00200
     2.73948     9.47021     6.01653     4.42390     0.00144     0.00199
     2.74248     9.48164     6.02866     4.19723     0.00146     0.00198
     2.74548     9.33219     5.93712     3.89522     0.00146     0.00195
     2.74848     8.21914     5.31571     3.44880     0.00125     0.00174
     2.75148     8.16420     5.23353     3.16946     0.00143     0.00180
     2.75448     8.85563     5.76364     3.18089     0.00157     0.00212
     2.75748     8.17157     5.33639     2.89240     0.00152     0.00198
     2.76048     7.87549     5.11586     2.67546     0.00151     0.00189
     2.76348     7.43560     4.83537     2.29085     0.00144     0.00176
     2.76648     8.11166     5.14019     2.21212     0.00171     0.00191
     2.76948     8.07281     5.11658     2.19451     0.00169     0.00189
     2.77248     8.06600     5.11348     2.18725     0.00167     0.00187
     2.77548     8.06047     5.11113     2.17943     0.00164     0.00185
     2.77848     8.25856     5.22497     2.21243     0.00166     0.00187
     2.78148     8.93413     5.60763     2.36162     0.00180     0.00198
     2.78448     9.59455     5.97315     2.52335     0.00194     0.00209
     2.78748    10.21897     6.30505     2.69242     0.00208     0.00220
     2.79048    10.49585     6.45926     2.91558     0.00214     0.00226
     2.79348    11.31708     6.93963     3.50642     0.00225     0.00240
     2.79648    11.89531     7.34656     4.15261     0.00217     0.00248
     2.79948    12.26870     7.53912     4.12275     0.00223     0.00255
     2.80248    12.49864     7.67173     4.29794     0.00226     0.00257
     2.80548    12.78907     7.92970     5.37301     0.00234     0.00270
     2.80848    12.16700     7.68536     5.04791     0.00229     0.00260
     2.81148     9.73678     6.01717     3.07165     0.00199     0.00204
     2.81448     8.88609     5.41185     2.10137     0.00188     0.00183
     2.81748     8.75867     5.31390     2.05217     0.00189     0.00184
     2.82048     8.82321     5.35395     2.01008     0.00194     0.00189
     2.82348     8.87888     5.39939     1.94033     0.00199     0.00194
     2.82648     8.93152     5.45126     1.87320     0.00203     0.00200
     2.82948     9.07314     5.57629     1.81370     0.00207     0.00210
     2.83248     9.21573     5.70531     1.76008     0.00211     0.00220
     2.83548     9.35182     5.84081     1.80197     0.00215     0.00231
     2.83848     9.74907     6.12385     1.98552     0.00221     0.00245
     2.84148    10.09353     6.37811     1.97641     0.00227     0.00260
     2.84448    11.38850     7.32033     1.97645     0.00244     0.00299
     2.84748    11.32623     7.27495     1.96367     0.00245     0.00305
     2.85048     9.91254     6.26013     1.89723     0.00231     0.00274
     2.85348     9.91849     6.27731     1.87954     0.00233     0.00277
     2.85648    10.14681     6.45707     1.86386     0.00239     0.00285
     2.85948    10.38312     6.64396     1.84162     0.00246     0.00291
     2.86248    10.98421     7.08939     1.97386     0.00263     0.00319
     2.86548    11.23017     7.25721     2.32046     0.00290     0.00349
     2.86848    11.55940     7.51183     2.58637     0.00305     0.00377
     2.87148    12.49154     7.92015     2.55265     0.00316     0.00365
     2.87448     7.46641     4.58097     2.38562     0.00207     0.00227
     2.87748     7.17857     4.39859     2.29522     0.00201     0.00218
     2.88048     7.88200     4.80668     2.69830     0.00234     0.00248
     2.88348     8.28976     5.03840     2.71876     0.00251     0.00259
     2.88648     8.69907     5.27672     2.73501     0.00267     0.00270
     2.88948     9.38533     5.70989     2.94826     0.00292     0.00292
     2.89248    14.09958     8.50700     3.42986     0.00427     0.00394
     2.89548    17.89441    10.89197     3.68123     0.00529     0.00476
     2.89848    11.78142     7.33232     3.21132     0.00364     0.00352
     2.90148    11.34873     7.10149     2.88792     0.00355     0.00340
     2.90448    11.62936     7.37825     2.81350     0.00354     0.00379
     2.90748    10.40916     6.47091     2.24034     0.00305     0.00293
     2.91048     8.90645     5.61079     2.27922     0.00269     0.00273
     2.91348     9.59968     6.10191     2.35522     0.00289     0.00303
     2.91648    10.42893     6.65144     2.47165     0.00304     0.00319
     2.91948    11.48474     7.38319     2.59851     0.00318     0.00343
     2.92248    11.44462     7.39853     2.55287     0.00303     0.00327
     2.92548     9.47105     6.03000     2.40230     0.00283     0.00305
     2.92848     8.39096     5.38213     1.99746     0.00250     0.00278
     2.93148     8.25898     5.35104     1.72828     0.00240     0.00278
     2.93448     9.46391     6.15532     1.58645     0.00273     0.00326
     2.93748     9.06976     5.93718     1.49056     0.00253     0.00315
     2.94048     8.95213     5.87038     1.52294     0.00247     0.00313
     2.94348     9.09579     5.97940     1.60139     0.00248     0.00324
     2.94648     8.68538     5.71015     1.50663     0.00236     0.00308
     2.94948     8.76032     5.77141     1.47526     0.00232     0.00334
     2.95248    11.40900     7.48652     2.37470     0.00276     0.00431
     2.95548    10.35950     6.79903     2.15337     0.00229     0.00326
     2.95848     8.15543     5.33892     1.88100     0.00195     0.00283
     2.96148     7.14378     4.67880     1.71371     0.00167     0.00247
     2.96448     6.47476     4.24031     1.76634     0.00147     0.00222
     2.96748     6.17986     4.03693     2.08469     0.00137     0.00207
     2.97048     6.32454     4.12145     2.52741     0.00144     0.00215
     2.97348     6.41208     4.17838     2.74033     0.00146     0.00215
     2.97648     6.60142     4.30609     2.93069     0.00150     0.00220
     2.97948     7.94442     5.22881     3.08211     0.00179     0.00257
     2.98248     7.71808     5.12148     2.16818     0.00178     0.00253
     2.98548     7.74997     5.15601     1.98728     0.00182     0.00257
     2.98848    11.44503     7.65523     1.88507     0.00274     0.00387
     2.99148    10.10895     6.75592     1.72371     0.00248     0.00352
     2.99448     7.65447     5.10877     1.53736     0.00194     0.00272
     2.99748     5.88566     3.92552     1.37081     0.00156     0.00211
     3.00048     6.12196     4.08728     1.30401     0.00168     0.00223
     3.00348     6.48079     4.32946     1.27521     0.00185     0.00242
     3.00648     6.84296     4.57379     1.24552     0.00201     0.00260
     3.00948     7.61147     5.07677     1.98371     0.00231     0.00327
     3.01248     7.80950     5.19772     2.02641     0.00242     0.00345
     3.01548     8.30884     5.51595     2.09238     0.00260     0.00372
     3.01848     8.81817     5.83950     2.15278     0.00277     0.00398
     3.02148     8.91332     5.88910     2.36102     0.00266     0.00401
     3.02448    10.11475     6.65155     3.02695     0.00302     0.00476
     3.02748    10.00345     6.55500     3.51850     0.00305     0.00482
     3.03048    10.49607     6.85343     3.92341     0.00323     0.00500
     3.03348    10.47918     6.82438     2.73891     0.00320     0.00460
     3.03648    16.11688    10.65647     1.44529     0.00440     0.00589
     3.03948    11.89813     7.71317     1.10445     0.00350     0.00475
     3.04248    12.74254     8.24365     1.08587     0.00381     0.00503
     3.04548    12.36408     7.97643     1.09278     0.00377     0.00498
     3.04848    13.30024     8.54251     1.30884     0.00419     0.00538
     3.05148    13.58059     8.68837     1.54946     0.00427     0.00545
     3.05448    13.63691     8.69688     1.68192     0.00434     0.00553
     3.05748    13.27223     8.45768     1.60827     0.00418     0.00539
     3.06048    13.08620     8.33906     1.51619     0.00405     0.00528
     3.06348    13.92031     8.85822     1.88133     0.00423     0.00562
     3.06648    14.46166     9.20610     1.73941     0.00436     0.00582
     3.06948    14.98181     9.54473     1.60519     0.00450     0.00602
     3.07248    15.34095     9.77333     1.50063     0.00464     0.00614
     3.07548    16.11234    10.26206     1.41972     0.00489     0.00640
     3.07848    34.41776    22.38099     1.52251     0.01092     0.01465
     3.08148    19.93356    12.77867     1.40097     0.00640     0.00730
     3.08448    18.09979    11.48843     1.33214     0.00576     0.00682
     3.08748    19.11922    12.12422     1.30846     0.00610     0.00715
     3.09048    19.92343    12.61919     1.29853     0.00639     0.00738
     3.09348    19.00975    11.94094     1.30884     0.00662     0.00753
     3.09648    19.69434    12.34793     1.37479     0.00710     0.00792
     3.09948    20.78412    13.02221     1.44853     0.00778     0.00850
     3.10248    22.99405    14.45248     1.52259     0.00889     0.00956
     3.10548    27.56315    17.19237     2.71894     0.01075     0.01191
     3.10848    29.14206    18.37328     1.71667     0.01023     0.01107
     3.11148    24.39141    15.15154     1.50333     0.00940     0.01024
     3.11448    34.21333    21.40563     1.78029     0.01359     0.01464
     3.11748    52.37464    32.68744     2.33743     0.02007     0.02136
     3.12048    45.44851    28.34453     2.03713     0.01768     0.01889
     3.12348    34.22255    21.55054     1.41063     0.01208     0.01415
     3.12648    38.55991    24.03876     2.47211     0.01557     0.01678
     3.12948    27.74916    17.60678     1.25294     0.00945     0.01062
     3.13248    17.20702    10.85007     0.84527     0.00596     0.00706
     3.13548    15.06683     9.54767     0.62789     0.00512     0.00639
     3.13848    13.44476     8.53817     0.59945     0.00459     0.00609
     3.14148    14.68145     9.20191     1.48714     0.00548     0.00777
     3.14448    16.45635    10.17211     2.10317     0.00678     0.00994
     3.14748    19.35865    11.93221     0.99264     0.00838     0.01337
     3.15048    18.74301    11.39893     1.13637     0.00824     0.01420
     3.15348    14.90417     9.10988     0.86228     0.00620     0.01219
     3.15648    17.91137    10.94140     1.04226     0.00756     0.01846
     3.15948    19.27941    11.67925     1.38620     0.00855     0.02086
     3.16248    30.57262    17.79158     3.65054     0.01703     0.03602
     3.16548    37.99140    23.06591     4.52495     0.02114     0.05324
     3.16848    19.47142    11.59654     1.89347     0.01275     0.04196
     3.17148    18.73336    10.98815     2.10019     0.01304     0.04731
     3.17448    18.85831    10.98102     2.00216     0.01440     0.05935
