  #K-Path    Energy        Mo        Au         S        Si         C         O
# Band-Index    1
    0.057   -1.7493     0.426     0.010     0.186     0.065     0.000     0.000
    0.038   -1.7435     0.432     0.011     0.188     0.066     0.000     0.000
    0.019   -1.7373     0.458     0.011     0.191     0.046     0.000     0.000
    0.000   -1.7350     0.470     0.012     0.193     0.035     0.000     0.000
 
# Band-Index  261
    0.000   -1.6963     0.487     0.004     0.199     0.030     0.000     0.000
    0.019   -1.6966     0.485     0.004     0.198     0.031     0.000     0.000
    0.038   -1.6976     0.478     0.004     0.194     0.035     0.000     0.000
    0.057   -1.7000     0.457     0.004     0.185     0.055     0.000     0.000
    0.076   -1.7043     0.408     0.003     0.168     0.091     0.000     0.000
    0.095   -1.7092     0.370     0.003     0.154     0.119     0.000     0.000
    0.114   -1.7120     0.380     0.004     0.149     0.117     0.000     0.000
    0.133   -1.7159     0.418     0.004     0.148     0.098     0.000     0.000
    0.152   -1.7225     0.418     0.004     0.150     0.100     0.000     0.000
    0.171   -1.7277     0.400     0.003     0.150     0.111     0.000     0.000
    0.190   -1.7297     0.386     0.003     0.146     0.127     0.000     0.000
    0.209   -1.7302     0.387     0.003     0.149     0.125     0.000     0.000
    0.228   -1.7326     0.460     0.003     0.167     0.071     0.000     0.000
    0.228   -1.7326     0.460     0.003     0.167     0.071     0.000     0.000
    0.239   -1.7324     0.450     0.003     0.161     0.079     0.000     0.000
    0.250   -1.7321     0.434     0.003     0.158     0.092     0.000     0.000
    0.261   -1.7320     0.410     0.003     0.154     0.107     0.000     0.000
    0.272   -1.7323     0.390     0.003     0.145     0.120     0.000     0.000
    0.283   -1.7331     0.373     0.003     0.144     0.130     0.000     0.000
    0.294   -1.7338     0.369     0.003     0.151     0.128     0.000     0.000
    0.305   -1.7339     0.380     0.003     0.154     0.125     0.000     0.000
    0.316   -1.7352     0.366     0.003     0.147     0.137     0.000     0.000
    0.327   -1.7420     0.329     0.004     0.139     0.170     0.000     0.000
    0.338   -1.7513     0.323     0.005     0.140     0.164     0.000     0.000
    0.349   -1.7577     0.331     0.006     0.153     0.147     0.000     0.000
    0.360   -1.7599     0.346     0.007     0.165     0.129     0.000     0.000
    0.360   -1.7599     0.346     0.007     0.165     0.129     0.000     0.000
    0.382   -1.7562     0.374     0.006     0.171     0.114     0.000     0.000
    0.404   -1.7427     0.362     0.006     0.163     0.127     0.000     0.000
    0.426   -1.7323     0.410     0.006     0.184     0.086     0.000     0.000
    0.449   -1.7295     0.425     0.006     0.188     0.076     0.000     0.000
    0.471   -1.7310     0.417     0.007     0.182     0.075     0.000     0.000
    0.493   -1.7331     0.379     0.005     0.178     0.097     0.000     0.000
    0.515   -1.7329     0.363     0.004     0.170     0.115     0.000     0.000
    0.537   -1.7236     0.366     0.002     0.162     0.121     0.000     0.000
    0.559   -1.7068     0.409     0.003     0.171     0.091     0.000     0.000
    0.581   -1.6975     0.472     0.004     0.187     0.042     0.000     0.000
    0.603   -1.6962     0.486     0.005     0.198     0.030     0.000     0.000
    0.625   -1.6963     0.487     0.004     0.199     0.030     0.000     0.000
 
# Band-Index  262
    0.625   -1.6736     0.384     0.008     0.169     0.105     0.000     0.000
    0.603   -1.6754     0.371     0.008     0.166     0.112     0.000     0.000
    0.581   -1.6801     0.322     0.008     0.157     0.140     0.000     0.000
    0.559   -1.6852     0.277     0.007     0.147     0.169     0.000     0.000
    0.537   -1.6971     0.325     0.007     0.155     0.142     0.000     0.000
    0.515   -1.7113     0.425     0.006     0.175     0.077     0.000     0.000
    0.493   -1.7206     0.462     0.005     0.191     0.050     0.000     0.000
    0.471   -1.7246     0.431     0.005     0.185     0.071     0.000     0.000
    0.449   -1.7231     0.348     0.004     0.160     0.130     0.000     0.000
    0.426   -1.7147     0.292     0.003     0.141     0.169     0.000     0.000
    0.404   -1.7135     0.358     0.002     0.151     0.129     0.000     0.000
    0.382   -1.7196     0.444     0.002     0.175     0.082     0.000     0.000
    0.360   -1.7221     0.464     0.001     0.175     0.068     0.000     0.000
    0.360   -1.7221     0.464     0.001     0.175     0.068     0.000     0.000
    0.349   -1.7229     0.463     0.001     0.174     0.068     0.000     0.000
    0.338   -1.7231     0.459     0.001     0.178     0.067     0.000     0.000
    0.327   -1.7226     0.450     0.002     0.176     0.073     0.000     0.000
    0.316   -1.7193     0.436     0.002     0.177     0.078     0.000     0.000
    0.305   -1.7135     0.421     0.003     0.181     0.085     0.000     0.000
    0.294   -1.7103     0.394     0.004     0.174     0.104     0.000     0.000
    0.283   -1.7094     0.347     0.005     0.157     0.139     0.000     0.000
    0.272   -1.7091     0.334     0.006     0.161     0.146     0.000     0.000
    0.261   -1.7087     0.361     0.005     0.172     0.121     0.000     0.000
    0.250   -1.7084     0.381     0.005     0.174     0.105     0.000     0.000
    0.239   -1.7082     0.396     0.004     0.182     0.097     0.000     0.000
    0.228   -1.7082     0.408     0.004     0.181     0.094     0.000     0.000
    0.228   -1.7082     0.408     0.004     0.181     0.094     0.000     0.000
    0.209   -1.7080     0.414     0.004     0.177     0.088     0.000     0.000
    0.190   -1.7056     0.389     0.003     0.172     0.108     0.000     0.000
    0.171   -1.7016     0.496     0.005     0.202     0.036     0.000     0.000
    0.152   -1.6997     0.482     0.004     0.203     0.041     0.000     0.000
    0.133   -1.7023     0.446     0.002     0.193     0.062     0.000     0.000
    0.114   -1.7005     0.408     0.003     0.183     0.090     0.000     0.000
    0.095   -1.6915     0.336     0.002     0.161     0.139     0.000     0.000
    0.076   -1.6819     0.279     0.002     0.151     0.173     0.000     0.000
    0.057   -1.6749     0.312     0.006     0.155     0.147     0.000     0.000
    0.038   -1.6723     0.343     0.008     0.165     0.121     0.000     0.000
    0.019   -1.6730     0.372     0.008     0.170     0.108     0.000     0.000
    0.000   -1.6736     0.384     0.008     0.169     0.105     0.000     0.000
 
# Band-Index  263
    0.000   -1.6443     0.222     0.003     0.118     0.218     0.000     0.000
    0.019   -1.6461     0.237     0.003     0.119     0.210     0.000     0.000
    0.038   -1.6509     0.289     0.004     0.137     0.173     0.000     0.000
    0.057   -1.6575     0.371     0.003     0.163     0.116     0.000     0.000
    0.076   -1.6663     0.381     0.002     0.168     0.108     0.000     0.000
    0.095   -1.6750     0.341     0.002     0.157     0.135     0.000     0.000
    0.114   -1.6817     0.312     0.002     0.151     0.153     0.000     0.000
    0.133   -1.6868     0.310     0.002     0.157     0.152     0.000     0.000
    0.152   -1.6891     0.368     0.002     0.175     0.110     0.000     0.000
    0.171   -1.6870     0.399     0.003     0.186     0.091     0.000     0.000
    0.190   -1.6888     0.327     0.006     0.161     0.140     0.000     0.000
    0.209   -1.6877     0.292     0.006     0.147     0.171     0.000     0.000
    0.228   -1.6820     0.291     0.006     0.142     0.169     0.000     0.000
    0.228   -1.6820     0.291     0.006     0.142     0.169     0.000     0.000
    0.239   -1.6829     0.301     0.005     0.145     0.163     0.000     0.000
    0.250   -1.6849     0.318     0.005     0.142     0.157     0.000     0.000
    0.261   -1.6875     0.338     0.004     0.148     0.148     0.000     0.000
    0.272   -1.6902     0.359     0.004     0.147     0.139     0.000     0.000
    0.283   -1.6931     0.378     0.004     0.152     0.132     0.000     0.000
    0.294   -1.6961     0.401     0.003     0.154     0.117     0.000     0.000
    0.305   -1.6977     0.442     0.003     0.164     0.088     0.000     0.000
    0.316   -1.6963     0.467     0.004     0.180     0.065     0.000     0.000
    0.327   -1.6932     0.482     0.005     0.184     0.051     0.000     0.000
    0.338   -1.6904     0.491     0.004     0.187     0.051     0.000     0.000
    0.349   -1.6888     0.493     0.004     0.191     0.047     0.000     0.000
    0.360   -1.6882     0.488     0.004     0.194     0.044     0.000     0.000
    0.360   -1.6882     0.488     0.004     0.194     0.044     0.000     0.000
    0.382   -1.6920     0.474     0.004     0.198     0.051     0.000     0.000
    0.404   -1.7012     0.474     0.005     0.205     0.044     0.000     0.000
    0.426   -1.6992     0.299     0.003     0.152     0.157     0.000     0.000
    0.449   -1.6827     0.324     0.003     0.157     0.141     0.000     0.000
    0.471   -1.6721     0.440     0.004     0.183     0.068     0.000     0.000
    0.493   -1.6722     0.469     0.007     0.197     0.046     0.000     0.000
    0.515   -1.6750     0.477     0.008     0.189     0.037     0.000     0.000
    0.537   -1.6770     0.480     0.008     0.193     0.037     0.000     0.000
    0.559   -1.6729     0.402     0.004     0.168     0.096     0.000     0.000
    0.581   -1.6595     0.283     0.003     0.137     0.180     0.000     0.000
    0.603   -1.6485     0.235     0.003     0.123     0.210     0.000     0.000
    0.625   -1.6443     0.222     0.003     0.118     0.218     0.000     0.000
 
# Band-Index  264
    0.625   -1.5982     0.506     0.004     0.218     0.008     0.000     0.000
    0.603   -1.6126     0.508     0.003     0.208     0.016     0.000     0.000
    0.581   -1.6315     0.515     0.004     0.205     0.017     0.000     0.000
    0.559   -1.6446     0.505     0.006     0.199     0.026     0.000     0.000
    0.537   -1.6504     0.489     0.008     0.191     0.038     0.000     0.000
    0.515   -1.6532     0.471     0.009     0.195     0.044     0.000     0.000
    0.493   -1.6563     0.394     0.008     0.182     0.086     0.000     0.000
    0.471   -1.6603     0.314     0.007     0.154     0.144     0.000     0.000
    0.449   -1.6650     0.334     0.006     0.159     0.138     0.000     0.000
    0.426   -1.6740     0.386     0.005     0.175     0.098     0.000     0.000
    0.404   -1.6820     0.456     0.003     0.195     0.055     0.000     0.000
    0.382   -1.6791     0.455     0.003     0.193     0.055     0.000     0.000
    0.360   -1.6716     0.442     0.004     0.189     0.063     0.000     0.000
    0.360   -1.6716     0.442     0.004     0.189     0.063     0.000     0.000
    0.349   -1.6700     0.435     0.004     0.190     0.070     0.000     0.000
    0.338   -1.6706     0.427     0.005     0.188     0.072     0.000     0.000
    0.327   -1.6718     0.426     0.005     0.190     0.073     0.000     0.000
    0.316   -1.6727     0.427     0.004     0.194     0.073     0.000     0.000
    0.305   -1.6726     0.433     0.003     0.189     0.072     0.000     0.000
    0.294   -1.6715     0.452     0.003     0.191     0.067     0.000     0.000
    0.283   -1.6698     0.472     0.003     0.197     0.051     0.000     0.000
    0.272   -1.6687     0.489     0.003     0.196     0.043     0.000     0.000
    0.261   -1.6691     0.498     0.004     0.205     0.036     0.000     0.000
    0.250   -1.6705     0.495     0.005     0.200     0.037     0.000     0.000
    0.239   -1.6720     0.492     0.006     0.205     0.038     0.000     0.000
    0.228   -1.6727     0.492     0.007     0.212     0.037     0.000     0.000
    0.228   -1.6727     0.492     0.007     0.212     0.037     0.000     0.000
    0.209   -1.6751     0.489     0.006     0.205     0.038     0.000     0.000
    0.190   -1.6780     0.448     0.004     0.193     0.065     0.000     0.000
    0.171   -1.6758     0.426     0.004     0.189     0.079     0.000     0.000
    0.152   -1.6614     0.395     0.006     0.185     0.089     0.000     0.000
    0.133   -1.6432     0.391     0.008     0.196     0.084     0.000     0.000
    0.114   -1.6301     0.440     0.007     0.193     0.066     0.000     0.000
    0.095   -1.6298     0.465     0.006     0.204     0.044     0.000     0.000
    0.076   -1.6319     0.480     0.006     0.206     0.036     0.000     0.000
    0.057   -1.6296     0.496     0.005     0.204     0.030     0.000     0.000
    0.038   -1.6202     0.513     0.004     0.210     0.014     0.000     0.000
    0.019   -1.6077     0.510     0.004     0.210     0.010     0.000     0.000
    0.000   -1.5982     0.506     0.004     0.218     0.008     0.000     0.000
 
# Band-Index  265
    0.000   -1.5967     0.477     0.003     0.198     0.038     0.000     0.000
    0.019   -1.5924     0.475     0.003     0.206     0.038     0.000     0.000
    0.038   -1.5911     0.458     0.003     0.209     0.048     0.000     0.000
    0.057   -1.5917     0.428     0.004     0.198     0.065     0.000     0.000
    0.076   -1.5950     0.386     0.005     0.195     0.088     0.000     0.000
    0.095   -1.6031     0.343     0.007     0.173     0.118     0.000     0.000
    0.114   -1.6142     0.381     0.008     0.172     0.106     0.000     0.000
    0.133   -1.6178     0.455     0.008     0.184     0.055     0.000     0.000
    0.152   -1.6225     0.424     0.007     0.175     0.084     0.000     0.000
    0.171   -1.6315     0.413     0.006     0.171     0.089     0.000     0.000
    0.190   -1.6390     0.422     0.005     0.172     0.085     0.000     0.000
    0.209   -1.6473     0.412     0.004     0.163     0.098     0.000     0.000
    0.228   -1.6558     0.402     0.002     0.150     0.117     0.000     0.000
    0.228   -1.6558     0.402     0.002     0.150     0.117     0.000     0.000
    0.239   -1.6560     0.402     0.002     0.150     0.118     0.000     0.000
    0.250   -1.6567     0.401     0.002     0.151     0.117     0.000     0.000
    0.261   -1.6576     0.403     0.002     0.148     0.116     0.000     0.000
    0.272   -1.6584     0.406     0.003     0.158     0.110     0.000     0.000
    0.283   -1.6587     0.416     0.003     0.164     0.097     0.000     0.000
    0.294   -1.6589     0.427     0.004     0.171     0.092     0.000     0.000
    0.305   -1.6593     0.447     0.004     0.174     0.079     0.000     0.000
    0.316   -1.6598     0.467     0.004     0.175     0.063     0.000     0.000
    0.327   -1.6594     0.493     0.004     0.181     0.049     0.000     0.000
    0.338   -1.6576     0.513     0.003     0.187     0.040     0.000     0.000
    0.349   -1.6546     0.524     0.004     0.192     0.031     0.000     0.000
    0.360   -1.6515     0.523     0.004     0.193     0.031     0.000     0.000
    0.360   -1.6515     0.523     0.004     0.193     0.031     0.000     0.000
    0.382   -1.6464     0.502     0.005     0.190     0.037     0.000     0.000
    0.404   -1.6439     0.465     0.006     0.201     0.047     0.000     0.000
    0.426   -1.6454     0.443     0.008     0.207     0.054     0.000     0.000
    0.449   -1.6455     0.410     0.007     0.191     0.077     0.000     0.000
    0.471   -1.6330     0.300     0.005     0.147     0.161     0.000     0.000
    0.493   -1.6101     0.255     0.006     0.132     0.192     0.000     0.000
    0.515   -1.5906     0.299     0.007     0.158     0.154     0.000     0.000
    0.537   -1.5828     0.379     0.006     0.185     0.094     0.000     0.000
    0.559   -1.5833     0.427     0.004     0.191     0.067     0.000     0.000
    0.581   -1.5870     0.450     0.003     0.196     0.054     0.000     0.000
    0.603   -1.5916     0.468     0.003     0.197     0.043     0.000     0.000
    0.625   -1.5967     0.477     0.003     0.198     0.038     0.000     0.000
 
# Band-Index  266
    0.625   -1.5653     0.489     0.002     0.203     0.024     0.000     0.001
    0.603   -1.5566     0.478     0.003     0.203     0.028     0.000     0.001
    0.581   -1.5443     0.459     0.004     0.204     0.038     0.000     0.000
    0.559   -1.5406     0.430     0.005     0.200     0.051     0.000     0.000
    0.537   -1.5501     0.373     0.006     0.180     0.098     0.000     0.000
    0.515   -1.5618     0.350     0.005     0.166     0.117     0.000     0.000
    0.493   -1.5696     0.293     0.004     0.145     0.160     0.000     0.000
    0.471   -1.5825     0.269     0.004     0.134     0.183     0.000     0.000
    0.449   -1.5977     0.357     0.005     0.158     0.123     0.000     0.000
    0.426   -1.6103     0.436     0.006     0.178     0.074     0.000     0.000
    0.404   -1.6210     0.471     0.006     0.184     0.058     0.000     0.000
    0.382   -1.6284     0.459     0.008     0.179     0.066     0.000     0.000
    0.360   -1.6306     0.421     0.009     0.181     0.084     0.000     0.000
    0.360   -1.6306     0.421     0.009     0.181     0.084     0.000     0.000
    0.349   -1.6285     0.420     0.009     0.181     0.084     0.000     0.000
    0.338   -1.6247     0.415     0.009     0.184     0.084     0.000     0.000
    0.327   -1.6229     0.416     0.008     0.185     0.089     0.000     0.000
    0.316   -1.6218     0.410     0.008     0.185     0.093     0.000     0.000
    0.305   -1.6197     0.409     0.007     0.179     0.092     0.000     0.000
    0.294   -1.6163     0.405     0.007     0.182     0.097     0.000     0.000
    0.283   -1.6121     0.406     0.007     0.182     0.089     0.000     0.000
    0.272   -1.6077     0.414     0.007     0.188     0.084     0.000     0.000
    0.261   -1.6039     0.437     0.006     0.187     0.072     0.000     0.000
    0.250   -1.6010     0.494     0.005     0.195     0.043     0.000     0.000
    0.239   -1.5991     0.533     0.003     0.192     0.028     0.000     0.000
    0.228   -1.5985     0.536     0.003     0.195     0.021     0.000     0.000
    0.228   -1.5985     0.536     0.003     0.195     0.021     0.000     0.000
    0.209   -1.5928     0.520     0.004     0.205     0.023     0.000     0.000
    0.190   -1.5934     0.478     0.004     0.188     0.052     0.000     0.000
    0.171   -1.5982     0.432     0.003     0.179     0.082     0.000     0.000
    0.152   -1.5993     0.385     0.004     0.169     0.107     0.000     0.000
    0.133   -1.5885     0.334     0.005     0.165     0.132     0.000     0.000
    0.114   -1.5705     0.343     0.004     0.177     0.116     0.000     0.000
    0.095   -1.5587     0.345     0.004     0.169     0.115     0.000     0.000
    0.076   -1.5511     0.319     0.008     0.170     0.131     0.000     0.000
    0.057   -1.5508     0.350     0.010     0.202     0.096     0.000     0.000
    0.038   -1.5559     0.433     0.005     0.207     0.048     0.000     0.000
    0.019   -1.5621     0.472     0.003     0.208     0.026     0.000     0.000
    0.000   -1.5653     0.489     0.002     0.203     0.024     0.000     0.001
 
# Band-Index  267
    0.000   -1.5341     0.432     0.005     0.193     0.052     0.000     0.000
    0.019   -1.5328     0.429     0.006     0.196     0.054     0.000     0.000
    0.038   -1.5302     0.409     0.007     0.201     0.062     0.000     0.000
    0.057   -1.5307     0.354     0.008     0.178     0.102     0.000     0.000
    0.076   -1.5349     0.356     0.006     0.175     0.099     0.000     0.000
    0.095   -1.5381     0.304     0.006     0.168     0.133     0.000     0.000
    0.114   -1.5500     0.312     0.004     0.172     0.130     0.000     0.000
    0.133   -1.5544     0.381     0.004     0.199     0.087     0.000     0.000
    0.152   -1.5544     0.398     0.005     0.203     0.073     0.000     0.000
    0.171   -1.5543     0.395     0.006     0.198     0.074     0.000     0.000
    0.190   -1.5590     0.395     0.006     0.181     0.094     0.000     0.000
    0.209   -1.5696     0.415     0.003     0.172     0.099     0.000     0.000
    0.228   -1.5718     0.457     0.002     0.172     0.069     0.000     0.000
    0.228   -1.5718     0.457     0.002     0.172     0.069     0.000     0.000
    0.239   -1.5722     0.456     0.002     0.173     0.073     0.000     0.000
    0.250   -1.5734     0.448     0.002     0.172     0.075     0.000     0.000
    0.261   -1.5756     0.437     0.002     0.167     0.085     0.000     0.000
    0.272   -1.5791     0.425     0.003     0.171     0.091     0.000     0.000
    0.283   -1.5843     0.419     0.005     0.171     0.092     0.000     0.000
    0.294   -1.5908     0.426     0.006     0.180     0.083     0.000     0.000
    0.305   -1.5978     0.443     0.006     0.186     0.068     0.000     0.000
    0.316   -1.6047     0.456     0.006     0.195     0.057     0.000     0.000
    0.327   -1.6113     0.454     0.006     0.200     0.054     0.000     0.000
    0.338   -1.6160     0.411     0.006     0.204     0.075     0.000     0.000
    0.349   -1.6166     0.379     0.006     0.201     0.086     0.000     0.000
    0.360   -1.6162     0.377     0.006     0.202     0.089     0.000     0.000
    0.360   -1.6162     0.377     0.006     0.202     0.089     0.000     0.000
    0.382   -1.6145     0.387     0.006     0.193     0.094     0.000     0.000
    0.404   -1.6059     0.395     0.004     0.180     0.094     0.000     0.000
    0.426   -1.5908     0.366     0.003     0.169     0.118     0.000     0.000
    0.449   -1.5765     0.356     0.003     0.163     0.131     0.000     0.000
    0.471   -1.5681     0.378     0.005     0.167     0.109     0.000     0.000
    0.493   -1.5578     0.330     0.006     0.149     0.141     0.000     0.000
    0.515   -1.5394     0.296     0.005     0.147     0.161     0.000     0.000
    0.537   -1.5314     0.434     0.004     0.189     0.056     0.000     0.000
    0.559   -1.5330     0.427     0.004     0.187     0.057     0.000     0.000
    0.581   -1.5336     0.423     0.006     0.197     0.056     0.000     0.000
    0.603   -1.5340     0.429     0.006     0.199     0.054     0.000     0.000
    0.625   -1.5341     0.432     0.005     0.193     0.052     0.000     0.000
 
# Band-Index  268
    0.625   -1.4935     0.317     0.010     0.139     0.156     0.000     0.000
    0.603   -1.4969     0.306     0.009     0.144     0.153     0.000     0.000
    0.581   -1.5059     0.316     0.007     0.152     0.142     0.000     0.000
    0.559   -1.5153     0.369     0.007     0.165     0.108     0.000     0.000
    0.537   -1.5238     0.377     0.007     0.170     0.104     0.000     0.000
    0.515   -1.5308     0.373     0.005     0.162     0.110     0.000     0.000
    0.493   -1.5355     0.409     0.006     0.181     0.070     0.000     0.000
    0.471   -1.5477     0.418     0.007     0.181     0.073     0.000     0.000
    0.449   -1.5607     0.437     0.006     0.179     0.068     0.000     0.000
    0.426   -1.5728     0.455     0.005     0.182     0.067     0.000     0.000
    0.404   -1.5846     0.449     0.004     0.184     0.061     0.000     0.000
    0.382   -1.5938     0.427     0.004     0.185     0.073     0.000     0.000
    0.360   -1.6023     0.423     0.005     0.183     0.077     0.000     0.000
    0.360   -1.6023     0.423     0.005     0.183     0.077     0.000     0.000
    0.349   -1.6021     0.423     0.005     0.183     0.078     0.000     0.000
    0.338   -1.5983     0.418     0.006     0.186     0.080     0.000     0.000
    0.327   -1.5921     0.416     0.006     0.183     0.079     0.000     0.000
    0.316   -1.5855     0.422     0.006     0.183     0.074     0.000     0.000
    0.305   -1.5811     0.434     0.005     0.183     0.074     0.000     0.000
    0.294   -1.5768     0.434     0.004     0.187     0.068     0.000     0.000
    0.283   -1.5718     0.435     0.003     0.191     0.069     0.000     0.000
    0.272   -1.5659     0.444     0.003     0.200     0.063     0.000     0.000
    0.261   -1.5594     0.429     0.004     0.196     0.070     0.000     0.000
    0.250   -1.5536     0.421     0.005     0.190     0.079     0.000     0.000
    0.239   -1.5497     0.424     0.005     0.188     0.079     0.000     0.000
    0.228   -1.5483     0.425     0.005     0.184     0.083     0.000     0.000
    0.228   -1.5483     0.425     0.005     0.184     0.083     0.000     0.000
    0.209   -1.5483     0.400     0.002     0.170     0.103     0.000     0.000
    0.190   -1.5470     0.391     0.002     0.168     0.108     0.000     0.000
    0.171   -1.5413     0.408     0.004     0.170     0.098     0.000     0.000
    0.152   -1.5353     0.423     0.005     0.173     0.086     0.000     0.000
    0.133   -1.5320     0.392     0.005     0.163     0.103     0.000     0.000
    0.114   -1.5310     0.413     0.005     0.172     0.083     0.000     0.000
    0.095   -1.5293     0.423     0.006     0.187     0.064     0.000     0.000
    0.076   -1.5201     0.333     0.008     0.169     0.129     0.000     0.000
    0.057   -1.5139     0.371     0.008     0.168     0.107     0.000     0.000
    0.038   -1.5058     0.352     0.008     0.147     0.130     0.000     0.000
    0.019   -1.4974     0.333     0.008     0.137     0.150     0.000     0.000
    0.000   -1.4935     0.317     0.010     0.139     0.156     0.000     0.000
 
# Band-Index  269
    0.000   -1.4872     0.285     0.014     0.203     0.125     0.000     0.000
    0.019   -1.4869     0.292     0.015     0.187     0.131     0.000     0.000
    0.038   -1.4872     0.290     0.014     0.168     0.146     0.000     0.000
    0.057   -1.4901     0.235     0.009     0.150     0.182     0.000     0.000
    0.076   -1.4996     0.248     0.007     0.152     0.178     0.000     0.000
    0.095   -1.5079     0.350     0.008     0.182     0.111     0.000     0.000
    0.114   -1.5122     0.402     0.008     0.185     0.082     0.000     0.000
    0.133   -1.5157     0.411     0.006     0.185     0.076     0.000     0.000
    0.152   -1.5197     0.404     0.005     0.183     0.084     0.000     0.000
    0.171   -1.5239     0.394     0.005     0.179     0.092     0.000     0.000
    0.190   -1.5277     0.388     0.005     0.177     0.100     0.000     0.000
    0.209   -1.5307     0.386     0.006     0.167     0.112     0.000     0.000
    0.228   -1.5327     0.367     0.006     0.151     0.135     0.000     0.000
    0.228   -1.5327     0.367     0.006     0.151     0.135     0.000     0.000
    0.239   -1.5336     0.365     0.006     0.152     0.136     0.000     0.000
    0.250   -1.5362     0.363     0.006     0.153     0.134     0.000     0.000
    0.261   -1.5406     0.367     0.005     0.160     0.124     0.000     0.000
    0.272   -1.5470     0.377     0.005     0.166     0.117     0.000     0.000
    0.283   -1.5550     0.387     0.004     0.176     0.108     0.000     0.000
    0.294   -1.5641     0.393     0.004     0.180     0.101     0.000     0.000
    0.305   -1.5737     0.397     0.003     0.176     0.098     0.000     0.000
    0.316   -1.5824     0.389     0.003     0.168     0.111     0.000     0.000
    0.327   -1.5875     0.403     0.002     0.174     0.097     0.000     0.000
    0.338   -1.5905     0.409     0.002     0.180     0.094     0.000     0.000
    0.349   -1.5924     0.415     0.002     0.179     0.091     0.000     0.000
    0.360   -1.5929     0.414     0.002     0.179     0.089     0.000     0.000
    0.360   -1.5929     0.414     0.002     0.179     0.089     0.000     0.000
    0.382   -1.5868     0.421     0.005     0.172     0.091     0.000     0.000
    0.404   -1.5673     0.420     0.005     0.166     0.098     0.000     0.000
    0.426   -1.5481     0.429     0.003     0.176     0.086     0.000     0.000
    0.449   -1.5332     0.436     0.003     0.181     0.074     0.000     0.000
    0.471   -1.5249     0.418     0.006     0.181     0.080     0.000     0.000
    0.493   -1.5193     0.366     0.007     0.164     0.113     0.000     0.000
    0.515   -1.5092     0.344     0.008     0.149     0.133     0.000     0.000
    0.537   -1.4987     0.293     0.006     0.147     0.159     0.000     0.000
    0.559   -1.4916     0.291     0.008     0.162     0.156     0.000     0.000
    0.581   -1.4897     0.288     0.013     0.184     0.138     0.000     0.000
    0.603   -1.4885     0.280     0.015     0.198     0.129     0.000     0.000
    0.625   -1.4872     0.285     0.014     0.203     0.125     0.000     0.000
 
# Band-Index  270
    0.625   -1.4689     0.336     0.018     0.160     0.138     0.000     0.000
    0.603   -1.4678     0.329     0.016     0.159     0.140     0.000     0.000
    0.581   -1.4694     0.309     0.011     0.146     0.155     0.000     0.000
    0.559   -1.4785     0.362     0.007     0.140     0.133     0.000     0.000
    0.537   -1.4889     0.415     0.005     0.163     0.096     0.000     0.000
    0.515   -1.4982     0.423     0.003     0.167     0.086     0.000     0.000
    0.493   -1.5063     0.423     0.002     0.179     0.079     0.000     0.000
    0.471   -1.5154     0.412     0.003     0.186     0.080     0.000     0.000
    0.449   -1.5225     0.398     0.003     0.185     0.085     0.000     0.000
    0.426   -1.5236     0.384     0.003     0.181     0.094     0.000     0.000
    0.404   -1.5320     0.375     0.003     0.169     0.113     0.000     0.000
    0.382   -1.5415     0.376     0.002     0.160     0.122     0.000     0.000
    0.360   -1.5473     0.394     0.002     0.171     0.105     0.000     0.000
    0.360   -1.5473     0.394     0.002     0.171     0.105     0.000     0.000
    0.349   -1.5484     0.400     0.002     0.171     0.101     0.000     0.000
    0.338   -1.5490     0.406     0.002     0.173     0.100     0.000     0.000
    0.327   -1.5489     0.411     0.002     0.171     0.095     0.000     0.000
    0.316   -1.5481     0.416     0.003     0.170     0.093     0.000     0.000
    0.305   -1.5464     0.418     0.004     0.168     0.089     0.000     0.000
    0.294   -1.5438     0.423     0.004     0.172     0.090     0.000     0.000
    0.283   -1.5406     0.430     0.005     0.175     0.088     0.000     0.000
    0.272   -1.5370     0.436     0.005     0.176     0.080     0.000     0.000
    0.261   -1.5334     0.437     0.005     0.177     0.075     0.000     0.000
    0.250   -1.5302     0.440     0.005     0.183     0.072     0.000     0.000
    0.239   -1.5282     0.438     0.005     0.186     0.072     0.000     0.000
    0.228   -1.5275     0.438     0.005     0.184     0.072     0.000     0.000
    0.228   -1.5275     0.438     0.005     0.184     0.072     0.000     0.000
    0.209   -1.5224     0.441     0.004     0.185     0.070     0.000     0.000
    0.190   -1.5121     0.440     0.005     0.176     0.076     0.000     0.000
    0.171   -1.5037     0.440     0.005     0.170     0.081     0.000     0.000
    0.152   -1.4974     0.410     0.005     0.165     0.095     0.000     0.000
    0.133   -1.4921     0.384     0.003     0.170     0.104     0.000     0.000
    0.114   -1.4872     0.350     0.003     0.181     0.112     0.000     0.000
    0.095   -1.4830     0.313     0.004     0.172     0.126     0.000     0.000
    0.076   -1.4803     0.313     0.006     0.146     0.154     0.000     0.000
    0.057   -1.4755     0.258     0.008     0.115     0.196     0.000     0.000
    0.038   -1.4683     0.254     0.011     0.125     0.195     0.000     0.000
    0.019   -1.4681     0.311     0.016     0.152     0.152     0.000     0.000
    0.000   -1.4689     0.336     0.018     0.160     0.138     0.000     0.000
 
# Band-Index  271
    0.000   -1.4465     0.303     0.004     0.109     0.186     0.000     0.000
