    # Energy          Mo          Au           S          Si           C           O
     0.37618     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.37918     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.38218     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.38518     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.38818     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.39118     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.39418     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.39718     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.40018     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.40318     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.40618     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.40918     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.41218     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.41518     0.96922     0.02248     0.23497     0.20084     0.00001     0.00004
     0.41818     2.14042     0.04914     0.51756     0.44334     0.00003     0.00009
     0.42118     3.31506     0.07398     0.79685     0.67976     0.00004     0.00013
     0.42418     4.49084     0.09795     1.07413     0.91570     0.00005     0.00017
     0.42718     5.34396     0.11285     1.26871     1.08372     0.00005     0.00019
     0.43018     4.03445     0.08234     0.94590     0.84843     0.00005     0.00018
     0.43318     3.72412     0.07142     0.85765     0.79815     0.00005     0.00019
     0.43618     3.57913     0.06567     0.81380     0.77653     0.00005     0.00019
     0.43918     3.60989     0.06403     0.81320     0.78723     0.00006     0.00021
     0.44218     3.64110     0.06241     0.81264     0.79768     0.00006     0.00022
     0.44518     3.65275     0.06082     0.80896     0.80305     0.00006     0.00022
     0.44818     6.22478     0.09682     1.34300     1.33791     0.00013     0.00050
     0.45118     3.24890     0.04955     0.70532     0.72507     0.00005     0.00020
     0.45418     3.18081     0.04700     0.68570     0.71357     0.00005     0.00019
     0.45718     3.17669     0.04498     0.67859     0.71619     0.00005     0.00019
     0.46018     3.24574     0.04363     0.68606     0.73425     0.00006     0.00020
     0.46318     3.31535     0.04231     0.69364     0.75192     0.00006     0.00020
     0.46618     3.38511     0.04101     0.70125     0.76940     0.00006     0.00021
     0.46918     3.41355     0.03960     0.70164     0.77676     0.00006     0.00021
     0.47218     3.36357     0.03801     0.68831     0.76533     0.00006     0.00021
     0.47518     3.31333     0.03646     0.67505     0.75395     0.00006     0.00021
     0.47818     3.26422     0.03500     0.66225     0.74291     0.00006     0.00020
     0.48118     4.18099     0.03828     0.82730     0.94735     0.00008     0.00027
     0.48418     3.75865     0.03525     0.74663     0.85240     0.00007     0.00024
     0.48718     3.33613     0.03225     0.66599     0.75750     0.00006     0.00021
     0.49018     2.98216     0.02965     0.59812     0.67799     0.00005     0.00018
     0.49318     2.89751     0.02858     0.58054     0.65946     0.00005     0.00017
     0.49618     2.81780     0.02750     0.56383     0.64203     0.00005     0.00017
     0.49918     2.74028     0.02662     0.54811     0.62484     0.00005     0.00016
     0.50218     4.11905     0.05114     0.86178     0.85107     0.00008     0.00028
     0.50518     8.66824     0.13458     1.95117     1.68889     0.00017     0.00060
     0.50818     9.97449     0.16063     2.26982     1.99087     0.00021     0.00076
     0.51118     8.06844     0.12744     1.83944     1.67572     0.00017     0.00061
     0.51418     7.00378     0.10851     1.59451     1.49512     0.00015     0.00054
     0.51718     6.97899     0.11006     1.59346     1.54195     0.00016     0.00059
     0.52018     7.23793     0.11695     1.66188     1.64037     0.00018     0.00066
     0.52318     7.56849     0.12521     1.74942     1.75578     0.00020     0.00073
     0.52618     6.40544     0.09884     1.46369     1.44154     0.00015     0.00055
     0.52918     6.25116     0.09510     1.42951     1.41653     0.00014     0.00052
     0.53218     6.09890     0.09136     1.39563     1.39279     0.00014     0.00050
     0.53518     5.94522     0.08760     1.36138     1.36957     0.00013     0.00048
     0.53818     5.74378     0.08318     1.31426     1.33624     0.00013     0.00045
     0.54118     5.61997     0.08003     1.28498     1.32321     0.00012     0.00043
     0.54418     5.49539     0.07645     1.25558     1.31513     0.00012     0.00041
     0.54718     6.75068     0.09087     1.55297     1.72928     0.00013     0.00044
     0.55018     6.09375     0.08205     1.40005     1.54725     0.00012     0.00041
     0.55318     5.43593     0.07316     1.24611     1.36437     0.00011     0.00038
     0.55618     5.01757     0.06743     1.14868     1.25063     0.00010     0.00035
     0.55918     4.83457     0.06485     1.10836     1.20892     0.00010     0.00034
     0.56218     4.61820     0.06187     1.06094     1.15964     0.00009     0.00033
     0.56518     4.40174     0.05887     1.01333     1.11028     0.00009     0.00032
     0.56818     4.62258     0.05751     1.05130     1.15382     0.00009     0.00031
     0.57118     7.64939     0.07638     1.65975     1.80457     0.00011     0.00038
     0.57418     6.90495     0.05466     1.47473     1.58310     0.00009     0.00032
     0.57718     8.05894     0.06462     1.71936     1.77769     0.00009     0.00034
     0.58018     7.86706     0.06789     1.69035     1.68832     0.00009     0.00034
     0.58318    10.60102     0.11230     2.36698     2.01545     0.00011     0.00041
     0.58618     8.50654     0.08309     1.85666     1.69475     0.00009     0.00036
     0.58918     7.28935     0.06403     1.55365     1.51425     0.00009     0.00033
     0.59218     7.19219     0.06124     1.51996     1.49164     0.00008     0.00032
     0.59518     7.11525     0.05861     1.49029     1.47565     0.00008     0.00032
     0.59818     7.05268     0.05618     1.46326     1.46202     0.00008     0.00032
     0.60118     6.99245     0.05396     1.43671     1.44648     0.00008     0.00032
     0.60418     7.09978     0.05258     1.44154     1.45405     0.00008     0.00032
     0.60718     7.37857     0.05204     1.47700     1.48414     0.00008     0.00032
     0.61018     9.64536     0.07111     1.88279     1.83563     0.00009     0.00035
     0.61318     9.33498     0.06559     1.81111     1.76845     0.00009     0.00034
     0.61618     8.90215     0.05984     1.72119     1.68267     0.00008     0.00034
     0.61918     8.20878     0.05199     1.58678     1.55546     0.00008     0.00033
     0.62218     7.78383     0.04703     1.50250     1.47516     0.00008     0.00033
     0.62518     6.63616     0.04220     1.29837     1.28706     0.00008     0.00031
     0.62818     6.26817     0.03937     1.22840     1.22346     0.00007     0.00031
     0.63118     5.94103     0.03626     1.16334     1.17118     0.00007     0.00030
     0.63418    10.03640     0.09777     2.09597     1.77934     0.00012     0.00045
     0.63718    13.38244     0.13707     2.88577     2.32461     0.00019     0.00072
     0.64018    16.87555     0.16635     3.72940     2.93192     0.00030     0.00118
     0.64318    14.02321     0.12683     3.09033     2.49911     0.00026     0.00105
     0.64618    12.85622     0.11846     2.80170     2.28681     0.00023     0.00090
     0.64918    11.68948     0.11084     2.50517     2.07361     0.00019     0.00075
     0.65218    11.51400     0.10898     2.46566     2.04180     0.00019     0.00075
     0.65518    11.34132     0.10742     2.42741     2.00859     0.00019     0.00075
     0.65818    11.17625     0.10615     2.39116     1.97581     0.00019     0.00074
     0.66118    13.98634     0.13944     2.98956     2.49425     0.00024     0.00090
     0.66418    10.03021     0.10658     2.18614     1.69011     0.00017     0.00064
     0.66718    10.06117     0.11001     2.20110     1.69491     0.00017     0.00064
     0.67018     9.64068     0.10427     2.11460     1.63263     0.00016     0.00062
     0.67318     9.15301     0.09689     2.01244     1.55949     0.00015     0.00060
     0.67618    16.02853     0.09492     3.61515     2.84989     0.00027     0.00105
     0.67918    12.71066     0.08412     2.86290     2.19835     0.00025     0.00098
     0.68218    11.04683     0.08021     2.46126     1.78848     0.00020     0.00075
     0.68518    11.52517     0.08032     2.55856     1.83437     0.00020     0.00078
     0.68818    11.92922     0.07954     2.65110     1.86596     0.00021     0.00080
     0.69118    12.19988     0.07914     2.69968     1.88146     0.00020     0.00078
     0.69418    12.48171     0.07986     2.76197     1.91003     0.00021     0.00080
     0.69718    15.98168     0.10056     3.63803     2.56865     0.00033     0.00129
     0.70018    28.93581     0.18029     6.89419     4.79594     0.00047     0.00180
     0.70318    17.59605     0.11359     3.86754     2.83873     0.00029     0.00109
     0.70618    15.46019     0.09639     3.16667     2.42105     0.00024     0.00092
     0.70918    11.75742     0.07620     2.51702     1.84114     0.00017     0.00066
     0.71218     9.61663     0.06399     2.08162     1.51796     0.00014     0.00050
     0.71518     7.56463     0.05509     1.64364     1.23964     0.00011     0.00041
     0.71818     7.36981     0.05581     1.56169     1.23355     0.00011     0.00040
     0.72118     6.17734     0.04622     1.30046     1.04386     0.00009     0.00031
     0.72418     5.68765     0.04281     1.21819     0.96368     0.00007     0.00024
     0.72718    13.13433     0.05903     2.43885     1.50200     0.00017     0.00061
     0.73018    13.18619     0.05687     2.45226     1.42649     0.00017     0.00061
     0.73318    13.52079     0.05620     2.52088     1.40578     0.00017     0.00060
     0.73618    14.88124     0.05761     2.68282     1.35570     0.00017     0.00058
     0.73918    12.63431     0.05045     2.33447     1.18385     0.00014     0.00047
     0.74218    12.04575     0.04751     2.25519     1.12500     0.00013     0.00043
     0.74518     9.68221     0.03445     1.73875     0.80880     0.00010     0.00037
     0.74818     9.71102     0.03444     1.76966     0.82088     0.00010     0.00035
     0.75118    11.98787     0.04226     2.19914     1.02915     0.00012     0.00045
     0.75418    11.79568     0.04261     2.20044     1.05659     0.00011     0.00042
     0.75718    12.09998     0.04455     2.30523     1.15440     0.00011     0.00040
     0.76018    12.03141     0.04567     2.36156     1.26506     0.00011     0.00037
     0.76318    12.21348     0.04707     2.44389     1.36912     0.00010     0.00035
     0.76618    10.20823     0.03518     2.05802     1.27411     0.00009     0.00030
     0.76918     9.34796     0.02815     1.88587     1.29080     0.00009     0.00027
     0.77218    15.02984     0.04293     3.11491     2.10744     0.00013     0.00041
     0.77518    18.86300     0.04887     3.94668     2.79856     0.00014     0.00042
     0.77818    17.16248     0.04542     3.66011     2.64811     0.00013     0.00038
     0.78118    13.03903     0.03792     2.86443     2.02712     0.00009     0.00028
     0.78418     9.93704     0.03389     2.30435     1.51816     0.00008     0.00023
     0.78718    16.61411     0.05503     3.74965     2.18949     0.00013     0.00033
     0.79018    22.18064     0.06864     4.72721     2.61356     0.00017     0.00042
     0.79318    16.30438     0.05161     3.50969     2.08663     0.00015     0.00040
     0.79618     9.22648     0.02083     1.82763     1.11685     0.00008     0.00023
     0.79918     8.29906     0.01824     1.63733     1.00963     0.00007     0.00020
     0.80218    13.78660     0.03423     3.18612     1.90676     0.00010     0.00029
     0.80518    18.34245     0.05162     4.44019     2.65333     0.00014     0.00040
     0.80818    20.07650     0.06810     4.99558     2.80311     0.00015     0.00040
     0.81118    19.92782     0.07972     4.98783     2.75308     0.00015     0.00041
     0.81418    23.66834     0.11969     5.98156     3.03546     0.00019     0.00046
     0.81718    21.64445     0.10547     5.40114     2.82540     0.00017     0.00043
     0.82018    21.88062     0.11890     5.53271     2.79896     0.00021     0.00052
     0.82318    14.88870     0.07020     3.65159     1.93092     0.00013     0.00031
     0.82618    20.73011     0.10107     4.86603     3.10908     0.00018     0.00041
     0.82918    17.23708     0.05995     3.89438     1.93761     0.00013     0.00029
     0.83218    16.39813     0.05232     3.66934     1.65310     0.00011     0.00022
     0.83518    23.26301     0.09013     5.84349     2.44040     0.00011     0.00025
     0.83818    22.08901     0.08724     5.43113     2.20196     0.00012     0.00025
     0.84118    36.69365     0.15003     9.13414     3.47728     0.00021     0.00044
     0.84418    26.15190     0.12336     6.64442     2.55977     0.00016     0.00038
     0.84718    15.65323     0.07250     3.89806     1.54666     0.00009     0.00023
     0.85018    11.36839     0.04990     2.74909     1.09596     0.00005     0.00014
     0.85318     9.71113     0.04207     2.31352     0.92505     0.00004     0.00011
     0.85618    11.66497     0.04205     3.20438     1.11652     0.00005     0.00015
     0.85918    11.79076     0.04218     3.29421     1.11835     0.00005     0.00016
     0.86218    11.53908     0.04384     3.16482     1.08557     0.00005     0.00016
     0.86518    11.68922     0.04592     3.18985     1.09103     0.00005     0.00016
     0.86818    31.54466     0.12473     8.85398     2.60608     0.00030     0.00085
     0.87118    37.44923     0.19036    10.04979     3.08424     0.00048     0.00102
     0.87418    24.21490     0.11968     6.75660     1.99894     0.00025     0.00052
     0.87718    18.97321     0.10166     5.29770     1.64154     0.00018     0.00038
     0.88018    14.07410     0.07980     3.88319     1.24521     0.00012     0.00023
     0.88318    12.28508     0.07247     3.36010     1.09786     0.00010     0.00019
     0.88618    17.78803     0.10269     5.21260     1.66737     0.00016     0.00039
     0.88918    14.08164     0.08807     4.19138     1.36777     0.00015     0.00035
     0.89218    15.57774     0.10137     4.59803     1.53495     0.00016     0.00037
     0.89518    16.89763     0.11667     4.88480     1.68802     0.00016     0.00037
     0.89818    19.47124     0.14129     5.47203     1.94387     0.00017     0.00040
     0.90118    26.11761     0.19018     7.30071     2.50691     0.00020     0.00050
     0.90418    24.11015     0.17536     6.85316     2.30734     0.00017     0.00046
     0.90718    27.02314     0.19198     7.84449     2.59975     0.00017     0.00050
     0.91018    22.09492     0.12314     6.04852     2.05950     0.00016     0.00047
     0.91318    15.82144     0.08695     4.28025     1.43410     0.00012     0.00037
     0.91618    15.77310     0.10713     4.32791     1.39623     0.00009     0.00027
     0.91918    25.06093     0.24469     6.64825     2.18987     0.00017     0.00043
     0.92218    30.07094     0.34648     7.79975     2.67847     0.00025     0.00055
     0.92518    31.09915     0.25199     8.24495     2.66273     0.00026     0.00056
     0.92818    34.08445     0.24757     8.80967     2.92878     0.00021     0.00050
     0.93118    17.53287     0.16117     4.63787     1.33963     0.00013     0.00028
     0.93418    12.82289     0.11586     3.39879     1.02517     0.00012     0.00026
     0.93718    14.71676     0.14192     3.91881     1.19117     0.00013     0.00028
     0.94018    14.82710     0.13055     3.90895     1.17521     0.00012     0.00026
     0.94318    25.37710     0.21174     6.64238     2.03447     0.00018     0.00039
     0.94618    34.92759     0.23344     9.05929     2.64832     0.00022     0.00047
     0.94918    24.85420     0.18855     6.45893     1.97112     0.00017     0.00036
     0.95218    26.60181     0.20133     6.91762     2.16553     0.00019     0.00038
     0.95518    24.59731     0.19627     6.52872     2.08831     0.00018     0.00035
     0.95818    17.15374     0.12637     4.53059     1.45796     0.00012     0.00025
     0.96118    15.86241     0.10993     4.17430     1.32051     0.00010     0.00023
     0.96418    15.02839     0.10251     3.93432     1.22159     0.00010     0.00021
     0.96718    10.13996     0.07620     2.64905     0.78829     0.00007     0.00015
     0.97018    12.09665     0.09185     3.23918     0.93523     0.00008     0.00021
     0.97318    58.77512     0.30238    16.94560     5.68568     0.00067     0.00144
     0.97618    24.67017     0.14515     6.96812     2.18542     0.00019     0.00049
     0.97918    22.45171     0.13143     6.52690     2.07276     0.00013     0.00035
     0.98218    41.03587     0.25284    10.56915     3.46843     0.00020     0.00066
     0.98518    26.68216     0.17201     6.93605     2.24668     0.00014     0.00038
     0.98818    13.37077     0.10599     3.19064     1.09893     0.00007     0.00020
     0.99118     6.74795     0.06404     1.49752     0.55879     0.00003     0.00008
     0.99418    12.00014     0.07164     2.81998     0.97789     0.00015     0.00030
     0.99718    34.77288     0.26484     8.67487     3.01544     0.00035     0.00074
     1.00018    59.99562     0.70999    15.05162     5.21384     0.00057     0.00123
     1.00318    45.78700     0.71026    11.43528     3.92087     0.00044     0.00095
     1.00618    34.26696     0.48827     8.72217     2.95705     0.00035     0.00075
     1.00918     9.49780     0.09679     2.33363     0.73752     0.00008     0.00017
     1.01218     3.30232     0.03342     0.82420     0.25520     0.00002     0.00005
     1.01518     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     1.01918    65.46231     0.43941    18.78254     5.76261     0.00076     0.00148
     1.02218    70.02384     0.37786    18.92690     6.09343     0.00081     0.00157
     1.02518    37.35848     0.22736     9.64145     3.22571     0.00034     0.00069
     1.02818    25.20289     0.19686     6.80840     2.20945     0.00027     0.00056
     1.03118    14.32897     0.11130     3.76556     1.26766     0.00016     0.00034
     1.03418    20.94078     0.16366     5.41092     1.90922     0.00022     0.00049
     1.03718    18.80545     0.18472     4.73076     1.56212     0.00012     0.00033
     1.04018    16.06393     0.10574     3.76069     1.14437     0.00011     0.00029
     1.04318    55.96616     0.30020    13.33682     4.03574     0.00061     0.00121
     1.04618    45.04169     0.22279    10.46157     3.10947     0.00044     0.00090
     1.04918    38.34792     0.15876     8.75164     2.39213     0.00030     0.00066
     1.05218    62.52270     0.26737    14.48668     3.79657     0.00045     0.00135
     1.05518    53.47404     0.29085    12.20846     3.67144     0.00033     0.00102
     1.05818    41.47281     0.20832    10.25136     3.19464     0.00024     0.00076
     1.06118    21.15269     0.11155     5.26106     1.56677     0.00014     0.00033
     1.06418    31.65340     0.15992     7.59111     2.20278     0.00021     0.00043
     1.06718    26.95796     0.13847     6.19579     1.75533     0.00025     0.00048
     1.07018    14.94545     0.08508     3.47556     1.05865     0.00016     0.00032
     1.07318    13.50481     0.07783     3.12167     0.92387     0.00016     0.00032
     1.07618    29.97417     0.18815     7.39013     2.12140     0.00031     0.00061
     1.07918    33.16323     0.23907     8.36828     2.38005     0.00034     0.00066
     1.08218    30.80770     0.18861     7.34077     2.08452     0.00033     0.00064
     1.08518    32.47672     0.21954     7.68739     2.11868     0.00035     0.00065
     1.08818    20.41106     0.13851     4.73498     1.31456     0.00023     0.00045
     1.09118    20.15263     0.13886     4.56562     1.27496     0.00024     0.00049
     1.09418    25.10370     0.16946     5.66404     1.52198     0.00029     0.00060
     1.09718    28.36332     0.18525     6.34950     1.75990     0.00031     0.00063
     1.10018    43.62317     0.29016    10.08787     2.78080     0.00052     0.00103
     1.10318    20.98666     0.11500     4.67748     1.38794     0.00032     0.00059
     1.10618    29.16309     0.16178     6.56449     1.95646     0.00053     0.00095
     1.10918    24.49361     0.14430     5.48789     1.62171     0.00043     0.00078
     1.11218    40.57623     0.24865     9.33324     2.81100     0.00083     0.00173
     1.11518    43.48260     0.24396    10.17318     3.09541     0.00096     0.00206
     1.11818    30.05626     0.17911     6.85332     2.14630     0.00063     0.00139
     1.12118    24.16161     0.14505     5.31145     1.69718     0.00050     0.00108
     1.12418    34.44582     0.19343     7.41896     2.35137     0.00060     0.00139
     1.12718    32.57421     0.18067     6.96748     2.11188     0.00054     0.00117
     1.13018    35.57397     0.19212     7.62038     2.23957     0.00056     0.00123
     1.13318    38.45724     0.19939     8.14282     2.32530     0.00057     0.00121
     1.13618    33.47934     0.15485     6.99567     2.02311     0.00053     0.00117
     1.13918    33.30935     0.14886     6.78635     2.00427     0.00053     0.00115
     1.14218    37.54988     0.15682     7.48260     2.29129     0.00058     0.00124
     1.14518    54.25294     0.21854    11.03304     3.45698     0.00079     0.00161
     1.14818    34.64112     0.15898     7.24282     2.39585     0.00059     0.00124
     1.15118    33.66265     0.14801     6.91892     2.28584     0.00063     0.00125
     1.15418    22.77384     0.12115     5.12393     1.67239     0.00040     0.00094
     1.15718    25.04600     0.13253     5.66616     1.81579     0.00043     0.00097
     1.16018    28.59257     0.15170     6.53193     2.04076     0.00047     0.00103
     1.16318    33.68501     0.16947     7.66386     2.44363     0.00068     0.00149
     1.16618    26.96014     0.13215     6.13430     1.88153     0.00044     0.00094
     1.16918    24.57694     0.11731     5.63943     1.68836     0.00038     0.00079
     1.17218    23.66992     0.11220     5.49103     1.61829     0.00037     0.00076
     1.17518    32.79304     0.15202     7.89799     2.40333     0.00047     0.00097
     1.17818    36.97179     0.17311     9.09214     2.72832     0.00065     0.00135
     1.18118    34.71439     0.16462     8.45029     2.52956     0.00073     0.00145
     1.18418    38.30503     0.18013     9.19437     2.68014     0.00070     0.00148
     1.18718    38.18703     0.17621     9.16723     2.64874     0.00061     0.00132
     1.19018    28.97519     0.11557     7.31963     2.11738     0.00050     0.00100
     1.19318    27.81681     0.10797     7.17901     2.08515     0.00055     0.00106
     1.19618    29.16585     0.11371     7.50909     2.20582     0.00063     0.00120
     1.19918    31.18590     0.11886     8.01795     2.39346     0.00079     0.00147
     1.20218    36.29113     0.13552     9.24562     2.76745     0.00100     0.00191
     1.20518    35.97426     0.12709     9.12870     2.71630     0.00100     0.00192
     1.20818    41.56995     0.16299    10.50062     3.08780     0.00119     0.00230
     1.21118    38.81068     0.14318    10.00810     3.15350     0.00121     0.00263
     1.21418    32.19038     0.12087     8.23552     2.49036     0.00113     0.00245
     1.21718    36.23339     0.13410     9.18943     2.70594     0.00134     0.00284
     1.22018    36.23744     0.13816     9.36427     2.74321     0.00144     0.00319
     1.22318    31.98790     0.13178     8.32188     2.39427     0.00139     0.00329
     1.22618    43.85356     0.17553    11.08026     3.63578     0.00271     0.00643
     1.22918    26.91527     0.13251     7.15711     2.33428     0.00119     0.00285
     1.23218    25.27148     0.12777     6.65865     2.15665     0.00111     0.00273
     1.23518    30.10644     0.14714     7.67419     2.49545     0.00139     0.00332
     1.23818    32.52406     0.17798     8.20234     2.72085     0.00163     0.00401
     1.24118    34.24121     0.19247     8.65153     2.84095     0.00164     0.00398
     1.24418    39.09707     0.21049    10.17697     3.35658     0.00182     0.00418
     1.24718    23.17442     0.14105     6.25860     1.92794     0.00072     0.00188
     1.25018    21.69877     0.13074     5.82066     1.78765     0.00060     0.00154
     1.25318    23.87843     0.13589     6.43164     1.94077     0.00062     0.00152
     1.25618    44.21295     0.18919    11.48854     3.26251     0.00096     0.00216
     1.25918    36.01780     0.17622    10.47788     2.84387     0.00076     0.00192
     1.26218    52.51390     0.22921    14.92953     4.23276     0.00113     0.00257
     1.26518    31.50533     0.17855     8.90340     2.68790     0.00082     0.00172
     1.26818    32.02080     0.18881     9.03650     2.66908     0.00091     0.00204
     1.27118    38.91111     0.27832    11.22533     3.12596     0.00121     0.00308
     1.27418    13.51343     0.13580     4.09226     1.46099     0.00055     0.00127
     1.27718    13.36511     0.12717     4.18495     1.43497     0.00056     0.00132
     1.28018    17.21093     0.14088     5.62320     1.75289     0.00069     0.00174
     1.28318    31.81774     0.15610    10.81729     2.68679     0.00118     0.00305
     1.28618    30.57085     0.15359     9.94713     2.74679     0.00121     0.00338
     1.28918    39.88047     0.18629    12.84732     3.78787     0.00142     0.00405
     1.29218    25.21556     0.12128     8.54596     2.41407     0.00092     0.00268
     1.29518    17.15371     0.07881     6.09673     1.61491     0.00067     0.00204
     1.29818    13.08684     0.06828     4.47761     1.16220     0.00049     0.00168
     1.30118    15.48047     0.07175     5.24088     1.40524     0.00054     0.00180
     1.30418    19.11444     0.07980     6.30920     1.68975     0.00066     0.00214
     1.30718    33.12114     0.11501    10.47275     2.75935     0.00128     0.00411
     1.31018    27.49746     0.09832     8.60376     2.27469     0.00117     0.00364
     1.31318    30.12727     0.11139     9.26113     2.47647     0.00120     0.00354
     1.31618    31.07304     0.11375     9.73108     2.49519     0.00116     0.00321
     1.31918    47.11792     0.17196    14.85076     3.88180     0.00164     0.00406
     1.32218    38.08232     0.16941    11.45264     3.25129     0.00159     0.00396
     1.32518    30.53038     0.11748     9.05652     2.71517     0.00105     0.00267
     1.32818    35.69022     0.13884    10.82578     3.09022     0.00123     0.00317
     1.33118    44.62875     0.17283    13.58366     3.71624     0.00152     0.00411
     1.33418    45.93392     0.17062    14.20086     3.52453     0.00163     0.00448
     1.33718    24.20322     0.07487     7.11167     2.01651     0.00078     0.00199
     1.34018    29.76535     0.09188     8.66928     2.49954     0.00097     0.00227
     1.34318    26.63296     0.07814     7.71259     2.16113     0.00088     0.00212
     1.34618    26.00865     0.07865     7.43443     2.12357     0.00089     0.00209
     1.34918    35.40847     0.11606     9.69080     2.80328     0.00133     0.00298
     1.35218    27.56182     0.08381     7.16366     2.11937     0.00107     0.00247
     1.35518    25.47053     0.07555     6.57433     2.12159     0.00096     0.00234
     1.35818    23.99974     0.06927     6.33022     2.08767     0.00088     0.00217
     1.36118    23.82157     0.06601     6.45723     2.10267     0.00087     0.00219
     1.36418    20.61833     0.05352     5.72923     1.81889     0.00076     0.00199
     1.36718    21.77161     0.05474     6.49604     1.90636     0.00073     0.00198
     1.37018    22.98474     0.05673     7.17410     1.98482     0.00075     0.00214
     1.37318    25.58249     0.06312     8.09373     2.15270     0.00080     0.00240
     1.37618    26.58546     0.06731     8.28396     2.11808     0.00068     0.00197
     1.37918    29.47858     0.07691     9.02741     2.23201     0.00068     0.00194
     1.38218    40.64148     0.13928    14.03952     3.03077     0.00134     0.00462
     1.38518    34.83725     0.11010    11.58281     2.72129     0.00116     0.00389
     1.38818    44.27850     0.13180    14.23967     3.72840     0.00156     0.00500
     1.39118    38.28939     0.11678    11.99700     3.15769     0.00190     0.00675
     1.39418    30.01336     0.13244    10.44601     2.59243     0.00093     0.00339
     1.39718    31.42017     0.12840     9.87163     2.67692     0.00093     0.00334
     1.40018    35.76518     0.13648    10.72546     2.85823     0.00107     0.00387
     1.40318    34.97402     0.13108    11.06105     2.98917     0.00095     0.00331
     1.40618    29.57726     0.12324     9.57673     2.46755     0.00093     0.00323
     1.40918    24.14167     0.10245     8.33259     2.01595     0.00081     0.00279
     1.41218    50.22610     0.16277    17.58395     4.15089     0.00161     0.00536
     1.41518   101.52356     0.34496    33.73225     7.47835     0.00342     0.01148
     1.41818    29.06964     0.09874     9.21914     2.06495     0.00078     0.00277
     1.42118    22.29086     0.07770     6.64693     1.52702     0.00064     0.00246
     1.42418    28.84085     0.09351     8.73780     2.26485     0.00152     0.00440
     1.42718    31.66127     0.10526     9.30404     2.18973     0.00147     0.00506
     1.43018    27.63540     0.09390     8.05666     1.99043     0.00117     0.00334
     1.43318    33.03768     0.11106     9.81636     2.41319     0.00132     0.00324
     1.43618    20.58072     0.06876     6.05924     1.60779     0.00097     0.00240
     1.43918    29.80550     0.08406     7.66529     1.97426     0.00111     0.00288
     1.44218    27.18832     0.08021     7.02539     1.85190     0.00105     0.00288
     1.44518    40.26572     0.11937    10.61185     2.79580     0.00137     0.00399
     1.44818    31.60938     0.09385     8.27735     2.22561     0.00113     0.00314
     1.45118    44.55123     0.14523    11.74517     3.19648     0.00164     0.00448
     1.45418    29.86259     0.09398     7.27769     2.10126     0.00153     0.00450
     1.45718    17.50071     0.06303     4.77329     1.37690     0.00103     0.00312
     1.46018    34.41730     0.10575     8.29601     2.27512     0.00154     0.00508
     1.46318    28.29928     0.08855     6.80428     1.79660     0.00135     0.00459
     1.46618    41.12830     0.11380     9.91787     2.58983     0.00165     0.00416
     1.46918    16.32666     0.05389     4.44795     1.10656     0.00057     0.00163
     1.47218    20.48412     0.07585     6.10740     1.34064     0.00077     0.00206
     1.47518    44.67114     0.19668    13.11160     2.81015     0.00182     0.00513
     1.47818    39.20437     0.17744    11.50990     2.60147     0.00201     0.00590
     1.48118    36.18908     0.15434    10.27132     2.44971     0.00168     0.00473
     1.48418    43.50373     0.19997    12.96548     2.97726     0.00210     0.00661
     1.48718    21.63025     0.09364     6.37504     1.59783     0.00095     0.00279
     1.49018    14.47490     0.05945     4.21462     1.13810     0.00070     0.00204
     1.49318    13.42194     0.06060     3.94899     1.08564     0.00066     0.00185
     1.49618    45.95960     0.18783    12.76517     3.05342     0.00151     0.00427
     1.49918    27.53696     0.12173     7.65024     2.19628     0.00103     0.00290
     1.50218    46.13874     0.19673    12.32108     3.80487     0.00132     0.00367
     1.50518    61.32886     0.27001    17.60493     4.08639     0.00260     0.00796
     1.50818    26.33943     0.10354     7.74918     1.67453     0.00108     0.00361
     1.51118    33.10722     0.14089     9.59012     2.26900     0.00124     0.00421
     1.51418    19.42124     0.07657     5.70203     1.24665     0.00098     0.00345
     1.51718    30.73977     0.08374     9.15495     2.92305     0.00107     0.00373
     1.52018    30.18216     0.09780     8.95180     2.39640     0.00126     0.00424
     1.52318    46.24867     0.13820    13.40576     3.33931     0.00177     0.00570
     1.52618    49.32331     0.15286    15.18601     3.37210     0.00208     0.00765
     1.52918    34.05732     0.10808    11.23521     2.25222     0.00149     0.00507
     1.53218    28.04750     0.09086     9.09720     1.73580     0.00088     0.00312
     1.53518    59.33459     0.15943    17.31834     3.50570     0.00167     0.00596
     1.53818    29.65654     0.10889     9.31479     1.72823     0.00124     0.00461
