    # Energy          Mo          Au           S          Si           C           O
    -1.67882   -12.40867    -0.14238    -5.53692    -2.85431    -0.00027    -0.00167
    -1.67582   -13.88720    -0.15723    -6.26614    -3.64260    -0.00026    -0.00165
    -1.67282   -27.63542    -0.33778   -12.37423    -8.28488    -0.00046    -0.00292
    -1.66982   -19.08286    -0.23148    -8.55059    -5.52040    -0.00031    -0.00195
    -1.66682   -16.53339    -0.20244    -7.36628    -4.48927    -0.00026    -0.00165
    -1.66382   -11.40550    -0.13829    -5.13935    -3.18216    -0.00021    -0.00133
    -1.66082   -20.38256    -0.22657    -9.17832    -4.79195    -0.00034    -0.00207
    -1.65782   -33.16095    -0.34508   -14.59318    -7.12903    -0.00044    -0.00269
    -1.65482   -18.59247    -0.16099    -8.10711    -3.92626    -0.00026    -0.00157
    -1.65182   -13.31975    -0.12571    -5.76091    -2.90797    -0.00019    -0.00116
    -1.64882   -12.03017    -0.11636    -5.16230    -2.63790    -0.00016    -0.00100
    -1.64582   -14.19687    -0.14571    -5.81396    -3.04051    -0.00018    -0.00112
    -1.64282    -9.56145    -0.10126    -4.14595    -2.35781    -0.00015    -0.00091
    -1.63982    -8.46482    -0.09725    -3.78169    -2.24746    -0.00017    -0.00100
    -1.63682   -11.71616    -0.13357    -5.10420    -2.83729    -0.00024    -0.00146
    -1.63382   -28.01109    -0.34636   -12.03788    -4.84204    -0.00061    -0.00353
    -1.63082   -22.46269    -0.25768    -9.53437    -4.00883    -0.00066    -0.00387
    -1.62782   -18.57159    -0.21296    -7.79848    -2.99547    -0.00059    -0.00348
    -1.62482   -13.48744    -0.15978    -5.67193    -2.25290    -0.00038    -0.00227
    -1.62182   -11.11023    -0.13879    -4.73361    -1.92951    -0.00034    -0.00201
    -1.61882   -10.19534    -0.12908    -4.33141    -1.74385    -0.00031    -0.00185
    -1.61582    -9.14797    -0.11690    -3.88705    -1.59532    -0.00028    -0.00165
    -1.61282    -9.38581    -0.11628    -3.99899    -1.73197    -0.00027    -0.00157
    -1.60982   -10.33914    -0.12745    -4.42032    -1.92895    -0.00029    -0.00167
    -1.60682   -10.68977    -0.13488    -4.60047    -2.00908    -0.00029    -0.00169
    -1.60382    -9.83982    -0.13080    -4.28076    -1.98532    -0.00027    -0.00157
    -1.60082    -9.19961    -0.12734    -4.03104    -1.98094    -0.00025    -0.00143
    -1.59782    -9.10175    -0.13144    -4.01159    -2.05511    -0.00023    -0.00136
    -1.59482   -10.47439    -0.15505    -4.68955    -2.46677    -0.00025    -0.00146
    -1.59182   -11.16331    -0.17116    -5.08770    -2.86100    -0.00024    -0.00136
    -1.58882   -11.06656    -0.17230    -5.04189    -2.89150    -0.00023    -0.00134
    -1.58582   -12.32565    -0.19848    -5.66498    -3.58540    -0.00025    -0.00148
    -1.58282   -13.71412    -0.21049    -6.24490    -3.75191    -0.00028    -0.00166
    -1.57982   -17.84965    -0.26761    -7.93687    -4.43759    -0.00035    -0.00206
    -1.57682   -14.82000    -0.20282    -6.66784    -3.82162    -0.00031    -0.00186
    -1.57382   -15.48485    -0.20439    -6.92684    -3.97004    -0.00031    -0.00183
    -1.57082   -14.35463    -0.16776    -6.32150    -3.56620    -0.00030    -0.00177
    -1.56782   -13.91062    -0.16162    -6.08125    -3.47368    -0.00029    -0.00173
    -1.56482   -15.10080    -0.17370    -6.56039    -3.74083    -0.00033    -0.00194
    -1.56182   -13.30429    -0.15161    -5.76065    -3.25229    -0.00026    -0.00153
    -1.55882   -18.14908    -0.19889    -7.48391    -3.93046    -0.00031    -0.00181
    -1.55582   -15.60261    -0.17840    -6.68796    -3.64225    -0.00031    -0.00181
    -1.55282   -16.52605    -0.18650    -7.11174    -3.80839    -0.00036    -0.00210
    -1.54982   -16.55872    -0.18720    -7.16976    -3.79452    -0.00038    -0.00222
    -1.54682   -15.33802    -0.18323    -6.75535    -3.55973    -0.00038    -0.00223
    -1.54382   -15.50811    -0.18723    -6.87026    -3.60100    -0.00040    -0.00235
    -1.54082   -17.90842    -0.21900    -7.97894    -4.07862    -0.00051    -0.00297
    -1.53782   -20.98921    -0.27582    -9.61143    -4.67904    -0.00113    -0.00653
    -1.53482   -16.51732    -0.23035    -7.53563    -3.90318    -0.00069    -0.00403
    -1.53182   -16.05535    -0.23043    -7.30930    -3.83362    -0.00063    -0.00365
    -1.52882   -20.17370    -0.29279    -9.01919    -4.66899    -0.00063    -0.00369
    -1.52582   -21.69339    -0.31775    -9.64670    -5.01301    -0.00065    -0.00382
    -1.52282   -20.26111    -0.30962    -8.99442    -4.91426    -0.00056    -0.00328
    -1.51982   -20.92315    -0.32412    -9.32054    -5.11033    -0.00063    -0.00368
    -1.51682   -25.70234    -0.37225   -11.60379    -6.22633    -0.00089    -0.00516
    -1.51382   -22.48827    -0.31073    -9.89187    -4.90230    -0.00076    -0.00433
    -1.51082   -16.04717    -0.21696    -6.96210    -3.75665    -0.00057    -0.00325
    -1.50782   -15.37039    -0.20792    -6.69020    -3.62875    -0.00058    -0.00329
    -1.50482   -15.03284    -0.20539    -6.55583    -3.57871    -0.00059    -0.00333
    -1.50182   -14.88604    -0.20622    -6.50795    -3.61665    -0.00062    -0.00345
    -1.49882   -18.04090    -0.24405    -7.66010    -4.46108    -0.00072    -0.00403
    -1.49582   -17.30909    -0.25064    -7.41588    -4.72785    -0.00073    -0.00408
    -1.49282   -20.79433    -0.34230    -8.91337    -6.30425    -0.00090    -0.00505
    -1.48982   -15.56096    -0.24831    -6.89112    -4.71320    -0.00077    -0.00425
    -1.48682   -16.31854    -0.25221    -7.20165    -4.85254    -0.00083    -0.00455
    -1.48382   -14.08121    -0.18517    -6.20150    -3.88302    -0.00081    -0.00448
    -1.48082   -14.55321    -0.18669    -6.46776    -4.02644    -0.00091    -0.00503
    -1.47782   -14.89538    -0.19484    -6.59675    -4.01920    -0.00098    -0.00536
    -1.47482   -25.39849    -0.27560   -11.15615    -5.75031    -0.00185    -0.01005
    -1.47182   -22.47382    -0.32856   -10.17698    -6.05744    -0.00139    -0.00755
    -1.46882   -23.74321    -0.34104   -10.71943    -6.17035    -0.00139    -0.00759
    -1.46582   -11.54160    -0.19534    -5.36656    -3.39518    -0.00073    -0.00395
    -1.46282    -8.74952    -0.12231    -3.88922    -2.53270    -0.00056    -0.00306
    -1.45982    -8.03027    -0.12301    -3.58333    -2.48436    -0.00051    -0.00276
    -1.45682   -20.30745    -0.27897    -9.27476    -4.86758    -0.00118    -0.00662
    -1.45382   -21.25947    -0.28937    -9.67347    -5.17038    -0.00130    -0.00726
    -1.45082   -28.44431    -0.46382   -13.01993    -7.43094    -0.00167    -0.00929
    -1.44782   -19.00621    -0.29262    -8.43792    -4.37201    -0.00105    -0.00573
    -1.44482   -15.64207    -0.23086    -6.83173    -3.59641    -0.00084    -0.00458
    -1.44182   -19.35471    -0.25964    -8.30891    -4.08153    -0.00098    -0.00537
    -1.43882   -29.70889    -0.34479   -12.97391    -5.94461    -0.00187    -0.01030
    -1.43582   -17.24551    -0.22053    -7.44817    -3.70273    -0.00096    -0.00526
    -1.43282   -13.91561    -0.17791    -6.07467    -2.64896    -0.00079    -0.00433
    -1.42982   -12.54293    -0.16984    -5.47088    -2.44167    -0.00069    -0.00377
    -1.42682   -12.06237    -0.16973    -5.25908    -2.36517    -0.00063    -0.00343
    -1.42382   -15.84781    -0.20254    -6.76649    -2.84877    -0.00077    -0.00430
    -1.42082   -24.15828    -0.28399   -10.22449    -4.15962    -0.00119    -0.00668
    -1.41782   -36.28737    -0.41921   -15.31771    -6.76165    -0.00171    -0.00962
    -1.41482   -21.36893    -0.28835    -9.10589    -4.33218    -0.00085    -0.00474
    -1.41182   -19.13617    -0.27195    -8.15469    -3.95884    -0.00068    -0.00379
    -1.40882   -22.19549    -0.30321    -9.52303    -4.50552    -0.00098    -0.00532
    -1.40582   -18.72853    -0.24863    -7.59446    -3.54054    -0.00063    -0.00359
    -1.40282   -19.52650    -0.25229    -7.86658    -3.70617    -0.00068    -0.00381
    -1.39982   -21.79496    -0.29973    -8.64769    -4.80809    -0.00072    -0.00410
    -1.39682   -19.86623    -0.27526    -7.74851    -4.58663    -0.00061    -0.00344
    -1.39382   -22.90339    -0.33593    -8.80505    -5.44465    -0.00082    -0.00466
    -1.39082   -18.20477    -0.25556    -6.79790    -4.39108    -0.00049    -0.00280
    -1.38782   -14.56582    -0.20388    -5.28556    -3.45789    -0.00033    -0.00185
    -1.38482   -15.95967    -0.21425    -5.55725    -3.53532    -0.00028    -0.00159
    -1.38182    -9.35114    -0.14258    -3.42898    -2.80880    -0.00016    -0.00093
    -1.37882    -9.37997    -0.14136    -3.44088    -2.88660    -0.00014    -0.00081
    -1.37582    -8.54862    -0.13603    -3.15490    -2.76038    -0.00013    -0.00071
    -1.37282    -7.88334    -0.12307    -2.93639    -2.62962    -0.00011    -0.00061
    -1.36982    -7.23332    -0.10802    -2.71838    -2.36001    -0.00010    -0.00056
    -1.36682    -7.24738    -0.10810    -2.73585    -2.35792    -0.00010    -0.00053
    -1.36382    -7.25737    -0.10833    -2.75428    -2.35719    -0.00009    -0.00051
    -1.36082    -7.39440    -0.12313    -2.92040    -2.53509    -0.00009    -0.00049
    -1.35782    -7.34449    -0.12828    -2.97288    -2.63366    -0.00009    -0.00048
    -1.35482    -7.24928    -0.13182    -3.00883    -2.70431    -0.00008    -0.00046
    -1.35182    -7.53093    -0.14569    -3.23257    -2.91271    -0.00009    -0.00049
    -1.34882    -8.41755    -0.17621    -3.73450    -3.39251    -0.00012    -0.00062
    -1.34582    -9.04821    -0.20730    -4.16259    -3.85915    -0.00014    -0.00075
    -1.34282   -11.41167    -0.27831    -5.44834    -5.18414    -0.00018    -0.00097
    -1.33982   -11.30008    -0.28968    -5.37238    -5.00317    -0.00017    -0.00091
    -1.33682   -12.61983    -0.33321    -5.72270    -4.61232    -0.00016    -0.00084
    -1.33382   -12.11422    -0.33506    -5.51030    -4.05714    -0.00015    -0.00077
    -1.33082   -11.28253    -0.27990    -5.00075    -3.81426    -0.00012    -0.00061
    -1.32782   -12.45580    -0.28416    -5.27446    -3.91459    -0.00012    -0.00061
    -1.32482   -14.49373    -0.30135    -5.83340    -4.05867    -0.00013    -0.00068
    -1.32182   -20.21682    -0.33384    -7.58669    -5.17434    -0.00017    -0.00085
    -1.31882   -14.74691    -0.39338    -6.70495    -4.38236    -0.00011    -0.00057
    -1.31582   -11.19798    -0.27834    -4.77303    -3.37773    -0.00008    -0.00041
    -1.31282   -12.43480    -0.32388    -5.56943    -4.20387    -0.00010    -0.00052
    -1.30982   -11.66569    -0.25381    -4.68263    -3.62871    -0.00007    -0.00037
    -1.30682   -11.17538    -0.23723    -4.47167    -3.73350    -0.00007    -0.00036
    -1.30382   -10.75296    -0.24121    -4.45899    -4.05163    -0.00007    -0.00038
    -1.30082   -10.92175    -0.26510    -4.72065    -4.53007    -0.00009    -0.00044
    -1.29782   -11.61180    -0.27205    -5.20796    -4.66365    -0.00010    -0.00054
    -1.29482   -15.76552    -0.36953    -7.32190    -5.62087    -0.00014    -0.00076
    -1.29182   -16.84027    -0.40941    -8.13163    -5.97844    -0.00016    -0.00085
    -1.28882   -12.51965    -0.41083    -7.64844    -5.80198    -0.00016    -0.00083
    -1.28582    -7.33852    -0.27184    -4.67636    -3.83970    -0.00010    -0.00053
    -1.28282    -5.85204    -0.18299    -3.36307    -3.42763    -0.00008    -0.00040
    -1.27982    -4.69067    -0.19789    -3.12664    -2.68875    -0.00006    -0.00033
    -1.27682    -5.61364    -0.29893    -3.95763    -3.42004    -0.00008    -0.00042
    -1.27382    -4.88810    -0.26821    -3.16981    -3.40451    -0.00007    -0.00038
    -1.27082    -3.73579    -0.17506    -2.30418    -2.97727    -0.00005    -0.00028
    -1.26782    -2.66167    -0.13537    -1.67141    -1.57932    -0.00005    -0.00024
    -1.26482    -2.34290    -0.11350    -1.41216    -1.45986    -0.00004    -0.00022
    -1.26182    -2.03758    -0.09263    -1.16459    -1.33493    -0.00004    -0.00019
    -1.25882    -2.00712    -0.08939    -1.11244    -1.35965    -0.00004    -0.00019
    -1.25582    -2.01267    -0.08737    -1.08740    -1.39297    -0.00004    -0.00020
    -1.25282    -2.02383    -0.08539    -1.06450    -1.42422    -0.00004    -0.00020
    -1.24982    -2.07637    -0.08383    -1.05133    -1.46781    -0.00004    -0.00020
    -1.24682    -2.14073    -0.08255    -1.04402    -1.51941    -0.00004    -0.00021
    -1.24382    -2.28373    -0.08195    -1.05476    -1.65952    -0.00004    -0.00021
    -1.24082    -2.64601    -0.08985    -1.18547    -1.92547    -0.00005    -0.00025
    -1.23782    -3.10836    -0.10003    -1.35939    -2.26416    -0.00006    -0.00031
    -1.23482    -4.28372    -0.12912    -1.81715    -3.07087    -0.00008    -0.00040
    -1.23182    -3.84451    -0.10256    -1.59258    -3.38274    -0.00006    -0.00029
    -1.22882    -4.13332    -0.10154    -1.67498    -4.04607    -0.00006    -0.00028
    -1.22582    -3.44951    -0.08579    -1.35291    -2.56754    -0.00005    -0.00023
    -1.22282    -3.51015    -0.08620    -1.35381    -2.40738    -0.00005    -0.00023
    -1.21982    -4.12864    -0.09715    -1.55656    -2.37472    -0.00005    -0.00026
    -1.21682   -14.23390    -0.29771    -5.64335    -5.63594    -0.00040    -0.00185
    -1.21382   -16.18255    -0.38360    -6.49652    -7.41042    -0.00041    -0.00193
    -1.21082   -15.64585    -0.67106    -8.39269   -10.20981    -0.00023    -0.00112
    -1.20782   -12.11520    -0.51345    -6.02500    -9.15228    -0.00023    -0.00112
    -1.20482    -8.60885    -0.33286    -4.25475    -6.53810    -0.00014    -0.00067
    -1.20182    -5.21677    -0.13155    -2.30456    -3.38161    -0.00007    -0.00035
    -1.19882    -6.19176    -0.13819    -2.94573    -4.23447    -0.00009    -0.00042
    -1.19582    -8.91704    -0.19692    -4.50311    -6.55241    -0.00013    -0.00063
    -1.19282    -3.73614    -0.08555    -1.70086    -2.89918    -0.00005    -0.00022
    -1.18982    -2.18349    -0.04805    -0.99225    -1.80198    -0.00003    -0.00013
    -1.18682    -3.65844    -0.09654    -1.55556    -2.16767    -0.00006    -0.00030
    -1.18382    -2.77703    -0.08055    -1.20189    -1.60169    -0.00005    -0.00025
    -1.18082    -2.19823    -0.07062    -0.98641    -1.27700    -0.00005    -0.00022
    -1.17782    -2.07400    -0.06869    -0.94710    -1.23991    -0.00004    -0.00021
    -1.17482    -2.10209    -0.06412    -0.93079    -1.26596    -0.00004    -0.00020
    -1.17182    -3.01859    -0.08068    -1.24270    -1.69347    -0.00005    -0.00021
    -1.16882    -4.13890    -0.10693    -1.69321    -2.37760    -0.00005    -0.00025
    -1.16582    -5.27778    -0.13438    -2.16630    -3.12138    -0.00006    -0.00030
    -1.16282    -7.94188    -0.19763    -3.37073    -5.36425    -0.00009    -0.00044
    -1.15982    -6.84700    -0.15982    -2.80742    -4.44909    -0.00009    -0.00040
    -1.15682    -6.40270    -0.14687    -2.60657    -4.08758    -0.00008    -0.00040
    -1.15382    -6.62122    -0.15078    -2.64392    -4.03174    -0.00010    -0.00045
    -1.15082    -5.67938    -0.13098    -2.28335    -3.50261    -0.00009    -0.00040
    -1.14782    -4.98669    -0.11638    -2.01507    -3.14695    -0.00008    -0.00036
    -1.14482    -4.58158    -0.11005    -1.86886    -3.03154    -0.00007    -0.00033
    -1.14182    -4.49378    -0.11712    -1.87901    -3.26316    -0.00007    -0.00032
    -1.13882    -4.50316    -0.13347    -1.99956    -3.64329    -0.00007    -0.00033
    -1.13582    -3.28951    -0.10670    -1.46112    -2.75306    -0.00005    -0.00023
    -1.13282    -1.83397    -0.06885    -0.84651    -1.82438    -0.00002    -0.00010
    -1.12982    -1.50665    -0.06330    -0.73540    -1.69851    -0.00001    -0.00007
    -1.12682    -1.47727    -0.06312    -0.72525    -1.68268    -0.00001    -0.00006
    -1.12382    -1.44766    -0.06286    -0.71470    -1.66731    -0.00001    -0.00006
    -1.12082    -2.28372    -0.10241    -1.14003    -2.65451    -0.00001    -0.00007
    -1.11782    -1.75225    -0.07197    -0.84341    -2.35605    -0.00001    -0.00005
    -1.11482    -0.37222    -0.01474    -0.17560    -0.53421    -0.00000    -0.00001
    -1.11182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -1.10882    -0.25988    -0.00491    -0.07997    -0.06231    -0.00000    -0.00002
    -1.10582    -2.58924    -0.04869    -0.79273    -0.65162    -0.00005    -0.00020
    -1.10282    -5.32579    -0.10505    -1.61531    -1.55620    -0.00013    -0.00054
    -1.09982   -15.96175    -0.35223    -5.23663   -16.21866    -0.00025    -0.00105
    -1.09682   -10.52071    -0.22459    -3.44364    -5.85643    -0.00023    -0.00098
    -1.09382    -6.80543    -0.15308    -2.22016    -4.94228    -0.00010    -0.00042
    -1.09082    -8.14725    -0.18700    -2.70654    -5.52454    -0.00011    -0.00046
    -1.08782    -8.11072    -0.19590    -2.83721    -5.62625    -0.00009    -0.00039
    -1.08482   -10.11286    -0.25095    -3.53814    -7.32581    -0.00011    -0.00046
    -1.08182   -15.32063    -0.35544    -5.34187   -12.42059    -0.00016    -0.00066
    -1.07882    -3.15107    -0.08052    -1.14279    -2.10013    -0.00003    -0.00013
    -1.07582    -1.96634    -0.04582    -0.75213    -1.24481    -0.00002    -0.00008
    -1.07282    -1.91612    -0.04310    -0.73052    -1.18023    -0.00002    -0.00008
    -1.06982    -1.87274    -0.04063    -0.71133    -1.12022    -0.00002    -0.00008
    -1.06682    -1.82819    -0.03817    -0.69175    -1.06109    -0.00002    -0.00008
    -1.06382    -1.78245    -0.03574    -0.67174    -1.00283    -0.00002    -0.00007
    -1.06082    -1.98078    -0.03597    -0.73832    -1.01880    -0.00002    -0.00008
    -1.05782    -1.96772    -0.03466    -0.73106    -0.98296    -0.00002    -0.00008
    -1.05482    -2.25114    -0.03880    -0.81841    -1.22343    -0.00002    -0.00010
    -1.05182    -2.93731    -0.05045    -1.03115    -1.77400    -0.00003    -0.00012
    -1.04882    -4.91057    -0.07984    -1.69273    -2.71280    -0.00005    -0.00022
    -1.04582    -9.18165    -0.14927    -3.08781    -4.38874    -0.00010    -0.00042
    -1.04282    -3.20063    -0.05837    -1.00482    -1.86117    -0.00003    -0.00014
    -1.03982    -3.82097    -0.06920    -1.20301    -2.11098    -0.00004    -0.00017
    -1.03682    -6.17112    -0.10622    -1.93329    -3.04012    -0.00006    -0.00026
    -1.03382   -10.31011    -0.17207    -3.28746    -4.63253    -0.00011    -0.00045
    -1.03082    -8.49459    -0.14586    -2.72435    -3.95122    -0.00009    -0.00038
    -1.02782   -13.78230    -0.34259    -5.22606    -8.87185    -0.00019    -0.00082
    -1.02482   -12.05590    -0.33314    -4.98004    -7.91564    -0.00012    -0.00055
    -1.02182    -4.78987    -0.13821    -2.01550    -3.53537    -0.00006    -0.00027
    -1.01882    -3.62289    -0.11367    -1.57171    -2.77858    -0.00005    -0.00022
    -1.01582    -3.07875    -0.09935    -1.34704    -2.33318    -0.00004    -0.00019
    -1.01282    -2.72743    -0.09058    -1.20711    -2.05705    -0.00004    -0.00017
    -1.00982    -2.54318    -0.09287    -1.16183    -1.94836    -0.00004    -0.00017
    -1.00682    -1.98665    -0.07548    -0.92233    -1.57180    -0.00003    -0.00013
    -1.00382    -1.68909    -0.06307    -0.78315    -1.36831    -0.00002    -0.00011
    -1.00082    -1.44135    -0.05101    -0.66176    -1.21036    -0.00002    -0.00009
    -0.99782    -1.23440    -0.04090    -0.56138    -1.09300    -0.00002    -0.00007
    -0.99482    -1.37232    -0.05258    -0.64113    -1.23195    -0.00002    -0.00007
    -0.99182    -1.64167    -0.07448    -0.79227    -1.46103    -0.00002    -0.00008
    -0.98882    -1.90704    -0.09579    -0.94111    -1.69290    -0.00002    -0.00009
    -0.98582    -2.16846    -0.11651    -1.08772    -1.92756    -0.00002    -0.00010
    -0.98282    -2.43809    -0.13502    -1.23617    -2.20416    -0.00002    -0.00010
    -0.97982    -3.06308    -0.15392    -1.55607    -3.05526    -0.00003    -0.00012
    -0.97682    -2.83779    -0.15733    -1.46442    -2.69822    -0.00003    -0.00012
    -0.97382    -2.73702    -0.17179    -1.44153    -2.43760    -0.00003    -0.00013
    -0.97082    -3.66344    -0.31272    -1.96059    -2.57429    -0.00004    -0.00018
    -0.96782    -3.86744    -0.33257    -2.06433    -2.77501    -0.00004    -0.00020
    -0.96482    -2.58979    -0.21378    -1.39596    -1.90674    -0.00004    -0.00017
    -0.96182    -2.57737    -0.21221    -1.38875    -1.89884    -0.00004    -0.00018
    -0.95882    -3.83511    -0.33416    -2.10187    -3.10816    -0.00007    -0.00032
    -0.95582    -2.58635    -0.21053    -1.39303    -1.86924    -0.00005    -0.00020
    -0.95282    -2.55382    -0.20596    -1.37488    -1.82066    -0.00005    -0.00020
    -0.94982    -2.52595    -0.19971    -1.35993    -1.76546    -0.00005    -0.00021
    -0.94682    -2.61352    -0.20005    -1.41164    -1.78870    -0.00005    -0.00022
    -0.94382    -2.63527    -0.19541    -1.42894    -1.78326    -0.00005    -0.00022
    -0.94082    -2.57575    -0.18508    -1.40283    -1.73766    -0.00005    -0.00022
    -0.93782    -2.58357    -0.18083    -1.41343    -1.75516    -0.00005    -0.00022
    -0.93482    -2.59197    -0.17642    -1.42494    -1.77496    -0.00005    -0.00022
    -0.93182    -4.23208    -0.24762    -2.40841    -3.06710    -0.00007    -0.00030
    -0.92882    -3.11896    -0.18515    -1.77047    -2.26772    -0.00006    -0.00024
    -0.92582    -2.56850    -0.15489    -1.45314    -1.86225    -0.00005    -0.00022
    -0.92282    -2.32040    -0.14047    -1.31015    -1.68235    -0.00005    -0.00020
    -0.91982    -2.06529    -0.12495    -1.16246    -1.50901    -0.00004    -0.00018
    -0.91682    -1.95426    -0.11800    -1.09787    -1.43374    -0.00004    -0.00018
    -0.91382    -1.80897    -0.10919    -1.01450    -1.33990    -0.00004    -0.00017
    -0.91082    -4.54147    -0.20097    -2.64188    -3.27328    -0.00010    -0.00042
    -0.90782    -3.41690    -0.15213    -2.00341    -2.51495    -0.00007    -0.00030
    -0.90482    -3.59572    -0.15098    -2.13188    -2.66952    -0.00007    -0.00030
    -0.90182    -3.68852    -0.14502    -2.21414    -2.76582    -0.00007    -0.00029
    -0.89882    -3.23563    -0.12362    -1.95594    -2.45490    -0.00006    -0.00024
    -0.89582    -3.25862    -0.11746    -1.98584    -2.50105    -0.00005    -0.00023
    -0.89282    -3.27533    -0.11111    -2.01266    -2.54011    -0.00005    -0.00022
    -0.88982    -3.31140    -0.10623    -2.04946    -2.57931    -0.00005    -0.00021
    -0.88682    -3.36639    -0.10225    -2.09672    -2.62919    -0.00005    -0.00021
    -0.88382    -3.39980    -0.09755    -2.12947    -2.66036    -0.00005    -0.00020
    -0.88082    -3.55849    -0.09166    -2.25473    -2.78775    -0.00005    -0.00020
    -0.87782    -3.72905    -0.08611    -2.38618    -2.91263    -0.00004    -0.00019
    -0.87482    -3.91356    -0.08210    -2.52328    -3.04665    -0.00004    -0.00019
    -0.87182    -4.55902    -0.10428    -2.91540    -3.60082    -0.00006    -0.00025
    -0.86882    -4.34699    -0.03742    -2.95526    -3.25399    -0.00003    -0.00014
    -0.86582    -3.27549    -0.03028    -2.18712    -2.44645    -0.00002    -0.00009
    -0.86282    -3.84136    -0.03336    -2.56388    -2.85095    -0.00002    -0.00010
    -0.85982    -3.80538    -0.03461    -2.51911    -2.82772    -0.00002    -0.00010
    -0.85682    -3.88062    -0.03980    -2.53771    -2.88875    -0.00002    -0.00011
    -0.85382    -3.94084    -0.04601    -2.53432    -2.94530    -0.00002    -0.00011
    -0.85082    -4.24856    -0.05693    -2.68339    -3.19048    -0.00002    -0.00012
    -0.84782    -6.09710    -0.11755    -3.73556    -4.66093    -0.00004    -0.00019
    -0.84482    -4.83723    -0.07494    -2.95229    -3.65505    -0.00003    -0.00012
    -0.84182    -6.73419    -0.10342    -4.04940    -5.06552    -0.00003    -0.00016
    -0.83882    -4.38183    -0.06948    -2.63737    -3.29784    -0.00003    -0.00013
    -0.83582    -2.42338    -0.05786    -1.46099    -1.93578    -0.00002    -0.00011
    -0.83282    -2.75873    -0.06872    -1.67593    -2.24978    -0.00003    -0.00013
    -0.82982    -3.19218    -0.08162    -1.95412    -2.65389    -0.00003    -0.00015
    -0.82682    -3.64144    -0.09643    -2.24247    -3.09978    -0.00004    -0.00017
    -0.82382    -6.32980    -0.16403    -3.97907    -5.55438    -0.00005    -0.00023
    -0.82082    -2.90660    -0.08310    -1.75565    -2.44035    -0.00003    -0.00016
    -0.81782    -2.83415    -0.08216    -1.69867    -2.36266    -0.00003    -0.00016
    -0.81482    -2.76191    -0.08137    -1.63984    -2.28461    -0.00003    -0.00016
    -0.81182    -2.69090    -0.08076    -1.57954    -2.20735    -0.00003    -0.00017
    -0.80882    -2.59984    -0.07972    -1.50481    -2.11197    -0.00004    -0.00017
    -0.80582    -2.55139    -0.08067    -1.44584    -2.04975    -0.00004    -0.00019
    -0.80282    -2.64195    -0.08670    -1.45884    -2.10719    -0.00004    -0.00021
    -0.79982    -2.67577    -0.08975    -1.45215    -2.12463    -0.00005    -0.00022
    -0.79682    -2.72796    -0.09246    -1.46174    -2.15607    -0.00005    -0.00024
    -0.79382    -2.78035    -0.09517    -1.47118    -2.18757    -0.00005    -0.00025
    -0.79082    -2.86999    -0.09936    -1.49644    -2.24613    -0.00005    -0.00027
    -0.78782    -3.02293    -0.10594    -1.54858    -2.34996    -0.00006    -0.00030
    -0.78482    -4.13079    -0.14932    -2.06620    -3.21164    -0.00009    -0.00047
    -0.78182    -5.27212    -0.18879    -2.58812    -4.03348    -0.00010    -0.00049
    -0.77882    -3.49146    -0.12574    -1.71027    -2.63788    -0.00007    -0.00036
    -0.77582    -3.26115    -0.11662    -1.58464    -2.43996    -0.00007    -0.00035
    -0.77282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -0.76982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -0.76682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -0.76382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -0.76082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -0.75782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -0.75482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -0.75182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -0.74882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -0.74582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -0.74282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -0.73982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -0.73682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -0.73382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -0.73082    -6.52262    -0.14459    -3.49601    -6.85477    -0.00007    -0.00033
    -0.72782    -9.78847    -0.26885    -5.54122    -9.68226    -0.00013    -0.00057
    -0.72482    -5.50938    -0.14833    -3.07446    -5.28415    -0.00008    -0.00039
    -0.72182   -14.61627    -0.33152    -7.91354   -12.28689    -0.00028    -0.00137
    -0.71882   -18.86408    -0.41667   -10.05344   -15.91916    -0.00037    -0.00180
    -0.71582   -16.02360    -0.38385    -8.49502   -13.04180    -0.00029    -0.00137
    -0.71282    -6.67333    -0.17556    -3.39149    -5.32524    -0.00014    -0.00066
    -0.70982    -6.38840    -0.15594    -3.29195    -4.87129    -0.00023    -0.00114
    -0.70682    -7.67486    -0.17057    -3.95066    -5.79393    -0.00026    -0.00128
    -0.70382   -10.34238    -0.16619    -5.48952    -8.03457    -0.00034    -0.00176
    -0.70082    -7.05713    -0.13725    -3.80833    -5.78514    -0.00022    -0.00115
