#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  39 416
# Band-Index    1
   0.25162     -2.778968     -2.778982
   0.24058     -2.766261     -2.766246
   0.22954     -2.765131     -2.765115
   0.22954     -2.765131     -2.765115
   0.21041     -2.782795     -2.782802
   0.19128     -2.789359     -2.789355
   0.17215     -2.822360     -2.822371
   0.15303     -2.846015     -2.846025
   0.13390     -2.872357     -2.872365
   0.11477     -2.900132     -2.900141
   0.09564     -2.925065     -2.925073
   0.07651     -2.946853     -2.946861
   0.05738     -2.967834     -2.967836
   0.03826     -3.009813     -3.009814
   0.01913     -3.014119     -3.014125
   0.00000     -3.013273     -3.013279
 
# Band-Index  219
   0.00000     -3.013155     -3.013161
   0.01913     -3.013891     -3.013898
   0.03826     -2.987825     -2.987823
   0.05738     -2.961861     -2.961865
   0.07651     -2.933137     -2.933145
   0.09564     -2.912589     -2.912598
   0.11477     -2.891265     -2.891274
   0.13390     -2.869052     -2.869062
   0.15303     -2.842436     -2.842445
   0.17215     -2.810828     -2.810836
   0.19128     -2.781648     -2.781657
   0.21041     -2.782547     -2.782554
   0.22954     -2.748771     -2.748782
   0.22954     -2.748771     -2.748782
   0.24058     -2.749695     -2.749708
   0.25162     -2.775527     -2.775511
   0.26266     -2.780817     -2.780801
   0.27371     -2.783626     -2.783625
   0.28475     -2.796840     -2.796824
   0.29579     -2.807119     -2.807104
   0.30683     -2.802299     -2.802304
   0.31787     -2.789600     -2.789606
   0.32892     -2.802724     -2.802731
   0.33996     -2.816399     -2.816406
   0.35100     -2.829053     -2.829060
   0.36204     -2.833417     -2.833425
   0.36204     -2.833417     -2.833425
   0.38413     -2.807631     -2.807639
   0.40621     -2.782866     -2.782862
   0.42830     -2.745520     -2.745529
   0.45039     -2.776540     -2.776549
   0.47247     -2.790179     -2.790181
   0.49456     -2.825057     -2.825058
   0.51665     -2.863551     -2.863551
   0.53873     -2.918756     -2.918762
   0.56082     -2.945851     -2.945859
   0.58291     -2.986657     -2.986656
   0.60499     -3.010921     -3.010928
   0.62708     -3.013155     -3.013161
 
# Band-Index  220
   0.62708     -2.991908     -2.991916
   0.60499     -2.989501     -2.989510
   0.58291     -2.983204     -2.983212
   0.56082     -2.944603     -2.944611
   0.53873     -2.904368     -2.904368
   0.51665     -2.860170     -2.860171
   0.49456     -2.820873     -2.820873
   0.47247     -2.786356     -2.786359
   0.45039     -2.759228     -2.759231
   0.42830     -2.745361     -2.745370
   0.40621     -2.778201     -2.778186
   0.38413     -2.806586     -2.806594
   0.36204     -2.830165     -2.830172
   0.36204     -2.830165     -2.830172
   0.35100     -2.823334     -2.823342
   0.33996     -2.810538     -2.810546
   0.32892     -2.797072     -2.797080
   0.31787     -2.785684     -2.785690
   0.30683     -2.801956     -2.801961
   0.29579     -2.801748     -2.801733
   0.28475     -2.791275     -2.791260
   0.27371     -2.782283     -2.782268
   0.26266     -2.774971     -2.774956
   0.25162     -2.769580     -2.769565
   0.24058     -2.748970     -2.748984
   0.22954     -2.746664     -2.746675
   0.22954     -2.746664     -2.746675
   0.21041     -2.773128     -2.773138
   0.19128     -2.780968     -2.780976
   0.17215     -2.810756     -2.810765
   0.15303     -2.842271     -2.842279
   0.13390     -2.830751     -2.830741
   0.11477     -2.810706     -2.810706
   0.09564     -2.855325     -2.855325
   0.07651     -2.906783     -2.906780
   0.05738     -2.960283     -2.960286
   0.03826     -2.978451     -2.978459
   0.01913     -2.988175     -2.988184
   0.00000     -2.991908     -2.991916
 
# Band-Index  221
   0.00000     -2.991349     -2.991357
   0.01913     -2.987672     -2.987680
   0.03826     -2.977898     -2.977906
   0.05738     -2.949605     -2.949612
   0.07651     -2.904968     -2.904965
   0.09564     -2.842397     -2.842392
   0.11477     -2.796633     -2.796624
   0.13390     -2.766132     -2.766134
   0.15303     -2.722131     -2.722133
   0.17215     -2.742635     -2.742644
   0.19128     -2.779627     -2.779634
   0.21041     -2.734202     -2.734186
   0.22954     -2.723701     -2.723713
   0.22954     -2.723701     -2.723713
   0.24058     -2.747447     -2.747458
   0.25162     -2.748780     -2.748782
   0.26266     -2.772812     -2.772812
   0.27371     -2.779924     -2.779929
   0.28475     -2.766694     -2.766700
   0.29579     -2.759805     -2.759812
   0.30683     -2.774143     -2.774150
   0.31787     -2.783396     -2.783402
   0.32892     -2.766197     -2.766202
   0.33996     -2.747436     -2.747441
   0.35100     -2.728160     -2.728166
   0.36204     -2.710617     -2.710623
   0.36204     -2.710617     -2.710623
   0.38413     -2.754309     -2.754314
   0.40621     -2.770437     -2.770446
   0.42830     -2.736288     -2.736293
   0.45039     -2.756040     -2.756044
   0.47247     -2.728081     -2.728089
   0.49456     -2.792306     -2.792300
   0.51665     -2.859379     -2.859374
   0.53873     -2.901123     -2.901123
   0.56082     -2.943545     -2.943544
   0.58291     -2.965799     -2.965807
   0.60499     -2.982889     -2.982897
   0.62708     -2.991349     -2.991357
 
# Band-Index  222
   0.62708     -2.990676     -2.990684
   0.60499     -2.982311     -2.982319
   0.58291     -2.964811     -2.964819
   0.56082     -2.920292     -2.920289
   0.53873     -2.846609     -2.846605
   0.51665     -2.787861     -2.787851
   0.49456     -2.783680     -2.783674
   0.47247     -2.705662     -2.705656
   0.45039     -2.691660     -2.691667
   0.42830     -2.733705     -2.733711
   0.40621     -2.769692     -2.769701
   0.38413     -2.753944     -2.753950
   0.36204     -2.710201     -2.710206
   0.36204     -2.710201     -2.710206
   0.35100     -2.727799     -2.727805
   0.33996     -2.747104     -2.747109
   0.32892     -2.765880     -2.765885
   0.31787     -2.781974     -2.781981
   0.30683     -2.769448     -2.769456
   0.29579     -2.755770     -2.755777
   0.28475     -2.762050     -2.762056
   0.27371     -2.775259     -2.775266
   0.26266     -2.759561     -2.759562
   0.25162     -2.743647     -2.743658
   0.24058     -2.745370     -2.745381
   0.22954     -2.723220     -2.723233
   0.22954     -2.723220     -2.723233
   0.21041     -2.733861     -2.733865
   0.19128     -2.778656     -2.778663
   0.17215     -2.742069     -2.742078
   0.15303     -2.703817     -2.703826
   0.13390     -2.698737     -2.698731
   0.11477     -2.772557     -2.772552
   0.09564     -2.840866     -2.840861
   0.07651     -2.899815     -2.899815
   0.05738     -2.944033     -2.944032
   0.03826     -2.967929     -2.967937
   0.01913     -2.982929     -2.982937
   0.00000     -2.990676     -2.990684
 
# Band-Index  223
   0.00000     -2.577213     -2.577224
   0.01913     -2.603785     -2.603786
   0.03826     -2.643273     -2.643271
   0.05738     -2.683377     -2.683372
   0.07651     -2.722654     -2.722648
   0.09564     -2.760516     -2.760508
   0.11477     -2.771048     -2.771043
   0.13390     -2.697281     -2.697275
   0.15303     -2.703095     -2.703104
   0.17215     -2.677757     -2.677758
   0.19128     -2.702511     -2.702495
   0.21041     -2.731412     -2.731419
   0.22954     -2.719531     -2.719542
   0.22954     -2.719531     -2.719542
   0.24058     -2.728242     -2.728247
   0.25162     -2.741574     -2.741585
   0.26266     -2.737429     -2.737440
   0.27371     -2.729234     -2.729242
   0.28475     -2.744731     -2.744737
   0.29579     -2.754149     -2.754155
   0.30683     -2.743225     -2.743230
   0.31787     -2.733422     -2.733428
   0.32892     -2.725075     -2.725080
   0.33996     -2.718336     -2.718342
   0.35100     -2.713351     -2.713356
   0.36204     -2.709734     -2.709739
   0.36204     -2.709734     -2.709739
   0.38413     -2.710132     -2.710137
   0.40621     -2.718576     -2.718580
   0.42830     -2.732083     -2.732068
   0.45039     -2.691251     -2.691253
   0.47247     -2.699979     -2.699973
   0.49456     -2.683948     -2.683942
   0.51665     -2.767079     -2.767074
   0.53873     -2.745965     -2.745958
   0.56082     -2.701656     -2.701650
   0.58291     -2.655702     -2.655699
   0.60499     -2.609712     -2.609712
   0.62708     -2.577213     -2.577224
 
# Band-Index  224
   0.62708     -2.538465     -2.538447
   0.60499     -2.540788     -2.540771
   0.58291     -2.547813     -2.547796
   0.56082     -2.559581     -2.559564
   0.53873     -2.592261     -2.592271
   0.51665     -2.635423     -2.635433
   0.49456     -2.680890     -2.680899
   0.47247     -2.654905     -2.654889
   0.45039     -2.690795     -2.690788
   0.42830     -2.729578     -2.729586
   0.40621     -2.714800     -2.714805
   0.38413     -2.706301     -2.706306
   0.36204     -2.706398     -2.706403
   0.36204     -2.706398     -2.706403
   0.35100     -2.709238     -2.709243
   0.33996     -2.714173     -2.714178
   0.32892     -2.720848     -2.720854
   0.31787     -2.729115     -2.729121
   0.30683     -2.738821     -2.738827
   0.29579     -2.749788     -2.749795
   0.28475     -2.741217     -2.741224
   0.27371     -2.728645     -2.728652
   0.26266     -2.735378     -2.735389
   0.25162     -2.738690     -2.738693
   0.24058     -2.721171     -2.721177
   0.22954     -2.718550     -2.718561
   0.22954     -2.718550     -2.718561
   0.21041     -2.728135     -2.728134
   0.19128     -2.701570     -2.701578
   0.17215     -2.672498     -2.672484
   0.15303     -2.645947     -2.645930
   0.13390     -2.666006     -2.666015
   0.11477     -2.630011     -2.630020
   0.09564     -2.597015     -2.597023
   0.07651     -2.569849     -2.569855
   0.05738     -2.554137     -2.554120
   0.03826     -2.545445     -2.545428
   0.01913     -2.540214     -2.540196
   0.00000     -2.538465     -2.538447
 
# Band-Index  225
   0.00000     -2.538433     -2.538416
   0.01913     -2.523571     -2.523571
   0.03826     -2.534180     -2.534184
   0.05738     -2.549429     -2.549434
   0.07651     -2.566220     -2.566203
   0.09564     -2.590497     -2.590507
   0.11477     -2.627209     -2.627219
   0.13390     -2.664872     -2.664882
   0.15303     -2.644271     -2.644282
   0.17215     -2.669906     -2.669917
   0.19128     -2.701411     -2.701419
   0.21041     -2.726345     -2.726347
   0.22954     -2.711485     -2.711494
   0.22954     -2.711485     -2.711494
   0.24058     -2.701728     -2.701737
   0.25162     -2.694638     -2.694641
   0.26266     -2.712000     -2.712004
   0.27371     -2.726963     -2.726974
   0.28475     -2.718519     -2.718529
   0.29579     -2.706358     -2.706368
   0.30683     -2.692879     -2.692889
   0.31787     -2.678814     -2.678824
   0.32892     -2.666986     -2.666994
   0.33996     -2.670226     -2.670232
   0.35100     -2.687510     -2.687515
   0.36204     -2.706301     -2.706306
   0.36204     -2.706301     -2.706306
   0.38413     -2.675041     -2.675048
   0.40621     -2.702835     -2.702845
   0.42830     -2.728711     -2.728718
   0.45039     -2.683988     -2.683999
   0.47247     -2.650805     -2.650814
   0.49456     -2.623726     -2.623709
   0.51665     -2.597481     -2.597464
   0.53873     -2.576119     -2.576102
   0.56082     -2.555336     -2.555343
   0.58291     -2.535201     -2.535204
   0.60499     -2.524509     -2.524510
   0.62708     -2.538433     -2.538416
 
# Band-Index  226
   0.62708     -2.515297     -2.515298
   0.60499     -2.515381     -2.515381
   0.58291     -2.520646     -2.520649
   0.56082     -2.528759     -2.528764
   0.53873     -2.546206     -2.546214
   0.51665     -2.574623     -2.574633
   0.49456     -2.611495     -2.611505
   0.47247     -2.650338     -2.650348
   0.45039     -2.679856     -2.679867
   0.42830     -2.700535     -2.700542
   0.40621     -2.702720     -2.702730
   0.38413     -2.674640     -2.674647
   0.36204     -2.706148     -2.706154
   0.36204     -2.706148     -2.706154
   0.35100     -2.687039     -2.687044
   0.33996     -2.669481     -2.669487
   0.32892     -2.665386     -2.665394
   0.31787     -2.676968     -2.676977
   0.30683     -2.690967     -2.690977
   0.29579     -2.704401     -2.704411
   0.28475     -2.716527     -2.716538
   0.27371     -2.725796     -2.725802
   0.26266     -2.708063     -2.708066
   0.25162     -2.690317     -2.690322
   0.24058     -2.697483     -2.697493
   0.22954     -2.707368     -2.707375
   0.22954     -2.707368     -2.707375
   0.21041     -2.721864     -2.721875
   0.19128     -2.695862     -2.695873
   0.17215     -2.639471     -2.639479
   0.15303     -2.622088     -2.622082
   0.13390     -2.621605     -2.621588
   0.11477     -2.600090     -2.600074
   0.09564     -2.581578     -2.581561
   0.07651     -2.555379     -2.555390
   0.05738     -2.523971     -2.523979
   0.03826     -2.512354     -2.512356
   0.01913     -2.514059     -2.514059
   0.00000     -2.515297     -2.515298
 
# Band-Index  227
   0.00000     -2.514609     -2.514609
   0.01913     -2.513423     -2.513417
   0.03826     -2.505690     -2.505692
   0.05738     -2.513985     -2.513995
   0.07651     -2.542314     -2.542325
   0.09564     -2.569528     -2.569538
   0.11477     -2.594506     -2.594516
   0.13390     -2.619139     -2.619150
   0.15303     -2.620617     -2.620611
   0.17215     -2.639300     -2.639308
   0.19128     -2.633641     -2.633645
   0.21041     -2.656494     -2.656503
   0.22954     -2.704794     -2.704804
   0.22954     -2.704794     -2.704804
   0.24058     -2.687221     -2.687232
   0.25162     -2.685561     -2.685568
   0.26266     -2.676213     -2.676222
   0.27371     -2.666007     -2.666016
   0.28475     -2.656550     -2.656560
   0.29579     -2.647808     -2.647817
   0.30683     -2.639734     -2.639744
   0.31787     -2.632285     -2.632295
   0.32892     -2.636262     -2.636269
   0.33996     -2.635661     -2.635671
   0.35100     -2.621780     -2.621790
   0.36204     -2.608162     -2.608172
   0.36204     -2.608162     -2.608172
   0.38413     -2.642285     -2.642294
   0.40621     -2.615219     -2.615226
   0.42830     -2.676398     -2.676400
   0.45039     -2.614372     -2.614366
   0.47247     -2.597967     -2.597961
   0.49456     -2.610966     -2.610976
   0.51665     -2.574150     -2.574160
   0.53873     -2.543396     -2.543405
   0.56082     -2.528062     -2.528070
   0.58291     -2.499491     -2.499500
   0.60499     -2.508332     -2.508327
   0.62708     -2.514609     -2.514609
 
# Band-Index  228
   0.62708     -2.514162     -2.514161
   0.60499     -2.505990     -2.505989
   0.58291     -2.493737     -2.493737
   0.56082     -2.502267     -2.502277
   0.53873     -2.529336     -2.529346
   0.51665     -2.545596     -2.545604
   0.49456     -2.554980     -2.554989
   0.47247     -2.592867     -2.592877
   0.45039     -2.612156     -2.612150
   0.42830     -2.579663     -2.579672
   0.40621     -2.614860     -2.614867
   0.38413     -2.641977     -2.641986
   0.36204     -2.607872     -2.607883
   0.36204     -2.607872     -2.607883
   0.35100     -2.620457     -2.620468
   0.33996     -2.634547     -2.634557
   0.32892     -2.636050     -2.636057
   0.31787     -2.627786     -2.627797
   0.30683     -2.635616     -2.635626
   0.29579     -2.643914     -2.643924
   0.28475     -2.652706     -2.652716
   0.27371     -2.662047     -2.662057
   0.26266     -2.671999     -2.672009
   0.25162     -2.681499     -2.681506
   0.24058     -2.685203     -2.685214
   0.22954     -2.701193     -2.701203
   0.22954     -2.701193     -2.701203
   0.21041     -2.655988     -2.655998
   0.19128     -2.624994     -2.625004
   0.17215     -2.593040     -2.593050
   0.15303     -2.573568     -2.573576
   0.13390     -2.533930     -2.533940
   0.11477     -2.508224     -2.508235
   0.09564     -2.488477     -2.488486
   0.07651     -2.488924     -2.488927
   0.05738     -2.496459     -2.496463
   0.03826     -2.494570     -2.494568
   0.01913     -2.507500     -2.507499
   0.00000     -2.514162     -2.514161
 
# Band-Index  229
   0.00000     -2.501863     -2.501863
   0.01913     -2.500098     -2.500097
   0.03826     -2.489352     -2.489353
   0.05738     -2.494190     -2.494193
   0.07651     -2.486424     -2.486427
   0.09564     -2.488031     -2.488040
   0.11477     -2.508028     -2.508039
   0.13390     -2.533634     -2.533645
   0.15303     -2.573434     -2.573441
   0.17215     -2.592878     -2.592888
   0.19128     -2.624685     -2.624694
   0.21041     -2.635224     -2.635235
   0.22954     -2.644013     -2.644010
   0.22954     -2.644013     -2.644010
   0.24058     -2.662576     -2.662578
   0.25162     -2.651124     -2.651137
   0.26266     -2.622933     -2.622948
   0.27371     -2.593957     -2.593972
   0.28475     -2.579714     -2.579720
   0.29579     -2.592583     -2.592588
   0.30683     -2.607070     -2.607076
   0.31787     -2.622520     -2.622526
   0.32892     -2.625407     -2.625417
   0.33996     -2.619051     -2.619062
   0.35100     -2.613151     -2.613161
   0.36204     -2.606892     -2.606902
   0.36204     -2.606892     -2.606902
   0.38413     -2.597540     -2.597550
   0.40621     -2.588324     -2.588334
   0.42830     -2.570293     -2.570302
   0.45039     -2.578257     -2.578250
   0.47247     -2.587487     -2.587497
   0.49456     -2.545530     -2.545539
   0.51665     -2.537259     -2.537267
   0.53873     -2.525303     -2.525311
   0.56082     -2.501125     -2.501135
   0.58291     -2.493076     -2.493076
   0.60499     -2.498592     -2.498591
   0.62708     -2.501863     -2.501863
 
# Band-Index  230
   0.62708     -2.501350     -2.501350
   0.60499     -2.496822     -2.496822
   0.58291     -2.485609     -2.485609
   0.56082     -2.476571     -2.476567
   0.53873     -2.458600     -2.458594
   0.51665     -2.437660     -2.437656
   0.49456     -2.506882     -2.506892
   0.47247     -2.563228     -2.563237
   0.45039     -2.571353     -2.571362
   0.42830     -2.569459     -2.569466
   0.40621     -2.583119     -2.583134
   0.38413     -2.589486     -2.589496
   0.36204     -2.601249     -2.601259
   0.36204     -2.601249     -2.601259
   0.35100     -2.606933     -2.606944
   0.33996     -2.613455     -2.613465
   0.32892     -2.620397     -2.620408
   0.31787     -2.622437     -2.622443
   0.30683     -2.606932     -2.606938
   0.29579     -2.592429     -2.592434
   0.28475     -2.579563     -2.579568
   0.27371     -2.593754     -2.593769
   0.26266     -2.622598     -2.622612
   0.25162     -2.650047     -2.650060
   0.24058     -2.653492     -2.653490
   0.22954     -2.636407     -2.636403
   0.22954     -2.636407     -2.636403
   0.21041     -2.635023     -2.635035
   0.19128     -2.568557     -2.568570
   0.17215     -2.541671     -2.541664
   0.15303     -2.561752     -2.561763
   0.13390     -2.508251     -2.508259
   0.11477     -2.453539     -2.453542
   0.09564     -2.467090     -2.467095
   0.07651     -2.469026     -2.469024
   0.05738     -2.482435     -2.482432
   0.03826     -2.482513     -2.482511
   0.01913     -2.497856     -2.497855
   0.00000     -2.501350     -2.501350
 
# Band-Index  231
   0.00000     -2.492201     -2.492202
   0.01913     -2.487211     -2.487211
   0.03826     -2.480932     -2.480941
   0.05738     -2.473637     -2.473635
   0.07651     -2.465283     -2.465288
   0.09564     -2.464992     -2.464996
   0.11477     -2.450825     -2.450829
   0.13390     -2.508217     -2.508224
   0.15303     -2.561544     -2.561555
   0.17215     -2.540211     -2.540205
   0.19128     -2.568152     -2.568165
   0.21041     -2.590613     -2.590618
   0.22954     -2.627798     -2.627795
   0.22954     -2.627798     -2.627795
   0.24058     -2.607636     -2.607631
   0.25162     -2.576285     -2.576280
   0.26266     -2.560031     -2.560037
   0.27371     -2.568785     -2.568791
   0.28475     -2.565195     -2.565209
   0.29579     -2.537000     -2.537015
   0.30683     -2.510363     -2.510378
   0.31787     -2.512777     -2.512787
   0.32892     -2.534927     -2.534937
   0.33996     -2.557900     -2.557910
   0.35100     -2.580951     -2.580961
   0.36204     -2.600682     -2.600692
   0.36204     -2.600682     -2.600692
   0.38413     -2.570520     -2.570530
   0.40621     -2.579394     -2.579404
   0.42830     -2.568978     -2.568984
   0.45039     -2.561564     -2.561573
   0.47247     -2.553439     -2.553448
   0.49456     -2.500591     -2.500601
   0.51665     -2.432794     -2.432794
   0.53873     -2.452288     -2.452284
   0.56082     -2.471611     -2.471609
   0.58291     -2.478850     -2.478849
   0.60499     -2.485687     -2.485686
   0.62708     -2.492201     -2.492202
 
# Band-Index  232
   0.62708     -2.428701     -2.428713
   0.60499     -2.461314     -2.461326
   0.58291     -2.467519     -2.467529
   0.56082     -2.462938     -2.462938
   0.53873     -2.441226     -2.441225
   0.51665     -2.427527     -2.427532
   0.49456     -2.426066     -2.426074
   0.47247     -2.475409     -2.475401
   0.45039     -2.523919     -2.523922
   0.42830     -2.536830     -2.536829
   0.40621     -2.539411     -2.539420
   0.38413     -2.569729     -2.569739
   0.36204     -2.600278     -2.600288
   0.36204     -2.600278     -2.600288
   0.35100     -2.580855     -2.580865
   0.33996     -2.557800     -2.557810
   0.32892     -2.534821     -2.534831
   0.31787     -2.512694     -2.512704
   0.30683     -2.510336     -2.510350
   0.29579     -2.536906     -2.536922
   0.28475     -2.565047     -2.565062
   0.27371     -2.568615     -2.568621
   0.26266     -2.559865     -2.559871
   0.25162     -2.562189     -2.562183
   0.24058     -2.594188     -2.594182
   0.22954     -2.619421     -2.619417
   0.22954     -2.619421     -2.619417
   0.21041     -2.568720     -2.568714
   0.19128     -2.498882     -2.498875
   0.17215     -2.501809     -2.501822
   0.15303     -2.439738     -2.439751
   0.13390     -2.436443     -2.436447
   0.11477     -2.444641     -2.444648
   0.09564     -2.448817     -2.448812
   0.07651     -2.462585     -2.462589
   0.05738     -2.468914     -2.468911
   0.03826     -2.478555     -2.478564
   0.01913     -2.454464     -2.454476
   0.00000     -2.428701     -2.428713
 
# Band-Index  233
   0.00000     -2.427275     -2.427287
   0.01913     -2.450140     -2.450152
   0.03826     -2.466406     -2.466404
   0.05738     -2.443752     -2.443763
   0.07651     -2.449710     -2.449712
   0.09564     -2.436482     -2.436478
   0.11477     -2.444579     -2.444586
   0.13390     -2.433697     -2.433701
   0.15303     -2.439193     -2.439205
   0.17215     -2.501379     -2.501392
   0.19128     -2.498148     -2.498140
   0.21041     -2.567192     -2.567186
   0.22954     -2.548421     -2.548427
   0.22954     -2.548421     -2.548427
   0.24058     -2.549731     -2.549737
   0.25162     -2.553632     -2.553638
   0.26266     -2.543317     -2.543311
   0.27371     -2.509417     -2.509410
   0.28475     -2.474950     -2.474942
   0.29579     -2.467034     -2.467043
   0.30683     -2.487484     -2.487494
   0.31787     -2.480203     -2.480219
   0.32892     -2.454362     -2.454377
   0.33996     -2.428732     -2.428748
   0.35100     -2.403801     -2.403817
   0.36204     -2.379725     -2.379740
   0.36204     -2.379725     -2.379740
   0.38413     -2.477194     -2.477209
   0.40621     -2.536471     -2.536481
   0.42830     -2.534022     -2.534022
   0.45039     -2.519992     -2.519999
   0.47247     -2.469465     -2.469472
   0.49456     -2.425051     -2.425060
   0.51665     -2.422235     -2.422237
   0.53873     -2.439656     -2.439653
   0.56082     -2.460002     -2.460000
   0.58291     -2.466404     -2.466414
   0.60499     -2.445119     -2.445131
   0.62708     -2.427275     -2.427287
 
# Band-Index  234
   0.62708     -2.426904     -2.426916
   0.60499     -2.444059     -2.444071
   0.58291     -2.454991     -2.454989
   0.56082     -2.410436     -2.410435
   0.53873     -2.400024     -2.400035
   0.51665     -2.415298     -2.415301
   0.49456     -2.417334     -2.417341
   0.47247     -2.469029     -2.469036
   0.45039     -2.506010     -2.506006
   0.42830     -2.475744     -2.475747
   0.40621     -2.407477     -2.407470
   0.38413     -2.334071     -2.334087
   0.36204     -2.379639     -2.379654
   0.36204     -2.379639     -2.379654
   0.35100     -2.403728     -2.403744
   0.33996     -2.428642     -2.428658
   0.32892     -2.454244     -2.454259
   0.31787     -2.480008     -2.480024
   0.30683     -2.487199     -2.487209
   0.29579     -2.466851     -2.466859
   0.28475     -2.460518     -2.460510
   0.27371     -2.494997     -2.494990
   0.26266     -2.528968     -2.528961
   0.25162     -2.553467     -2.553473
   0.24058     -2.549568     -2.549574
   0.22954     -2.548258     -2.548264
   0.22954     -2.548258     -2.548264
   0.21041     -2.507026     -2.507032
   0.19128     -2.469543     -2.469547
   0.17215     -2.427220     -2.427224
   0.15303     -2.416616     -2.416620
   0.13390     -2.404458     -2.404451
   0.11477     -2.425122     -2.425117
   0.09564     -2.432111     -2.432107
   0.07651     -2.446630     -2.446631
   0.05738     -2.443436     -2.443446
   0.03826     -2.433752     -2.433764
   0.01913     -2.427282     -2.427294
   0.00000     -2.426904     -2.426916
 
# Band-Index  235
   0.00000     -2.423034     -2.423046
   0.01913     -2.427154     -2.427166
   0.03826     -2.433563     -2.433574
   0.05738     -2.428540     -2.428539
   0.07651     -2.389828     -2.389828
   0.09564     -2.380785     -2.380793
   0.11477     -2.418314     -2.418309
   0.13390     -2.402870     -2.402863
   0.15303     -2.413928     -2.413932
   0.17215     -2.426626     -2.426623
   0.19128     -2.459794     -2.459787
   0.21041     -2.390269     -2.390265
   0.22954     -2.368837     -2.368835
   0.22954     -2.368837     -2.368835
   0.24058     -2.377633     -2.377636
   0.25162     -2.391933     -2.391938
   0.26266     -2.408549     -2.408556
   0.27371     -2.426811     -2.426818
   0.28475     -2.446369     -2.446377
   0.29579     -2.439650     -2.439643
   0.30683     -2.404411     -2.404403
   0.31787     -2.368875     -2.368867
   0.32892     -2.333212     -2.333203
   0.33996     -2.297607     -2.297598
   0.35100     -2.333063     -2.333079
   0.36204     -2.379598     -2.379614
   0.36204     -2.379598     -2.379614
   0.38413     -2.334006     -2.334021
   0.40621     -2.403681     -2.403674
   0.42830     -2.471311     -2.471314
   0.45039     -2.464581     -2.464591
   0.47247     -2.442575     -2.442586
   0.49456     -2.416401     -2.416409
   0.51665     -2.412334     -2.412338
   0.53873     -2.398439     -2.398451
   0.56082     -2.397674     -2.397686
   0.58291     -2.401298     -2.401310
   0.60499     -2.410738     -2.410750
   0.62708     -2.423034     -2.423046
 
# Band-Index  236
   0.62708     -2.422821     -2.422833
   0.60499     -2.409495     -2.409507
   0.58291     -2.399984     -2.399997
   0.56082     -2.396261     -2.396273
   0.53873     -2.365943     -2.365943
   0.51665     -2.401351     -2.401359
   0.49456     -2.405868     -2.405864
   0.47247     -2.440761     -2.440772
   0.45039     -2.462113     -2.462124
   0.42830     -2.420312     -2.420306
   0.40621     -2.331951     -2.331945
   0.38413     -2.314461     -2.314453
   0.36204     -2.276831     -2.276830
   0.36204     -2.276831     -2.276830
   0.35100     -2.282179     -2.282177
   0.33996     -2.289565     -2.289562
   0.32892     -2.319626     -2.319617
   0.31787     -2.355058     -2.355050
   0.30683     -2.390411     -2.390403
   0.29579     -2.425578     -2.425570
   0.28475     -2.446008     -2.446017
   0.27371     -2.426418     -2.426425
   0.26266     -2.407945     -2.407952
   0.25162     -2.390828     -2.390834
   0.24058     -2.375210     -2.375215
   0.22954     -2.366561     -2.366558
   0.22954     -2.366561     -2.366558
   0.21041     -2.388631     -2.388627
   0.19128     -2.458289     -2.458286
   0.17215     -2.426021     -2.426013
   0.15303     -2.389586     -2.389593
   0.13390     -2.383103     -2.383098
   0.11477     -2.412047     -2.412041
   0.09564     -2.380665     -2.380674
   0.07651     -2.345556     -2.345568
   0.05738     -2.360266     -2.360278
   0.03826     -2.379392     -2.379404
   0.01913     -2.401664     -2.401676
   0.00000     -2.422821     -2.422833
 
# Band-Index  237
   0.00000     -2.420943     -2.420955
   0.01913     -2.397814     -2.397827
   0.03826     -2.375715     -2.375727
   0.05738     -2.356718     -2.356730
   0.07651     -2.342289     -2.342301
   0.09564     -2.352338     -2.352339
   0.11477     -2.325847     -2.325858
   0.13390     -2.378934     -2.378946
   0.15303     -2.388579     -2.388572
   0.17215     -2.400081     -2.400085
   0.19128     -2.384370     -2.384373
   0.21041     -2.372045     -2.372046
   0.22954     -2.362361     -2.362365
   0.22954     -2.362361     -2.362365
   0.24058     -2.363885     -2.363878
   0.25162     -2.361190     -2.361182
   0.26266     -2.356624     -2.356616
   0.27371     -2.349409     -2.349400
   0.28475     -2.339205     -2.339197
   0.29579     -2.325925     -2.325918
   0.30683     -2.314653     -2.314647
   0.31787     -2.306046     -2.306041
   0.32892     -2.297576     -2.297572
   0.33996     -2.288161     -2.288177
   0.35100     -2.274240     -2.274239
   0.36204     -2.275010     -2.275009
   0.36204     -2.275010     -2.275009
   0.38413     -2.310784     -2.310776
   0.40621     -2.299670     -2.299667
   0.42830     -2.318547     -2.318543
   0.45039     -2.343327     -2.343322
   0.47247     -2.376255     -2.376249
   0.49456     -2.398425     -2.398420
   0.51665     -2.400210     -2.400218
   0.53873     -2.346566     -2.346576
   0.56082     -2.332322     -2.332334
   0.58291     -2.359835     -2.359847
   0.60499     -2.390702     -2.390715
   0.62708     -2.420943     -2.420955
 
# Band-Index  238
   0.62708     -2.146846     -2.146863
   0.60499     -2.173099     -2.173114
   0.58291     -2.215573     -2.215585
   0.56082     -2.277177     -2.277188
   0.53873     -2.338565     -2.338576
