  #K-Path    Energy        Mo        Au         S        Si         C         O
# Band-Index    1
    0.272   -3.3006     0.286     0.009     0.330     0.051     0.000     0.000
    0.261   -3.2999     0.269     0.007     0.345     0.048     0.000     0.000
    0.250   -3.2998     0.253     0.006     0.342     0.061     0.000     0.000
    0.239   -3.3002     0.253     0.008     0.321     0.073     0.000     0.000
    0.228   -3.3007     0.258     0.008     0.287     0.091     0.000     0.000
    0.228   -3.3007     0.258     0.008     0.287     0.091     0.000     0.000
    0.209   -3.3039     0.263     0.009     0.310     0.075     0.000     0.000
    0.190   -3.3116     0.281     0.011     0.319     0.059     0.000     0.000
    0.171   -3.3194     0.300     0.019     0.315     0.051     0.000     0.000
    0.152   -3.3212     0.294     0.022     0.307     0.054     0.000     0.000
    0.133   -3.3190     0.285     0.023     0.319     0.055     0.000     0.000
    0.114   -3.3203     0.287     0.023     0.329     0.043     0.000     0.000
    0.095   -3.3289     0.266     0.013     0.336     0.052     0.000     0.000
    0.076   -3.3285     0.268     0.005     0.326     0.059     0.000     0.000
    0.057   -3.3209     0.291     0.016     0.328     0.041     0.000     0.000
    0.038   -3.3268     0.272     0.019     0.344     0.037     0.000     0.000
    0.019   -3.3355     0.263     0.022     0.348     0.036     0.000     0.000
    0.000   -3.3386     0.256     0.026     0.347     0.032     0.000     0.000
 
# Band-Index  201
    0.000   -3.3341     0.317     0.005     0.362     0.024     0.000     0.000
    0.019   -3.3297     0.296     0.008     0.362     0.032     0.000     0.000
    0.038   -3.3200     0.291     0.012     0.356     0.033     0.000     0.000
    0.057   -3.3115     0.270     0.014     0.334     0.049     0.000     0.000
    0.076   -3.3039     0.268     0.008     0.342     0.047     0.000     0.000
    0.095   -3.2981     0.290     0.008     0.332     0.046     0.000     0.000
    0.114   -3.2924     0.289     0.008     0.333     0.050     0.000     0.000
    0.133   -3.2834     0.260     0.007     0.331     0.060     0.000     0.000
    0.152   -3.2810     0.245     0.005     0.323     0.075     0.000     0.000
    0.171   -3.2826     0.253     0.006     0.317     0.074     0.000     0.000
    0.190   -3.2832     0.268     0.009     0.335     0.061     0.000     0.000
    0.209   -3.2821     0.260     0.013     0.341     0.058     0.000     0.000
    0.228   -3.2811     0.242     0.016     0.348     0.058     0.000     0.000
    0.228   -3.2811     0.242     0.016     0.348     0.058     0.000     0.000
    0.239   -3.2818     0.254     0.017     0.325     0.066     0.000     0.000
    0.250   -3.2849     0.260     0.017     0.307     0.075     0.000     0.000
    0.261   -3.2885     0.259     0.016     0.310     0.076     0.000     0.000
    0.272   -3.2909     0.252     0.015     0.320     0.069     0.000     0.000
    0.283   -3.2912     0.241     0.014     0.334     0.069     0.000     0.000
    0.294   -3.2890     0.238     0.013     0.342     0.062     0.000     0.000
    0.305   -3.2850     0.234     0.012     0.347     0.066     0.000     0.000
    0.316   -3.2824     0.233     0.006     0.336     0.073     0.000     0.000
    0.327   -3.2859     0.234     0.003     0.318     0.087     0.000     0.000
    0.338   -3.2920     0.229     0.003     0.313     0.088     0.000     0.000
    0.349   -3.2975     0.224     0.004     0.321     0.088     0.000     0.000
    0.360   -3.2996     0.216     0.005     0.354     0.072     0.000     0.000
    0.360   -3.2996     0.216     0.005     0.354     0.072     0.000     0.000
    0.382   -3.2889     0.249     0.005     0.340     0.065     0.000     0.000
    0.404   -3.2865     0.266     0.005     0.336     0.057     0.000     0.000
    0.426   -3.2924     0.248     0.007     0.317     0.071     0.000     0.000
    0.449   -3.3018     0.248     0.008     0.299     0.081     0.000     0.000
    0.471   -3.3089     0.271     0.012     0.291     0.077     0.000     0.000
    0.493   -3.3087     0.283     0.014     0.291     0.070     0.000     0.000
    0.515   -3.3071     0.293     0.020     0.314     0.054     0.000     0.000
    0.537   -3.3089     0.317     0.019     0.329     0.041     0.000     0.000
    0.559   -3.3147     0.302     0.006     0.347     0.034     0.000     0.000
    0.581   -3.3244     0.304     0.004     0.355     0.032     0.000     0.000
    0.603   -3.3313     0.312     0.005     0.355     0.029     0.000     0.000
    0.625   -3.3341     0.317     0.005     0.362     0.024     0.000     0.000
 
# Band-Index  202
    0.625   -3.2867     0.405     0.001     0.336     0.013     0.000     0.000
    0.603   -3.2875     0.397     0.001     0.335     0.017     0.000     0.000
    0.581   -3.2919     0.368     0.002     0.335     0.022     0.000     0.000
    0.559   -3.3004     0.296     0.008     0.349     0.036     0.000     0.000
    0.537   -3.2949     0.277     0.012     0.335     0.046     0.000     0.000
    0.515   -3.2733     0.276     0.011     0.330     0.056     0.000     0.000
    0.493   -3.2667     0.281     0.008     0.320     0.058     0.000     0.000
    0.471   -3.2764     0.304     0.007     0.307     0.057     0.000     0.000
    0.449   -3.2809     0.308     0.009     0.303     0.059     0.000     0.000
    0.426   -3.2750     0.290     0.011     0.302     0.063     0.000     0.000
    0.404   -3.2639     0.273     0.011     0.293     0.079     0.000     0.000
    0.382   -3.2552     0.273     0.008     0.279     0.084     0.000     0.000
    0.360   -3.2503     0.284     0.006     0.279     0.079     0.000     0.000
    0.360   -3.2503     0.284     0.006     0.279     0.079     0.000     0.000
    0.349   -3.2498     0.267     0.005     0.307     0.073     0.000     0.000
    0.338   -3.2529     0.264     0.005     0.327     0.063     0.000     0.000
    0.327   -3.2602     0.305     0.010     0.335     0.050     0.000     0.000
    0.316   -3.2657     0.323     0.015     0.316     0.051     0.000     0.000
    0.305   -3.2645     0.310     0.015     0.311     0.056     0.000     0.000
    0.294   -3.2604     0.293     0.013     0.315     0.061     0.000     0.000
    0.283   -3.2566     0.276     0.013     0.313     0.063     0.000     0.000
    0.272   -3.2541     0.264     0.017     0.330     0.056     0.000     0.000
    0.261   -3.2551     0.246     0.019     0.340     0.051     0.000     0.000
    0.250   -3.2625     0.236     0.018     0.347     0.053     0.000     0.000
    0.239   -3.2694     0.235     0.021     0.326     0.067     0.000     0.000
    0.228   -3.2715     0.243     0.022     0.317     0.069     0.000     0.000
    0.228   -3.2715     0.243     0.022     0.317     0.069     0.000     0.000
    0.209   -3.2717     0.232     0.012     0.332     0.063     0.000     0.000
    0.190   -3.2704     0.242     0.010     0.339     0.060     0.000     0.000
    0.171   -3.2671     0.263     0.010     0.344     0.053     0.000     0.000
    0.152   -3.2648     0.271     0.011     0.321     0.065     0.000     0.000
    0.133   -3.2660     0.269     0.009     0.290     0.082     0.000     0.000
    0.114   -3.2687     0.279     0.009     0.284     0.084     0.000     0.000
    0.095   -3.2779     0.277     0.009     0.337     0.050     0.000     0.000
    0.076   -3.2912     0.276     0.007     0.350     0.044     0.000     0.000
    0.057   -3.3029     0.336     0.006     0.325     0.037     0.000     0.000
    0.038   -3.2990     0.378     0.004     0.327     0.031     0.000     0.000
    0.019   -3.2902     0.398     0.002     0.334     0.019     0.000     0.000
    0.000   -3.2867     0.405     0.001     0.336     0.013     0.000     0.000
 
# Band-Index  203
    0.000   -3.2390     0.281     0.017     0.306     0.057     0.000     0.000
    0.019   -3.2387     0.295     0.015     0.312     0.049     0.000     0.000
    0.038   -3.2401     0.347     0.010     0.330     0.028     0.000     0.000
    0.057   -3.2431     0.331     0.010     0.326     0.035     0.000     0.000
    0.076   -3.2455     0.314     0.010     0.323     0.046     0.000     0.000
    0.095   -3.2456     0.286     0.010     0.325     0.052     0.000     0.000
    0.114   -3.2428     0.261     0.012     0.318     0.061     0.000     0.000
    0.133   -3.2418     0.272     0.017     0.308     0.069     0.000     0.000
    0.152   -3.2439     0.267     0.020     0.294     0.078     0.000     0.000
    0.171   -3.2454     0.250     0.019     0.276     0.092     0.000     0.000
    0.190   -3.2475     0.237     0.018     0.269     0.099     0.000     0.000
    0.209   -3.2507     0.237     0.018     0.266     0.103     0.000     0.000
    0.228   -3.2527     0.236     0.018     0.263     0.107     0.000     0.000
    0.228   -3.2527     0.236     0.018     0.263     0.107     0.000     0.000
    0.239   -3.2516     0.248     0.018     0.263     0.097     0.000     0.000
    0.250   -3.2497     0.263     0.017     0.276     0.086     0.000     0.000
    0.261   -3.2471     0.233     0.012     0.292     0.087     0.000     0.000
    0.272   -3.2399     0.215     0.007     0.325     0.082     0.000     0.000
    0.283   -3.2323     0.233     0.008     0.335     0.067     0.000     0.000
    0.294   -3.2283     0.257     0.013     0.334     0.058     0.000     0.000
    0.305   -3.2285     0.277     0.019     0.329     0.055     0.000     0.000
    0.316   -3.2313     0.276     0.023     0.322     0.056     0.000     0.000
    0.327   -3.2355     0.269     0.025     0.314     0.060     0.000     0.000
    0.338   -3.2397     0.269     0.022     0.326     0.055     0.000     0.000
    0.349   -3.2413     0.266     0.013     0.347     0.043     0.000     0.000
    0.360   -3.2409     0.254     0.007     0.364     0.033     0.000     0.000
    0.360   -3.2409     0.254     0.007     0.364     0.033     0.000     0.000
    0.382   -3.2360     0.271     0.019     0.335     0.054     0.000     0.000
    0.404   -3.2320     0.279     0.024     0.326     0.054     0.000     0.000
    0.426   -3.2329     0.297     0.021     0.323     0.050     0.000     0.000
    0.449   -3.2357     0.308     0.018     0.322     0.048     0.000     0.000
    0.471   -3.2403     0.298     0.014     0.325     0.049     0.000     0.000
    0.493   -3.2495     0.280     0.012     0.337     0.053     0.000     0.000
    0.515   -3.2548     0.302     0.012     0.304     0.063     0.000     0.000
    0.537   -3.2510     0.319     0.010     0.319     0.047     0.000     0.000
    0.559   -3.2521     0.332     0.007     0.339     0.034     0.000     0.000
    0.581   -3.2488     0.357     0.006     0.339     0.021     0.000     0.000
    0.603   -3.2391     0.327     0.013     0.327     0.036     0.000     0.000
    0.625   -3.2390     0.281     0.017     0.306     0.057     0.000     0.000
 
# Band-Index  204
    0.625   -3.2228     0.359     0.007     0.334     0.026     0.000     0.000
    0.603   -3.2291     0.351     0.009     0.322     0.033     0.000     0.000
    0.581   -3.2274     0.302     0.013     0.302     0.056     0.000     0.000
    0.559   -3.2286     0.308     0.010     0.302     0.061     0.000     0.000
    0.537   -3.2333     0.321     0.009     0.308     0.054     0.000     0.000
    0.515   -3.2341     0.357     0.009     0.309     0.044     0.000     0.000
    0.493   -3.2284     0.359     0.008     0.308     0.040     0.000     0.000
    0.471   -3.2164     0.315     0.006     0.319     0.052     0.000     0.000
    0.449   -3.2115     0.291     0.005     0.297     0.076     0.000     0.000
    0.426   -3.2101     0.306     0.006     0.292     0.074     0.000     0.000
    0.404   -3.2083     0.326     0.006     0.307     0.057     0.000     0.000
    0.382   -3.2043     0.332     0.007     0.317     0.049     0.000     0.000
    0.360   -3.2045     0.328     0.009     0.331     0.041     0.000     0.000
    0.360   -3.2045     0.328     0.009     0.331     0.041     0.000     0.000
    0.349   -3.2111     0.321     0.008     0.325     0.049     0.000     0.000
    0.338   -3.2151     0.312     0.007     0.318     0.055     0.000     0.000
    0.327   -3.2139     0.306     0.009     0.310     0.061     0.000     0.000
    0.316   -3.2095     0.304     0.012     0.306     0.062     0.000     0.000
    0.305   -3.2075     0.295     0.016     0.305     0.066     0.000     0.000
    0.294   -3.2104     0.267     0.017     0.310     0.069     0.000     0.000
    0.283   -3.2130     0.241     0.014     0.318     0.074     0.000     0.000
    0.272   -3.2140     0.225     0.011     0.326     0.070     0.000     0.000
    0.261   -3.2149     0.226     0.013     0.335     0.063     0.000     0.000
    0.250   -3.2162     0.232     0.019     0.342     0.051     0.000     0.000
    0.239   -3.2176     0.226     0.026     0.346     0.054     0.000     0.000
    0.228   -3.2182     0.223     0.030     0.348     0.051     0.000     0.000
    0.228   -3.2182     0.223     0.030     0.348     0.051     0.000     0.000
    0.209   -3.2186     0.229     0.023     0.346     0.052     0.000     0.000
    0.190   -3.2210     0.225     0.017     0.353     0.050     0.000     0.000
    0.171   -3.2243     0.226     0.016     0.358     0.055     0.000     0.000
    0.152   -3.2256     0.225     0.015     0.353     0.055     0.000     0.000
    0.133   -3.2282     0.265     0.015     0.351     0.052     0.000     0.000
    0.114   -3.2316     0.310     0.013     0.331     0.044     0.000     0.000
    0.095   -3.2289     0.317     0.010     0.317     0.047     0.000     0.000
    0.076   -3.2277     0.304     0.016     0.325     0.049     0.000     0.000
    0.057   -3.2313     0.301     0.019     0.328     0.045     0.000     0.000
    0.038   -3.2330     0.290     0.018     0.318     0.050     0.000     0.000
    0.019   -3.2280     0.325     0.012     0.318     0.044     0.000     0.000
    0.000   -3.2228     0.359     0.007     0.334     0.026     0.000     0.000
 
# Band-Index  205
    0.000   -3.2091     0.230     0.016     0.367     0.039     0.000     0.000
    0.019   -3.2092     0.229     0.016     0.368     0.038     0.000     0.000
    0.038   -3.2088     0.234     0.015     0.369     0.041     0.000     0.000
    0.057   -3.2073     0.245     0.014     0.359     0.043     0.000     0.000
    0.076   -3.2068     0.289     0.006     0.317     0.053     0.000     0.000
    0.095   -3.2083     0.248     0.005     0.303     0.081     0.000     0.000
    0.114   -3.2117     0.223     0.008     0.302     0.090     0.000     0.000
    0.133   -3.2152     0.226     0.011     0.296     0.088     0.000     0.000
    0.152   -3.2096     0.231     0.012     0.315     0.072     0.000     0.000
    0.171   -3.2013     0.277     0.011     0.325     0.051     0.000     0.000
    0.190   -3.2031     0.332     0.010     0.312     0.047     0.000     0.000
    0.209   -3.2067     0.358     0.009     0.300     0.045     0.000     0.000
    0.228   -3.2078     0.368     0.007     0.297     0.046     0.000     0.000
    0.228   -3.2078     0.368     0.007     0.297     0.046     0.000     0.000
    0.239   -3.2063     0.366     0.008     0.298     0.044     0.000     0.000
    0.250   -3.2019     0.352     0.009     0.300     0.047     0.000     0.000
    0.261   -3.1949     0.332     0.009     0.312     0.051     0.000     0.000
    0.272   -3.1878     0.300     0.013     0.326     0.051     0.000     0.000
    0.283   -3.1859     0.268     0.017     0.339     0.049     0.000     0.000
    0.294   -3.1872     0.253     0.017     0.343     0.056     0.000     0.000
    0.305   -3.1896     0.250     0.018     0.339     0.056     0.000     0.000
    0.316   -3.1881     0.259     0.018     0.342     0.049     0.000     0.000
    0.327   -3.1833     0.267     0.016     0.347     0.045     0.000     0.000
    0.338   -3.1796     0.285     0.015     0.343     0.040     0.000     0.000
    0.349   -3.1787     0.294     0.017     0.338     0.042     0.000     0.000
    0.360   -3.1793     0.303     0.017     0.325     0.046     0.000     0.000
    0.360   -3.1793     0.303     0.017     0.325     0.046     0.000     0.000
    0.382   -3.1817     0.259     0.017     0.343     0.046     0.000     0.000
    0.404   -3.1882     0.264     0.020     0.330     0.054     0.000     0.000
    0.426   -3.1940     0.271     0.021     0.330     0.055     0.000     0.000
    0.449   -3.2008     0.287     0.023     0.334     0.050     0.000     0.000
    0.471   -3.2067     0.274     0.022     0.343     0.048     0.000     0.000
    0.493   -3.2079     0.245     0.015     0.354     0.055     0.000     0.000
    0.515   -3.2084     0.235     0.010     0.348     0.058     0.000     0.000
    0.537   -3.2069     0.299     0.004     0.339     0.045     0.000     0.000
    0.559   -3.2081     0.296     0.012     0.336     0.046     0.000     0.000
    0.581   -3.2109     0.279     0.016     0.343     0.045     0.000     0.000
    0.603   -3.2092     0.251     0.015     0.353     0.046     0.000     0.000
    0.625   -3.2091     0.230     0.016     0.367     0.039     0.000     0.000
 
# Band-Index  206
    0.625   -3.1920     0.350     0.009     0.362     0.021     0.000     0.000
    0.603   -3.1881     0.339     0.008     0.361     0.023     0.000     0.000
    0.581   -3.1910     0.356     0.005     0.339     0.032     0.000     0.000
    0.559   -3.1994     0.343     0.006     0.341     0.035     0.000     0.000
    0.537   -3.2000     0.269     0.013     0.362     0.042     0.000     0.000
    0.515   -3.1951     0.248     0.013     0.350     0.056     0.000     0.000
    0.493   -3.1926     0.260     0.009     0.299     0.079     0.000     0.000
    0.471   -3.1895     0.273     0.005     0.291     0.084     0.000     0.000
    0.449   -3.1804     0.281     0.006     0.279     0.088     0.000     0.000
    0.426   -3.1701     0.250     0.009     0.289     0.089     0.000     0.000
    0.404   -3.1614     0.219     0.011     0.320     0.084     0.000     0.000
    0.382   -3.1566     0.226     0.010     0.328     0.076     0.000     0.000
    0.360   -3.1641     0.231     0.010     0.331     0.078     0.000     0.000
    0.360   -3.1641     0.231     0.010     0.331     0.078     0.000     0.000
    0.349   -3.1665     0.234     0.010     0.329     0.076     0.000     0.000
    0.338   -3.1686     0.239     0.012     0.334     0.068     0.000     0.000
    0.327   -3.1703     0.251     0.013     0.337     0.062     0.000     0.000
    0.316   -3.1715     0.271     0.010     0.334     0.054     0.000     0.000
    0.305   -3.1724     0.294     0.008     0.327     0.049     0.000     0.000
    0.294   -3.1728     0.280     0.014     0.327     0.051     0.000     0.000
    0.283   -3.1760     0.285     0.018     0.325     0.054     0.000     0.000
    0.272   -3.1820     0.290     0.021     0.332     0.046     0.000     0.000
    0.261   -3.1834     0.284     0.023     0.334     0.045     0.000     0.000
    0.250   -3.1832     0.272     0.023     0.343     0.043     0.000     0.000
    0.239   -3.1827     0.261     0.020     0.352     0.036     0.000     0.000
    0.228   -3.1825     0.256     0.019     0.359     0.035     0.000     0.000
    0.228   -3.1825     0.256     0.019     0.359     0.035     0.000     0.000
    0.209   -3.1842     0.304     0.024     0.335     0.041     0.000     0.000
    0.190   -3.1883     0.296     0.019     0.328     0.047     0.000     0.000
    0.171   -3.1917     0.298     0.019     0.322     0.050     0.000     0.000
    0.152   -3.1892     0.311     0.016     0.312     0.052     0.000     0.000
    0.133   -3.1881     0.312     0.011     0.307     0.056     0.000     0.000
    0.114   -3.1874     0.313     0.011     0.304     0.059     0.000     0.000
    0.095   -3.1892     0.316     0.007     0.317     0.056     0.000     0.000
    0.076   -3.1960     0.286     0.005     0.327     0.062     0.000     0.000
    0.057   -3.1944     0.337     0.004     0.331     0.038     0.000     0.000
    0.038   -3.1880     0.357     0.005     0.344     0.026     0.000     0.000
    0.019   -3.1869     0.312     0.010     0.370     0.024     0.000     0.000
    0.000   -3.1920     0.350     0.009     0.362     0.021     0.000     0.000
 
# Band-Index  207
    0.000   -3.1816     0.388     0.003     0.348     0.018     0.000     0.000
    0.019   -3.1819     0.381     0.005     0.344     0.020     0.000     0.000
    0.038   -3.1771     0.303     0.008     0.338     0.049     0.000     0.000
    0.057   -3.1762     0.260     0.006     0.325     0.071     0.000     0.000
    0.076   -3.1751     0.246     0.005     0.331     0.068     0.000     0.000
    0.095   -3.1748     0.260     0.006     0.329     0.071     0.000     0.000
    0.114   -3.1733     0.219     0.006     0.325     0.087     0.000     0.000
    0.133   -3.1726     0.240     0.007     0.312     0.086     0.000     0.000
    0.152   -3.1741     0.263     0.007     0.319     0.070     0.000     0.000
    0.171   -3.1734     0.278     0.009     0.327     0.060     0.000     0.000
    0.190   -3.1722     0.275     0.014     0.317     0.063     0.000     0.000
    0.209   -3.1716     0.257     0.019     0.321     0.063     0.000     0.000
    0.228   -3.1716     0.246     0.021     0.326     0.063     0.000     0.000
    0.228   -3.1716     0.246     0.021     0.326     0.063     0.000     0.000
    0.239   -3.1714     0.247     0.021     0.324     0.066     0.000     0.000
    0.250   -3.1706     0.248     0.020     0.324     0.067     0.000     0.000
    0.261   -3.1695     0.247     0.018     0.313     0.071     0.000     0.000
    0.272   -3.1686     0.250     0.016     0.311     0.073     0.000     0.000
    0.283   -3.1679     0.264     0.013     0.304     0.075     0.000     0.000
    0.294   -3.1636     0.297     0.007     0.306     0.062     0.000     0.000
    0.305   -3.1569     0.304     0.006     0.318     0.054     0.000     0.000
    0.316   -3.1519     0.297     0.008     0.324     0.052     0.000     0.000
    0.327   -3.1490     0.286     0.010     0.335     0.052     0.000     0.000
    0.338   -3.1470     0.273     0.011     0.340     0.049     0.000     0.000
    0.349   -3.1439     0.263     0.011     0.346     0.050     0.000     0.000
    0.360   -3.1394     0.269     0.008     0.338     0.050     0.000     0.000
    0.360   -3.1394     0.269     0.008     0.338     0.050     0.000     0.000
    0.382   -3.1455     0.254     0.010     0.352     0.049     0.000     0.000
    0.404   -3.1446     0.259     0.022     0.339     0.052     0.000     0.000
    0.426   -3.1453     0.257     0.021     0.337     0.061     0.000     0.000
    0.449   -3.1440     0.260     0.015     0.334     0.061     0.000     0.000
    0.471   -3.1481     0.283     0.008     0.332     0.058     0.000     0.000
    0.493   -3.1606     0.312     0.009     0.326     0.051     0.000     0.000
    0.515   -3.1675     0.336     0.013     0.310     0.049     0.000     0.000
    0.537   -3.1750     0.312     0.013     0.327     0.042     0.000     0.000
    0.559   -3.1755     0.278     0.006     0.325     0.062     0.000     0.000
    0.581   -3.1782     0.292     0.007     0.355     0.042     0.000     0.000
    0.603   -3.1829     0.393     0.003     0.341     0.019     0.000     0.000
    0.625   -3.1816     0.388     0.003     0.348     0.018     0.000     0.000
 
# Band-Index  208
    0.625   -3.1622     0.204     0.014     0.293     0.106     0.000     0.000
    0.603   -3.1643     0.215     0.012     0.296     0.103     0.000     0.000
    0.581   -3.1671     0.255     0.008     0.313     0.079     0.000     0.000
    0.559   -3.1647     0.342     0.006     0.306     0.057     0.000     0.000
    0.537   -3.1622     0.326     0.009     0.312     0.061     0.000     0.000
    0.515   -3.1584     0.272     0.007     0.339     0.058     0.000     0.000
    0.493   -3.1403     0.285     0.007     0.359     0.039     0.000     0.000
    0.471   -3.1313     0.300     0.009     0.336     0.039     0.000     0.000
    0.449   -3.1226     0.297     0.014     0.335     0.037     0.000     0.000
    0.426   -3.1149     0.283     0.019     0.346     0.039     0.000     0.000
    0.404   -3.1159     0.245     0.026     0.322     0.063     0.000     0.000
    0.382   -3.1254     0.210     0.026     0.286     0.094     0.000     0.000
    0.360   -3.1378     0.202     0.026     0.273     0.107     0.000     0.000
    0.360   -3.1378     0.202     0.026     0.273     0.107     0.000     0.000
    0.349   -3.1341     0.203     0.025     0.272     0.108     0.000     0.000
    0.338   -3.1316     0.204     0.024     0.278     0.104     0.000     0.000
    0.327   -3.1304     0.209     0.020     0.284     0.100     0.000     0.000
    0.316   -3.1297     0.215     0.015     0.309     0.085     0.000     0.000
    0.305   -3.1281     0.223     0.012     0.344     0.063     0.000     0.000
    0.294   -3.1250     0.224     0.011     0.362     0.052     0.000     0.000
    0.283   -3.1213     0.223     0.010     0.371     0.048     0.000     0.000
    0.272   -3.1192     0.226     0.008     0.372     0.047     0.000     0.000
    0.261   -3.1198     0.238     0.006     0.367     0.045     0.000     0.000
    0.250   -3.1213     0.244     0.005     0.362     0.042     0.000     0.000
    0.239   -3.1226     0.253     0.006     0.359     0.043     0.000     0.000
    0.228   -3.1231     0.242     0.009     0.372     0.038     0.000     0.000
    0.228   -3.1231     0.242     0.009     0.372     0.038     0.000     0.000
    0.209   -3.1233     0.241     0.010     0.356     0.054     0.000     0.000
    0.190   -3.1261     0.247     0.012     0.349     0.059     0.000     0.000
    0.171   -3.1367     0.252     0.014     0.350     0.057     0.000     0.000
    0.152   -3.1471     0.244     0.016     0.351     0.057     0.000     0.000
    0.133   -3.1526     0.225     0.017     0.350     0.059     0.000     0.000
    0.114   -3.1596     0.232     0.019     0.356     0.055     0.000     0.000
    0.095   -3.1686     0.251     0.012     0.352     0.049     0.000     0.000
    0.076   -3.1662     0.294     0.011     0.315     0.062     0.000     0.000
    0.057   -3.1580     0.274     0.011     0.327     0.061     0.000     0.000
    0.038   -3.1639     0.236     0.007     0.310     0.086     0.000     0.000
    0.019   -3.1638     0.216     0.011     0.301     0.102     0.000     0.000
    0.000   -3.1622     0.204     0.014     0.293     0.106     0.000     0.000
 
# Band-Index  209
    0.000   -3.1326     0.402     0.000     0.305     0.036     0.000     0.000
    0.019   -3.1393     0.397     0.003     0.307     0.038     0.000     0.000
    0.038   -3.1489     0.385     0.005     0.310     0.041     0.000     0.000
    0.057   -3.1567     0.303     0.009     0.330     0.050     0.000     0.000
    0.076   -3.1512     0.292     0.009     0.329     0.053     0.000     0.000
    0.095   -3.1488     0.313     0.011     0.323     0.048     0.000     0.000
    0.114   -3.1474     0.303     0.014     0.322     0.052     0.000     0.000
    0.133   -3.1389     0.264     0.021     0.356     0.042     0.000     0.000
    0.152   -3.1208     0.235     0.023     0.362     0.047     0.000     0.000
    0.171   -3.1105     0.199     0.011     0.323     0.081     0.000     0.000
    0.190   -3.1065     0.225     0.005     0.323     0.076     0.000     0.000
    0.209   -3.0962     0.258     0.008     0.341     0.056     0.000     0.000
    0.228   -3.0903     0.270     0.011     0.330     0.050     0.000     0.000
    0.228   -3.0903     0.270     0.011     0.330     0.050     0.000     0.000
    0.239   -3.0912     0.266     0.011     0.331     0.050     0.000     0.000
    0.250   -3.0936     0.261     0.012     0.336     0.052     0.000     0.000
    0.261   -3.0970     0.244     0.015     0.329     0.058     0.000     0.000
    0.272   -3.1005     0.229     0.022     0.309     0.074     0.000     0.000
    0.283   -3.1023     0.224     0.027     0.302     0.082     0.000     0.000
    0.294   -3.1027     0.237     0.026     0.312     0.074     0.000     0.000
    0.305   -3.1033     0.251     0.024     0.327     0.057     0.000     0.000
    0.316   -3.1044     0.258     0.023     0.337     0.052     0.000     0.000
    0.327   -3.1054     0.262     0.023     0.345     0.049     0.000     0.000
    0.338   -3.1061     0.262     0.024     0.348     0.045     0.000     0.000
    0.349   -3.1064     0.262     0.026     0.353     0.044     0.000     0.000
    0.360   -3.1072     0.264     0.029     0.353     0.041     0.000     0.000
    0.360   -3.1072     0.264     0.029     0.353     0.041     0.000     0.000
    0.382   -3.1058     0.256     0.026     0.350     0.044     0.000     0.000
    0.404   -3.0920     0.254     0.019     0.353     0.043     0.000     0.000
    0.426   -3.0874     0.258     0.017     0.356     0.046     0.000     0.000
    0.449   -3.0973     0.271     0.019     0.346     0.045     0.000     0.000
    0.471   -3.1103     0.273     0.018     0.341     0.048     0.000     0.000
    0.493   -3.1285     0.251     0.010     0.341     0.055     0.000     0.000
    0.515   -3.1396     0.225     0.019     0.340     0.065     0.000     0.000
    0.537   -3.1448     0.236     0.020     0.338     0.065     0.000     0.000
    0.559   -3.1463     0.306     0.013     0.332     0.048     0.000     0.000
    0.581   -3.1424     0.368     0.007     0.320     0.036     0.000     0.000
    0.603   -3.1359     0.392     0.003     0.313     0.036     0.000     0.000
    0.625   -3.1326     0.402     0.000     0.305     0.036     0.000     0.000
 
# Band-Index  210
    0.625   -3.1253     0.272     0.011     0.306     0.081     0.000     0.000
    0.603   -3.1256     0.286     0.010     0.316     0.071     0.000     0.000
    0.581   -3.1260     0.247     0.015     0.307     0.086     0.000     0.000
    0.559   -3.1281     0.218     0.017     0.298     0.103     0.000     0.000
    0.537   -3.1238     0.219     0.016     0.295     0.106     0.000     0.000
    0.515   -3.1102     0.222     0.016     0.301     0.098     0.000     0.000
    0.493   -3.0990     0.230     0.018     0.325     0.066     0.000     0.000
    0.471   -3.0891     0.220     0.014     0.349     0.059     0.000     0.000
    0.449   -3.0756     0.219     0.006     0.351     0.061     0.000     0.000
    0.426   -3.0727     0.245     0.024     0.344     0.053     0.000     0.000
    0.404   -3.0756     0.205     0.006     0.353     0.068     0.000     0.000
    0.382   -3.0775     0.215     0.004     0.370     0.052     0.000     0.000
    0.360   -3.0876     0.221     0.003     0.386     0.045     0.000     0.000
    0.360   -3.0876     0.221     0.003     0.386     0.045     0.000     0.000
    0.349   -3.0868     0.220     0.005     0.383     0.046     0.000     0.000
    0.338   -3.0844     0.213     0.007     0.380     0.049     0.000     0.000
    0.327   -3.0827     0.216     0.009     0.379     0.049     0.000     0.000
    0.316   -3.0825     0.216     0.008     0.371     0.050     0.000     0.000
    0.305   -3.0837     0.213     0.007     0.364     0.057     0.000     0.000
    0.294   -3.0858     0.213     0.007     0.354     0.066     0.000     0.000
    0.283   -3.0873     0.219     0.008     0.350     0.065     0.000     0.000
    0.272   -3.0873     0.235     0.010     0.357     0.058     0.000     0.000
    0.261   -3.0859     0.254     0.012     0.357     0.048     0.000     0.000
    0.250   -3.0842     0.270     0.013     0.352     0.045     0.000     0.000
    0.239   -3.0835     0.280     0.012     0.350     0.049     0.000     0.000
    0.228   -3.0835     0.278     0.011     0.341     0.052     0.000     0.000
