  #K-Path    Energy        Mo        Au         S        Si         C         O
# Band-Index    1
    0.327   -3.1305     0.209     0.020     0.284     0.100     0.000     0.000
    0.316   -3.1298     0.215     0.015     0.309     0.085     0.000     0.000
    0.305   -3.1282     0.223     0.012     0.344     0.063     0.000     0.000
    0.294   -3.1251     0.224     0.011     0.362     0.052     0.000     0.000
    0.283   -3.1214     0.223     0.010     0.371     0.048     0.000     0.000
    0.272   -3.1193     0.226     0.008     0.372     0.046     0.000     0.000
    0.261   -3.1198     0.238     0.006     0.367     0.045     0.000     0.000
    0.250   -3.1214     0.244     0.005     0.362     0.042     0.000     0.000
    0.239   -3.1227     0.253     0.006     0.359     0.043     0.000     0.000
    0.228   -3.1232     0.240     0.009     0.372     0.038     0.000     0.000
    0.228   -3.1232     0.240     0.009     0.372     0.038     0.000     0.000
    0.209   -3.1234     0.241     0.010     0.356     0.054     0.000     0.000
    0.190   -3.1262     0.247     0.012     0.349     0.059     0.000     0.000
    0.171   -3.1368     0.252     0.014     0.350     0.057     0.000     0.000
    0.152   -3.1471     0.244     0.016     0.351     0.057     0.000     0.000
    0.133   -3.1526     0.225     0.017     0.351     0.059     0.000     0.000
    0.114   -3.1596     0.232     0.019     0.356     0.055     0.000     0.000
    0.095   -3.1687     0.251     0.011     0.353     0.049     0.000     0.000
    0.076   -3.1663     0.294     0.011     0.315     0.062     0.000     0.000
    0.057   -3.1580     0.275     0.011     0.327     0.061     0.000     0.000
    0.038   -3.1640     0.236     0.007     0.310     0.086     0.000     0.000
    0.019   -3.1639     0.216     0.011     0.301     0.102     0.000     0.000
    0.000   -3.1623     0.205     0.014     0.293     0.106     0.000     0.000
 
# Band-Index  209
    0.000   -3.1327     0.402     0.000     0.305     0.036     0.000     0.000
    0.019   -3.1393     0.397     0.003     0.307     0.038     0.000     0.000
    0.038   -3.1490     0.385     0.005     0.310     0.041     0.000     0.000
    0.057   -3.1567     0.304     0.009     0.331     0.050     0.000     0.000
    0.076   -3.1513     0.292     0.009     0.329     0.053     0.000     0.000
    0.095   -3.1489     0.313     0.011     0.323     0.048     0.000     0.000
    0.114   -3.1474     0.303     0.014     0.322     0.052     0.000     0.000
    0.133   -3.1389     0.264     0.021     0.356     0.042     0.000     0.000
    0.152   -3.1209     0.235     0.023     0.362     0.047     0.000     0.000
    0.171   -3.1105     0.199     0.011     0.323     0.081     0.000     0.000
    0.190   -3.1066     0.225     0.005     0.323     0.076     0.000     0.000
    0.209   -3.0962     0.258     0.008     0.341     0.056     0.000     0.000
    0.228   -3.0903     0.270     0.011     0.330     0.050     0.000     0.000
    0.228   -3.0903     0.270     0.011     0.330     0.050     0.000     0.000
    0.239   -3.0913     0.266     0.011     0.331     0.050     0.000     0.000
    0.250   -3.0936     0.261     0.012     0.335     0.052     0.000     0.000
    0.261   -3.0971     0.244     0.015     0.329     0.058     0.000     0.000
    0.272   -3.1006     0.229     0.022     0.309     0.074     0.000     0.000
    0.283   -3.1023     0.224     0.027     0.302     0.082     0.000     0.000
    0.294   -3.1027     0.237     0.026     0.312     0.074     0.000     0.000
    0.305   -3.1034     0.251     0.024     0.327     0.057     0.000     0.000
    0.316   -3.1045     0.258     0.023     0.337     0.052     0.000     0.000
    0.327   -3.1055     0.262     0.023     0.345     0.049     0.000     0.000
    0.338   -3.1061     0.262     0.024     0.348     0.045     0.000     0.000
    0.349   -3.1065     0.262     0.026     0.353     0.044     0.000     0.000
    0.360   -3.1073     0.264     0.029     0.353     0.041     0.000     0.000
    0.360   -3.1073     0.264     0.029     0.353     0.041     0.000     0.000
    0.382   -3.1059     0.256     0.026     0.350     0.044     0.000     0.000
    0.404   -3.0921     0.254     0.019     0.353     0.043     0.000     0.000
    0.426   -3.0874     0.258     0.017     0.357     0.046     0.000     0.000
    0.449   -3.0973     0.271     0.019     0.346     0.045     0.000     0.000
    0.471   -3.1104     0.273     0.018     0.341     0.048     0.000     0.000
    0.493   -3.1285     0.251     0.010     0.341     0.055     0.000     0.000
    0.515   -3.1397     0.225     0.019     0.339     0.065     0.000     0.000
    0.537   -3.1448     0.236     0.020     0.338     0.065     0.000     0.000
    0.559   -3.1464     0.306     0.013     0.332     0.048     0.000     0.000
    0.581   -3.1425     0.368     0.007     0.320     0.036     0.000     0.000
    0.603   -3.1360     0.392     0.003     0.313     0.036     0.000     0.000
    0.625   -3.1327     0.402     0.000     0.305     0.036     0.000     0.000
 
# Band-Index  210
    0.625   -3.1254     0.272     0.011     0.306     0.081     0.000     0.000
    0.603   -3.1256     0.286     0.010     0.316     0.071     0.000     0.000
    0.581   -3.1260     0.247     0.015     0.308     0.086     0.000     0.000
    0.559   -3.1282     0.218     0.017     0.298     0.103     0.000     0.000
    0.537   -3.1239     0.219     0.016     0.295     0.106     0.000     0.000
    0.515   -3.1102     0.222     0.016     0.302     0.098     0.000     0.000
    0.493   -3.0991     0.230     0.018     0.325     0.066     0.000     0.000
    0.471   -3.0891     0.220     0.014     0.349     0.059     0.000     0.000
    0.449   -3.0757     0.219     0.006     0.351     0.061     0.000     0.000
    0.426   -3.0728     0.245     0.024     0.344     0.054     0.000     0.000
    0.404   -3.0756     0.205     0.006     0.353     0.068     0.000     0.000
    0.382   -3.0776     0.215     0.004     0.370     0.052     0.000     0.000
    0.360   -3.0877     0.221     0.003     0.386     0.045     0.000     0.000
    0.360   -3.0877     0.221     0.003     0.386     0.045     0.000     0.000
    0.349   -3.0869     0.220     0.004     0.383     0.046     0.000     0.000
    0.338   -3.0845     0.213     0.007     0.380     0.049     0.000     0.000
    0.327   -3.0828     0.216     0.009     0.379     0.049     0.000     0.000
    0.316   -3.0826     0.217     0.008     0.371     0.050     0.000     0.000
    0.305   -3.0838     0.213     0.006     0.365     0.057     0.000     0.000
    0.294   -3.0858     0.213     0.007     0.354     0.066     0.000     0.000
    0.283   -3.0874     0.219     0.008     0.350     0.065     0.000     0.000
    0.272   -3.0873     0.235     0.010     0.357     0.058     0.000     0.000
    0.261   -3.0859     0.254     0.012     0.357     0.048     0.000     0.000
    0.250   -3.0843     0.270     0.013     0.352     0.045     0.000     0.000
    0.239   -3.0836     0.280     0.012     0.350     0.049     0.000     0.000
    0.228   -3.0836     0.278     0.011     0.341     0.052     0.000     0.000
    0.228   -3.0836     0.278     0.011     0.341     0.052     0.000     0.000
    0.209   -3.0833     0.275     0.012     0.354     0.046     0.000     0.000
    0.190   -3.0846     0.234     0.006     0.361     0.059     0.000     0.000
    0.171   -3.0931     0.235     0.005     0.338     0.075     0.000     0.000
    0.152   -3.1032     0.231     0.007     0.340     0.070     0.000     0.000
    0.133   -3.1210     0.228     0.011     0.342     0.066     0.000     0.000
    0.114   -3.1371     0.246     0.014     0.341     0.060     0.000     0.000
    0.095   -3.1391     0.258     0.009     0.342     0.059     0.000     0.000
    0.076   -3.1326     0.247     0.010     0.330     0.065     0.000     0.000
    0.057   -3.1256     0.233     0.019     0.309     0.087     0.000     0.000
    0.038   -3.1224     0.239     0.021     0.304     0.089     0.000     0.000
    0.019   -3.1236     0.272     0.014     0.310     0.077     0.000     0.000
    0.000   -3.1254     0.272     0.011     0.306     0.081     0.000     0.000
 
# Band-Index  211
    0.000   -3.1190     0.347     0.006     0.326     0.033     0.000     0.000
    0.019   -3.1152     0.325     0.007     0.313     0.051     0.000     0.000
    0.038   -3.1103     0.334     0.006     0.308     0.053     0.000     0.000
    0.057   -3.1071     0.333     0.006     0.307     0.043     0.000     0.000
    0.076   -3.1051     0.304     0.007     0.322     0.053     0.000     0.000
    0.095   -3.1035     0.274     0.008     0.332     0.060     0.000     0.000
    0.114   -3.1022     0.252     0.008     0.329     0.068     0.000     0.000
    0.133   -3.1018     0.232     0.008     0.322     0.077     0.000     0.000
    0.152   -3.1008     0.220     0.014     0.308     0.085     0.000     0.000
    0.171   -3.0893     0.213     0.008     0.336     0.072     0.000     0.000
    0.190   -3.0743     0.261     0.033     0.355     0.035     0.000     0.000
    0.209   -3.0601     0.268     0.040     0.351     0.033     0.000     0.000
    0.228   -3.0547     0.271     0.043     0.348     0.031     0.000     0.000
    0.228   -3.0547     0.271     0.043     0.348     0.031     0.000     0.000
    0.239   -3.0550     0.276     0.043     0.347     0.033     0.000     0.000
    0.250   -3.0553     0.281     0.040     0.342     0.034     0.000     0.000
    0.261   -3.0541     0.286     0.035     0.344     0.038     0.000     0.000
    0.272   -3.0515     0.283     0.029     0.343     0.044     0.000     0.000
    0.283   -3.0490     0.276     0.021     0.342     0.050     0.000     0.000
    0.294   -3.0485     0.266     0.014     0.347     0.052     0.000     0.000
    0.305   -3.0514     0.257     0.009     0.352     0.060     0.000     0.000
    0.316   -3.0565     0.248     0.006     0.345     0.061     0.000     0.000
    0.327   -3.0617     0.235     0.005     0.343     0.067     0.000     0.000
    0.338   -3.0652     0.234     0.005     0.344     0.071     0.000     0.000
    0.349   -3.0662     0.236     0.005     0.348     0.065     0.000     0.000
    0.360   -3.0659     0.242     0.005     0.353     0.062     0.000     0.000
    0.360   -3.0659     0.242     0.005     0.353     0.062     0.000     0.000
    0.382   -3.0669     0.239     0.004     0.346     0.069     0.000     0.000
    0.404   -3.0619     0.260     0.004     0.329     0.071     0.000     0.000
    0.426   -3.0587     0.252     0.005     0.321     0.084     0.000     0.000
    0.449   -3.0594     0.237     0.006     0.298     0.100     0.000     0.000
    0.471   -3.0624     0.216     0.006     0.267     0.118     0.000     0.000
    0.493   -3.0718     0.215     0.008     0.290     0.103     0.000     0.000
    0.515   -3.0783     0.243     0.011     0.317     0.079     0.000     0.000
    0.537   -3.0878     0.310     0.010     0.318     0.054     0.000     0.000
    0.559   -3.0998     0.338     0.006     0.306     0.053     0.000     0.000
    0.581   -3.1091     0.344     0.004     0.304     0.054     0.000     0.000
    0.603   -3.1152     0.329     0.006     0.312     0.051     0.000     0.000
    0.625   -3.1190     0.347     0.006     0.326     0.033     0.000     0.000
 
# Band-Index  212
    0.625   -3.0785     0.349     0.008     0.302     0.051     0.000     0.000
    0.603   -3.0773     0.331     0.008     0.304     0.058     0.000     0.000
    0.581   -3.0720     0.299     0.009     0.311     0.066     0.000     0.000
    0.559   -3.0658     0.286     0.011     0.317     0.062     0.000     0.000
    0.537   -3.0652     0.281     0.014     0.308     0.070     0.000     0.000
    0.515   -3.0618     0.269     0.015     0.299     0.078     0.000     0.000
    0.493   -3.0519     0.255     0.015     0.301     0.083     0.000     0.000
    0.471   -3.0483     0.243     0.013     0.320     0.074     0.000     0.000
    0.449   -3.0407     0.242     0.014     0.347     0.055     0.000     0.000
    0.426   -3.0407     0.252     0.021     0.365     0.038     0.000     0.000
    0.404   -3.0347     0.248     0.028     0.366     0.040     0.000     0.000
    0.382   -3.0269     0.228     0.022     0.366     0.050     0.000     0.000
    0.360   -3.0253     0.219     0.017     0.370     0.048     0.000     0.000
    0.360   -3.0253     0.219     0.017     0.370     0.048     0.000     0.000
    0.349   -3.0247     0.220     0.016     0.370     0.048     0.000     0.000
    0.338   -3.0251     0.222     0.015     0.368     0.047     0.000     0.000
    0.327   -3.0257     0.222     0.013     0.366     0.046     0.000     0.000
    0.316   -3.0260     0.232     0.013     0.361     0.047     0.000     0.000
    0.305   -3.0255     0.242     0.014     0.355     0.050     0.000     0.000
    0.294   -3.0260     0.259     0.012     0.353     0.049     0.000     0.000
    0.283   -3.0291     0.242     0.009     0.361     0.052     0.000     0.000
    0.272   -3.0309     0.229     0.011     0.363     0.055     0.000     0.000
    0.261   -3.0317     0.221     0.012     0.361     0.057     0.000     0.000
    0.250   -3.0319     0.215     0.012     0.366     0.060     0.000     0.000
    0.239   -3.0318     0.209     0.012     0.366     0.059     0.000     0.000
    0.228   -3.0318     0.223     0.013     0.364     0.057     0.000     0.000
    0.228   -3.0318     0.223     0.013     0.364     0.057     0.000     0.000
    0.209   -3.0305     0.259     0.017     0.352     0.047     0.000     0.000
    0.190   -3.0296     0.258     0.021     0.347     0.054     0.000     0.000
    0.171   -3.0368     0.249     0.016     0.353     0.051     0.000     0.000
    0.152   -3.0504     0.251     0.011     0.361     0.046     0.000     0.000
    0.133   -3.0599     0.240     0.008     0.365     0.053     0.000     0.000
    0.114   -3.0666     0.225     0.007     0.340     0.072     0.000     0.000
    0.095   -3.0740     0.245     0.006     0.306     0.085     0.000     0.000
    0.076   -3.0804     0.209     0.004     0.310     0.101     0.000     0.000
    0.057   -3.0829     0.225     0.007     0.326     0.083     0.000     0.000
    0.038   -3.0812     0.289     0.009     0.316     0.060     0.000     0.000
    0.019   -3.0789     0.334     0.009     0.300     0.053     0.000     0.000
    0.000   -3.0785     0.349     0.008     0.302     0.051     0.000     0.000
 
# Band-Index  213
    0.000   -3.0511     0.284     0.006     0.339     0.048     0.000     0.000
    0.019   -3.0481     0.287     0.006     0.343     0.050     0.000     0.000
    0.038   -3.0428     0.285     0.005     0.338     0.050     0.000     0.000
    0.057   -3.0392     0.287     0.004     0.322     0.056     0.000     0.000
    0.076   -3.0367     0.269     0.003     0.313     0.070     0.000     0.000
    0.095   -3.0365     0.241     0.003     0.324     0.075     0.000     0.000
    0.114   -3.0339     0.246     0.004     0.346     0.061     0.000     0.000
    0.133   -3.0265     0.283     0.007     0.344     0.050     0.000     0.000
    0.152   -3.0201     0.312     0.017     0.343     0.038     0.000     0.000
    0.171   -3.0160     0.303     0.019     0.345     0.036     0.000     0.000
    0.190   -3.0079     0.283     0.011     0.350     0.044     0.000     0.000
    0.209   -2.9999     0.283     0.011     0.352     0.042     0.000     0.000
    0.228   -2.9975     0.286     0.011     0.356     0.037     0.000     0.000
    0.228   -2.9975     0.286     0.011     0.356     0.037     0.000     0.000
    0.239   -2.9974     0.291     0.010     0.357     0.038     0.000     0.000
    0.250   -2.9977     0.293     0.007     0.353     0.038     0.000     0.000
    0.261   -2.9999     0.288     0.006     0.350     0.041     0.000     0.000
    0.272   -3.0054     0.274     0.008     0.344     0.049     0.000     0.000
    0.283   -3.0129     0.262     0.011     0.343     0.054     0.000     0.000
    0.294   -3.0186     0.251     0.018     0.333     0.061     0.000     0.000
    0.305   -3.0172     0.269     0.025     0.316     0.061     0.000     0.000
    0.316   -3.0136     0.279     0.024     0.322     0.060     0.000     0.000
    0.327   -3.0133     0.272     0.022     0.333     0.055     0.000     0.000
    0.338   -3.0150     0.268     0.021     0.340     0.054     0.000     0.000
    0.349   -3.0171     0.264     0.019     0.343     0.056     0.000     0.000
    0.360   -3.0186     0.252     0.017     0.346     0.055     0.000     0.000
    0.360   -3.0186     0.252     0.017     0.346     0.055     0.000     0.000
    0.382   -3.0205     0.234     0.011     0.352     0.061     0.000     0.000
    0.404   -3.0188     0.232     0.006     0.357     0.056     0.000     0.000
    0.426   -3.0161     0.223     0.007     0.342     0.072     0.000     0.000
    0.449   -3.0254     0.251     0.006     0.341     0.063     0.000     0.000
    0.471   -3.0355     0.279     0.005     0.334     0.058     0.000     0.000
    0.493   -3.0459     0.290     0.005     0.304     0.070     0.000     0.000
    0.515   -3.0508     0.244     0.004     0.311     0.080     0.000     0.000
    0.537   -3.0506     0.230     0.004     0.315     0.084     0.000     0.000
    0.559   -3.0483     0.230     0.004     0.309     0.085     0.000     0.000
    0.581   -3.0449     0.258     0.004     0.337     0.066     0.000     0.000
    0.603   -3.0485     0.274     0.005     0.346     0.054     0.000     0.000
    0.625   -3.0511     0.284     0.006     0.339     0.048     0.000     0.000
 
# Band-Index  214
    0.625   -3.0352     0.233     0.005     0.316     0.089     0.000     0.000
    0.603   -3.0347     0.248     0.004     0.314     0.082     0.000     0.000
    0.581   -3.0379     0.263     0.003     0.320     0.075     0.000     0.000
    0.559   -3.0367     0.260     0.004     0.328     0.071     0.000     0.000
    0.537   -3.0323     0.258     0.007     0.349     0.057     0.000     0.000
    0.515   -3.0259     0.260     0.008     0.348     0.053     0.000     0.000
    0.493   -3.0269     0.245     0.012     0.349     0.058     0.000     0.000
    0.471   -3.0156     0.230     0.015     0.357     0.057     0.000     0.000
    0.449   -3.0130     0.262     0.013     0.351     0.051     0.000     0.000
    0.426   -3.0040     0.284     0.010     0.347     0.044     0.000     0.000
    0.404   -2.9964     0.309     0.008     0.345     0.037     0.000     0.000
    0.382   -2.9945     0.309     0.006     0.347     0.039     0.000     0.000
    0.360   -2.9906     0.298     0.006     0.345     0.045     0.000     0.000
    0.360   -2.9906     0.298     0.006     0.345     0.045     0.000     0.000
    0.349   -2.9901     0.293     0.007     0.340     0.047     0.000     0.000
    0.338   -2.9901     0.280     0.010     0.337     0.054     0.000     0.000
    0.327   -2.9919     0.261     0.011     0.328     0.064     0.000     0.000
    0.316   -2.9956     0.253     0.009     0.330     0.068     0.000     0.000
    0.305   -2.9969     0.245     0.008     0.332     0.067     0.000     0.000
    0.294   -2.9956     0.233     0.008     0.340     0.070     0.000     0.000
    0.283   -2.9936     0.222     0.008     0.343     0.071     0.000     0.000
    0.272   -2.9918     0.220     0.008     0.345     0.067     0.000     0.000
    0.261   -2.9901     0.238     0.008     0.347     0.061     0.000     0.000
    0.250   -2.9894     0.257     0.007     0.349     0.057     0.000     0.000
    0.239   -2.9901     0.265     0.007     0.343     0.057     0.000     0.000
    0.228   -2.9907     0.268     0.007     0.345     0.056     0.000     0.000
    0.228   -2.9907     0.268     0.007     0.345     0.056     0.000     0.000
    0.209   -2.9927     0.247     0.008     0.347     0.063     0.000     0.000
    0.190   -2.9977     0.259     0.009     0.347     0.055     0.000     0.000
    0.171   -3.0025     0.238     0.006     0.345     0.065     0.000     0.000
    0.152   -3.0042     0.219     0.004     0.336     0.075     0.000     0.000
    0.133   -3.0066     0.277     0.009     0.314     0.066     0.000     0.000
    0.114   -3.0129     0.271     0.006     0.320     0.068     0.000     0.000
    0.095   -3.0177     0.259     0.006     0.353     0.057     0.000     0.000
    0.076   -3.0220     0.233     0.008     0.331     0.071     0.000     0.000
    0.057   -3.0255     0.267     0.005     0.330     0.065     0.000     0.000
    0.038   -3.0305     0.244     0.002     0.310     0.081     0.000     0.000
    0.019   -3.0346     0.231     0.004     0.317     0.085     0.000     0.000
    0.000   -3.0352     0.233     0.005     0.316     0.089     0.000     0.000
 
# Band-Index  215
    0.000   -3.0232     0.348     0.002     0.322     0.042     0.000     0.000
    0.019   -3.0231     0.349     0.002     0.319     0.045     0.000     0.000
    0.038   -3.0210     0.347     0.003     0.325     0.038     0.000     0.000
    0.057   -3.0150     0.299     0.005     0.306     0.071     0.000     0.000
    0.076   -3.0115     0.259     0.005     0.307     0.084     0.000     0.000
    0.095   -3.0049     0.285     0.011     0.334     0.057     0.000     0.000
    0.114   -3.0017     0.287     0.022     0.349     0.039     0.000     0.000
    0.133   -3.0020     0.275     0.024     0.350     0.041     0.000     0.000
    0.152   -2.9914     0.220     0.018     0.362     0.052     0.000     0.000
    0.171   -2.9758     0.230     0.010     0.347     0.061     0.000     0.000
    0.190   -2.9626     0.255     0.006     0.338     0.060     0.000     0.000
    0.209   -2.9530     0.265     0.004     0.335     0.057     0.000     0.000
    0.228   -2.9492     0.269     0.003     0.333     0.058     0.000     0.000
    0.228   -2.9492     0.269     0.003     0.333     0.058     0.000     0.000
    0.239   -2.9521     0.267     0.003     0.331     0.058     0.000     0.000
    0.250   -2.9584     0.266     0.005     0.338     0.057     0.000     0.000
    0.261   -2.9638     0.271     0.007     0.349     0.048     0.000     0.000
    0.272   -2.9669     0.277     0.010     0.354     0.042     0.000     0.000
    0.283   -2.9690     0.277     0.011     0.355     0.039     0.000     0.000
    0.294   -2.9701     0.282     0.011     0.354     0.044     0.000     0.000
    0.305   -2.9701     0.289     0.010     0.343     0.045     0.000     0.000
    0.316   -2.9695     0.307     0.009     0.337     0.042     0.000     0.000
    0.327   -2.9677     0.321     0.010     0.335     0.039     0.000     0.000
    0.338   -2.9637     0.315     0.012     0.337     0.037     0.000     0.000
    0.349   -2.9607     0.306     0.013     0.335     0.044     0.000     0.000
    0.360   -2.9618     0.303     0.013     0.331     0.043     0.000     0.000
    0.360   -2.9618     0.303     0.013     0.331     0.043     0.000     0.000
    0.382   -2.9672     0.300     0.011     0.335     0.047     0.000     0.000
    0.404   -2.9807     0.270     0.007     0.345     0.054     0.000     0.000
    0.426   -2.9928     0.278     0.010     0.356     0.040     0.000     0.000
    0.449   -2.9938     0.267     0.009     0.320     0.064     0.000     0.000
    0.471   -3.0055     0.205     0.005     0.331     0.087     0.000     0.000
    0.493   -3.0078     0.195     0.005     0.339     0.085     0.000     0.000
    0.515   -3.0180     0.188     0.006     0.295     0.116     0.000     0.000
    0.537   -3.0108     0.227     0.003     0.264     0.120     0.000     0.000
    0.559   -3.0065     0.256     0.004     0.272     0.103     0.000     0.000
    0.581   -3.0147     0.322     0.005     0.296     0.065     0.000     0.000
    0.603   -3.0225     0.355     0.003     0.313     0.046     0.000     0.000
    0.625   -3.0232     0.348     0.002     0.322     0.042     0.000     0.000
 
# Band-Index  216
    0.625   -2.9902     0.143     0.002     0.225     0.172     0.000     0.000
    0.603   -2.9930     0.146     0.002     0.235     0.165     0.000     0.000
    0.581   -2.9968     0.175     0.003     0.256     0.140     0.000     0.000
    0.559   -2.9981     0.246     0.005     0.306     0.082     0.000     0.000
    0.537   -2.9940     0.305     0.011     0.326     0.052     0.000     0.000
    0.515   -2.9861     0.256     0.016     0.305     0.080     0.000     0.000
    0.493   -2.9839     0.254     0.008     0.313     0.078     0.000     0.000
    0.471   -2.9805     0.254     0.004     0.335     0.065     0.000     0.000
    0.449   -2.9820     0.260     0.002     0.362     0.048     0.000     0.000
    0.426   -2.9702     0.262     0.002     0.387     0.034     0.000     0.000
    0.404   -2.9552     0.254     0.004     0.383     0.034     0.000     0.000
    0.382   -2.9377     0.255     0.005     0.386     0.038     0.000     0.000
    0.360   -2.9255     0.262     0.006     0.384     0.032     0.000     0.000
    0.360   -2.9255     0.262     0.006     0.384     0.032     0.000     0.000
    0.349   -2.9330     0.263     0.006     0.378     0.036     0.000     0.000
    0.338   -2.9426     0.260     0.006     0.375     0.039     0.000     0.000
    0.327   -2.9495     0.263     0.007     0.367     0.043     0.000     0.000
    0.316   -2.9522     0.267     0.007     0.357     0.047     0.000     0.000
    0.305   -2.9504     0.259     0.008     0.360     0.045     0.000     0.000
    0.294   -2.9454     0.256     0.009     0.360     0.043     0.000     0.000
    0.283   -2.9395     0.244     0.010     0.357     0.048     0.000     0.000
    0.272   -2.9371     0.226     0.011     0.355     0.052     0.000     0.000
    0.261   -2.9370     0.213     0.011     0.358     0.062     0.000     0.000
    0.250   -2.9351     0.207     0.011     0.359     0.064     0.000     0.000
    0.239   -2.9324     0.225     0.011     0.361     0.058     0.000     0.000
    0.228   -2.9309     0.341     0.008     0.346     0.030     0.000     0.000
    0.228   -2.9309     0.341     0.008     0.346     0.030     0.000     0.000
    0.209   -2.9341     0.248     0.011     0.353     0.058     0.000     0.000
    0.190   -2.9405     0.282     0.011     0.332     0.054     0.000     0.000
    0.171   -2.9520     0.289     0.010     0.314     0.062     0.000     0.000
    0.152   -2.9669     0.275     0.009     0.351     0.049     0.000     0.000
    0.133   -2.9778     0.259     0.008     0.360     0.048     0.000     0.000
    0.114   -2.9870     0.254     0.009     0.350     0.057     0.000     0.000
    0.095   -2.9923     0.257     0.008     0.333     0.066     0.000     0.000
    0.076   -2.9936     0.266     0.007     0.319     0.070     0.000     0.000
    0.057   -3.0022     0.253     0.004     0.279     0.100     0.000     0.000
    0.038   -3.0004     0.220     0.003     0.274     0.114     0.000     0.000
    0.019   -2.9938     0.157     0.002     0.240     0.157     0.000     0.000
    0.000   -2.9902     0.143     0.002     0.225     0.172     0.000     0.000
 
# Band-Index  217
    0.000   -2.9861     0.139     0.002     0.223     0.172     0.000     0.000
    0.019   -2.9840     0.156     0.003     0.225     0.168     0.000     0.000
    0.038   -2.9811     0.185     0.005     0.238     0.147     0.000     0.000
    0.057   -2.9812     0.202     0.008     0.265     0.125     0.000     0.000
    0.076   -2.9835     0.214     0.009     0.313     0.089     0.000     0.000
    0.095   -2.9752     0.262     0.006     0.359     0.049     0.000     0.000
    0.114   -2.9658     0.269     0.008     0.356     0.047     0.000     0.000
    0.133   -2.9547     0.277     0.011     0.362     0.038     0.000     0.000
    0.152   -2.9446     0.265     0.011     0.368     0.039     0.000     0.000
    0.171   -2.9366     0.264     0.010     0.370     0.042     0.000     0.000
    0.190   -2.9262     0.278     0.006     0.368     0.036     0.000     0.000
    0.209   -2.9189     0.269     0.005     0.365     0.042     0.000     0.000
    0.228   -2.9151     0.286     0.004     0.342     0.048     0.000     0.000
    0.228   -2.9151     0.286     0.004     0.342     0.048     0.000     0.000
    0.239   -2.9144     0.267     0.004     0.365     0.038     0.000     0.000
    0.250   -2.9171     0.250     0.006     0.377     0.040     0.000     0.000
    0.261   -2.9222     0.245     0.008     0.371     0.041     0.000     0.000
    0.272   -2.9278     0.247     0.009     0.368     0.045     0.000     0.000
    0.283   -2.9287     0.256     0.009     0.359     0.050     0.000     0.000
    0.294   -2.9240     0.259     0.008     0.348     0.052     0.000     0.000
    0.305   -2.9190     0.266     0.006     0.346     0.055     0.000     0.000
    0.316   -2.9167     0.287     0.006     0.348     0.050     0.000     0.000
    0.327   -2.9183     0.320     0.006     0.344     0.038     0.000     0.000
    0.338   -2.9219     0.351     0.006     0.342     0.029     0.000     0.000
    0.349   -2.9245     0.358     0.004     0.347     0.023     0.000     0.000
    0.360   -2.9241     0.264     0.009     0.368     0.044     0.000     0.000
    0.360   -2.9241     0.264     0.009     0.368     0.044     0.000     0.000
    0.382   -2.9236     0.336     0.006     0.339     0.036     0.000     0.000
    0.404   -2.9187     0.286     0.008     0.320     0.063     0.000     0.000
    0.426   -2.9071     0.257     0.008     0.309     0.076     0.000     0.000
    0.449   -2.9092     0.302     0.009     0.352     0.041     0.000     0.000
    0.471   -2.9237     0.261     0.011     0.357     0.055     0.000     0.000
    0.493   -2.9351     0.252     0.013     0.354     0.056     0.000     0.000
    0.515   -2.9491     0.288     0.008     0.334     0.051     0.000     0.000
    0.537   -2.9705     0.293     0.010     0.322     0.055     0.000     0.000
    0.559   -2.9840     0.269     0.010     0.312     0.069     0.000     0.000
    0.581   -2.9866     0.198     0.005     0.252     0.137     0.000     0.000
    0.603   -2.9862     0.159     0.003     0.226     0.165     0.000     0.000
    0.625   -2.9861     0.139     0.002     0.223     0.172     0.000     0.000
 
# Band-Index  218
    0.625   -2.9383     0.331     0.008     0.350     0.031     0.000     0.000
    0.603   -2.9410     0.284     0.011     0.334     0.058     0.000     0.000
    0.581   -2.9508     0.237     0.013     0.320     0.082     0.000     0.000
    0.559   -2.9571     0.217     0.007     0.273     0.111     0.000     0.000
    0.537   -2.9505     0.206     0.005     0.272     0.112     0.000     0.000
    0.515   -2.9410     0.231     0.005     0.300     0.091     0.000     0.000
    0.493   -2.9210     0.267     0.006     0.332     0.060     0.000     0.000
    0.471   -2.9082     0.286     0.007     0.348     0.042     0.000     0.000
    0.449   -2.8967     0.296     0.007     0.358     0.036     0.000     0.000
    0.426   -2.8970     0.258     0.006     0.381     0.035     0.000     0.000
    0.404   -2.8872     0.220     0.009     0.385     0.039     0.000     0.000
    0.382   -2.8956     0.237     0.010     0.364     0.044     0.000     0.000
    0.360   -2.9090     0.224     0.011     0.378     0.045     0.000     0.000
    0.360   -2.9090     0.224     0.011     0.378     0.045     0.000     0.000
    0.349   -2.9047     0.241     0.011     0.357     0.048     0.000     0.000
    0.338   -2.8982     0.259     0.007     0.359     0.049     0.000     0.000
    0.327   -2.8943     0.258     0.005     0.360     0.049     0.000     0.000
    0.316   -2.8941     0.259     0.004     0.370     0.046     0.000     0.000
    0.305   -2.8967     0.260     0.004     0.372     0.040     0.000     0.000
    0.294   -2.8995     0.268     0.005     0.365     0.041     0.000     0.000
    0.283   -2.9012     0.284     0.008     0.359     0.041     0.000     0.000
