  #K-Path    Energy        Mo        Au         S        Si
# Band-Index    1
    0.581    1.1287     0.556     0.002     0.126     0.054
    0.603    1.1230     0.518     0.003     0.120     0.064
    0.625    1.1208     0.500     0.004     0.116     0.071
 
# Band-Index  320
    0.625    1.1559     0.588     0.003     0.137     0.045
    0.603    1.1553     0.581     0.003     0.139     0.046
    0.581    1.1532     0.562     0.002     0.150     0.046
    0.559    1.1515     0.542     0.002     0.162     0.045
    0.537    1.1559     0.527     0.001     0.166     0.050
    0.515    1.1699     0.522     0.001     0.169     0.053
    0.493    1.1835     0.529     0.001     0.155     0.052
    0.471    1.1930     0.543     0.001     0.144     0.050
    0.449    1.1986     0.555     0.001     0.138     0.048
    0.426    1.2043     0.564     0.002     0.139     0.040
    0.404    1.2116     0.570     0.002     0.143     0.035
    0.382    1.2151     0.575     0.002     0.148     0.036
    0.360    1.2123     0.576     0.002     0.148     0.035
    0.360    1.2123     0.576     0.002     0.148     0.035
    0.349    1.2125     0.580     0.002     0.144     0.035
    0.338    1.2118     0.585     0.002     0.144     0.032
    0.327    1.2104     0.588     0.002     0.144     0.033
    0.316    1.2084     0.584     0.002     0.144     0.034
    0.305    1.2061     0.570     0.002     0.148     0.040
    0.294    1.2036     0.543     0.002     0.159     0.042
    0.283    1.2014     0.521     0.002     0.166     0.046
    0.272    1.1997     0.509     0.002     0.168     0.050
    0.261    1.1985     0.503     0.001     0.171     0.051
    0.250    1.1977     0.507     0.001     0.172     0.055
    0.239    1.1971     0.520     0.001     0.169     0.054
    0.228    1.1969     0.532     0.001     0.161     0.050
    0.228    1.1969     0.532     0.001     0.161     0.050
    0.209    1.1964     0.544     0.002     0.159     0.044
    0.190    1.1941     0.540     0.003     0.165     0.045
    0.171    1.1892     0.545     0.002     0.159     0.045
    0.152    1.1825     0.560     0.002     0.152     0.047
    0.133    1.1755     0.568     0.002     0.141     0.046
    0.114    1.1677     0.577     0.002     0.135     0.046
    0.095    1.1606     0.582     0.002     0.135     0.044
    0.076    1.1558     0.562     0.002     0.137     0.051
    0.057    1.1536     0.558     0.002     0.147     0.050
    0.038    1.1538     0.570     0.003     0.143     0.045
    0.019    1.1552     0.589     0.003     0.139     0.045
    0.000    1.1559     0.588     0.003     0.137     0.045
 
# Band-Index  321
    0.000    1.1681     0.528     0.002     0.177     0.039
    0.019    1.1689     0.533     0.002     0.169     0.039
    0.038    1.1713     0.553     0.002     0.160     0.041
    0.057    1.1748     0.574     0.001     0.144     0.039
    0.076    1.1789     0.589     0.001     0.132     0.039
    0.095    1.1830     0.596     0.002     0.133     0.041
    0.114    1.1876     0.601     0.002     0.130     0.039
    0.133    1.1934     0.598     0.001     0.131     0.044
    0.152    1.1998     0.594     0.001     0.131     0.045
    0.171    1.2061     0.590     0.001     0.127     0.044
    0.190    1.2128     0.587     0.001     0.129     0.046
    0.209    1.2186     0.589     0.001     0.131     0.045
    0.228    1.2210     0.587     0.001     0.130     0.043
    0.228    1.2210     0.587     0.001     0.130     0.043
    0.239    1.2210     0.586     0.001     0.128     0.043
    0.250    1.2210     0.590     0.001     0.124     0.047
    0.261    1.2211     0.589     0.002     0.123     0.051
    0.272    1.2211     0.591     0.002     0.121     0.052
    0.283    1.2213     0.592     0.002     0.117     0.051
    0.294    1.2215     0.596     0.003     0.118     0.051
    0.305    1.2220     0.595     0.003     0.119     0.049
    0.316    1.2227     0.594     0.003     0.120     0.047
    0.327    1.2233     0.583     0.003     0.125     0.048
    0.338    1.2237     0.563     0.003     0.131     0.051
    0.349    1.2236     0.534     0.003     0.141     0.056
    0.360    1.2234     0.511     0.002     0.148     0.062
    0.360    1.2234     0.511     0.002     0.148     0.062
    0.382    1.2241     0.520     0.002     0.148     0.058
    0.404    1.2239     0.546     0.001     0.140     0.054
    0.426    1.2222     0.568     0.002     0.136     0.048
    0.449    1.2172     0.587     0.002     0.136     0.041
    0.471    1.2100     0.596     0.002     0.136     0.035
    0.493    1.2025     0.595     0.002     0.139     0.037
    0.515    1.1954     0.588     0.002     0.147     0.035
    0.537    1.1881     0.588     0.002     0.152     0.032
    0.559    1.1809     0.575     0.002     0.157     0.034
    0.581    1.1742     0.556     0.002     0.162     0.035
    0.603    1.1695     0.531     0.002     0.170     0.039
    0.625    1.1681     0.528     0.002     0.177     0.039
 
# Band-Index  322
    0.625    1.1831     0.456     0.001     0.146     0.060
    0.603    1.1845     0.467     0.002     0.149     0.061
    0.581    1.1885     0.487     0.003     0.154     0.054
    0.559    1.1948     0.508     0.003     0.156     0.050
    0.537    1.2022     0.533     0.004     0.155     0.045
    0.515    1.2099     0.552     0.004     0.150     0.040
    0.493    1.2174     0.577     0.003     0.147     0.035
    0.471    1.2246     0.600     0.003     0.132     0.038
    0.449    1.2304     0.621     0.002     0.120     0.041
    0.426    1.2350     0.628     0.002     0.111     0.044
    0.404    1.2398     0.627     0.001     0.114     0.044
    0.382    1.2412     0.616     0.001     0.112     0.047
    0.360    1.2408     0.632     0.001     0.106     0.046
    0.360    1.2408     0.632     0.001     0.106     0.046
    0.349    1.2399     0.601     0.001     0.124     0.043
    0.338    1.2398     0.584     0.001     0.133     0.042
    0.327    1.2398     0.579     0.001     0.141     0.039
    0.316    1.2396     0.570     0.001     0.148     0.036
    0.305    1.2389     0.564     0.001     0.151     0.040
    0.294    1.2379     0.562     0.001     0.153     0.036
    0.283    1.2370     0.560     0.001     0.157     0.035
    0.272    1.2362     0.557     0.001     0.158     0.037
    0.261    1.2359     0.556     0.001     0.160     0.038
    0.250    1.2362     0.562     0.001     0.155     0.033
    0.239    1.2368     0.569     0.001     0.158     0.031
    0.228    1.2375     0.575     0.001     0.159     0.031
    0.228    1.2375     0.575     0.001     0.158     0.031
    0.209    1.2347     0.576     0.001     0.155     0.032
    0.190    1.2293     0.569     0.001     0.165     0.030
    0.171    1.2221     0.559     0.001     0.169     0.030
    0.152    1.2144     0.559     0.001     0.163     0.032
    0.133    1.2079     0.560     0.002     0.158     0.035
    0.114    1.2028     0.550     0.003     0.164     0.038
    0.095    1.1983     0.536     0.004     0.161     0.043
    0.076    1.1940     0.516     0.005     0.157     0.049
    0.057    1.1899     0.493     0.004     0.155     0.055
    0.038    1.1864     0.470     0.003     0.155     0.060
    0.019    1.1840     0.462     0.002     0.149     0.060
    0.000    1.1831     0.456     0.001     0.146     0.060
 
# Band-Index  323
    0.000    1.1958     0.341     0.004     0.099     0.112
    0.019    1.1990     0.341     0.004     0.101     0.108
    0.038    1.2074     0.362     0.006     0.111     0.100
    0.057    1.2175     0.445     0.007     0.141     0.068
    0.076    1.2255     0.513     0.005     0.165     0.047
    0.095    1.2318     0.524     0.004     0.172     0.041
    0.114    1.2370     0.521     0.003     0.171     0.044
    0.133    1.2409     0.513     0.002     0.176     0.047
    0.152    1.2432     0.515     0.002     0.169     0.048
    0.171    1.2436     0.520     0.002     0.164     0.046
    0.190    1.2426     0.531     0.002     0.157     0.045
    0.209    1.2407     0.547     0.002     0.150     0.044
    0.228    1.2389     0.536     0.002     0.156     0.041
    0.228    1.2389     0.536     0.002     0.156     0.041
    0.239    1.2400     0.566     0.002     0.139     0.047
    0.250    1.2419     0.574     0.002     0.135     0.045
    0.261    1.2440     0.583     0.002     0.129     0.045
    0.272    1.2463     0.585     0.002     0.130     0.044
    0.283    1.2485     0.582     0.002     0.132     0.045
    0.294    1.2505     0.578     0.002     0.135     0.041
    0.305    1.2520     0.566     0.002     0.151     0.041
    0.316    1.2525     0.551     0.002     0.163     0.035
    0.327    1.2521     0.542     0.002     0.182     0.032
    0.338    1.2512     0.543     0.002     0.183     0.028
    0.349    1.2503     0.550     0.003     0.179     0.029
    0.360    1.2493     0.554     0.003     0.175     0.027
    0.360    1.2493     0.554     0.003     0.175     0.027
    0.382    1.2484     0.549     0.003     0.176     0.030
    0.404    1.2484     0.552     0.003     0.164     0.037
    0.426    1.2497     0.562     0.003     0.155     0.039
    0.449    1.2485     0.562     0.004     0.153     0.038
    0.471    1.2447     0.543     0.005     0.160     0.041
    0.493    1.2382     0.516     0.006     0.156     0.044
    0.515    1.2301     0.488     0.006     0.155     0.056
    0.537    1.2216     0.451     0.006     0.146     0.067
    0.559    1.2130     0.408     0.006     0.129     0.082
    0.581    1.2046     0.370     0.005     0.111     0.096
    0.603    1.1982     0.349     0.004     0.103     0.106
    0.625    1.1958     0.341     0.004     0.099     0.112
 
# Band-Index  324
    0.625    1.2138     0.500     0.013     0.153     0.054
    0.603    1.2162     0.495     0.011     0.149     0.054
    0.581    1.2230     0.481     0.008     0.147     0.064
    0.559    1.2320     0.412     0.005     0.125     0.088
    0.537    1.2412     0.380     0.005     0.112     0.101
    0.515    1.2492     0.421     0.005     0.123     0.085
    0.493    1.2554     0.472     0.005     0.140     0.066
    0.471    1.2606     0.496     0.004     0.161     0.055
    0.449    1.2645     0.502     0.004     0.172     0.048
    0.426    1.2660     0.493     0.003     0.169     0.048
    0.404    1.2662     0.498     0.001     0.164     0.054
    0.382    1.2667     0.503     0.001     0.166     0.050
    0.360    1.2680     0.503     0.001     0.169     0.049
    0.360    1.2680     0.503     0.001     0.169     0.049
    0.349    1.2668     0.502     0.001     0.179     0.046
    0.338    1.2653     0.503     0.002     0.196     0.038
    0.327    1.2641     0.504     0.002     0.207     0.033
    0.316    1.2639     0.504     0.002     0.207     0.027
    0.305    1.2654     0.509     0.002     0.205     0.026
    0.294    1.2684     0.518     0.001     0.197     0.029
    0.283    1.2722     0.530     0.001     0.182     0.031
    0.272    1.2764     0.554     0.001     0.159     0.038
    0.261    1.2804     0.563     0.001     0.145     0.040
    0.250    1.2833     0.568     0.001     0.138     0.041
    0.239    1.2843     0.565     0.001     0.138     0.043
    0.228    1.2843     0.562     0.001     0.142     0.042
    0.228    1.2843     0.562     0.001     0.142     0.042
    0.209    1.2838     0.549     0.001     0.144     0.044
    0.190    1.2824     0.534     0.002     0.152     0.047
    0.171    1.2793     0.512     0.003     0.159     0.053
    0.152    1.2737     0.494     0.003     0.156     0.056
    0.133    1.2673     0.481     0.004     0.144     0.064
    0.114    1.2601     0.471     0.004     0.133     0.076
    0.095    1.2509     0.453     0.004     0.133     0.077
    0.076    1.2392     0.441     0.005     0.133     0.076
    0.057    1.2273     0.457     0.006     0.138     0.074
    0.038    1.2193     0.482     0.008     0.146     0.061
    0.019    1.2151     0.495     0.011     0.150     0.055
    0.000    1.2138     0.500     0.013     0.153     0.054
 
# Band-Index  325
    0.000    1.2467     0.540     0.011     0.139     0.050
    0.019    1.2483     0.535     0.011     0.140     0.051
    0.038    1.2527     0.519     0.010     0.152     0.050
    0.057    1.2587     0.501     0.008     0.176     0.047
    0.076    1.2655     0.482     0.004     0.197     0.042
    0.095    1.2728     0.478     0.002     0.194     0.043
    0.114    1.2787     0.499     0.001     0.187     0.044
    0.133    1.2816     0.516     0.001     0.175     0.045
    0.152    1.2827     0.521     0.001     0.167     0.043
    0.171    1.2836     0.525     0.002     0.175     0.039
    0.190    1.2865     0.512     0.004     0.187     0.036
    0.209    1.2900     0.498     0.004     0.176     0.045
    0.228    1.2914     0.490     0.004     0.166     0.048
    0.228    1.2914     0.490     0.004     0.166     0.048
    0.239    1.2909     0.488     0.004     0.161     0.050
    0.250    1.2906     0.487     0.002     0.153     0.058
    0.261    1.2921     0.489     0.001     0.147     0.058
    0.272    1.2948     0.495     0.001     0.150     0.055
    0.283    1.2980     0.506     0.001     0.159     0.049
    0.294    1.3009     0.522     0.001     0.162     0.042
    0.305    1.3029     0.537     0.002     0.164     0.039
    0.316    1.3036     0.554     0.003     0.161     0.034
    0.327    1.3029     0.569     0.003     0.156     0.032
    0.338    1.3013     0.574     0.003     0.151     0.035
    0.349    1.2992     0.579     0.002     0.147     0.036
    0.360    1.2972     0.583     0.002     0.141     0.040
    0.360    1.2972     0.583     0.002     0.141     0.040
    0.382    1.2958     0.582     0.002     0.144     0.038
    0.404    1.2952     0.570     0.002     0.155     0.036
    0.426    1.2946     0.561     0.002     0.160     0.035
    0.449    1.2926     0.546     0.002     0.166     0.038
    0.471    1.2887     0.523     0.002     0.170     0.039
    0.493    1.2837     0.500     0.002     0.169     0.046
    0.515    1.2773     0.482     0.002     0.171     0.051
    0.537    1.2691     0.480     0.004     0.177     0.047
    0.559    1.2606     0.496     0.007     0.170     0.051
    0.581    1.2535     0.511     0.009     0.154     0.050
    0.603    1.2486     0.529     0.011     0.143     0.053
    0.625    1.2467     0.540     0.011     0.139     0.050
 
# Band-Index  326
    0.625    1.2556     0.491     0.002     0.201     0.036
    0.603    1.2574     0.493     0.002     0.199     0.037
    0.581    1.2627     0.511     0.001     0.185     0.041
    0.559    1.2706     0.529     0.002     0.170     0.040
    0.537    1.2794     0.534     0.003     0.151     0.045
    0.515    1.2896     0.521     0.004     0.150     0.054
    0.493    1.3009     0.492     0.004     0.156     0.056
    0.471    1.3089     0.482     0.003     0.160     0.059
    0.449    1.3138     0.481     0.002     0.157     0.058
    0.426    1.3165     0.491     0.002     0.164     0.051
    0.404    1.3164     0.492     0.001     0.174     0.046
    0.382    1.3149     0.485     0.001     0.205     0.039
    0.360    1.3133     0.481     0.000     0.220     0.027
    0.360    1.3133     0.481     0.000     0.220     0.027
    0.349    1.3127     0.486     0.001     0.212     0.032
    0.338    1.3121     0.496     0.002     0.194     0.040
    0.327    1.3114     0.507     0.003     0.178     0.038
    0.316    1.3110     0.513     0.003     0.166     0.041
    0.305    1.3109     0.524     0.003     0.166     0.041
    0.294    1.3108     0.528     0.003     0.162     0.043
    0.283    1.3106     0.531     0.002     0.162     0.042
    0.272    1.3101     0.528     0.001     0.168     0.038
    0.261    1.3096     0.526     0.001     0.166     0.041
    0.250    1.3092     0.531     0.002     0.172     0.036
    0.239    1.3089     0.536     0.002     0.171     0.035
    0.228    1.3089     0.540     0.003     0.168     0.036
    0.228    1.3089     0.540     0.003     0.168     0.036
    0.209    1.3095     0.544     0.003     0.165     0.033
    0.190    1.3101     0.551     0.003     0.165     0.032
    0.171    1.3093     0.553     0.003     0.161     0.038
    0.152    1.3065     0.551     0.003     0.154     0.042
    0.133    1.3001     0.526     0.004     0.150     0.048
    0.114    1.2909     0.483     0.003     0.188     0.044
    0.095    1.2817     0.503     0.003     0.195     0.037
    0.076    1.2734     0.520     0.003     0.186     0.037
    0.057    1.2661     0.523     0.002     0.179     0.042
    0.038    1.2603     0.513     0.002     0.184     0.039
    0.019    1.2568     0.498     0.002     0.198     0.037
    0.000    1.2556     0.491     0.002     0.201     0.036
 
# Band-Index  327
    0.000    1.2802     0.461     0.001     0.188     0.046
    0.019    1.2818     0.464     0.001     0.188     0.047
    0.038    1.2861     0.478     0.001     0.182     0.043
    0.057    1.2926     0.492     0.001     0.169     0.049
    0.076    1.3002     0.503     0.001     0.153     0.050
    0.095    1.3055     0.517     0.001     0.138     0.055
    0.114    1.3077     0.536     0.001     0.135     0.048
    0.133    1.3097     0.563     0.001     0.136     0.044
    0.152    1.3126     0.589     0.002     0.135     0.040
    0.171    1.3160     0.601     0.002     0.136     0.035
    0.190    1.3181     0.593     0.002     0.151     0.033
    0.209    1.3188     0.577     0.002     0.161     0.030
    0.228    1.3188     0.570     0.002     0.163     0.031
    0.228    1.3188     0.570     0.002     0.163     0.031
    0.239    1.3195     0.565     0.002     0.167     0.031
    0.250    1.3211     0.554     0.002     0.179     0.032
    0.261    1.3226     0.547     0.002     0.177     0.031
    0.272    1.3236     0.540     0.002     0.171     0.037
    0.283    1.3247     0.536     0.002     0.172     0.039
    0.294    1.3261     0.527     0.003     0.165     0.045
    0.305    1.3283     0.520     0.003     0.157     0.049
    0.316    1.3312     0.519     0.003     0.152     0.052
    0.327    1.3345     0.520     0.003     0.143     0.056
    0.338    1.3379     0.517     0.003     0.142     0.056
    0.349    1.3410     0.516     0.003     0.139     0.059
    0.360    1.3433     0.513     0.002     0.142     0.058
    0.360    1.3433     0.513     0.002     0.142     0.058
    0.382    1.3429     0.517     0.002     0.147     0.058
    0.404    1.3369     0.517     0.002     0.153     0.050
    0.426    1.3280     0.511     0.002     0.161     0.050
    0.449    1.3200     0.506     0.001     0.180     0.041
    0.471    1.3132     0.525     0.001     0.180     0.038
    0.493    1.3075     0.562     0.001     0.158     0.043
    0.515    1.3050     0.557     0.002     0.161     0.042
    0.537    1.3017     0.547     0.001     0.168     0.039
    0.559    1.2946     0.517     0.001     0.177     0.039
    0.581    1.2870     0.486     0.001     0.179     0.043
    0.603    1.2820     0.467     0.001     0.186     0.046
    0.625    1.2802     0.461     0.001     0.188     0.046
 
# Band-Index  328
    0.625    1.3003     0.524     0.000     0.142     0.054
    0.603    1.3012     0.519     0.001     0.143     0.056
    0.581    1.3032     0.511     0.001     0.144     0.055
    0.559    1.3055     0.510     0.001     0.150     0.056
    0.537    1.3097     0.522     0.001     0.160     0.050
    0.515    1.3175     0.533     0.001     0.167     0.043
    0.493    1.3254     0.543     0.002     0.167     0.041
    0.471    1.3317     0.544     0.002     0.157     0.041
    0.449    1.3385     0.542     0.002     0.158     0.042
    0.426    1.3474     0.541     0.002     0.159     0.040
    0.404    1.3566     0.561     0.002     0.152     0.040
    0.382    1.3639     0.590     0.002     0.132     0.039
    0.360    1.3664     0.609     0.002     0.124     0.036
    0.360    1.3664     0.609     0.002     0.124     0.036
    0.349    1.3667     0.611     0.002     0.124     0.037
    0.338    1.3656     0.616     0.002     0.123     0.036
    0.327    1.3624     0.620     0.002     0.124     0.032
    0.316    1.3573     0.621     0.001     0.127     0.031
    0.305    1.3513     0.619     0.001     0.126     0.033
    0.294    1.3454     0.619     0.001     0.126     0.034
    0.283    1.3399     0.611     0.001     0.126     0.037
    0.272    1.3351     0.610     0.001     0.121     0.037
    0.261    1.3311     0.608     0.001     0.120     0.040
    0.250    1.3283     0.606     0.001     0.132     0.037
    0.239    1.3268     0.596     0.001     0.150     0.032
    0.228    1.3263     0.582     0.001     0.163     0.027
    0.228    1.3263     0.582     0.001     0.163     0.027
    0.209    1.3267     0.571     0.001     0.128     0.047
    0.190    1.3279     0.542     0.001     0.124     0.050
    0.171    1.3288     0.545     0.001     0.127     0.050
    0.152    1.3279     0.548     0.001     0.138     0.047
    0.133    1.3248     0.556     0.001     0.133     0.047
    0.114    1.3198     0.560     0.001     0.133     0.046
    0.095    1.3140     0.550     0.000     0.139     0.043
    0.076    1.3101     0.530     0.001     0.139     0.047
    0.057    1.3079     0.518     0.001     0.146     0.050
    0.038    1.3047     0.516     0.001     0.146     0.054
    0.019    1.3016     0.521     0.001     0.145     0.053
    0.000    1.3003     0.524     0.000     0.142     0.054
 
# Band-Index  329
    0.000    1.3221     0.541     0.000     0.164     0.044
    0.019    1.3226     0.542     0.000     0.161     0.043
    0.038    1.3245     0.544     0.001     0.156     0.043
    0.057    1.3292     0.551     0.001     0.159     0.041
    0.076    1.3363     0.558     0.002     0.155     0.039
    0.095    1.3447     0.558     0.002     0.154     0.040
    0.114    1.3525     0.538     0.001     0.169     0.040
    0.133    1.3573     0.505     0.001     0.196     0.036
    0.152    1.3597     0.486     0.001     0.216     0.036
    0.171    1.3621     0.480     0.001     0.204     0.042
    0.190    1.3653     0.485     0.001     0.185     0.047
    0.209    1.3687     0.497     0.001     0.162     0.052
    0.228    1.3704     0.503     0.002     0.146     0.056
    0.228    1.3704     0.503     0.002     0.146     0.056
    0.239    1.3702     0.504     0.002     0.146     0.054
    0.250    1.3697     0.505     0.002     0.148     0.054
    0.261    1.3692     0.514     0.001     0.151     0.052
    0.272    1.3687     0.521     0.001     0.151     0.051
    0.283    1.3685     0.535     0.001     0.151     0.050
    0.294    1.3685     0.544     0.001     0.151     0.046
    0.305    1.3687     0.552     0.001     0.156     0.043
    0.316    1.3691     0.560     0.001     0.161     0.041
    0.327    1.3697     0.556     0.001     0.161     0.038
    0.338    1.3709     0.547     0.001     0.159     0.043
    0.349    1.3721     0.530     0.001     0.152     0.047
    0.360    1.3724     0.526     0.001     0.148     0.051
    0.360    1.3724     0.526     0.001     0.148     0.051
    0.382    1.3698     0.556     0.001     0.169     0.038
    0.404    1.3672     0.590     0.001     0.163     0.031
    0.426    1.3642     0.557     0.001     0.166     0.037
    0.449    1.3594     0.512     0.001     0.185     0.040
    0.471    1.3533     0.487     0.001     0.200     0.038
    0.493    1.3487     0.487     0.001     0.200     0.039
    0.515    1.3454     0.515     0.002     0.182     0.042
    0.537    1.3401     0.545     0.002     0.160     0.042
    0.559    1.3333     0.550     0.002     0.152     0.040
    0.581    1.3271     0.546     0.001     0.156     0.041
    0.603    1.3233     0.543     0.001     0.160     0.041
    0.625    1.3221     0.541     0.000     0.164     0.044
 
# Band-Index  330
    0.625    1.3316     0.500     0.001     0.117     0.075
    0.603    1.3341     0.502     0.001     0.116     0.071
    0.581    1.3408     0.504     0.001     0.118     0.067
    0.559    1.3504     0.502     0.001     0.122     0.071
    0.537    1.3589     0.494     0.001     0.140     0.063
    0.515    1.3619     0.490     0.002     0.188     0.044
    0.493    1.3665     0.507     0.003     0.201     0.036
    0.471    1.3732     0.535     0.002     0.181     0.038
    0.449    1.3799     0.547     0.002     0.178     0.040
    0.426    1.3849     0.537     0.001     0.175     0.039
    0.404    1.3862     0.510     0.001     0.159     0.056
    0.382    1.3831     0.500     0.001     0.169     0.052
    0.360    1.3806     0.496     0.001     0.190     0.047
    0.360    1.3806     0.496     0.001     0.190     0.047
    0.349    1.3822     0.495     0.001     0.183     0.048
    0.338    1.3842     0.502     0.001     0.177     0.049
    0.327    1.3863     0.513     0.001     0.169     0.049
    0.316    1.3882     0.523     0.001     0.160     0.048
    0.305    1.3896     0.540     0.001     0.152     0.048
    0.294    1.3898     0.551     0.002     0.153     0.044
    0.283    1.3885     0.564     0.002     0.152     0.040
    0.272    1.3863     0.575     0.002     0.155     0.034
    0.261    1.3838     0.589     0.002     0.152     0.030
    0.250    1.3816     0.609     0.002     0.142     0.024
    0.239    1.3802     0.634     0.002     0.137     0.023
    0.228    1.3797     0.648     0.002     0.131     0.019
    0.228    1.3797     0.648     0.002     0.131     0.019
    0.209    1.3813     0.598     0.002     0.145     0.028
    0.190    1.3848     0.564     0.002     0.153     0.040
    0.171    1.3884     0.563     0.002     0.148     0.042
    0.152    1.3841     0.564     0.002     0.143     0.041
    0.133    1.3766     0.573     0.003     0.142     0.039
    0.114    1.3689     0.572     0.003     0.155     0.036
    0.095    1.3625     0.549     0.003     0.183     0.031
    0.076    1.3539     0.520     0.002     0.175     0.043
    0.057    1.3442     0.508     0.001     0.131     0.060
    0.038    1.3372     0.512     0.001     0.122     0.064
    0.019    1.3331     0.505     0.001     0.118     0.070
    0.000    1.3316     0.500     0.001     0.117     0.075
 
# Band-Index  331
    0.000    1.3575     0.470     0.003     0.253     0.023
    0.019    1.3578     0.468     0.003     0.254     0.023
    0.038    1.3591     0.467     0.004     0.251     0.024
    0.057    1.3617     0.461     0.004     0.245     0.027
    0.076    1.3664     0.461     0.004     0.225     0.039
    0.095    1.3750     0.468     0.003     0.180     0.051
    0.114    1.3836     0.475     0.004     0.182     0.050
    0.133    1.3894     0.478     0.004     0.183     0.049
    0.152    1.3921     0.493     0.002     0.169     0.052
    0.171    1.3897     0.503     0.002     0.159     0.059
    0.190    1.3918     0.520     0.003     0.174     0.041
    0.209    1.3930     0.517     0.003     0.176     0.042
    0.228    1.3933     0.514     0.004     0.176     0.042
    0.228    1.3933     0.514     0.004     0.176     0.042
    0.239    1.3936     0.513     0.003     0.180     0.042
    0.250    1.3941     0.517     0.003     0.183     0.040
    0.261    1.3947     0.518     0.003     0.190     0.037
    0.272    1.3953     0.517     0.003     0.191     0.035
    0.283    1.3957     0.517     0.003     0.193     0.031
    0.294    1.3961     0.523     0.002     0.193     0.031
    0.305    1.3965     0.536     0.002     0.182     0.035
    0.316    1.3967     0.554     0.002     0.171     0.034
    0.327    1.3964     0.556     0.002     0.162     0.036
    0.338    1.3961     0.555     0.002     0.160     0.037
    0.349    1.3961     0.556     0.002     0.166     0.038
    0.360    1.3964     0.551     0.002     0.175     0.037
    0.360    1.3964     0.551     0.002     0.175     0.037
    0.382    1.3961     0.556     0.001     0.171     0.039
    0.404    1.3964     0.542     0.001     0.176     0.035
    0.426    1.3966     0.531     0.001     0.179     0.035
    0.449    1.3936     0.526     0.002     0.171     0.041
    0.471    1.3874     0.516     0.003     0.166     0.044
    0.493    1.3808     0.494     0.004     0.168     0.052
    0.515    1.3732     0.479     0.003     0.169     0.054
    0.537    1.3649     0.479     0.003     0.196     0.046
    0.559    1.3611     0.482     0.003     0.233     0.024
    0.581    1.3591     0.476     0.003     0.241     0.024
    0.603    1.3579     0.471     0.003     0.252     0.023
    0.625    1.3575     0.470     0.003     0.253     0.023
 
# Band-Index  332
    0.625    1.3727     0.483     0.003     0.199     0.046
    0.603    1.3731     0.482     0.003     0.198     0.049
    0.581    1.3745     0.478     0.003     0.199     0.049
    0.559    1.3774     0.478     0.003     0.196     0.049
    0.537    1.3838     0.475     0.002     0.189     0.051
    0.515    1.3942     0.470     0.002     0.174     0.060
    0.493    1.4040     0.475     0.001     0.150     0.067
    0.471    1.4076     0.484     0.001     0.143     0.068
    0.449    1.4071     0.488     0.003     0.153     0.058
    0.426    1.4071     0.504     0.003     0.162     0.044
    0.404    1.4085     0.523     0.002     0.170     0.032
    0.382    1.4124     0.536     0.001     0.176     0.029
    0.360    1.4162     0.541     0.001     0.181     0.025
    0.360    1.4162     0.541     0.001     0.181     0.025
    0.349    1.4160     0.541     0.001     0.180     0.026
    0.338    1.4156     0.540     0.001     0.176     0.026
    0.327    1.4153     0.549     0.001     0.172     0.026
    0.316    1.4153     0.555     0.001     0.170     0.024
    0.305    1.4156     0.560     0.002     0.168     0.028
    0.294    1.4160     0.557     0.002     0.163     0.027
    0.283    1.4163     0.553     0.002     0.169     0.031
    0.272    1.4160     0.544     0.002     0.171     0.034
    0.261    1.4151     0.541     0.002     0.174     0.035
    0.250    1.4140     0.542     0.002     0.170     0.037
    0.239    1.4132     0.551     0.002     0.164     0.038
    0.228    1.4129     0.569     0.002     0.151     0.038
    0.228    1.4129     0.569     0.002     0.151     0.038
    0.209    1.4121     0.580     0.003     0.145     0.035
    0.190    1.4095     0.593     0.004     0.136     0.032
    0.171    1.4048     0.584     0.004     0.134     0.037
    0.152    1.3995     0.571     0.003     0.156     0.036
    0.133    1.3979     0.555     0.002     0.172     0.034
    0.114    1.3934     0.515     0.002     0.168     0.049
    0.095    1.3860     0.498     0.002     0.161     0.053
    0.076    1.3813     0.484     0.002     0.175     0.056
    0.057    1.3780     0.470     0.003     0.191     0.050
    0.038    1.3753     0.473     0.003     0.195     0.050
    0.019    1.3734     0.480     0.003     0.193     0.048
    0.000    1.3727     0.483     0.003     0.199     0.046
 
# Band-Index  333
    0.000    1.4011     0.492     0.001     0.172     0.054
    0.019    1.4019     0.490     0.001     0.171     0.054
    0.038    1.4041     0.485     0.001     0.174     0.055
    0.057    1.4072     0.482     0.001     0.168     0.057
    0.076    1.4105     0.480     0.002     0.167     0.058
    0.095    1.4133     0.486     0.002     0.168     0.054
    0.114    1.4158     0.509     0.002     0.164     0.050
    0.133    1.4209     0.545     0.002     0.152     0.042
    0.152    1.4280     0.579     0.002     0.141     0.033
    0.171    1.4327     0.599     0.002     0.133     0.032
    0.190    1.4341     0.606     0.002     0.123     0.033
    0.209    1.4346     0.603     0.002     0.118     0.037
    0.228    1.4348     0.599     0.002     0.117     0.043
    0.228    1.4348     0.599     0.002     0.117     0.043
    0.239    1.4346     0.596     0.002     0.116     0.041
    0.250    1.4342     0.590     0.002     0.120     0.043
    0.261    1.4340     0.580     0.002     0.124     0.043
    0.272    1.4343     0.571     0.001     0.134     0.044
    0.283    1.4353     0.568     0.001     0.144     0.042
    0.294    1.4364     0.579     0.001     0.147     0.041
    0.305    1.4367     0.593     0.001     0.149     0.032
