    # Energy          Mo          Au           S          Si
     8.11391     0.00000     0.00000     0.00000     0.00000
     8.11691     0.00000     0.00000     0.00000     0.00000
     8.11991     0.00000     0.00000     0.00000     0.00000
     8.12291     0.00000     0.00000     0.00000     0.00000
     8.12591     0.00000     0.00000     0.00000     0.00000
     8.12891     0.00000     0.00000     0.00000     0.00000
     8.13191     0.00000     0.00000     0.00000     0.00000
     8.13491     0.00000     0.00000     0.00000     0.00000
     8.13791     0.00000     0.00000     0.00000     0.00000
     8.14091     0.00000     0.00000     0.00000     0.00000
     8.14391     0.00000     0.00000     0.00000     0.00000
     8.14691     0.00000     0.00000     0.00000     0.00000
     8.14991     0.00000     0.00000     0.00000     0.00000
     8.15291     0.00000     0.00000     0.00000     0.00000
     8.15591     0.00000     0.00000     0.00000     0.00000
     8.15891     0.00000     0.00000     0.00000     0.00000
     8.16191     0.00000     0.00000     0.00000     0.00000
     8.16491     0.00000     0.00000     0.00000     0.00000
     8.16791     0.00000     0.00000     0.00000     0.00000
     8.17091     0.00000     0.00000     0.00000     0.00000
     8.17391     0.00000     0.00000     0.00000     0.00000
     8.17691     0.00000     0.00000     0.00000     0.00000
     8.17991     0.00000     0.00000     0.00000     0.00000
     8.18291     0.00000     0.00000     0.00000     0.00000
     8.18591     0.00000     0.00000     0.00000     0.00000
     8.18891     0.00000     0.00000     0.00000     0.00000
     8.19191     0.00000     0.00000     0.00000     0.00000
     8.19491     0.00000     0.00000     0.00000     0.00000
     8.19791     0.00000     0.00000     0.00000     0.00000
     8.20091     0.00000     0.00000     0.00000     0.00000
     8.20391     0.00000     0.00000     0.00000     0.00000
     8.20691     0.00000     0.00000     0.00000     0.00000
     8.20991     0.00000     0.00000     0.00000     0.00000
     8.21291     0.00000     0.00000     0.00000     0.00000
     8.21591     0.00000     0.00000     0.00000     0.00000
     8.21891     0.00000     0.00000     0.00000     0.00000
     8.22191     0.00000     0.00000     0.00000     0.00000
     8.22491     0.00000     0.00000     0.00000     0.00000
     8.22791     0.00000     0.00000     0.00000     0.00000
     8.23091     0.00000     0.00000     0.00000     0.00000
     8.23391     0.00000     0.00000     0.00000     0.00000
     8.23691     0.00000     0.00000     0.00000     0.00000
     8.23991     0.00000     0.00000     0.00000     0.00000
     8.24291     0.00000     0.00000     0.00000     0.00000
     8.24591     0.00000     0.00000     0.00000     0.00000
     8.24891     0.00000     0.00000     0.00000     0.00000
     8.25191     0.00000     0.00000     0.00000     0.00000
     8.25491     0.00000     0.00000     0.00000     0.00000
     8.25791     0.00000     0.00000     0.00000     0.00000
     8.26091     0.00000     0.00000     0.00000     0.00000
     8.26391     0.00000     0.00000     0.00000     0.00000
     8.26691     0.00000     0.00000     0.00000     0.00000
     8.26991     0.00000     0.00000     0.00000     0.00000
     8.27291     0.00000     0.00000     0.00000     0.00000
     8.27591     0.00000     0.00000     0.00000     0.00000
     8.27891     0.00000     0.00000     0.00000     0.00000
     8.28191     0.00000     0.00000     0.00000     0.00000
     8.28491     0.00000     0.00000     0.00000     0.00000
     8.28791     0.00000     0.00000     0.00000     0.00000
     8.29091     0.00000     0.00000     0.00000     0.00000
     8.29391     0.00000     0.00000     0.00000     0.00000
     8.29691     0.00000     0.00000     0.00000     0.00000
     8.29991     0.00000     0.00000     0.00000     0.00000
     8.30291     0.00000     0.00000     0.00000     0.00000
     8.30591     0.00000     0.00000     0.00000     0.00000
     8.30891     0.00000     0.00000     0.00000     0.00000
     8.31191     0.00000     0.00000     0.00000     0.00000
     8.31491     0.00000     0.00000     0.00000     0.00000
     8.31791     0.00000     0.00000     0.00000     0.00000
     8.32091     0.00000     0.00000     0.00000     0.00000
     8.32391     0.00000     0.00000     0.00000     0.00000
     8.32691     0.00000     0.00000     0.00000     0.00000
     8.32991     0.00000     0.00000     0.00000     0.00000
     8.33291     0.00000     0.00000     0.00000     0.00000
     8.33591     0.00000     0.00000     0.00000     0.00000
     8.33891     0.00000     0.00000     0.00000     0.00000
     8.34191     0.00000     0.00000     0.00000     0.00000
     8.34491     0.00000     0.00000     0.00000     0.00000
     8.34791     0.00000     0.00000     0.00000     0.00000
     8.35091     0.00000     0.00000     0.00000     0.00000
     8.35391     0.00000     0.00000     0.00000     0.00000
     8.35691     0.00000     0.00000     0.00000     0.00000
     8.35991     0.00000     0.00000     0.00000     0.00000
     8.36291     0.00000     0.00000     0.00000     0.00000
     8.36591     0.00000     0.00000     0.00000     0.00000
     8.36891     0.00000     0.00000     0.00000     0.00000
     8.37191     0.00000     0.00000     0.00000     0.00000
     8.37491     0.00000     0.00000     0.00000     0.00000
     8.37791     0.00000     0.00000     0.00000     0.00000
     8.38091     0.00000     0.00000     0.00000     0.00000
     8.38391     0.00000     0.00000     0.00000     0.00000
     8.38691     0.00000     0.00000     0.00000     0.00000
     8.38991     0.00000     0.00000     0.00000     0.00000
     8.39291     0.00000     0.00000     0.00000     0.00000
     8.39591     0.00000     0.00000     0.00000     0.00000
     8.39891     0.00000     0.00000     0.00000     0.00000
     8.40191     0.00000     0.00000     0.00000     0.00000
     8.40491     0.00000     0.00000     0.00000     0.00000
     8.40791     0.00000     0.00000     0.00000     0.00000
     8.41091     0.00000     0.00000     0.00000     0.00000
     8.41391     0.00000     0.00000     0.00000     0.00000
     8.41691     0.00000     0.00000     0.00000     0.00000
     8.41991     0.00000     0.00000     0.00000     0.00000
     8.42291     0.00000     0.00000     0.00000     0.00000
     8.42591     0.00000     0.00000     0.00000     0.00000
     8.42891     0.00000     0.00000     0.00000     0.00000
     8.43191     0.00000     0.00000     0.00000     0.00000
     8.43491     0.00000     0.00000     0.00000     0.00000
     8.43791     0.00000     0.00000     0.00000     0.00000
     8.44091     0.00000     0.00000     0.00000     0.00000
     8.44391     0.00000     0.00000     0.00000     0.00000
     8.44691     0.00000     0.00000     0.00000     0.00000
     8.44991     0.00000     0.00000     0.00000     0.00000
     8.45291     0.00000     0.00000     0.00000     0.00000
     8.45591     0.00000     0.00000     0.00000     0.00000
     8.45891     0.00000     0.00000     0.00000     0.00000
     8.46191     0.00000     0.00000     0.00000     0.00000
     8.46491     0.00000     0.00000     0.00000     0.00000
     8.46791     0.00000     0.00000     0.00000     0.00000
     8.47091     0.00000     0.00000     0.00000     0.00000
     8.47391     0.00000     0.00000     0.00000     0.00000
     8.47691     0.00000     0.00000     0.00000     0.00000
     8.47991     0.00000     0.00000     0.00000     0.00000
     8.48291     0.00000     0.00000     0.00000     0.00000
     8.48591     0.00000     0.00000     0.00000     0.00000
     8.48891     0.00000     0.00000     0.00000     0.00000
     8.49191     0.00000     0.00000     0.00000     0.00000
     8.49491     0.00000     0.00000     0.00000     0.00000
     8.49791     0.00000     0.00000     0.00000     0.00000
     8.50091     0.00000     0.00000     0.00000     0.00000
     8.50391     0.00000     0.00000     0.00000     0.00000
     8.50691     0.00000     0.00000     0.00000     0.00000
     8.50991     0.00000     0.00000     0.00000     0.00000
     8.51291     0.00000     0.00000     0.00000     0.00000
     8.51591     0.00000     0.00000     0.00000     0.00000
     8.51891     0.00000     0.00000     0.00000     0.00000
     8.52191     0.00000     0.00000     0.00000     0.00000
     8.52491     0.00000     0.00000     0.00000     0.00000
     8.52791     0.00000     0.00000     0.00000     0.00000
     8.53091     0.00000     0.00000     0.00000     0.00000
     8.53391     0.00000     0.00000     0.00000     0.00000
     8.53691     0.00000     0.00000     0.00000     0.00000
     8.53991     0.00000     0.00000     0.00000     0.00000
     8.54291     0.00000     0.00000     0.00000     0.00000
     8.54591     0.00000     0.00000     0.00000     0.00000
     8.54891     0.00000     0.00000     0.00000     0.00000
     8.55191     0.00000     0.00000     0.00000     0.00000
     8.55491     0.00000     0.00000     0.00000     0.00000
     8.55791     0.00000     0.00000     0.00000     0.00000
     8.56091     0.00000     0.00000     0.00000     0.00000
     8.56391     0.00000     0.00000     0.00000     0.00000
     8.56691     0.00000     0.00000     0.00000     0.00000
     8.56991     0.00000     0.00000     0.00000     0.00000
     8.57291     0.00000     0.00000     0.00000     0.00000
     8.57591     0.00000     0.00000     0.00000     0.00000
     8.57891     0.00000     0.00000     0.00000     0.00000
     8.58191     0.00000     0.00000     0.00000     0.00000
     8.58491     0.00000     0.00000     0.00000     0.00000
     8.58791     0.00000     0.00000     0.00000     0.00000
     8.59091     0.00000     0.00000     0.00000     0.00000
     8.59391     0.00000     0.00000     0.00000     0.00000
     8.59691     0.00000     0.00000     0.00000     0.00000
     8.59991     0.00000     0.00000     0.00000     0.00000
     8.60291     0.00000     0.00000     0.00000     0.00000
     8.60591     0.00000     0.00000     0.00000     0.00000
     8.60891     0.00000     0.00000     0.00000     0.00000
     8.61191     0.00000     0.00000     0.00000     0.00000
     8.61491     0.00000     0.00000     0.00000     0.00000
     8.61791     0.00000     0.00000     0.00000     0.00000
     8.62091     0.00000     0.00000     0.00000     0.00000
     8.62391     0.00000     0.00000     0.00000     0.00000
     8.62691     0.00000     0.00000     0.00000     0.00000
     8.62991     0.00000     0.00000     0.00000     0.00000
     8.63291     0.00000     0.00000     0.00000     0.00000
     8.63591     0.00000     0.00000     0.00000     0.00000
     8.63891     0.00000     0.00000     0.00000     0.00000
     8.64191     0.00000     0.00000     0.00000     0.00000
     8.64491     0.00000     0.00000     0.00000     0.00000
     8.64791     0.00000     0.00000     0.00000     0.00000
     8.65091     0.00000     0.00000     0.00000     0.00000
     8.65391     0.00000     0.00000     0.00000     0.00000
     8.65691     0.00000     0.00000     0.00000     0.00000
     8.65991     0.00000     0.00000     0.00000     0.00000
     8.66291     0.00000     0.00000     0.00000     0.00000
     8.66591     0.00000     0.00000     0.00000     0.00000
     8.66891     0.00000     0.00000     0.00000     0.00000
     8.67191     0.00000     0.00000     0.00000     0.00000
     8.67491     0.00000     0.00000     0.00000     0.00000
     8.67791     0.00000     0.00000     0.00000     0.00000
     8.68091     0.00000     0.00000     0.00000     0.00000
     8.68391     0.00000     0.00000     0.00000     0.00000
     8.68691     0.00000     0.00000     0.00000     0.00000
     8.68991     0.00000     0.00000     0.00000     0.00000
     8.69291     0.00000     0.00000     0.00000     0.00000
     8.69591     0.00000     0.00000     0.00000     0.00000
     8.69891     0.00000     0.00000     0.00000     0.00000
     8.70191     0.00000     0.00000     0.00000     0.00000
     8.70491     0.00000     0.00000     0.00000     0.00000
     8.70791     0.00000     0.00000     0.00000     0.00000
     8.71091     0.00000     0.00000     0.00000     0.00000
     8.71391     0.00000     0.00000     0.00000     0.00000
     8.71691     0.00000     0.00000     0.00000     0.00000
     8.71991     0.00000     0.00000     0.00000     0.00000
     8.72291     0.00000     0.00000     0.00000     0.00000
     8.72591     0.00000     0.00000     0.00000     0.00000
     8.72891     0.00000     0.00000     0.00000     0.00000
     8.73191     0.00000     0.00000     0.00000     0.00000
     8.73491     0.00000     0.00000     0.00000     0.00000
     8.73791     0.00000     0.00000     0.00000     0.00000
     8.74091     0.00000     0.00000     0.00000     0.00000
     8.74391     0.00000     0.00000     0.00000     0.00000
     8.74691     0.00000     0.00000     0.00000     0.00000
     8.74991     0.00000     0.00000     0.00000     0.00000
     8.75291     0.00000     0.00000     0.00000     0.00000
     8.75591     0.00000     0.00000     0.00000     0.00000
     8.75891     0.00000     0.00000     0.00000     0.00000
     8.76191     0.00000     0.00000     0.00000     0.00000
     8.76491     0.00000     0.00000     0.00000     0.00000
     8.76791     0.00000     0.00000     0.00000     0.00000
     8.77091     0.00000     0.00000     0.00000     0.00000
     8.77391     0.00000     0.00000     0.00000     0.00000
     8.77691     0.00000     0.00000     0.00000     0.00000
     8.77991     0.00000     0.00000     0.00000     0.00000
     8.78291     0.00000     0.00000     0.00000     0.00000
     8.78591     0.00000     0.00000     0.00000     0.00000
     8.78891     0.00000     0.00000     0.00000     0.00000
     8.79191     0.00000     0.00000     0.00000     0.00000
     8.79491     0.00000     0.00000     0.00000     0.00000
     8.79791     0.00000     0.00000     0.00000     0.00000
     8.80091     0.00000     0.00000     0.00000     0.00000
     8.80391     0.00000     0.00000     0.00000     0.00000
     8.80691     0.00000     0.00000     0.00000     0.00000
     8.80991     0.00000     0.00000     0.00000     0.00000
     8.81291     0.00000     0.00000     0.00000     0.00000
     8.81591     0.00000     0.00000     0.00000     0.00000
     8.81891     0.00000     0.00000     0.00000     0.00000
     8.82191     0.00000     0.00000     0.00000     0.00000
     8.82491     0.00000     0.00000     0.00000     0.00000
     8.82791     0.00000     0.00000     0.00000     0.00000
     8.83091     0.00000     0.00000     0.00000     0.00000
     8.83391     0.00000     0.00000     0.00000     0.00000
     8.83691     0.00000     0.00000     0.00000     0.00000
     8.83991     0.00000     0.00000     0.00000     0.00000
     8.84291     0.00000     0.00000     0.00000     0.00000
     8.84591     0.00000     0.00000     0.00000     0.00000
     8.84891     0.00000     0.00000     0.00000     0.00000
     8.85191     0.00000     0.00000     0.00000     0.00000
     8.85491     0.00000     0.00000     0.00000     0.00000
     8.85791     0.00000     0.00000     0.00000     0.00000
     8.86091     0.00000     0.00000     0.00000     0.00000
     8.86391     0.00000     0.00000     0.00000     0.00000
     8.86691     0.00000     0.00000     0.00000     0.00000
     8.86991     0.00000     0.00000     0.00000     0.00000
     8.87291     0.00000     0.00000     0.00000     0.00000
     8.87591     0.00000     0.00000     0.00000     0.00000
     8.87891     0.00000     0.00000     0.00000     0.00000
     8.88191     0.00000     0.00000     0.00000     0.00000
     8.88491     0.00000     0.00000     0.00000     0.00000
     8.88791     0.00000     0.00000     0.00000     0.00000
     8.89091     0.00000     0.00000     0.00000     0.00000
     8.89391     0.00000     0.00000     0.00000     0.00000
     8.89691     0.00000     0.00000     0.00000     0.00000
     8.89991     0.00000     0.00000     0.00000     0.00000
     8.90291     0.00000     0.00000     0.00000     0.00000
     8.90591     0.00000     0.00000     0.00000     0.00000
     8.90891     0.00000     0.00000     0.00000     0.00000
     8.91191     0.00000     0.00000     0.00000     0.00000
     8.91491     0.00000     0.00000     0.00000     0.00000
     8.91791     0.00000     0.00000     0.00000     0.00000
     8.92091     0.00000     0.00000     0.00000     0.00000
     8.92391     0.00000     0.00000     0.00000     0.00000
     8.92691     0.00000     0.00000     0.00000     0.00000
     8.92991     0.00000     0.00000     0.00000     0.00000
     8.93291     0.00000     0.00000     0.00000     0.00000
     8.93591     0.00000     0.00000     0.00000     0.00000
     8.93891     0.00000     0.00000     0.00000     0.00000
     8.94191     0.00000     0.00000     0.00000     0.00000
     8.94491     0.00000     0.00000     0.00000     0.00000
     8.94791     0.00000     0.00000     0.00000     0.00000
     8.95091     0.00000     0.00000     0.00000     0.00000
     8.95391     0.00000     0.00000     0.00000     0.00000
     8.95691     0.00000     0.00000     0.00000     0.00000
     8.95991     0.00000     0.00000     0.00000     0.00000
     8.96291     0.00000     0.00000     0.00000     0.00000
     8.96591     0.00000     0.00000     0.00000     0.00000
     8.96891     0.00000     0.00000     0.00000     0.00000
     8.97191     0.00000     0.00000     0.00000     0.00000
     8.97491     0.00000     0.00000     0.00000     0.00000
     8.97791     0.00000     0.00000     0.00000     0.00000
     8.98091     0.00000     0.00000     0.00000     0.00000
     8.98391     0.00000     0.00000     0.00000     0.00000
     8.98691     0.00000     0.00000     0.00000     0.00000
     8.98991     0.00000     0.00000     0.00000     0.00000
     8.99291     0.00000     0.00000     0.00000     0.00000
     8.99591     0.00000     0.00000     0.00000     0.00000
     8.99891     0.00000     0.00000     0.00000     0.00000
     9.00191     0.00000     0.00000     0.00000     0.00000
     9.00491     0.00000     0.00000     0.00000     0.00000
     9.00791     0.00000     0.00000     0.00000     0.00000
     9.01091     0.00000     0.00000     0.00000     0.00000
     9.01391     0.00000     0.00000     0.00000     0.00000
     9.01691     0.00000     0.00000     0.00000     0.00000
     9.02091     0.00000     0.00000     0.00000     0.00000
     9.02391     0.00000     0.00000     0.00000     0.00000
     9.02691     0.00000     0.00000     0.00000     0.00000
     9.02991     0.00000     0.00000     0.00000     0.00000
     9.03291     0.00000     0.00000     0.00000     0.00000
     9.03591     0.00000     0.00000     0.00000     0.00000
     9.03891     0.00000     0.00000     0.00000     0.00000
     9.04191     0.00000     0.00000     0.00000     0.00000
     9.04491     0.00000     0.00000     0.00000     0.00000
     9.04791     0.00000     0.00000     0.00000     0.00000
     9.05091     0.00000     0.00000     0.00000     0.00000
     9.05391     0.00000     0.00000     0.00000     0.00000
     9.05691     0.00000     0.00000     0.00000     0.00000
     9.05991     0.00000     0.00000     0.00000     0.00000
     9.06291     0.00000     0.00000     0.00000     0.00000
     9.06591     0.00000     0.00000     0.00000     0.00000
     9.06891     0.00000     0.00000     0.00000     0.00000
     9.07191     0.00000     0.00000     0.00000     0.00000
     9.07491     0.00000     0.00000     0.00000     0.00000
     9.07791     0.00000     0.00000     0.00000     0.00000
     9.08091     0.00000     0.00000     0.00000     0.00000
     9.08391     0.00000     0.00000     0.00000     0.00000
     9.08691     0.00000     0.00000     0.00000     0.00000
     9.08991     0.00000     0.00000     0.00000     0.00000
     9.09291     0.00000     0.00000     0.00000     0.00000
     9.09591     0.00000     0.00000     0.00000     0.00000
     9.09891     0.00000     0.00000     0.00000     0.00000
     9.10191     0.00000     0.00000     0.00000     0.00000
     9.10491     0.00000     0.00000     0.00000     0.00000
     9.10791     0.00000     0.00000     0.00000     0.00000
     9.11091     0.00000     0.00000     0.00000     0.00000
     9.11391     0.00000     0.00000     0.00000     0.00000
     9.11691     0.00000     0.00000     0.00000     0.00000
     9.11991     0.00000     0.00000     0.00000     0.00000
     9.12291     0.00000     0.00000     0.00000     0.00000
     9.12591     0.00000     0.00000     0.00000     0.00000
     9.12891     0.00000     0.00000     0.00000     0.00000
     9.13191     0.00000     0.00000     0.00000     0.00000
     9.13491     0.00000     0.00000     0.00000     0.00000
     9.13791     0.00000     0.00000     0.00000     0.00000
     9.14091     0.00000     0.00000     0.00000     0.00000
     9.14391     0.00000     0.00000     0.00000     0.00000
     9.14691     0.00000     0.00000     0.00000     0.00000
     9.14991     0.00000     0.00000     0.00000     0.00000
     9.15291     0.00000     0.00000     0.00000     0.00000
     9.15591     0.00000     0.00000     0.00000     0.00000
     9.15891     0.00000     0.00000     0.00000     0.00000
     9.16191     0.00000     0.00000     0.00000     0.00000
     9.16491     0.00000     0.00000     0.00000     0.00000
     9.16791     0.00000     0.00000     0.00000     0.00000
     9.17091     0.00000     0.00000     0.00000     0.00000
     9.17391     0.00000     0.00000     0.00000     0.00000
     9.17691     0.00000     0.00000     0.00000     0.00000
     9.17991     0.00000     0.00000     0.00000     0.00000
     9.18291     0.00000     0.00000     0.00000     0.00000
     9.18591     0.00000     0.00000     0.00000     0.00000
     9.18891     0.00000     0.00000     0.00000     0.00000
     9.19191     0.00000     0.00000     0.00000     0.00000
     9.19491     0.00000     0.00000     0.00000     0.00000
     9.19791     0.00000     0.00000     0.00000     0.00000
     9.20091     0.00000     0.00000     0.00000     0.00000
     9.20391     0.00000     0.00000     0.00000     0.00000
     9.20691     0.00000     0.00000     0.00000     0.00000
     9.20991     0.00000     0.00000     0.00000     0.00000
     9.21291     0.00000     0.00000     0.00000     0.00000
     9.21591     0.00000     0.00000     0.00000     0.00000
     9.21891     0.00000     0.00000     0.00000     0.00000
     9.22191     0.00000     0.00000     0.00000     0.00000
     9.22491     0.00000     0.00000     0.00000     0.00000
     9.22791     0.00000     0.00000     0.00000     0.00000
     9.23091     0.00000     0.00000     0.00000     0.00000
     9.23391     0.00000     0.00000     0.00000     0.00000
     9.23691     0.00000     0.00000     0.00000     0.00000
     9.23991     0.00000     0.00000     0.00000     0.00000
     9.24291     0.00000     0.00000     0.00000     0.00000
     9.24591     0.00000     0.00000     0.00000     0.00000
     9.24891     0.00000     0.00000     0.00000     0.00000
     9.25191     0.00000     0.00000     0.00000     0.00000
     9.25491     0.00000     0.00000     0.00000     0.00000
     9.25791     0.00000     0.00000     0.00000     0.00000
     9.26091     0.00000     0.00000     0.00000     0.00000
     9.26391     0.00000     0.00000     0.00000     0.00000
     9.26691     0.00000     0.00000     0.00000     0.00000
     9.26991     0.00000     0.00000     0.00000     0.00000
     9.27291     0.00000     0.00000     0.00000     0.00000
     9.27591     0.00000     0.00000     0.00000     0.00000
     9.27891     0.00000     0.00000     0.00000     0.00000
     9.28191     0.00000     0.00000     0.00000     0.00000
     9.28491     0.00000     0.00000     0.00000     0.00000
     9.28791     0.00000     0.00000     0.00000     0.00000
     9.29091     0.00000     0.00000     0.00000     0.00000
     9.29391     0.00000     0.00000     0.00000     0.00000
     9.29691     0.00000     0.00000     0.00000     0.00000
     9.29991     0.00000     0.00000     0.00000     0.00000
     9.30291     0.00000     0.00000     0.00000     0.00000
     9.30591     0.00000     0.00000     0.00000     0.00000
     9.30891     0.00000     0.00000     0.00000     0.00000
     9.31191     0.00000     0.00000     0.00000     0.00000
     9.31491     0.00000     0.00000     0.00000     0.00000
     9.31791     0.00000     0.00000     0.00000     0.00000
     9.32091     0.00000     0.00000     0.00000     0.00000
     9.32391     0.00000     0.00000     0.00000     0.00000
     9.32691     0.00000     0.00000     0.00000     0.00000
     9.32991     0.00000     0.00000     0.00000     0.00000
     9.33291     0.00000     0.00000     0.00000     0.00000
     9.33591     0.00000     0.00000     0.00000     0.00000
     9.33891     0.00000     0.00000     0.00000     0.00000
     9.34191     0.00000     0.00000     0.00000     0.00000
     9.34491     0.00000     0.00000     0.00000     0.00000
     9.34791     0.00000     0.00000     0.00000     0.00000
     9.35091     0.00000     0.00000     0.00000     0.00000
     9.35391     0.00000     0.00000     0.00000     0.00000
     9.35691     0.00000     0.00000     0.00000     0.00000
     9.35991     0.00000     0.00000     0.00000     0.00000
     9.36291     0.00000     0.00000     0.00000     0.00000
     9.36591     0.00000     0.00000     0.00000     0.00000
     9.36891     0.00000     0.00000     0.00000     0.00000
     9.37191     0.00000     0.00000     0.00000     0.00000
     9.37491     0.00000     0.00000     0.00000     0.00000
     9.37791     0.00000     0.00000     0.00000     0.00000
     9.38091     0.00000     0.00000     0.00000     0.00000
     9.38391     0.00000     0.00000     0.00000     0.00000
     9.38691     0.00000     0.00000     0.00000     0.00000
     9.38991     0.00000     0.00000     0.00000     0.00000
     9.39291     0.00000     0.00000     0.00000     0.00000
     9.39591     0.00000     0.00000     0.00000     0.00000
     9.39891     0.00000     0.00000     0.00000     0.00000
     9.40191     0.00000     0.00000     0.00000     0.00000
     9.40491     0.00000     0.00000     0.00000     0.00000
     9.40791     0.00000     0.00000     0.00000     0.00000
     9.41091     0.00000     0.00000     0.00000     0.00000
     9.41391     0.00000     0.00000     0.00000     0.00000
     9.41691     0.00000     0.00000     0.00000     0.00000
     9.41991     0.00000     0.00000     0.00000     0.00000
     9.42291     0.00000     0.00000     0.00000     0.00000
     9.42591     0.00000     0.00000     0.00000     0.00000
     9.42891     0.00000     0.00000     0.00000     0.00000
     9.43191     0.00000     0.00000     0.00000     0.00000
     9.43491     0.00000     0.00000     0.00000     0.00000
     9.43791     0.00000     0.00000     0.00000     0.00000
     9.44091     0.00000     0.00000     0.00000     0.00000
     9.44391     0.00000     0.00000     0.00000     0.00000
     9.44691     0.00000     0.00000     0.00000     0.00000
     9.44991     0.00000     0.00000     0.00000     0.00000
     9.45291     0.00000     0.00000     0.00000     0.00000
     9.45591     0.00000     0.00000     0.00000     0.00000
     9.45891     0.00000     0.00000     0.00000     0.00000
     9.46191     0.00000     0.00000     0.00000     0.00000
     9.46491     0.00000     0.00000     0.00000     0.00000
     9.46791     0.00000     0.00000     0.00000     0.00000
     9.47091     0.00000     0.00000     0.00000     0.00000
     9.47391     0.00000     0.00000     0.00000     0.00000
     9.47691     0.00000     0.00000     0.00000     0.00000
     9.47991     0.00000     0.00000     0.00000     0.00000
     9.48291     0.00000     0.00000     0.00000     0.00000
     9.48591     0.00000     0.00000     0.00000     0.00000
     9.48891     0.00000     0.00000     0.00000     0.00000
     9.49191     0.00000     0.00000     0.00000     0.00000
     9.49491     0.00000     0.00000     0.00000     0.00000
     9.49791     0.00000     0.00000     0.00000     0.00000
     9.50091     0.00000     0.00000     0.00000     0.00000
     9.50391     0.00000     0.00000     0.00000     0.00000
     9.50691     0.00000     0.00000     0.00000     0.00000
     9.50991     0.00000     0.00000     0.00000     0.00000
     9.51291     0.00000     0.00000     0.00000     0.00000
     9.51591     0.00000     0.00000     0.00000     0.00000
     9.51891     0.00000     0.00000     0.00000     0.00000
     9.52191     0.00000     0.00000     0.00000     0.00000
     9.52491     0.00000     0.00000     0.00000     0.00000
     9.52791     0.00000     0.00000     0.00000     0.00000
     9.53091     0.00000     0.00000     0.00000     0.00000
     9.53391     0.00000     0.00000     0.00000     0.00000
     9.53691     0.00000     0.00000     0.00000     0.00000
     9.53991     0.00000     0.00000     0.00000     0.00000
     9.54291     0.00000     0.00000     0.00000     0.00000
     9.54591     0.00000     0.00000     0.00000     0.00000
     9.54891     0.00000     0.00000     0.00000     0.00000
     9.55191     0.00000     0.00000     0.00000     0.00000
     9.55491     0.00000     0.00000     0.00000     0.00000
     9.55791     0.00000     0.00000     0.00000     0.00000
     9.56091     0.00000     0.00000     0.00000     0.00000
     9.56391     0.00000     0.00000     0.00000     0.00000
     9.56691     0.00000     0.00000     0.00000     0.00000
     9.56991     0.00000     0.00000     0.00000     0.00000
     9.57291     0.00000     0.00000     0.00000     0.00000
     9.57591     0.00000     0.00000     0.00000     0.00000
     9.57891     0.00000     0.00000     0.00000     0.00000
     9.58191     0.00000     0.00000     0.00000     0.00000
     9.58491     0.00000     0.00000     0.00000     0.00000
     9.58791     0.00000     0.00000     0.00000     0.00000
     9.59091     0.00000     0.00000     0.00000     0.00000
     9.59391     0.00000     0.00000     0.00000     0.00000
     9.59691     0.00000     0.00000     0.00000     0.00000
     9.59991     0.00000     0.00000     0.00000     0.00000
     9.60291     0.00000     0.00000     0.00000     0.00000
     9.60591     0.00000     0.00000     0.00000     0.00000
     9.60891     0.00000     0.00000     0.00000     0.00000
     9.61191     0.00000     0.00000     0.00000     0.00000
     9.61491     0.00000     0.00000     0.00000     0.00000
     9.61791     0.00000     0.00000     0.00000     0.00000
     9.62091     0.00000     0.00000     0.00000     0.00000
     9.62391     0.00000     0.00000     0.00000     0.00000
     9.62691     0.00000     0.00000     0.00000     0.00000
     9.62991     0.00000     0.00000     0.00000     0.00000
     9.63291     0.00000     0.00000     0.00000     0.00000
     9.63591     0.00000     0.00000     0.00000     0.00000
     9.63891     0.00000     0.00000     0.00000     0.00000
     9.64191     0.00000     0.00000     0.00000     0.00000
     9.64491     0.00000     0.00000     0.00000     0.00000
     9.64791     0.00000     0.00000     0.00000     0.00000
     9.65091     0.00000     0.00000     0.00000     0.00000
     9.65391     0.00000     0.00000     0.00000     0.00000
     9.65691     0.00000     0.00000     0.00000     0.00000
     9.65991     0.00000     0.00000     0.00000     0.00000
     9.66291     0.00000     0.00000     0.00000     0.00000
     9.66591     0.00000     0.00000     0.00000     0.00000
     9.66891     0.00000     0.00000     0.00000     0.00000
     9.67191     0.00000     0.00000     0.00000     0.00000
     9.67491     0.00000     0.00000     0.00000     0.00000
     9.67791     0.00000     0.00000     0.00000     0.00000
     9.68091     0.00000     0.00000     0.00000     0.00000
     9.68391     0.00000     0.00000     0.00000     0.00000
     9.68691     0.00000     0.00000     0.00000     0.00000
     9.68991     0.00000     0.00000     0.00000     0.00000
     9.69291     0.00000     0.00000     0.00000     0.00000
     9.69591     0.00000     0.00000     0.00000     0.00000
     9.69891     0.00000     0.00000     0.00000     0.00000
     9.70191     0.00000     0.00000     0.00000     0.00000
     9.70491     0.00000     0.00000     0.00000     0.00000
     9.70791     0.00000     0.00000     0.00000     0.00000
     9.71091     0.00000     0.00000     0.00000     0.00000
     9.71391     0.00000     0.00000     0.00000     0.00000
     9.71691     0.00000     0.00000     0.00000     0.00000
     9.71991     0.00000     0.00000     0.00000     0.00000
     9.72291     0.00000     0.00000     0.00000     0.00000
