    # Energy          Mo          Au           S          Si
    10.68891     0.00000     0.00000     0.00000     0.00000
    10.69191     0.00000     0.00000     0.00000     0.00000
    10.69491     0.00000     0.00000     0.00000     0.00000
    10.69791     0.00000     0.00000     0.00000     0.00000
    10.70091     0.00000     0.00000     0.00000     0.00000
    10.70391     0.00000     0.00000     0.00000     0.00000
    10.70691     0.00000     0.00000     0.00000     0.00000
    10.70991     0.00000     0.00000     0.00000     0.00000
    10.71291     0.00000     0.00000     0.00000     0.00000
    10.71591     0.00000     0.00000     0.00000     0.00000
    10.71891     0.00000     0.00000     0.00000     0.00000
    10.72191     0.00000     0.00000     0.00000     0.00000
    10.72491     0.00000     0.00000     0.00000     0.00000
    10.72791     0.00000     0.00000     0.00000     0.00000
    10.73091     0.00000     0.00000     0.00000     0.00000
    10.73391     0.00000     0.00000     0.00000     0.00000
    10.73691     0.00000     0.00000     0.00000     0.00000
    10.73991     0.00000     0.00000     0.00000     0.00000
    10.74291     0.00000     0.00000     0.00000     0.00000
    10.74591     0.00000     0.00000     0.00000     0.00000
    10.74891     0.00000     0.00000     0.00000     0.00000
    10.75191     0.00000     0.00000     0.00000     0.00000
    10.75491     0.00000     0.00000     0.00000     0.00000
    10.75791     0.00000     0.00000     0.00000     0.00000
    10.76091     0.00000     0.00000     0.00000     0.00000
    10.76391     0.00000     0.00000     0.00000     0.00000
    10.76691     0.00000     0.00000     0.00000     0.00000
    10.76991     0.00000     0.00000     0.00000     0.00000
    10.77291     0.00000     0.00000     0.00000     0.00000
    10.77591     0.00000     0.00000     0.00000     0.00000
    10.77891     0.00000     0.00000     0.00000     0.00000
    10.78191     0.00000     0.00000     0.00000     0.00000
    10.78491     0.00000     0.00000     0.00000     0.00000
    10.78791     0.00000     0.00000     0.00000     0.00000
    10.79091     0.00000     0.00000     0.00000     0.00000
    10.79391     0.00000     0.00000     0.00000     0.00000
    10.79691     0.00000     0.00000     0.00000     0.00000
    10.79991     0.00000     0.00000     0.00000     0.00000
    10.80291     0.00000     0.00000     0.00000     0.00000
    10.80591     0.00000     0.00000     0.00000     0.00000
    10.80891     0.00000     0.00000     0.00000     0.00000
    10.81191     0.00000     0.00000     0.00000     0.00000
    10.81491     0.00000     0.00000     0.00000     0.00000
    10.81791     0.00000     0.00000     0.00000     0.00000
    10.82091     0.00000     0.00000     0.00000     0.00000
    10.82391     0.00000     0.00000     0.00000     0.00000
    10.82691     0.00000     0.00000     0.00000     0.00000
    10.82991     0.00000     0.00000     0.00000     0.00000
    10.83291     0.00000     0.00000     0.00000     0.00000
    10.83591     0.00000     0.00000     0.00000     0.00000
    10.83891     0.00000     0.00000     0.00000     0.00000
    10.84191     0.00000     0.00000     0.00000     0.00000
    10.84491     0.00000     0.00000     0.00000     0.00000
    10.84791     0.00000     0.00000     0.00000     0.00000
    10.85091     0.00000     0.00000     0.00000     0.00000
    10.85391     0.00000     0.00000     0.00000     0.00000
    10.85691     0.00000     0.00000     0.00000     0.00000
    10.85991     0.00000     0.00000     0.00000     0.00000
    10.86291     0.00000     0.00000     0.00000     0.00000
    10.86591     0.00000     0.00000     0.00000     0.00000
    10.86891     0.00000     0.00000     0.00000     0.00000
    10.87191     0.00000     0.00000     0.00000     0.00000
    10.87491     0.00000     0.00000     0.00000     0.00000
    10.87791     0.00000     0.00000     0.00000     0.00000
    10.88091     0.00000     0.00000     0.00000     0.00000
    10.88391     0.00000     0.00000     0.00000     0.00000
    10.88691     0.00000     0.00000     0.00000     0.00000
    10.88991     0.00000     0.00000     0.00000     0.00000
    10.89291     0.00000     0.00000     0.00000     0.00000
    10.89591     0.00000     0.00000     0.00000     0.00000
    10.89891     0.00000     0.00000     0.00000     0.00000
    10.90191     0.00000     0.00000     0.00000     0.00000
    10.90491     0.00000     0.00000     0.00000     0.00000
    10.90791     0.00000     0.00000     0.00000     0.00000
    10.91091     0.00000     0.00000     0.00000     0.00000
    10.91391     0.00000     0.00000     0.00000     0.00000
    10.91691     0.00000     0.00000     0.00000     0.00000
    10.91991     0.00000     0.00000     0.00000     0.00000
    10.92291     0.00000     0.00000     0.00000     0.00000
    10.92591     0.00000     0.00000     0.00000     0.00000
    10.92891     0.00000     0.00000     0.00000     0.00000
    10.93191     0.00000     0.00000     0.00000     0.00000
    10.93491     0.00000     0.00000     0.00000     0.00000
    10.93791     0.00000     0.00000     0.00000     0.00000
    10.94091     0.00000     0.00000     0.00000     0.00000
    10.94391     0.00000     0.00000     0.00000     0.00000
    10.94691     0.00000     0.00000     0.00000     0.00000
    10.94991     0.00000     0.00000     0.00000     0.00000
    10.95291     0.00000     0.00000     0.00000     0.00000
    10.95591     0.00000     0.00000     0.00000     0.00000
    10.95891     0.00000     0.00000     0.00000     0.00000
    10.96191     0.00000     0.00000     0.00000     0.00000
    10.96491     0.00000     0.00000     0.00000     0.00000
    10.96791     0.00000     0.00000     0.00000     0.00000
    10.97091     0.00000     0.00000     0.00000     0.00000
    10.97391     0.00000     0.00000     0.00000     0.00000
    10.97691     0.00000     0.00000     0.00000     0.00000
    10.97991     0.00000     0.00000     0.00000     0.00000
    10.98291     0.00000     0.00000     0.00000     0.00000
    10.98591     0.00000     0.00000     0.00000     0.00000
    10.98891     0.00000     0.00000     0.00000     0.00000
    10.99191     0.00000     0.00000     0.00000     0.00000
    10.99491     0.00000     0.00000     0.00000     0.00000
    10.99791     0.00000     0.00000     0.00000     0.00000
    11.00091     0.00000     0.00000     0.00000     0.00000
    11.00391     0.00000     0.00000     0.00000     0.00000
    11.00691     0.00000     0.00000     0.00000     0.00000
    11.00991     0.00000     0.00000     0.00000     0.00000
    11.01291     0.00000     0.00000     0.00000     0.00000
    11.01591     0.00000     0.00000     0.00000     0.00000
    11.01891     0.00000     0.00000     0.00000     0.00000
    11.02191     0.00000     0.00000     0.00000     0.00000
    11.02491     0.00000     0.00000     0.00000     0.00000
    11.02791     0.00000     0.00000     0.00000     0.00000
    11.03091     0.00000     0.00000     0.00000     0.00000
    11.03391     0.00000     0.00000     0.00000     0.00000
    11.03691     0.00000     0.00000     0.00000     0.00000
    11.03991     0.00000     0.00000     0.00000     0.00000
    11.04291     0.00000     0.00000     0.00000     0.00000
    11.04591     0.00000     0.00000     0.00000     0.00000
    11.04891     0.00000     0.00000     0.00000     0.00000
    11.05191     0.00000     0.00000     0.00000     0.00000
    11.05491     0.00000     0.00000     0.00000     0.00000
    11.05791     0.00000     0.00000     0.00000     0.00000
    11.06091     0.00000     0.00000     0.00000     0.00000
    11.06391     0.00000     0.00000     0.00000     0.00000
    11.06691     0.00000     0.00000     0.00000     0.00000
    11.06991     0.00000     0.00000     0.00000     0.00000
    11.07291     0.00000     0.00000     0.00000     0.00000
    11.07591     0.00000     0.00000     0.00000     0.00000
    11.07891     0.00000     0.00000     0.00000     0.00000
    11.08191     0.00000     0.00000     0.00000     0.00000
    11.08491     0.00000     0.00000     0.00000     0.00000
    11.08791     0.00000     0.00000     0.00000     0.00000
    11.09091     0.00000     0.00000     0.00000     0.00000
    11.09391     0.00000     0.00000     0.00000     0.00000
    11.09691     0.00000     0.00000     0.00000     0.00000
    11.09991     0.00000     0.00000     0.00000     0.00000
    11.10291     0.00000     0.00000     0.00000     0.00000
    11.10591     0.00000     0.00000     0.00000     0.00000
    11.10891     0.00000     0.00000     0.00000     0.00000
    11.11191     0.00000     0.00000     0.00000     0.00000
    11.11491     0.00000     0.00000     0.00000     0.00000
    11.11791     0.00000     0.00000     0.00000     0.00000
    11.12091     0.00000     0.00000     0.00000     0.00000
    11.12391     0.00000     0.00000     0.00000     0.00000
    11.12691     0.00000     0.00000     0.00000     0.00000
    11.12991     0.00000     0.00000     0.00000     0.00000
    11.13291     0.00000     0.00000     0.00000     0.00000
    11.13591     0.00000     0.00000     0.00000     0.00000
    11.13891     0.00000     0.00000     0.00000     0.00000
    11.14191     0.00000     0.00000     0.00000     0.00000
    11.14491     0.00000     0.00000     0.00000     0.00000
    11.14791     0.00000     0.00000     0.00000     0.00000
    11.15091     0.00000     0.00000     0.00000     0.00000
    11.15391     0.00000     0.00000     0.00000     0.00000
    11.15691     0.00000     0.00000     0.00000     0.00000
    11.15991     0.00000     0.00000     0.00000     0.00000
    11.16291     0.00000     0.00000     0.00000     0.00000
    11.16591     0.00000     0.00000     0.00000     0.00000
    11.16891     0.00000     0.00000     0.00000     0.00000
    11.17191     0.00000     0.00000     0.00000     0.00000
    11.17491     0.00000     0.00000     0.00000     0.00000
    11.17791     0.00000     0.00000     0.00000     0.00000
    11.18091     0.00000     0.00000     0.00000     0.00000
    11.18391     0.00000     0.00000     0.00000     0.00000
    11.18691     0.00000     0.00000     0.00000     0.00000
    11.18991     0.00000     0.00000     0.00000     0.00000
    11.19291     0.00000     0.00000     0.00000     0.00000
    11.19591     0.00000     0.00000     0.00000     0.00000
    11.19891     0.00000     0.00000     0.00000     0.00000
    11.20191     0.00000     0.00000     0.00000     0.00000
    11.20491     0.00000     0.00000     0.00000     0.00000
    11.20791     0.00000     0.00000     0.00000     0.00000
    11.21091     0.00000     0.00000     0.00000     0.00000
    11.21391     0.00000     0.00000     0.00000     0.00000
    11.21691     0.00000     0.00000     0.00000     0.00000
    11.21991     0.00000     0.00000     0.00000     0.00000
    11.22291     0.00000     0.00000     0.00000     0.00000
    11.22591     0.00000     0.00000     0.00000     0.00000
    11.22891     0.00000     0.00000     0.00000     0.00000
    11.23191     0.00000     0.00000     0.00000     0.00000
    11.23491     0.00000     0.00000     0.00000     0.00000
    11.23791     0.00000     0.00000     0.00000     0.00000
    11.24091     0.00000     0.00000     0.00000     0.00000
    11.24391     0.00000     0.00000     0.00000     0.00000
    11.24691     0.00000     0.00000     0.00000     0.00000
    11.24991     0.00000     0.00000     0.00000     0.00000
    11.25291     0.00000     0.00000     0.00000     0.00000
    11.25591     0.00000     0.00000     0.00000     0.00000
    11.25891     0.00000     0.00000     0.00000     0.00000
    11.26191     0.00000     0.00000     0.00000     0.00000
    11.26491     0.00000     0.00000     0.00000     0.00000
    11.26791     0.00000     0.00000     0.00000     0.00000
    11.27091     0.00000     0.00000     0.00000     0.00000
    11.27391     0.00000     0.00000     0.00000     0.00000
    11.27691     0.00000     0.00000     0.00000     0.00000
    11.27991     0.00000     0.00000     0.00000     0.00000
    11.28291     0.00000     0.00000     0.00000     0.00000
    11.28591     0.00000     0.00000     0.00000     0.00000
    11.28891     0.00000     0.00000     0.00000     0.00000
    11.29191     0.00000     0.00000     0.00000     0.00000
    11.29491     0.00000     0.00000     0.00000     0.00000
    11.29791     0.00000     0.00000     0.00000     0.00000
    11.30091     0.00000     0.00000     0.00000     0.00000
    11.30391     0.00000     0.00000     0.00000     0.00000
    11.30691     0.00000     0.00000     0.00000     0.00000
    11.30991     0.00000     0.00000     0.00000     0.00000
    11.31291     0.00000     0.00000     0.00000     0.00000
    11.31591     0.00000     0.00000     0.00000     0.00000
    11.31891     0.00000     0.00000     0.00000     0.00000
    11.32191     0.00000     0.00000     0.00000     0.00000
    11.32491     0.00000     0.00000     0.00000     0.00000
    11.32791     0.00000     0.00000     0.00000     0.00000
    11.33091     0.00000     0.00000     0.00000     0.00000
    11.33391     0.00000     0.00000     0.00000     0.00000
    11.33691     0.00000     0.00000     0.00000     0.00000
    11.33991     0.00000     0.00000     0.00000     0.00000
    11.34291     0.00000     0.00000     0.00000     0.00000
    11.34591     0.00000     0.00000     0.00000     0.00000
    11.34891     0.00000     0.00000     0.00000     0.00000
    11.35191     0.00000     0.00000     0.00000     0.00000
    11.35491     0.00000     0.00000     0.00000     0.00000
    11.35791     0.00000     0.00000     0.00000     0.00000
    11.36091     0.00000     0.00000     0.00000     0.00000
    11.36391     0.00000     0.00000     0.00000     0.00000
    11.36691     0.00000     0.00000     0.00000     0.00000
    11.36991     0.00000     0.00000     0.00000     0.00000
    11.37291     0.00000     0.00000     0.00000     0.00000
    11.37591     0.00000     0.00000     0.00000     0.00000
    11.37891     0.00000     0.00000     0.00000     0.00000
    11.38191     0.00000     0.00000     0.00000     0.00000
    11.38491     0.00000     0.00000     0.00000     0.00000
    11.38791     0.00000     0.00000     0.00000     0.00000
    11.39091     0.00000     0.00000     0.00000     0.00000
    11.39391     0.00000     0.00000     0.00000     0.00000
    11.39691     0.00000     0.00000     0.00000     0.00000
    11.39991     0.00000     0.00000     0.00000     0.00000
    11.40291     0.00000     0.00000     0.00000     0.00000
    11.40591     0.00000     0.00000     0.00000     0.00000
    11.40891     0.00000     0.00000     0.00000     0.00000
    11.41191     0.00000     0.00000     0.00000     0.00000
    11.41491     0.00000     0.00000     0.00000     0.00000
    11.41791     0.00000     0.00000     0.00000     0.00000
    11.42091     0.00000     0.00000     0.00000     0.00000
    11.42391     0.00000     0.00000     0.00000     0.00000
    11.42691     0.00000     0.00000     0.00000     0.00000
    11.42991     0.00000     0.00000     0.00000     0.00000
    11.43291     0.00000     0.00000     0.00000     0.00000
    11.43591     0.00000     0.00000     0.00000     0.00000
    11.43891     0.00000     0.00000     0.00000     0.00000
    11.44191     0.00000     0.00000     0.00000     0.00000
    11.44491     0.00000     0.00000     0.00000     0.00000
    11.44791     0.00000     0.00000     0.00000     0.00000
    11.45091     0.00000     0.00000     0.00000     0.00000
    11.45391     0.00000     0.00000     0.00000     0.00000
    11.45691     0.00000     0.00000     0.00000     0.00000
    11.45991     0.00000     0.00000     0.00000     0.00000
    11.46291     0.00000     0.00000     0.00000     0.00000
    11.46591     0.00000     0.00000     0.00000     0.00000
    11.46891     0.00000     0.00000     0.00000     0.00000
    11.47191     0.00000     0.00000     0.00000     0.00000
    11.47491     0.00000     0.00000     0.00000     0.00000
    11.47791     0.00000     0.00000     0.00000     0.00000
    11.48091     0.00000     0.00000     0.00000     0.00000
    11.48391     0.00000     0.00000     0.00000     0.00000
    11.48691     0.00000     0.00000     0.00000     0.00000
    11.48991     0.00000     0.00000     0.00000     0.00000
    11.49291     0.00000     0.00000     0.00000     0.00000
    11.49591     0.00000     0.00000     0.00000     0.00000
    11.49891     0.00000     0.00000     0.00000     0.00000
    11.50191     0.00000     0.00000     0.00000     0.00000
    11.50491     0.00000     0.00000     0.00000     0.00000
    11.50791     0.00000     0.00000     0.00000     0.00000
    11.51091     0.00000     0.00000     0.00000     0.00000
    11.51391     0.00000     0.00000     0.00000     0.00000
    11.51691     0.00000     0.00000     0.00000     0.00000
    11.51991     0.00000     0.00000     0.00000     0.00000
    11.52291     0.00000     0.00000     0.00000     0.00000
    11.52591     0.00000     0.00000     0.00000     0.00000
    11.52891     0.00000     0.00000     0.00000     0.00000
    11.53191     0.00000     0.00000     0.00000     0.00000
    11.53491     0.00000     0.00000     0.00000     0.00000
    11.53791     0.00000     0.00000     0.00000     0.00000
    11.54091     0.00000     0.00000     0.00000     0.00000
    11.54391     0.00000     0.00000     0.00000     0.00000
    11.54691     0.00000     0.00000     0.00000     0.00000
    11.54991     0.00000     0.00000     0.00000     0.00000
    11.55291     0.00000     0.00000     0.00000     0.00000
    11.55591     0.00000     0.00000     0.00000     0.00000
    11.55891     0.00000     0.00000     0.00000     0.00000
    11.56191     0.00000     0.00000     0.00000     0.00000
    11.56491     0.00000     0.00000     0.00000     0.00000
    11.56791     0.00000     0.00000     0.00000     0.00000
    11.57091     0.00000     0.00000     0.00000     0.00000
    11.57391     0.00000     0.00000     0.00000     0.00000
    11.57691     0.00000     0.00000     0.00000     0.00000
    11.57991     0.00000     0.00000     0.00000     0.00000
    11.58291     0.00000     0.00000     0.00000     0.00000
    11.58591     0.00000     0.00000     0.00000     0.00000
    11.58891     0.00000     0.00000     0.00000     0.00000
    11.59191     0.00000     0.00000     0.00000     0.00000
    11.59491     0.00000     0.00000     0.00000     0.00000
    11.59791     0.00000     0.00000     0.00000     0.00000
    11.60091     0.00000     0.00000     0.00000     0.00000
    11.60391     0.00000     0.00000     0.00000     0.00000
    11.60691     0.00000     0.00000     0.00000     0.00000
    11.60991     0.00000     0.00000     0.00000     0.00000
    11.61291     0.00000     0.00000     0.00000     0.00000
    11.61591     0.00000     0.00000     0.00000     0.00000
    11.61891     0.00000     0.00000     0.00000     0.00000
    11.62191     0.00000     0.00000     0.00000     0.00000
    11.62491     0.00000     0.00000     0.00000     0.00000
    11.62791     0.00000     0.00000     0.00000     0.00000
    11.63091     0.00000     0.00000     0.00000     0.00000
    11.63391     0.00000     0.00000     0.00000     0.00000
    11.63691     0.00000     0.00000     0.00000     0.00000
    11.63991     0.00000     0.00000     0.00000     0.00000
    11.64291     0.00000     0.00000     0.00000     0.00000
    11.64591     0.00000     0.00000     0.00000     0.00000
    11.64891     0.00000     0.00000     0.00000     0.00000
    11.65191     0.00000     0.00000     0.00000     0.00000
    11.65491     0.00000     0.00000     0.00000     0.00000
    11.65791     0.00000     0.00000     0.00000     0.00000
    11.66091     0.00000     0.00000     0.00000     0.00000
    11.66391     0.00000     0.00000     0.00000     0.00000
    11.66691     0.00000     0.00000     0.00000     0.00000
    11.66991     0.00000     0.00000     0.00000     0.00000
    11.67291     0.00000     0.00000     0.00000     0.00000
    11.67591     0.00000     0.00000     0.00000     0.00000
    11.67891     0.00000     0.00000     0.00000     0.00000
    11.68191     0.00000     0.00000     0.00000     0.00000
    11.68491     0.00000     0.00000     0.00000     0.00000
    11.68791     0.00000     0.00000     0.00000     0.00000
    11.69091     0.00000     0.00000     0.00000     0.00000
    11.69391     0.00000     0.00000     0.00000     0.00000
    11.69691     0.00000     0.00000     0.00000     0.00000
    11.69991     0.00000     0.00000     0.00000     0.00000
    11.70291     0.00000     0.00000     0.00000     0.00000
    11.70591     0.00000     0.00000     0.00000     0.00000
    11.70891     0.00000     0.00000     0.00000     0.00000
    11.71191     0.00000     0.00000     0.00000     0.00000
    11.71491     0.00000     0.00000     0.00000     0.00000
    11.71791     0.00000     0.00000     0.00000     0.00000
    11.72091     0.00000     0.00000     0.00000     0.00000
    11.72391     0.00000     0.00000     0.00000     0.00000
    11.72691     0.00000     0.00000     0.00000     0.00000
    11.72991     0.00000     0.00000     0.00000     0.00000
    11.73291     0.00000     0.00000     0.00000     0.00000
    11.73591     0.00000     0.00000     0.00000     0.00000
    11.73891     0.00000     0.00000     0.00000     0.00000
    11.74191     0.00000     0.00000     0.00000     0.00000
    11.74491     0.00000     0.00000     0.00000     0.00000
    11.74791     0.00000     0.00000     0.00000     0.00000
    11.75091     0.00000     0.00000     0.00000     0.00000
    11.75391     0.00000     0.00000     0.00000     0.00000
    11.75691     0.00000     0.00000     0.00000     0.00000
    11.75991     0.00000     0.00000     0.00000     0.00000
    11.76291     0.00000     0.00000     0.00000     0.00000
    11.76591     0.00000     0.00000     0.00000     0.00000
    11.76891     0.00000     0.00000     0.00000     0.00000
    11.77191     0.00000     0.00000     0.00000     0.00000
    11.77491     0.00000     0.00000     0.00000     0.00000
    11.77791     0.00000     0.00000     0.00000     0.00000
    11.78091     0.00000     0.00000     0.00000     0.00000
    11.78391     0.00000     0.00000     0.00000     0.00000
    11.78691     0.00000     0.00000     0.00000     0.00000
    11.78991     0.00000     0.00000     0.00000     0.00000
    11.79291     0.00000     0.00000     0.00000     0.00000
    11.79591     0.00000     0.00000     0.00000     0.00000
    11.79891     0.00000     0.00000     0.00000     0.00000
    11.80191     0.00000     0.00000     0.00000     0.00000
    11.80491     0.00000     0.00000     0.00000     0.00000
    11.80791     0.00000     0.00000     0.00000     0.00000
    11.81091     0.00000     0.00000     0.00000     0.00000
    11.81391     0.00000     0.00000     0.00000     0.00000
    11.81691     0.00000     0.00000     0.00000     0.00000
    11.81991     0.00000     0.00000     0.00000     0.00000
    11.82291     0.00000     0.00000     0.00000     0.00000
    11.82591     0.00000     0.00000     0.00000     0.00000
    11.82891     0.00000     0.00000     0.00000     0.00000
    11.83191     0.00000     0.00000     0.00000     0.00000
    11.83491     0.00000     0.00000     0.00000     0.00000
    11.83791     0.00000     0.00000     0.00000     0.00000
    11.84091     0.00000     0.00000     0.00000     0.00000
    11.84391     0.00000     0.00000     0.00000     0.00000
    11.84691     0.00000     0.00000     0.00000     0.00000
    11.84991     0.00000     0.00000     0.00000     0.00000
    11.85291     0.00000     0.00000     0.00000     0.00000
    11.85591     0.00000     0.00000     0.00000     0.00000
    11.85891     0.00000     0.00000     0.00000     0.00000
    11.86191     0.00000     0.00000     0.00000     0.00000
    11.86491     0.00000     0.00000     0.00000     0.00000
    11.86791     0.00000     0.00000     0.00000     0.00000
    11.87091     0.00000     0.00000     0.00000     0.00000
    11.87391     0.00000     0.00000     0.00000     0.00000
    11.87691     0.00000     0.00000     0.00000     0.00000
    11.87991     0.00000     0.00000     0.00000     0.00000
    11.88291     0.00000     0.00000     0.00000     0.00000
    11.88591     0.00000     0.00000     0.00000     0.00000
    11.88891     0.00000     0.00000     0.00000     0.00000
    11.89191     0.00000     0.00000     0.00000     0.00000
    11.89491     0.00000     0.00000     0.00000     0.00000
    11.89791     0.00000     0.00000     0.00000     0.00000
    11.90091     0.00000     0.00000     0.00000     0.00000
    11.90391     0.00000     0.00000     0.00000     0.00000
    11.90691     0.00000     0.00000     0.00000     0.00000
    11.90991     0.00000     0.00000     0.00000     0.00000
    11.91291     0.00000     0.00000     0.00000     0.00000
    11.91591     0.00000     0.00000     0.00000     0.00000
    11.91891     0.00000     0.00000     0.00000     0.00000
    11.92191     0.00000     0.00000     0.00000     0.00000
    11.92491     0.00000     0.00000     0.00000     0.00000
    11.92791     0.00000     0.00000     0.00000     0.00000
    11.93091     0.00000     0.00000     0.00000     0.00000
    11.93391     0.00000     0.00000     0.00000     0.00000
    11.93691     0.00000     0.00000     0.00000     0.00000
    11.93991     0.00000     0.00000     0.00000     0.00000
    11.94291     0.00000     0.00000     0.00000     0.00000
    11.94591     0.00000     0.00000     0.00000     0.00000
    11.94891     0.00000     0.00000     0.00000     0.00000
    11.95191     0.00000     0.00000     0.00000     0.00000
    11.95491     0.00000     0.00000     0.00000     0.00000
    11.95791     0.00000     0.00000     0.00000     0.00000
    11.96091     0.00000     0.00000     0.00000     0.00000
    11.96391     0.00000     0.00000     0.00000     0.00000
    11.96691     0.00000     0.00000     0.00000     0.00000
    11.96991     0.00000     0.00000     0.00000     0.00000
    11.97291     0.00000     0.00000     0.00000     0.00000
    11.97591     0.00000     0.00000     0.00000     0.00000
    11.97891     0.00000     0.00000     0.00000     0.00000
    11.98191     0.00000     0.00000     0.00000     0.00000
    11.98491     0.00000     0.00000     0.00000     0.00000
    11.98791     0.00000     0.00000     0.00000     0.00000
    11.99091     0.00000     0.00000     0.00000     0.00000
    11.99391     0.00000     0.00000     0.00000     0.00000
    11.99691     0.00000     0.00000     0.00000     0.00000
    11.99991     0.00000     0.00000     0.00000     0.00000
    12.00291     0.00000     0.00000     0.00000     0.00000
    12.00591     0.00000     0.00000     0.00000     0.00000
    12.00891     0.00000     0.00000     0.00000     0.00000
    12.01191     0.00000     0.00000     0.00000     0.00000
    12.01491     0.00000     0.00000     0.00000     0.00000
    12.01791     0.00000     0.00000     0.00000     0.00000
    12.02091     0.00000     0.00000     0.00000     0.00000
    12.02391     0.00000     0.00000     0.00000     0.00000
    12.02691     0.00000     0.00000     0.00000     0.00000
    12.02991     0.00000     0.00000     0.00000     0.00000
    12.03291     0.00000     0.00000     0.00000     0.00000
    12.03591     0.00000     0.00000     0.00000     0.00000
    12.03891     0.00000     0.00000     0.00000     0.00000
    12.04191     0.00000     0.00000     0.00000     0.00000
    12.04491     0.00000     0.00000     0.00000     0.00000
    12.04791     0.00000     0.00000     0.00000     0.00000
    12.05091     0.00000     0.00000     0.00000     0.00000
    12.05391     0.00000     0.00000     0.00000     0.00000
    12.05691     0.00000     0.00000     0.00000     0.00000
    12.05991     0.00000     0.00000     0.00000     0.00000
    12.06291     0.00000     0.00000     0.00000     0.00000
    12.06591     0.00000     0.00000     0.00000     0.00000
    12.06891     0.00000     0.00000     0.00000     0.00000
    12.07191     0.00000     0.00000     0.00000     0.00000
    12.07491     0.00000     0.00000     0.00000     0.00000
    12.07791     0.00000     0.00000     0.00000     0.00000
    12.08091     0.00000     0.00000     0.00000     0.00000
    12.08391     0.00000     0.00000     0.00000     0.00000
    12.08691     0.00000     0.00000     0.00000     0.00000
    12.08991     0.00000     0.00000     0.00000     0.00000
    12.09291     0.00000     0.00000     0.00000     0.00000
    12.09591     0.00000     0.00000     0.00000     0.00000
    12.09891     0.00000     0.00000     0.00000     0.00000
    12.10191     0.00000     0.00000     0.00000     0.00000
    12.10491     0.00000     0.00000     0.00000     0.00000
    12.10791     0.00000     0.00000     0.00000     0.00000
    12.11091     0.00000     0.00000     0.00000     0.00000
    12.11391     0.00000     0.00000     0.00000     0.00000
    12.11691     0.00000     0.00000     0.00000     0.00000
    12.11991     0.00000     0.00000     0.00000     0.00000
    12.12291     0.00000     0.00000     0.00000     0.00000
    12.12591     0.00000     0.00000     0.00000     0.00000
    12.12891     0.00000     0.00000     0.00000     0.00000
    12.13191     0.00000     0.00000     0.00000     0.00000
    12.13491     0.00000     0.00000     0.00000     0.00000
    12.13791     0.00000     0.00000     0.00000     0.00000
    12.14091     0.00000     0.00000     0.00000     0.00000
    12.14391     0.00000     0.00000     0.00000     0.00000
    12.14691     0.00000     0.00000     0.00000     0.00000
    12.14991     0.00000     0.00000     0.00000     0.00000
    12.15291     0.00000     0.00000     0.00000     0.00000
    12.15591     0.00000     0.00000     0.00000     0.00000
    12.15891     0.00000     0.00000     0.00000     0.00000
    12.16191     0.00000     0.00000     0.00000     0.00000
    12.16491     0.00000     0.00000     0.00000     0.00000
    12.16791     0.00000     0.00000     0.00000     0.00000
    12.17091     0.00000     0.00000     0.00000     0.00000
    12.17391     0.00000     0.00000     0.00000     0.00000
    12.17691     0.00000     0.00000     0.00000     0.00000
    12.17991     0.00000     0.00000     0.00000     0.00000
    12.18291     0.00000     0.00000     0.00000     0.00000
    12.18591     0.00000     0.00000     0.00000     0.00000
    12.18891     0.00000     0.00000     0.00000     0.00000
    12.19191     0.00000     0.00000     0.00000     0.00000
    12.19491     0.00000     0.00000     0.00000     0.00000
    12.19791     0.00000     0.00000     0.00000     0.00000
    12.20091     0.00000     0.00000     0.00000     0.00000
    12.20391     0.00000     0.00000     0.00000     0.00000
    12.20691     0.00000     0.00000     0.00000     0.00000
    12.20991     0.00000     0.00000     0.00000     0.00000
    12.21291     0.00000     0.00000     0.00000     0.00000
    12.21591     0.00000     0.00000     0.00000     0.00000
    12.21891     0.00000     0.00000     0.00000     0.00000
    12.22191     0.00000     0.00000     0.00000     0.00000
    12.22491     0.00000     0.00000     0.00000     0.00000
    12.22791     0.00000     0.00000     0.00000     0.00000
    12.23091     0.00000     0.00000     0.00000     0.00000
    12.23391     0.00000     0.00000     0.00000     0.00000
    12.23691     0.00000     0.00000     0.00000     0.00000
    12.23991     0.00000     0.00000     0.00000     0.00000
    12.24291     0.00000     0.00000     0.00000     0.00000
    12.24591     0.00000     0.00000     0.00000     0.00000
    12.24891     0.00000     0.00000     0.00000     0.00000
    12.25191     0.00000     0.00000     0.00000     0.00000
    12.25491     0.00000     0.00000     0.00000     0.00000
    12.25791     0.00000     0.00000     0.00000     0.00000
    12.26091     0.00000     0.00000     0.00000     0.00000
    12.26391     0.00000     0.00000     0.00000     0.00000
    12.26691     0.00000     0.00000     0.00000     0.00000
    12.26991     0.00000     0.00000     0.00000     0.00000
    12.27291     0.00000     0.00000     0.00000     0.00000
    12.27591     0.00000     0.00000     0.00000     0.00000
    12.27891     0.00000     0.00000     0.00000     0.00000
    12.28191     0.00000     0.00000     0.00000     0.00000
    12.28491     0.00000     0.00000     0.00000     0.00000
    12.28791     0.00000     0.00000     0.00000     0.00000
    12.29091     0.00000     0.00000     0.00000     0.00000
    12.29391     0.00000     0.00000     0.00000     0.00000
    12.29691     0.00000     0.00000     0.00000     0.00000
