#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  39 440
# Band-Index    1
   0.42650     -3.774601     -3.774519
   0.44852     -3.761021     -3.760916
   0.47055     -3.764789     -3.764684
   0.49258     -3.770899     -3.770803
   0.51460     -3.754352     -3.754252
   0.53663     -3.738109     -3.738002
   0.55865     -3.750736     -3.750643
   0.58068     -3.780355     -3.780252
   0.60271     -3.789313     -3.789205
   0.62473     -3.792096     -3.792000
 
# Band-Index  180
   0.62473     -3.782475     -3.782408
   0.60271     -3.768048     -3.767981
   0.58068     -3.746346     -3.746259
   0.55865     -3.735104     -3.734997
   0.53663     -3.715247     -3.715149
   0.51460     -3.711526     -3.711424
   0.49258     -3.712728     -3.712644
   0.47055     -3.701722     -3.701645
   0.44852     -3.729633     -3.729562
   0.42650     -3.755421     -3.755330
   0.40447     -3.765327     -3.765237
   0.38245     -3.778280     -3.778196
   0.36042     -3.789068     -3.788987
   0.36042     -3.789068     -3.788987
   0.34942     -3.786610     -3.786532
   0.33843     -3.780036     -3.779960
   0.32743     -3.771383     -3.771307
   0.31643     -3.764404     -3.764323
   0.30544     -3.761548     -3.761462
   0.29444     -3.762742     -3.762651
   0.28344     -3.766564     -3.766479
   0.27245     -3.761708     -3.761646
   0.26145     -3.742614     -3.742563
   0.25045     -3.727045     -3.726952
   0.23946     -3.723207     -3.723116
   0.22846     -3.721491     -3.721404
   0.22846     -3.721491     -3.721404
   0.20942     -3.718477     -3.718388
   0.19038     -3.715629     -3.715528
   0.17134     -3.723582     -3.723486
   0.15231     -3.733952     -3.733872
   0.13327     -3.720425     -3.720339
   0.11423     -3.703971     -3.703889
   0.09519     -3.718527     -3.718448
   0.07615     -3.732344     -3.732244
   0.05711     -3.746481     -3.746407
   0.03808     -3.765636     -3.765573
   0.01904     -3.778398     -3.778337
   0.00000     -3.782475     -3.782408
 
# Band-Index  181
   0.00000     -3.756029     -3.755931
   0.01904     -3.749301     -3.749205
   0.03808     -3.733165     -3.733063
   0.05711     -3.723606     -3.723495
   0.07615     -3.710549     -3.710469
   0.09519     -3.684888     -3.684809
   0.11423     -3.683674     -3.683581
   0.13327     -3.688930     -3.688842
   0.15231     -3.690974     -3.690898
   0.17134     -3.693552     -3.693482
   0.19038     -3.698789     -3.698708
   0.20942     -3.694738     -3.694616
   0.22846     -3.691327     -3.691198
   0.22846     -3.691327     -3.691198
   0.23946     -3.693437     -3.693358
   0.25045     -3.714177     -3.714125
   0.26145     -3.725116     -3.725014
   0.27245     -3.723044     -3.722932
   0.28344     -3.720615     -3.720498
   0.29444     -3.721479     -3.721362
   0.30544     -3.724719     -3.724603
   0.31643     -3.728438     -3.728324
   0.32743     -3.730347     -3.730237
   0.33843     -3.729365     -3.729260
   0.34942     -3.725884     -3.725783
   0.36042     -3.720516     -3.720420
   0.36042     -3.720516     -3.720420
   0.38245     -3.711442     -3.711340
   0.40447     -3.700144     -3.700034
   0.42650     -3.687424     -3.687310
   0.44852     -3.677671     -3.677556
   0.47055     -3.680247     -3.680167
   0.49258     -3.683432     -3.683326
   0.51460     -3.687478     -3.687379
   0.53663     -3.692589     -3.692509
   0.55865     -3.700621     -3.700535
   0.58068     -3.723309     -3.723207
   0.60271     -3.747486     -3.747390
   0.62473     -3.756029     -3.755931
 
# Band-Index  182
   0.62473     -3.684183     -3.684013
   0.60271     -3.680607     -3.680450
   0.58068     -3.666447     -3.666331
   0.55865     -3.658366     -3.658271
   0.53663     -3.669748     -3.669646
   0.51460     -3.669550     -3.669462
   0.49258     -3.665420     -3.665347
   0.47055     -3.673276     -3.673182
   0.44852     -3.661194     -3.661114
   0.42650     -3.662995     -3.662920
   0.40447     -3.674587     -3.674513
   0.38245     -3.688371     -3.688289
   0.36042     -3.698229     -3.698135
   0.36042     -3.698229     -3.698135
   0.34942     -3.698207     -3.698114
   0.33843     -3.697328     -3.697235
   0.32743     -3.695141     -3.695049
   0.31643     -3.690996     -3.690903
   0.30544     -3.684887     -3.684794
   0.29444     -3.679462     -3.679370
   0.28344     -3.682337     -3.682251
   0.27245     -3.688636     -3.688547
   0.26145     -3.690375     -3.690276
   0.25045     -3.689994     -3.689882
   0.23946     -3.688222     -3.688120
   0.22846     -3.679280     -3.679207
   0.22846     -3.679280     -3.679207
   0.20942     -3.683866     -3.683800
   0.19038     -3.684600     -3.684521
   0.17134     -3.681020     -3.680943
   0.15231     -3.674823     -3.674753
   0.13327     -3.676981     -3.676909
   0.11423     -3.672079     -3.671992
   0.09519     -3.658803     -3.658717
   0.07615     -3.650876     -3.650788
   0.05711     -3.662633     -3.662531
   0.03808     -3.678750     -3.678615
   0.01904     -3.683794     -3.683632
   0.00000     -3.684183     -3.684013
 
# Band-Index  183
   0.00000     -3.637596     -3.637532
   0.01904     -3.636833     -3.636766
   0.03808     -3.635045     -3.634970
   0.05711     -3.633062     -3.632976
   0.07615     -3.631574     -3.631476
   0.09519     -3.646482     -3.646372
   0.11423     -3.650472     -3.650392
   0.13327     -3.656430     -3.656344
   0.15231     -3.664636     -3.664562
   0.17134     -3.661587     -3.661526
   0.19038     -3.656091     -3.656031
   0.20942     -3.659585     -3.659505
   0.22846     -3.669011     -3.668937
   0.22846     -3.669011     -3.668937
   0.23946     -3.665243     -3.665160
   0.25045     -3.658019     -3.657926
   0.26145     -3.655063     -3.654961
   0.27245     -3.657053     -3.656948
   0.28344     -3.659619     -3.659515
   0.29444     -3.653933     -3.653837
   0.30544     -3.638338     -3.638242
   0.31643     -3.622177     -3.622075
   0.32743     -3.608844     -3.608734
   0.33843     -3.599707     -3.599587
   0.34942     -3.596960     -3.596841
   0.36042     -3.598023     -3.597911
   0.36042     -3.598023     -3.597911
   0.38245     -3.599539     -3.599430
   0.40447     -3.604283     -3.604192
   0.42650     -3.617349     -3.617288
   0.44852     -3.637382     -3.637324
   0.47055     -3.635922     -3.635853
   0.49258     -3.629062     -3.628978
   0.51460     -3.623147     -3.623069
   0.53663     -3.630518     -3.630423
   0.55865     -3.633548     -3.633455
   0.58068     -3.639043     -3.638969
   0.60271     -3.637917     -3.637851
   0.62473     -3.637596     -3.637532
 
# Band-Index  184
   0.62473     -3.578567     -3.578485
   0.60271     -3.586829     -3.586743
   0.58068     -3.603660     -3.603572
   0.55865     -3.613578     -3.613501
   0.53663     -3.605552     -3.605472
   0.51460     -3.612726     -3.612627
   0.49258     -3.608772     -3.608676
   0.47055     -3.611489     -3.611383
   0.44852     -3.606131     -3.606033
   0.42650     -3.601017     -3.600911
   0.40447     -3.592744     -3.592636
   0.38245     -3.586271     -3.586153
   0.36042     -3.585206     -3.585083
   0.36042     -3.585206     -3.585083
   0.34942     -3.588129     -3.588017
   0.33843     -3.589820     -3.589716
   0.32743     -3.588046     -3.587942
   0.31643     -3.585669     -3.585566
   0.30544     -3.586381     -3.586274
   0.29444     -3.594781     -3.594673
   0.28344     -3.607886     -3.607778
   0.27245     -3.623045     -3.622939
   0.26145     -3.637683     -3.637577
   0.25045     -3.646341     -3.646239
   0.23946     -3.647019     -3.646938
   0.22846     -3.646115     -3.646060
   0.22846     -3.646115     -3.646060
   0.20942     -3.646614     -3.646555
   0.19038     -3.639057     -3.638976
   0.17134     -3.630997     -3.630899
   0.15231     -3.628129     -3.628020
   0.13327     -3.626292     -3.626182
   0.11423     -3.635516     -3.635400
   0.09519     -3.632176     -3.632065
   0.07615     -3.622907     -3.622790
   0.05711     -3.601208     -3.601095
   0.03808     -3.585775     -3.585673
   0.01904     -3.580189     -3.580101
   0.00000     -3.578567     -3.578485
 
# Band-Index  185
   0.00000     -3.563647     -3.563549
   0.01904     -3.564991     -3.564893
   0.03808     -3.573284     -3.573186
   0.05711     -3.577558     -3.577461
   0.07615     -3.579201     -3.579107
   0.09519     -3.582775     -3.582697
   0.11423     -3.590970     -3.590898
   0.13327     -3.592763     -3.592694
   0.15231     -3.587961     -3.587879
   0.17134     -3.608150     -3.608055
   0.19038     -3.616119     -3.616016
   0.20942     -3.613815     -3.613717
   0.22846     -3.612249     -3.612154
   0.22846     -3.612249     -3.612154
   0.23946     -3.602403     -3.602324
   0.25045     -3.583519     -3.583452
   0.26145     -3.565636     -3.565564
   0.27245     -3.560871     -3.560788
   0.28344     -3.565738     -3.565655
   0.29444     -3.570753     -3.570663
   0.30544     -3.572945     -3.572847
   0.31643     -3.569344     -3.569238
   0.32743     -3.564352     -3.564247
   0.33843     -3.560716     -3.560615
   0.34942     -3.558622     -3.558526
   0.36042     -3.557904     -3.557814
   0.36042     -3.557904     -3.557814
   0.38245     -3.560776     -3.560683
   0.40447     -3.563105     -3.563006
   0.42650     -3.558727     -3.558630
   0.44852     -3.549555     -3.549468
   0.47055     -3.564496     -3.564410
   0.49258     -3.581913     -3.581825
   0.51460     -3.583667     -3.583593
   0.53663     -3.593423     -3.593328
   0.55865     -3.586719     -3.586601
   0.58068     -3.574639     -3.574528
   0.60271     -3.564091     -3.563993
   0.62473     -3.563647     -3.563549
 
# Band-Index  186
   0.62473     -3.550515     -3.550406
   0.60271     -3.558021     -3.557916
   0.58068     -3.561689     -3.561585
   0.55865     -3.568669     -3.568566
   0.53663     -3.569310     -3.569215
   0.51460     -3.567601     -3.567515
   0.49258     -3.553844     -3.553778
   0.47055     -3.541757     -3.541688
   0.44852     -3.541143     -3.541064
   0.42650     -3.525309     -3.525233
   0.40447     -3.516833     -3.516771
   0.38245     -3.511116     -3.511064
   0.36042     -3.502601     -3.502551
   0.36042     -3.502601     -3.502551
   0.34942     -3.501516     -3.501468
   0.33843     -3.501666     -3.501618
   0.32743     -3.504704     -3.504648
   0.31643     -3.511167     -3.511096
   0.30544     -3.519415     -3.519334
   0.29444     -3.528250     -3.528162
   0.28344     -3.537390     -3.537303
   0.27245     -3.547522     -3.547447
   0.26145     -3.553921     -3.553840
   0.25045     -3.554180     -3.554081
   0.23946     -3.555064     -3.554957
   0.22846     -3.555508     -3.555399
   0.22846     -3.555508     -3.555399
   0.20942     -3.556148     -3.556040
   0.19038     -3.559022     -3.558917
   0.17134     -3.566397     -3.566301
   0.15231     -3.579270     -3.579185
   0.13327     -3.565071     -3.564992
   0.11423     -3.551454     -3.551373
   0.09519     -3.557532     -3.557452
   0.07615     -3.563340     -3.563269
   0.05711     -3.562542     -3.562459
   0.03808     -3.559249     -3.559160
   0.01904     -3.556566     -3.556468
   0.00000     -3.550515     -3.550406
 
# Band-Index  187
   0.00000     -3.542625     -3.542538
   0.01904     -3.537814     -3.537720
   0.03808     -3.538505     -3.538403
   0.05711     -3.546805     -3.546704
   0.07615     -3.552279     -3.552171
   0.09519     -3.548098     -3.547998
   0.11423     -3.539389     -3.539307
   0.13327     -3.532323     -3.532247
   0.15231     -3.533097     -3.533024
   0.17134     -3.532790     -3.532722
   0.19038     -3.530790     -3.530726
   0.20942     -3.529127     -3.529066
   0.22846     -3.528638     -3.528577
   0.22846     -3.528638     -3.528577
   0.23946     -3.529346     -3.529281
   0.25045     -3.530744     -3.530669
   0.26145     -3.530050     -3.529961
   0.27245     -3.523573     -3.523488
   0.28344     -3.512204     -3.512128
   0.29444     -3.504780     -3.504695
   0.30544     -3.502110     -3.502033
   0.31643     -3.498118     -3.498043
   0.32743     -3.492777     -3.492696
   0.33843     -3.485948     -3.485866
   0.34942     -3.479455     -3.479385
   0.36042     -3.478604     -3.478549
   0.36042     -3.478604     -3.478549
   0.38245     -3.479212     -3.479147
   0.40447     -3.489070     -3.489001
   0.42650     -3.504358     -3.504296
   0.44852     -3.515688     -3.515630
   0.47055     -3.523494     -3.523436
   0.49258     -3.527449     -3.527376
   0.51460     -3.531295     -3.531204
   0.53663     -3.532527     -3.532426
   0.55865     -3.530173     -3.530074
   0.58068     -3.533178     -3.533080
   0.60271     -3.536801     -3.536706
   0.62473     -3.542625     -3.542538
 
# Band-Index  188
   0.62473     -3.515498     -3.515360
   0.60271     -3.515235     -3.515105
   0.58068     -3.516694     -3.516584
   0.55865     -3.516956     -3.516859
   0.53663     -3.505672     -3.505569
   0.51460     -3.504629     -3.504520
   0.49258     -3.507792     -3.507693
   0.47055     -3.505793     -3.505691
   0.44852     -3.496184     -3.496088
   0.42650     -3.489975     -3.489891
   0.40447     -3.483187     -3.483110
   0.38245     -3.475103     -3.475024
   0.36042     -3.471240     -3.471156
   0.36042     -3.471240     -3.471156
   0.34942     -3.474904     -3.474834
   0.33843     -3.474991     -3.474932
   0.32743     -3.476325     -3.476266
   0.31643     -3.480601     -3.480542
   0.30544     -3.488285     -3.488227
   0.29444     -3.498731     -3.498674
   0.28344     -3.504328     -3.504249
   0.27245     -3.503465     -3.503376
   0.26145     -3.501377     -3.501280
   0.25045     -3.498926     -3.498823
   0.23946     -3.496922     -3.496812
   0.22846     -3.496136     -3.496024
   0.22846     -3.496136     -3.496024
   0.20942     -3.496497     -3.496389
   0.19038     -3.497151     -3.497049
   0.17134     -3.498965     -3.498867
   0.15231     -3.505890     -3.505795
   0.13327     -3.517712     -3.517617
   0.11423     -3.521691     -3.521590
   0.09519     -3.517457     -3.517347
   0.07615     -3.513271     -3.513160
   0.05711     -3.515840     -3.515732
   0.03808     -3.520347     -3.520235
   0.01904     -3.518199     -3.518068
   0.00000     -3.515498     -3.515360
 
# Band-Index  189
   0.00000     -3.471631     -3.471489
   0.01904     -3.473915     -3.473774
   0.03808     -3.479867     -3.479734
   0.05711     -3.486271     -3.486157
   0.07615     -3.485612     -3.485522
   0.09519     -3.479143     -3.479063
   0.11423     -3.492060     -3.491949
   0.13327     -3.497026     -3.496896
   0.15231     -3.492047     -3.491919
   0.17134     -3.483823     -3.483690
   0.19038     -3.478282     -3.478146
   0.20942     -3.477978     -3.477859
   0.22846     -3.478331     -3.478219
   0.22846     -3.478331     -3.478219
   0.23946     -3.478133     -3.478022
   0.25045     -3.477233     -3.477123
   0.26145     -3.475101     -3.474993
   0.27245     -3.471524     -3.471415
   0.28344     -3.466720     -3.466609
   0.29444     -3.461217     -3.461102
   0.30544     -3.455892     -3.455774
   0.31643     -3.452351     -3.452233
   0.32743     -3.451622     -3.451508
   0.33843     -3.452068     -3.451959
   0.34942     -3.452830     -3.452725
   0.36042     -3.454500     -3.454400
   0.36042     -3.454500     -3.454400
   0.38245     -3.452247     -3.452159
   0.40447     -3.455608     -3.455541
   0.42650     -3.467101     -3.467017
   0.44852     -3.476813     -3.476727
   0.47055     -3.477483     -3.477378
   0.49258     -3.487153     -3.487033
   0.51460     -3.493022     -3.492903
   0.53663     -3.499763     -3.499641
   0.55865     -3.497662     -3.497531
   0.58068     -3.492307     -3.492170
   0.60271     -3.481258     -3.481120
   0.62473     -3.471631     -3.471489
 
# Band-Index  190
   0.62473     -3.451589     -3.451506
   0.60271     -3.449517     -3.449425
   0.58068     -3.444863     -3.444768
   0.55865     -3.448078     -3.447976
   0.53663     -3.462001     -3.461910
   0.51460     -3.464612     -3.464537
   0.49258     -3.456146     -3.456069
   0.47055     -3.465209     -3.465117
   0.44852     -3.465720     -3.465628
   0.42650     -3.459003     -3.458924
   0.40447     -3.445912     -3.445825
   0.38245     -3.434980     -3.434898
   0.36042     -3.432118     -3.432032
   0.36042     -3.432118     -3.432032
   0.34942     -3.432469     -3.432384
   0.33843     -3.433526     -3.433446
   0.32743     -3.434763     -3.434693
   0.31643     -3.435016     -3.434955
   0.30544     -3.434934     -3.434867
   0.29444     -3.438091     -3.438016
   0.28344     -3.442433     -3.442359
   0.27245     -3.446832     -3.446758
   0.26145     -3.451028     -3.450953
   0.25045     -3.454727     -3.454651
   0.23946     -3.457423     -3.457346
   0.22846     -3.458441     -3.458364
   0.22846     -3.458441     -3.458364
   0.20942     -3.460635     -3.460563
   0.19038     -3.465285     -3.465225
   0.17134     -3.465809     -3.465741
   0.15231     -3.461039     -3.460958
   0.13327     -3.455784     -3.455695
   0.11423     -3.457047     -3.456951
   0.09519     -3.460170     -3.460061
   0.07615     -3.446503     -3.446399
   0.05711     -3.445409     -3.445313
   0.03808     -3.449398     -3.449299
   0.01904     -3.452141     -3.452048
   0.00000     -3.451589     -3.451506
 
# Band-Index  191
   0.00000     -3.438437     -3.438327
   0.01904     -3.434817     -3.434721
   0.03808     -3.431726     -3.431639
   0.05711     -3.430511     -3.430410
   0.07615     -3.430831     -3.430733
   0.09519     -3.426219     -3.426118
   0.11423     -3.428996     -3.428903
   0.13327     -3.430614     -3.430530
   0.15231     -3.427591     -3.427510
   0.17134     -3.422681     -3.422601
   0.19038     -3.416724     -3.416647
   0.20942     -3.410763     -3.410693
   0.22846     -3.407562     -3.407501
   0.22846     -3.407562     -3.407501
   0.23946     -3.407014     -3.406951
   0.25045     -3.405576     -3.405507
   0.26145     -3.404299     -3.404215
   0.27245     -3.406934     -3.406847
   0.28344     -3.413076     -3.412997
   0.29444     -3.419729     -3.419654
   0.30544     -3.423697     -3.423614
   0.31643     -3.420364     -3.420274
   0.32743     -3.412113     -3.412024
   0.33843     -3.402679     -3.402596
   0.34942     -3.394965     -3.394893
   0.36042     -3.391717     -3.391655
   0.36042     -3.391717     -3.391655
   0.38245     -3.406256     -3.406165
   0.40447     -3.421477     -3.421368
   0.42650     -3.426964     -3.426857
   0.44852     -3.434113     -3.434016
   0.47055     -3.438736     -3.438648
   0.49258     -3.437054     -3.436954
   0.51460     -3.425636     -3.425538
   0.53663     -3.421860     -3.421763
   0.55865     -3.426199     -3.426094
   0.58068     -3.421467     -3.421349
   0.60271     -3.427418     -3.427320
   0.62473     -3.438437     -3.438327
 
# Band-Index  192
   0.62473     -3.406996     -3.406882
   0.60271     -3.411176     -3.411058
   0.58068     -3.414069     -3.413986
   0.55865     -3.407492     -3.407411
   0.53663     -3.400414     -3.400319
   0.51460     -3.403572     -3.403490
   0.49258     -3.405994     -3.405904
   0.47055     -3.404598     -3.404498
   0.44852     -3.399672     -3.399571
   0.42650     -3.395615     -3.395519
   0.40447     -3.390653     -3.390567
   0.38245     -3.389152     -3.389083
   0.36042     -3.387384     -3.387307
   0.36042     -3.387384     -3.387307
   0.34942     -3.386114     -3.386046
   0.33843     -3.385268     -3.385209
   0.32743     -3.385749     -3.385691
   0.31643     -3.387434     -3.387372
   0.30544     -3.389866     -3.389800
   0.29444     -3.392653     -3.392585
   0.28344     -3.395530     -3.395463
   0.27245     -3.398077     -3.398015
   0.26145     -3.398431     -3.398362
   0.25045     -3.396325     -3.396236
   0.23946     -3.394885     -3.394788
   0.22846     -3.394436     -3.394336
   0.22846     -3.394436     -3.394336
   0.20942     -3.391345     -3.391253
   0.19038     -3.385803     -3.385717
   0.17134     -3.380808     -3.380720
   0.15231     -3.379555     -3.379456
   0.13327     -3.388048     -3.387942
   0.11423     -3.400794     -3.400711
   0.09519     -3.414817     -3.414728
   0.07615     -3.412925     -3.412815
   0.05711     -3.414488     -3.414373
   0.03808     -3.413070     -3.412955
   0.01904     -3.409769     -3.409662
   0.00000     -3.406996     -3.406882
 
# Band-Index  193
   0.00000     -3.396160     -3.396124
   0.01904     -3.396761     -3.396708
   0.03808     -3.395564     -3.395501
   0.05711     -3.395933     -3.395857
   0.07615     -3.406849     -3.406755
   0.09519     -3.405048     -3.404938
   0.11423     -3.397234     -3.397121
   0.13327     -3.377623     -3.377537
   0.15231     -3.364718     -3.364635
   0.17134     -3.353121     -3.353045
   0.19038     -3.346832     -3.346775
   0.20942     -3.346827     -3.346777
   0.22846     -3.347253     -3.347205
   0.22846     -3.347253     -3.347205
   0.23946     -3.347522     -3.347472
   0.25045     -3.348429     -3.348373
   0.26145     -3.350074     -3.350008
   0.27245     -3.351435     -3.351358
   0.28344     -3.350878     -3.350795
   0.29444     -3.349081     -3.348996
   0.30544     -3.349473     -3.349385
   0.31643     -3.350936     -3.350844
   0.32743     -3.352012     -3.351918
   0.33843     -3.351975     -3.351880
   0.34942     -3.351434     -3.351339
   0.36042     -3.353849     -3.353754
   0.36042     -3.353849     -3.353754
   0.38245     -3.362869     -3.362769
   0.40447     -3.370360     -3.370271
   0.42650     -3.375226     -3.375143
   0.44852     -3.380780     -3.380701
   0.47055     -3.386036     -3.385962
   0.49258     -3.388691     -3.388613
   0.51460     -3.391208     -3.391117
   0.53663     -3.393773     -3.393707
   0.55865     -3.380211     -3.380155
   0.58068     -3.388424     -3.388373
   0.60271     -3.396017     -3.395976
   0.62473     -3.396160     -3.396124
 
# Band-Index  194
   0.62473     -3.367091     -3.367025
   0.60271     -3.366446     -3.366379
   0.58068     -3.366829     -3.366756
   0.55865     -3.362909     -3.362831
   0.53663     -3.352738     -3.352659
   0.51460     -3.364124     -3.364047
   0.49258     -3.365337     -3.365251
   0.47055     -3.355427     -3.355345
   0.44852     -3.347304     -3.347228
   0.42650     -3.343464     -3.343382
   0.40447     -3.343918     -3.343819
   0.38245     -3.343936     -3.343828
   0.36042     -3.340693     -3.340578
   0.36042     -3.340693     -3.340578
   0.34942     -3.335551     -3.335442
   0.33843     -3.329384     -3.329278
   0.32743     -3.328995     -3.328889
   0.31643     -3.334176     -3.334072
   0.30544     -3.340294     -3.340195
   0.29444     -3.344478     -3.344383
   0.28344     -3.344672     -3.344585
   0.27245     -3.343429     -3.343349
   0.26145     -3.340956     -3.340879
   0.25045     -3.336227     -3.336153
   0.23946     -3.330394     -3.330324
   0.22846     -3.327482     -3.327413
   0.22846     -3.327482     -3.327413
   0.20942     -3.328057     -3.327987
   0.19038     -3.331684     -3.331608
   0.17134     -3.338212     -3.338142
   0.15231     -3.351066     -3.350995
   0.13327     -3.362057     -3.361986
   0.11423     -3.359637     -3.359565
   0.09519     -3.356690     -3.356626
   0.07615     -3.363772     -3.363710
   0.05711     -3.373719     -3.373650
   0.03808     -3.370802     -3.370726
   0.01904     -3.367094     -3.367025
   0.00000     -3.367091     -3.367025
 
# Band-Index  195
   0.00000     -3.338698     -3.338603
   0.01904     -3.335612     -3.335517
   0.03808     -3.326909     -3.326816
   0.05711     -3.320932     -3.320848
   0.07615     -3.328591     -3.328509
   0.09519     -3.329005     -3.328916
   0.11423     -3.320337     -3.320243
   0.13327     -3.318996     -3.318907
   0.15231     -3.321282     -3.321197
   0.17134     -3.319591     -3.319508
   0.19038     -3.311957     -3.311874
   0.20942     -3.304278     -3.304192
   0.22846     -3.301111     -3.301024
   0.22846     -3.301111     -3.301024
   0.23946     -3.300544     -3.300458
   0.25045     -3.299926     -3.299840
   0.26145     -3.299944     -3.299860
   0.27245     -3.300632     -3.300549
   0.28344     -3.302170     -3.302088
   0.29444     -3.304543     -3.304459
   0.30544     -3.307537     -3.307450
   0.31643     -3.311033     -3.310942
   0.32743     -3.314397     -3.314301
   0.33843     -3.314303     -3.314204
   0.34942     -3.310278     -3.310188
   0.36042     -3.307261     -3.307199
   0.36042     -3.307261     -3.307199
   0.38245     -3.315172     -3.315095
   0.40447     -3.321411     -3.321327
   0.42650     -3.322411     -3.322317
   0.44852     -3.317417     -3.317317
   0.47055     -3.312821     -3.312719
   0.49258     -3.312214     -3.312105
   0.51460     -3.314782     -3.314691
   0.53663     -3.323350     -3.323279
   0.55865     -3.327868     -3.327786
   0.58068     -3.332230     -3.332143
   0.60271     -3.337039     -3.336946
   0.62473     -3.338698     -3.338603
 
# Band-Index  196
   0.62473     -3.334289     -3.334197
   0.60271     -3.331538     -3.331448
   0.58068     -3.324602     -3.324513
   0.55865     -3.314906     -3.314822
   0.53663     -3.309047     -3.308966
   0.51460     -3.307337     -3.307250
   0.49258     -3.308906     -3.308819
   0.47055     -3.309101     -3.308995
   0.44852     -3.301978     -3.301871
   0.42650     -3.292568     -3.292473
   0.40447     -3.286660     -3.286575
   0.38245     -3.288905     -3.288823
   0.36042     -3.299576     -3.299484
   0.36042     -3.299576     -3.299484
   0.34942     -3.297378     -3.297312
   0.33843     -3.291832     -3.291773
   0.32743     -3.285783     -3.285719
   0.31643     -3.282363     -3.282284
   0.30544     -3.284938     -3.284842
   0.29444     -3.288988     -3.288889
   0.28344     -3.291218     -3.291119
   0.27245     -3.290955     -3.290857
   0.26145     -3.288516     -3.288421
   0.25045     -3.284919     -3.284827
   0.23946     -3.281831     -3.281744
   0.22846     -3.281026     -3.280943
   0.22846     -3.281026     -3.280943
   0.20942     -3.282093     -3.282011
   0.19038     -3.283238     -3.283159
   0.17134     -3.282631     -3.282556
   0.15231     -3.281024     -3.280952
   0.13327     -3.283383     -3.283321
   0.11423     -3.292402     -3.292345
   0.09519     -3.298199     -3.298126
   0.07615     -3.304065     -3.303979
   0.05711     -3.311699     -3.311610
   0.03808     -3.320154     -3.320071
   0.01904     -3.329840     -3.329753
   0.00000     -3.334289     -3.334197
 
# Band-Index  197
   0.00000     -3.286727     -3.286666
   0.01904     -3.290185     -3.290125
   0.03808     -3.299087     -3.299028
   0.05711     -3.303060     -3.303001
   0.07615     -3.291331     -3.291269
   0.09519     -3.278015     -3.277952
   0.11423     -3.268773     -3.268710
   0.13327     -3.266098     -3.266034
   0.15231     -3.264858     -3.264786
   0.17134     -3.267140     -3.267058
   0.19038     -3.270517     -3.270432
   0.20942     -3.271870     -3.271789
   0.22846     -3.271727     -3.271650
   0.22846     -3.271727     -3.271650
   0.23946     -3.269608     -3.269535
   0.25045     -3.262771     -3.262700
   0.26145     -3.255402     -3.255328
   0.27245     -3.254257     -3.254176
   0.28344     -3.256700     -3.256618
   0.29444     -3.260500     -3.260419
   0.30544     -3.264596     -3.264516
   0.31643     -3.265793     -3.265705
   0.32743     -3.260197     -3.260104
   0.33843     -3.252952     -3.252865
   0.34942     -3.249969     -3.249887
   0.36042     -3.250392     -3.250311
   0.36042     -3.250392     -3.250311
   0.38245     -3.255265     -3.255190
   0.40447     -3.263911     -3.263827
   0.42650     -3.274957     -3.274869
   0.44852     -3.280958     -3.280874
   0.47055     -3.276473     -3.276391
   0.49258     -3.266727     -3.266651
   0.51460     -3.273458     -3.273386
   0.53663     -3.295081     -3.295000
   0.55865     -3.300407     -3.300337
   0.58068     -3.291970     -3.291909
   0.60271     -3.287492     -3.287431
   0.62473     -3.286727     -3.286666
 
# Band-Index  198
   0.62473     -3.239074     -3.238999
   0.60271     -3.239070     -3.238991
   0.58068     -3.248811     -3.248739
   0.55865     -3.252151     -3.252079
   0.53663     -3.251071     -3.250998
   0.51460     -3.254909     -3.254830
   0.49258     -3.249681     -3.249592
   0.47055     -3.240428     -3.240334
   0.44852     -3.235817     -3.235721
   0.42650     -3.232950     -3.232853
   0.40447     -3.232077     -3.231978
   0.38245     -3.236217     -3.236120
   0.36042     -3.241004     -3.240926
   0.36042     -3.241004     -3.240926
   0.34942     -3.241412     -3.241329
   0.33843     -3.239926     -3.239836
   0.32743     -3.235821     -3.235729
   0.31643     -3.231627     -3.231537
   0.30544     -3.228834     -3.228747
   0.29444     -3.228593     -3.228510
   0.28344     -3.232578     -3.232498
   0.27245     -3.240130     -3.240052
   0.26145     -3.247313     -3.247231
   0.25045     -3.249891     -3.249807
   0.23946     -3.251769     -3.251687
   0.22846     -3.252862     -3.252779
   0.22846     -3.252862     -3.252779
   0.20942     -3.250902     -3.250822
   0.19038     -3.247745     -3.247666
   0.17134     -3.245631     -3.245551
   0.15231     -3.244119     -3.244036
   0.13327     -3.242028     -3.241944
   0.11423     -3.242961     -3.242878
   0.09519     -3.245684     -3.245608
   0.07615     -3.245456     -3.245387
   0.05711     -3.243057     -3.242988
   0.03808     -3.240084     -3.240010
   0.01904     -3.238767     -3.238691
   0.00000     -3.239074     -3.238999
 
# Band-Index  199
   0.00000     -3.223064     -3.222996
   0.01904     -3.228234     -3.228168
   0.03808     -3.233118     -3.233053
   0.05711     -3.231317     -3.231250
   0.07615     -3.227701     -3.227630
   0.09519     -3.229014     -3.228934
   0.11423     -3.231678     -3.231590
   0.13327     -3.228277     -3.228190
   0.15231     -3.225639     -3.225567
   0.17134     -3.224342     -3.224265
   0.19038     -3.220999     -3.220919
