    # Energy          Mo           S          Si
     9.60679     0.00000     0.00000     0.00000
     9.60979     0.00000     0.00000     0.00000
     9.61279     0.00000     0.00000     0.00000
     9.61579     0.00000     0.00000     0.00000
     9.61879     0.00000     0.00000     0.00000
     9.62179     0.00000     0.00000     0.00000
     9.62479     0.00000     0.00000     0.00000
     9.62779     0.00000     0.00000     0.00000
     9.63079     0.00000     0.00000     0.00000
     9.63379     0.00000     0.00000     0.00000
     9.63679     0.00000     0.00000     0.00000
     9.63979     0.00000     0.00000     0.00000
     9.64279     0.00000     0.00000     0.00000
     9.64579     0.00000     0.00000     0.00000
     9.64879     0.00000     0.00000     0.00000
     9.65179     0.00000     0.00000     0.00000
     9.65479     0.00000     0.00000     0.00000
     9.65779     0.00000     0.00000     0.00000
     9.66079     0.00000     0.00000     0.00000
     9.66379     0.00000     0.00000     0.00000
     9.66679     0.00000     0.00000     0.00000
     9.66979     0.00000     0.00000     0.00000
     9.67279     0.00000     0.00000     0.00000
     9.67579     0.00000     0.00000     0.00000
     9.67879     0.00000     0.00000     0.00000
     9.68179     0.00000     0.00000     0.00000
     9.68479     0.00000     0.00000     0.00000
     9.68779     0.00000     0.00000     0.00000
     9.69079     0.00000     0.00000     0.00000
     9.69379     0.00000     0.00000     0.00000
     9.69679     0.00000     0.00000     0.00000
     9.69979     0.00000     0.00000     0.00000
     9.70279     0.00000     0.00000     0.00000
     9.70579     0.00000     0.00000     0.00000
     9.70879     0.00000     0.00000     0.00000
     9.71179     0.00000     0.00000     0.00000
     9.71479     0.00000     0.00000     0.00000
     9.71779     0.00000     0.00000     0.00000
     9.72079     0.00000     0.00000     0.00000
     9.72379     0.00000     0.00000     0.00000
     9.72679     0.00000     0.00000     0.00000
     9.72979     0.00000     0.00000     0.00000
     9.73279     0.00000     0.00000     0.00000
     9.73579     0.00000     0.00000     0.00000
     9.73879     0.00000     0.00000     0.00000
     9.74179     0.00000     0.00000     0.00000
     9.74479     0.00000     0.00000     0.00000
     9.74779     0.00000     0.00000     0.00000
     9.75079     0.00000     0.00000     0.00000
     9.75379     0.00000     0.00000     0.00000
     9.75679     0.00000     0.00000     0.00000
     9.75979     0.00000     0.00000     0.00000
     9.76279     0.00000     0.00000     0.00000
     9.76579     0.00000     0.00000     0.00000
     9.76879     0.00000     0.00000     0.00000
     9.77179     0.00000     0.00000     0.00000
     9.77479     0.00000     0.00000     0.00000
     9.77779     0.00000     0.00000     0.00000
     9.78079     0.00000     0.00000     0.00000
     9.78379     0.00000     0.00000     0.00000
     9.78679     0.00000     0.00000     0.00000
     9.78979     0.00000     0.00000     0.00000
     9.79279     0.00000     0.00000     0.00000
     9.79579     0.00000     0.00000     0.00000
     9.79879     0.00000     0.00000     0.00000
     9.80179     0.00000     0.00000     0.00000
     9.80479     0.00000     0.00000     0.00000
     9.80779     0.00000     0.00000     0.00000
     9.81079     0.00000     0.00000     0.00000
     9.81379     0.00000     0.00000     0.00000
     9.81679     0.00000     0.00000     0.00000
     9.81979     0.00000     0.00000     0.00000
     9.82279     0.00000     0.00000     0.00000
     9.82579     0.00000     0.00000     0.00000
     9.82879     0.00000     0.00000     0.00000
     9.83179     0.00000     0.00000     0.00000
     9.83479     0.00000     0.00000     0.00000
     9.83779     0.00000     0.00000     0.00000
     9.84079     0.00000     0.00000     0.00000
     9.84379     0.00000     0.00000     0.00000
     9.84679     0.00000     0.00000     0.00000
     9.84979     0.00000     0.00000     0.00000
     9.85279     0.00000     0.00000     0.00000
     9.85579     0.00000     0.00000     0.00000
     9.85879     0.00000     0.00000     0.00000
     9.86179     0.00000     0.00000     0.00000
     9.86479     0.00000     0.00000     0.00000
     9.86779     0.00000     0.00000     0.00000
     9.87079     0.00000     0.00000     0.00000
     9.87379     0.00000     0.00000     0.00000
     9.87679     0.00000     0.00000     0.00000
     9.87979     0.00000     0.00000     0.00000
     9.88279     0.00000     0.00000     0.00000
     9.88579     0.00000     0.00000     0.00000
     9.88879     0.00000     0.00000     0.00000
     9.89179     0.00000     0.00000     0.00000
     9.89479     0.00000     0.00000     0.00000
     9.89779     0.00000     0.00000     0.00000
     9.90079     0.00000     0.00000     0.00000
     9.90379     0.00000     0.00000     0.00000
     9.90679     0.00000     0.00000     0.00000
     9.90979     0.00000     0.00000     0.00000
     9.91279     0.00000     0.00000     0.00000
     9.91579     0.00000     0.00000     0.00000
     9.91879     0.00000     0.00000     0.00000
     9.92179     0.00000     0.00000     0.00000
     9.92479     0.00000     0.00000     0.00000
     9.92779     0.00000     0.00000     0.00000
     9.93079     0.00000     0.00000     0.00000
     9.93379     0.00000     0.00000     0.00000
     9.93679     0.00000     0.00000     0.00000
     9.93979     0.00000     0.00000     0.00000
     9.94279     0.00000     0.00000     0.00000
     9.94579     0.00000     0.00000     0.00000
     9.94879     0.00000     0.00000     0.00000
     9.95179     0.00000     0.00000     0.00000
     9.95479     0.00000     0.00000     0.00000
     9.95779     0.00000     0.00000     0.00000
     9.96079     0.00000     0.00000     0.00000
     9.96379     0.00000     0.00000     0.00000
     9.96679     0.00000     0.00000     0.00000
     9.96979     0.00000     0.00000     0.00000
     9.97279     0.00000     0.00000     0.00000
     9.97579     0.00000     0.00000     0.00000
     9.97879     0.00000     0.00000     0.00000
     9.98179     0.00000     0.00000     0.00000
     9.98479     0.00000     0.00000     0.00000
     9.98779     0.00000     0.00000     0.00000
     9.99079     0.00000     0.00000     0.00000
     9.99379     0.00000     0.00000     0.00000
     9.99679     0.00000     0.00000     0.00000
     9.99979     0.00000     0.00000     0.00000
    10.00279     0.00000     0.00000     0.00000
    10.00579     0.00000     0.00000     0.00000
    10.00879     0.00000     0.00000     0.00000
    10.01179     0.00000     0.00000     0.00000
    10.01479     0.00000     0.00000     0.00000
    10.01779     0.00000     0.00000     0.00000
    10.02079     0.00000     0.00000     0.00000
    10.02379     0.00000     0.00000     0.00000
    10.02679     0.00000     0.00000     0.00000
    10.02979     0.00000     0.00000     0.00000
    10.03279     0.00000     0.00000     0.00000
    10.03579     0.00000     0.00000     0.00000
    10.03879     0.00000     0.00000     0.00000
    10.04179     0.00000     0.00000     0.00000
    10.04479     0.00000     0.00000     0.00000
    10.04779     0.00000     0.00000     0.00000
    10.05079     0.00000     0.00000     0.00000
    10.05379     0.00000     0.00000     0.00000
    10.05679     0.00000     0.00000     0.00000
    10.05979     0.00000     0.00000     0.00000
    10.06279     0.00000     0.00000     0.00000
    10.06579     0.00000     0.00000     0.00000
    10.06879     0.00000     0.00000     0.00000
    10.07179     0.00000     0.00000     0.00000
    10.07479     0.00000     0.00000     0.00000
    10.07779     0.00000     0.00000     0.00000
    10.08079     0.00000     0.00000     0.00000
    10.08379     0.00000     0.00000     0.00000
    10.08679     0.00000     0.00000     0.00000
    10.08979     0.00000     0.00000     0.00000
    10.09279     0.00000     0.00000     0.00000
    10.09579     0.00000     0.00000     0.00000
    10.09879     0.00000     0.00000     0.00000
    10.10179     0.00000     0.00000     0.00000
    10.10479     0.00000     0.00000     0.00000
    10.10779     0.00000     0.00000     0.00000
    10.11079     0.00000     0.00000     0.00000
    10.11379     0.00000     0.00000     0.00000
    10.11679     0.00000     0.00000     0.00000
    10.11979     0.00000     0.00000     0.00000
    10.12279     0.00000     0.00000     0.00000
    10.12579     0.00000     0.00000     0.00000
    10.12879     0.00000     0.00000     0.00000
    10.13179     0.00000     0.00000     0.00000
    10.13479     0.00000     0.00000     0.00000
    10.13779     0.00000     0.00000     0.00000
    10.14079     0.00000     0.00000     0.00000
    10.14379     0.00000     0.00000     0.00000
    10.14679     0.00000     0.00000     0.00000
    10.14979     0.00000     0.00000     0.00000
    10.15279     0.00000     0.00000     0.00000
    10.15579     0.00000     0.00000     0.00000
    10.15879     0.00000     0.00000     0.00000
    10.16179     0.00000     0.00000     0.00000
    10.16479     0.00000     0.00000     0.00000
    10.16779     0.00000     0.00000     0.00000
    10.17079     0.00000     0.00000     0.00000
    10.17379     0.00000     0.00000     0.00000
    10.17679     0.00000     0.00000     0.00000
    10.17979     0.00000     0.00000     0.00000
    10.18279     0.00000     0.00000     0.00000
    10.18579     0.00000     0.00000     0.00000
    10.18879     0.00000     0.00000     0.00000
    10.19179     0.00000     0.00000     0.00000
    10.19479     0.00000     0.00000     0.00000
    10.19779     0.00000     0.00000     0.00000
    10.20079     0.00000     0.00000     0.00000
    10.20379     0.00000     0.00000     0.00000
    10.20679     0.00000     0.00000     0.00000
    10.20979     0.00000     0.00000     0.00000
    10.21279     0.00000     0.00000     0.00000
    10.21579     0.00000     0.00000     0.00000
    10.21879     0.00000     0.00000     0.00000
    10.22179     0.00000     0.00000     0.00000
    10.22479     0.00000     0.00000     0.00000
    10.22779     0.00000     0.00000     0.00000
    10.23079     0.00000     0.00000     0.00000
    10.23379     0.00000     0.00000     0.00000
    10.23679     0.00000     0.00000     0.00000
    10.23979     0.00000     0.00000     0.00000
    10.24279     0.00000     0.00000     0.00000
    10.24579     0.00000     0.00000     0.00000
    10.24879     0.00000     0.00000     0.00000
    10.25179     0.00000     0.00000     0.00000
    10.25479     0.00000     0.00000     0.00000
    10.25779     0.00000     0.00000     0.00000
    10.26079     0.00000     0.00000     0.00000
    10.26379     0.00000     0.00000     0.00000
    10.26679     0.00000     0.00000     0.00000
    10.26979     0.00000     0.00000     0.00000
    10.27279     0.00000     0.00000     0.00000
    10.27579     0.00000     0.00000     0.00000
    10.27879     0.00000     0.00000     0.00000
    10.28179     0.00000     0.00000     0.00000
    10.28479     0.00000     0.00000     0.00000
    10.28779     0.00000     0.00000     0.00000
    10.29079     0.00000     0.00000     0.00000
    10.29379     0.00000     0.00000     0.00000
    10.29679     0.00000     0.00000     0.00000
    10.29979     0.00000     0.00000     0.00000
    10.30279     0.00000     0.00000     0.00000
    10.30579     0.00000     0.00000     0.00000
    10.30879     0.00000     0.00000     0.00000
    10.31179     0.00000     0.00000     0.00000
    10.31479     0.00000     0.00000     0.00000
    10.31779     0.00000     0.00000     0.00000
    10.32079     0.00000     0.00000     0.00000
    10.32379     0.00000     0.00000     0.00000
    10.32679     0.00000     0.00000     0.00000
    10.32979     0.00000     0.00000     0.00000
    10.33279     0.00000     0.00000     0.00000
    10.33579     0.00000     0.00000     0.00000
    10.33879     0.00000     0.00000     0.00000
    10.34179     0.00000     0.00000     0.00000
    10.34479     0.00000     0.00000     0.00000
    10.34779     0.00000     0.00000     0.00000
    10.35079     0.00000     0.00000     0.00000
    10.35379     0.00000     0.00000     0.00000
    10.35679     0.00000     0.00000     0.00000
    10.35979     0.00000     0.00000     0.00000
    10.36279     0.00000     0.00000     0.00000
    10.36579     0.00000     0.00000     0.00000
    10.36879     0.00000     0.00000     0.00000
    10.37179     0.00000     0.00000     0.00000
    10.37479     0.00000     0.00000     0.00000
    10.37779     0.00000     0.00000     0.00000
    10.38079     0.00000     0.00000     0.00000
    10.38379     0.00000     0.00000     0.00000
    10.38679     0.00000     0.00000     0.00000
    10.38979     0.00000     0.00000     0.00000
    10.39279     0.00000     0.00000     0.00000
    10.39579     0.00000     0.00000     0.00000
    10.39879     0.00000     0.00000     0.00000
    10.40179     0.00000     0.00000     0.00000
    10.40479     0.00000     0.00000     0.00000
    10.40779     0.00000     0.00000     0.00000
    10.41079     0.00000     0.00000     0.00000
    10.41379     0.00000     0.00000     0.00000
    10.41679     0.00000     0.00000     0.00000
    10.41979     0.00000     0.00000     0.00000
    10.42279     0.00000     0.00000     0.00000
    10.42579     0.00000     0.00000     0.00000
    10.42879     0.00000     0.00000     0.00000
    10.43179     0.00000     0.00000     0.00000
    10.43479     0.00000     0.00000     0.00000
    10.43779     0.00000     0.00000     0.00000
    10.44079     0.00000     0.00000     0.00000
    10.44379     0.00000     0.00000     0.00000
    10.44679     0.00000     0.00000     0.00000
    10.44979     0.00000     0.00000     0.00000
    10.45279     0.00000     0.00000     0.00000
    10.45579     0.00000     0.00000     0.00000
    10.45879     0.00000     0.00000     0.00000
    10.46179     0.00000     0.00000     0.00000
    10.46479     0.00000     0.00000     0.00000
    10.46779     0.00000     0.00000     0.00000
    10.47079     0.00000     0.00000     0.00000
    10.47379     0.00000     0.00000     0.00000
    10.47679     0.00000     0.00000     0.00000
    10.47979     0.00000     0.00000     0.00000
    10.48279     0.00000     0.00000     0.00000
    10.48579     0.00000     0.00000     0.00000
    10.48879     0.00000     0.00000     0.00000
    10.49179     0.00000     0.00000     0.00000
    10.49479     0.00000     0.00000     0.00000
    10.49779     0.00000     0.00000     0.00000
    10.50079     0.00000     0.00000     0.00000
    10.50379     0.00000     0.00000     0.00000
    10.50679     0.00000     0.00000     0.00000
    10.50979     0.00000     0.00000     0.00000
    10.51279     0.00000     0.00000     0.00000
    10.51579     0.00000     0.00000     0.00000
    10.51879     0.00000     0.00000     0.00000
    10.52179     0.00000     0.00000     0.00000
    10.52479     0.00000     0.00000     0.00000
    10.52779     0.00000     0.00000     0.00000
    10.53079     0.00000     0.00000     0.00000
    10.53379     0.00000     0.00000     0.00000
    10.53679     0.00000     0.00000     0.00000
    10.53979     0.00000     0.00000     0.00000
    10.54279     0.00000     0.00000     0.00000
    10.54579     0.00000     0.00000     0.00000
    10.54879     0.00000     0.00000     0.00000
    10.55179     0.00000     0.00000     0.00000
    10.55479     0.00000     0.00000     0.00000
    10.55779     0.00000     0.00000     0.00000
    10.56079     0.00000     0.00000     0.00000
    10.56379     0.00000     0.00000     0.00000
    10.56679     0.00000     0.00000     0.00000
    10.56979     0.00000     0.00000     0.00000
    10.57279     0.00000     0.00000     0.00000
    10.57579     0.00000     0.00000     0.00000
    10.57879     0.00000     0.00000     0.00000
    10.58179     0.00000     0.00000     0.00000
    10.58479     0.00000     0.00000     0.00000
    10.58779     0.00000     0.00000     0.00000
    10.59079     0.00000     0.00000     0.00000
    10.59379     0.00000     0.00000     0.00000
    10.59679     0.00000     0.00000     0.00000
    10.59979     0.00000     0.00000     0.00000
    10.60279     0.00000     0.00000     0.00000
    10.60579     0.00000     0.00000     0.00000
    10.60879     0.00000     0.00000     0.00000
    10.61179     0.00000     0.00000     0.00000
    10.61479     0.00000     0.00000     0.00000
    10.61779     0.00000     0.00000     0.00000
    10.62079     0.00000     0.00000     0.00000
    10.62379     0.00000     0.00000     0.00000
    10.62679     0.00000     0.00000     0.00000
    10.62979     0.00000     0.00000     0.00000
    10.63279     0.00000     0.00000     0.00000
    10.63579     0.00000     0.00000     0.00000
    10.63879     0.00000     0.00000     0.00000
    10.64179     0.00000     0.00000     0.00000
    10.64479     0.00000     0.00000     0.00000
    10.64779     0.00000     0.00000     0.00000
    10.65079     0.00000     0.00000     0.00000
    10.65379     0.00000     0.00000     0.00000
    10.65679     0.00000     0.00000     0.00000
    10.65979     0.00000     0.00000     0.00000
    10.66279     0.00000     0.00000     0.00000
    10.66579     0.00000     0.00000     0.00000
    10.66879     0.00000     0.00000     0.00000
    10.67179     0.00000     0.00000     0.00000
    10.67479     0.00000     0.00000     0.00000
    10.67779     0.00000     0.00000     0.00000
    10.68079     0.00000     0.00000     0.00000
    10.68379     0.00000     0.00000     0.00000
    10.68679     0.00000     0.00000     0.00000
    10.68979     0.00000     0.00000     0.00000
    10.69279     0.00000     0.00000     0.00000
    10.69579     0.00000     0.00000     0.00000
    10.69879     0.00000     0.00000     0.00000
    10.70179     0.00000     0.00000     0.00000
    10.70479     0.00000     0.00000     0.00000
    10.70779     0.00000     0.00000     0.00000
    10.71079     0.00000     0.00000     0.00000
    10.71379     0.00000     0.00000     0.00000
    10.71679     0.00000     0.00000     0.00000
    10.71979     0.00000     0.00000     0.00000
    10.72279     0.00000     0.00000     0.00000
    10.72579     0.00000     0.00000     0.00000
    10.72879     0.00000     0.00000     0.00000
    10.73179     0.00000     0.00000     0.00000
    10.73479     0.00000     0.00000     0.00000
    10.73779     0.00000     0.00000     0.00000
    10.74079     0.00000     0.00000     0.00000
    10.74379     0.00000     0.00000     0.00000
    10.74679     0.00000     0.00000     0.00000
    10.74979     0.00000     0.00000     0.00000
    10.75279     0.00000     0.00000     0.00000
    10.75579     0.00000     0.00000     0.00000
    10.75879     0.00000     0.00000     0.00000
    10.76179     0.00000     0.00000     0.00000
    10.76479     0.00000     0.00000     0.00000
    10.76779     0.00000     0.00000     0.00000
    10.77079     0.00000     0.00000     0.00000
    10.77379     0.00000     0.00000     0.00000
    10.77679     0.00000     0.00000     0.00000
    10.77979     0.00000     0.00000     0.00000
    10.78279     0.00000     0.00000     0.00000
    10.78579     0.00000     0.00000     0.00000
    10.78879     0.00000     0.00000     0.00000
    10.79179     0.00000     0.00000     0.00000
    10.79479     0.00000     0.00000     0.00000
    10.79779     0.00000     0.00000     0.00000
    10.80079     0.00000     0.00000     0.00000
    10.80379     0.00000     0.00000     0.00000
    10.80679     0.00000     0.00000     0.00000
    10.80979     0.00000     0.00000     0.00000
    10.81279     0.00000     0.00000     0.00000
    10.81579     0.00000     0.00000     0.00000
    10.81879     0.00000     0.00000     0.00000
    10.82179     0.00000     0.00000     0.00000
    10.82479     0.00000     0.00000     0.00000
    10.82779     0.00000     0.00000     0.00000
    10.83079     0.00000     0.00000     0.00000
    10.83379     0.00000     0.00000     0.00000
    10.83679     0.00000     0.00000     0.00000
    10.83979     0.00000     0.00000     0.00000
    10.84279     0.00000     0.00000     0.00000
    10.84579     0.00000     0.00000     0.00000
    10.84879     0.00000     0.00000     0.00000
    10.85179     0.00000     0.00000     0.00000
    10.85479     0.00000     0.00000     0.00000
    10.85779     0.00000     0.00000     0.00000
    10.86079     0.00000     0.00000     0.00000
    10.86379     0.00000     0.00000     0.00000
    10.86679     0.00000     0.00000     0.00000
    10.86979     0.00000     0.00000     0.00000
    10.87279     0.00000     0.00000     0.00000
    10.87579     0.00000     0.00000     0.00000
    10.87879     0.00000     0.00000     0.00000
    10.88179     0.00000     0.00000     0.00000
    10.88479     0.00000     0.00000     0.00000
    10.88779     0.00000     0.00000     0.00000
    10.89079     0.00000     0.00000     0.00000
    10.89379     0.00000     0.00000     0.00000
    10.89679     0.00000     0.00000     0.00000
    10.89979     0.00000     0.00000     0.00000
    10.90279     0.00000     0.00000     0.00000
    10.90579     0.00000     0.00000     0.00000
    10.90879     0.00000     0.00000     0.00000
    10.91179     0.00000     0.00000     0.00000
    10.91479     0.00000     0.00000     0.00000
    10.91779     0.00000     0.00000     0.00000
    10.92079     0.00000     0.00000     0.00000
    10.92379     0.00000     0.00000     0.00000
    10.92679     0.00000     0.00000     0.00000
    10.92979     0.00000     0.00000     0.00000
    10.93279     0.00000     0.00000     0.00000
    10.93579     0.00000     0.00000     0.00000
    10.93879     0.00000     0.00000     0.00000
    10.94179     0.00000     0.00000     0.00000
    10.94479     0.00000     0.00000     0.00000
    10.94779     0.00000     0.00000     0.00000
    10.95079     0.00000     0.00000     0.00000
    10.95379     0.00000     0.00000     0.00000
    10.95679     0.00000     0.00000     0.00000
    10.95979     0.00000     0.00000     0.00000
    10.96279     0.00000     0.00000     0.00000
    10.96579     0.00000     0.00000     0.00000
    10.96879     0.00000     0.00000     0.00000
    10.97179     0.00000     0.00000     0.00000
    10.97479     0.00000     0.00000     0.00000
    10.97779     0.00000     0.00000     0.00000
    10.98079     0.00000     0.00000     0.00000
    10.98379     0.00000     0.00000     0.00000
    10.98679     0.00000     0.00000     0.00000
    10.98979     0.00000     0.00000     0.00000
    10.99279     0.00000     0.00000     0.00000
    10.99579     0.00000     0.00000     0.00000
    10.99879     0.00000     0.00000     0.00000
    11.00179     0.00000     0.00000     0.00000
    11.00479     0.00000     0.00000     0.00000
    11.00779     0.00000     0.00000     0.00000
    11.01079     0.00000     0.00000     0.00000
    11.01379     0.00000     0.00000     0.00000
    11.01679     0.00000     0.00000     0.00000
    11.01979     0.00000     0.00000     0.00000
    11.02279     0.00000     0.00000     0.00000
    11.02579     0.00000     0.00000     0.00000
    11.02879     0.00000     0.00000     0.00000
    11.03179     0.00000     0.00000     0.00000
    11.03479     0.00000     0.00000     0.00000
    11.03779     0.00000     0.00000     0.00000
    11.04079     0.00000     0.00000     0.00000
    11.04379     0.00000     0.00000     0.00000
    11.04679     0.00000     0.00000     0.00000
    11.04979     0.00000     0.00000     0.00000
    11.05279     0.00000     0.00000     0.00000
    11.05579     0.00000     0.00000     0.00000
    11.05879     0.00000     0.00000     0.00000
    11.06179     0.00000     0.00000     0.00000
    11.06479     0.00000     0.00000     0.00000
    11.06779     0.00000     0.00000     0.00000
    11.07079     0.00000     0.00000     0.00000
    11.07379     0.00000     0.00000     0.00000
    11.07679     0.00000     0.00000     0.00000
    11.07979     0.00000     0.00000     0.00000
    11.08279     0.00000     0.00000     0.00000
    11.08579     0.00000     0.00000     0.00000
    11.08879     0.00000     0.00000     0.00000
    11.09179     0.00000     0.00000     0.00000
    11.09479     0.00000     0.00000     0.00000
    11.09779     0.00000     0.00000     0.00000
    11.10079     0.00000     0.00000     0.00000
    11.10379     0.00000     0.00000     0.00000
    11.10679     0.00000     0.00000     0.00000
    11.10979     0.00000     0.00000     0.00000
    11.11279     0.00000     0.00000     0.00000
    11.11579     0.00000     0.00000     0.00000
    11.11879     0.00000     0.00000     0.00000
    11.12179     0.00000     0.00000     0.00000
    11.12479     0.00000     0.00000     0.00000
    11.12779     0.00000     0.00000     0.00000
    11.13079     0.00000     0.00000     0.00000
    11.13379     0.00000     0.00000     0.00000
    11.13679     0.00000     0.00000     0.00000
    11.13979     0.00000     0.00000     0.00000
    11.14279     0.00000     0.00000     0.00000
    11.14579     0.00000     0.00000     0.00000
    11.14879     0.00000     0.00000     0.00000
    11.15179     0.00000     0.00000     0.00000
    11.15479     0.00000     0.00000     0.00000
    11.15779     0.00000     0.00000     0.00000
    11.16079     0.00000     0.00000     0.00000
    11.16379     0.00000     0.00000     0.00000
    11.16679     0.00000     0.00000     0.00000
    11.16979     0.00000     0.00000     0.00000
    11.17279     0.00000     0.00000     0.00000
    11.17579     0.00000     0.00000     0.00000
    11.17879     0.00000     0.00000     0.00000
    11.18179     0.00000     0.00000     0.00000
    11.18479     0.00000     0.00000     0.00000
    11.18779     0.00000     0.00000     0.00000
    11.19079     0.00000     0.00000     0.00000
    11.19379     0.00000     0.00000     0.00000
    11.19679     0.00000     0.00000     0.00000
    11.19979     0.00000     0.00000     0.00000
    11.20279     0.00000     0.00000     0.00000
    11.20579     0.00000     0.00000     0.00000
    11.20879     0.00000     0.00000     0.00000
    11.21179     0.00000     0.00000     0.00000
    11.21479     0.00000     0.00000     0.00000
    11.21779     0.00000     0.00000     0.00000
    11.22079     0.00000     0.00000     0.00000
    11.22379     0.00000     0.00000     0.00000
    11.22679     0.00000     0.00000     0.00000
    11.22979     0.00000     0.00000     0.00000
    11.23279     0.00000     0.00000     0.00000
    11.23579     0.00000     0.00000     0.00000
    11.23879     0.00000     0.00000     0.00000
    11.24179     0.00000     0.00000     0.00000
    11.24479     0.00000     0.00000     0.00000
    11.24779     0.00000     0.00000     0.00000
    11.25079     0.00000     0.00000     0.00000
    11.25379     0.00000     0.00000     0.00000
    11.25679     0.00000     0.00000     0.00000
    11.25979     0.00000     0.00000     0.00000
    11.26279     0.00000     0.00000     0.00000
    11.26579     0.00000     0.00000     0.00000
    11.26879     0.00000     0.00000     0.00000
    11.27179     0.00000     0.00000     0.00000
    11.27479     0.00000     0.00000     0.00000
    11.27779     0.00000     0.00000     0.00000
    11.28079     0.00000     0.00000     0.00000
    11.28379     0.00000     0.00000     0.00000
    11.28679     0.00000     0.00000     0.00000
    11.28979     0.00000     0.00000     0.00000
    11.29279     0.00000     0.00000     0.00000
    11.29579     0.00000     0.00000     0.00000
    11.29879     0.00000     0.00000     0.00000
    11.30179     0.00000     0.00000     0.00000
    11.30479     0.00000     0.00000     0.00000
    11.30779     0.00000     0.00000     0.00000
    11.31079     0.00000     0.00000     0.00000
    11.31379     0.00000     0.00000     0.00000
    11.31679     0.00000     0.00000     0.00000
    11.31979     0.00000     0.00000     0.00000
    11.32279     0.00000     0.00000     0.00000
    11.32579     0.00000     0.00000     0.00000
    11.32879     0.00000     0.00000     0.00000
    11.33179     0.00000     0.00000     0.00000
    11.33479     0.00000     0.00000     0.00000
    11.33779     0.00000     0.00000     0.00000
    11.34079     0.00000     0.00000     0.00000
    11.34379     0.00000     0.00000     0.00000
    11.34679     0.00000     0.00000     0.00000
    11.34979     0.00000     0.00000     0.00000
    11.35279     0.00000     0.00000     0.00000
    11.35579     0.00000     0.00000     0.00000
    11.35879     0.00000     0.00000     0.00000
    11.36179     0.00000     0.00000     0.00000
    11.36479     0.00000     0.00000     0.00000
    11.36779     0.00000     0.00000     0.00000
    11.37079     0.00000     0.00000     0.00000
    11.37379     0.00000     0.00000     0.00000
    11.37679     0.00000     0.00000     0.00000
    11.37979     0.00000     0.00000     0.00000
    11.38279     0.00000     0.00000     0.00000
    11.38579     0.00000     0.00000     0.00000
    11.38879     0.00000     0.00000     0.00000
    11.39179     0.00000     0.00000     0.00000
    11.39479     0.00000     0.00000     0.00000
    11.39779     0.00000     0.00000     0.00000
    11.40079     0.00000     0.00000     0.00000
    11.40379     0.00000     0.00000     0.00000
    11.40679     0.00000     0.00000     0.00000
    11.40979     0.00000     0.00000     0.00000
    11.41279     0.00000     0.00000     0.00000
    11.41579     0.00000     0.00000     0.00000
    11.41879     0.00000     0.00000     0.00000
    11.42179     0.00000     0.00000     0.00000
    11.42479     0.00000     0.00000     0.00000
    11.42779     0.00000     0.00000     0.00000
    11.43079     0.00000     0.00000     0.00000
    11.43379     0.00000     0.00000     0.00000
    11.43679     0.00000     0.00000     0.00000
    11.43979     0.00000     0.00000     0.00000
    11.44279     0.00000     0.00000     0.00000
    11.44579     0.00000     0.00000     0.00000
    11.44879     0.00000     0.00000     0.00000
    11.45179     0.00000     0.00000     0.00000
    11.45479     0.00000     0.00000     0.00000
    11.45779     0.00000     0.00000     0.00000
    11.46079     0.00000     0.00000     0.00000
    11.46379     0.00000     0.00000     0.00000
    11.46679     0.00000     0.00000     0.00000
    11.46979     0.00000     0.00000     0.00000
    11.47279     0.00000     0.00000     0.00000
    11.47579     0.00000     0.00000     0.00000
    11.47879     0.00000     0.00000     0.00000
    11.48179     0.00000     0.00000     0.00000
    11.48479     0.00000     0.00000     0.00000
    11.48779     0.00000     0.00000     0.00000
    11.49079     0.00000     0.00000     0.00000
    11.49379     0.00000     0.00000     0.00000
    11.49679     0.00000     0.00000     0.00000
    11.49979     0.00000     0.00000     0.00000
    11.50279     0.00000     0.00000     0.00000
    11.50579     0.00000     0.00000     0.00000
    11.50879     0.00000     0.00000     0.00000
    11.51179     0.00000     0.00000     0.00000
    11.51479     0.00000     0.00000     0.00000
    11.51779     0.00000     0.00000     0.00000
    11.52079     0.00000     0.00000     0.00000
    11.52379     0.00000     0.00000     0.00000
    11.52679     0.00000     0.00000     0.00000
    11.52979     0.00000     0.00000     0.00000
    11.53279     0.00000     0.00000     0.00000
    11.53579     0.00000     0.00000     0.00000
    11.53879     0.00000     0.00000     0.00000
    11.54179     0.00000     0.00000     0.00000
    11.54479     0.00000     0.00000     0.00000
    11.54779     0.00000     0.00000     0.00000
    11.55079     0.00000     0.00000     0.00000
    11.55379     0.00000     0.00000     0.00000
    11.55679     0.00000     0.00000     0.00000
    11.55979     0.00000     0.00000     0.00000
    11.56279     0.00000     0.00000     0.00000
    11.56579     0.00000     0.00000     0.00000
    11.56879     0.00000     0.00000     0.00000
    11.57179     0.00000     0.00000     0.00000
    11.57479     0.00000     0.00000     0.00000
    11.57779     0.00000     0.00000     0.00000
    11.58079     0.00000     0.00000     0.00000
    11.58379     0.00000     0.00000     0.00000
    11.58679     0.00000     0.00000     0.00000
    11.58979     0.00000     0.00000     0.00000
    11.59279     0.00000     0.00000     0.00000
    11.59579     0.00000     0.00000     0.00000
    11.59879     0.00000     0.00000     0.00000
