    # Energy          Mo           S          Si
    -3.19521     9.36987     8.92748     3.83896
    -3.19221    10.08705     9.47366     4.82316
    -3.18921    11.06264    10.38615     5.36200
    -3.18621     7.09199     7.47576     3.55106
    -3.18321     7.08953     7.79213     3.28915
    -3.18021     7.08991     7.32162     2.28922
    -3.17721     8.42976     8.93597     2.18018
    -3.17421     9.19003     9.34940     2.21790
    -3.17121    13.25926    12.02862     2.23476
    -3.16821    13.26510    12.34120     2.22583
    -3.16521    11.23079    10.88900     2.14479
    -3.16221    12.53415    11.65981     2.45856
    -3.15921    11.72974    11.07305     2.49801
    -3.15621    10.95887    10.47959     2.53569
    -3.15321    10.29239     9.96292     2.57229
    -3.15021     9.89371     9.66763     2.60502
    -3.14721     9.65706     9.40983     2.59536
    -3.14421     9.96565     9.50834     2.62409
    -3.14121    15.86383    21.26059     2.95459
    -3.13821    11.70916    13.13534     2.79500
    -3.13521     9.98752     9.93600     2.76613
    -3.13221     9.70035     9.21431     2.75463
    -3.12921     9.78649     9.24470     2.78651
    -3.12621    19.51605    16.10320     3.48480
    -3.12321    22.28028    18.98776     3.57834
    -3.12021    10.77656    11.99936     2.84635
    -3.11721     9.92342    10.36063     2.41933
    -3.11421    10.71946    11.26282     2.88141
    -3.11121    10.87645    11.96348     3.11641
    -3.10821    10.14440    11.03831     2.61892
    -3.10521    10.05925    10.81586     2.44622
    -3.10221    10.12241    10.91662     2.44212
    -3.09921    10.27847    11.17885     2.68468
    -3.09621    10.48950    11.42791     2.89178
    -3.09321    11.08769    12.50073     2.78899
    -3.09021    11.50137    13.14312     2.69430
    -3.08721    11.55379    13.09756     2.59344
    -3.08421    12.48315    13.95373     2.81239
    -3.08121    12.56460    14.03796     2.65953
    -3.07821    11.46809    13.15515     2.51985
    -3.07521    11.36299    13.53034     2.33857
    -3.07221    11.38821    13.86086     2.21469
    -3.06921    11.30339    14.25674     2.06229
    -3.06621    11.82033    15.70383     2.38325
    -3.06321    11.64654    14.99644     2.11646
    -3.06021    11.94140    15.54366     2.15762
    -3.05721    13.48741    17.86884     2.25657
    -3.05421    15.90073    21.59635     2.37861
    -3.05121    16.43730    21.32350     2.53937
    -3.04821    16.87853    22.39938     2.58242
    -3.04521    17.71496    23.84007     2.62675
    -3.04221    18.28929    25.43335     2.63131
    -3.03921    18.43987    26.24402     2.62540
    -3.03621    27.45027    48.53811     3.44941
    -3.03321    17.46833    26.91544     2.64551
    -3.03021    18.58379    29.87332     4.17465
    -3.02721    18.83672    30.39242     3.63359
    -3.02421    19.26955    31.86135     2.71689
    -3.02121    18.99444    31.06595     2.42582
    -3.01821    20.21272    33.31274     2.99562
    -3.01521    20.50652    34.00239     3.33796
    -3.01221    18.18120    29.16933     2.71866
    -3.00921    20.79156    35.34499     2.70031
    -3.00621    18.38247    28.48508     2.69884
    -3.00321    19.02081    28.77234     2.61527
    -3.00021    18.77981    28.54837     2.82893
    -2.99721    19.29453    29.32495     3.39223
    -2.99421    18.30731    28.04763     3.00507
    -2.99121    19.09677    28.42798     3.69352
    -2.98821    23.32273    31.81543     5.17196
    -2.98521    21.90499    30.32534     4.73825
    -2.98221    21.03002    30.28665     4.07587
    -2.97921    22.29226    35.16996     5.87038
    -2.97621    19.18563    27.98980     3.93195
    -2.97321    18.60401    27.14323     3.66999
    -2.97021    18.27626    26.73823     3.42723
    -2.96721    20.31760    28.62705     3.33098
    -2.96421    19.11851    27.36960     2.66321
    -2.96121    18.94536    27.59925     2.71927
    -2.95821    18.65190    27.04682     2.65035
    -2.95521    19.62723    27.42084     3.00479
    -2.95221    18.15399    25.43425     2.70570
    -2.94921    18.39279    25.82766     2.69933
    -2.94621    18.46559    25.83641     2.68777
    -2.94321    17.72316    23.99464     2.64459
    -2.94021    17.59237    23.25308     2.63883
    -2.93721    17.92841    23.29820     2.58839
    -2.93421    18.29210    23.39296     2.63923
    -2.93121    18.69467    23.56387     2.58976
    -2.92821    19.39581    25.35452     2.74985
    -2.92521    18.88875    24.64930     2.70507
    -2.92221    21.38816    26.79208     2.95945
    -2.91921    20.38845    26.49093     2.96373
    -2.91621    20.29014    27.34264     3.60870
    -2.91321    19.54665    26.41448     3.50907
    -2.91021    17.92843    24.37120     2.65196
    -2.90721    17.83855    24.34600     2.63010
    -2.90421    17.69363    24.21719     2.59361
    -2.90121    17.70988    24.28808     2.54841
    -2.89821    17.82839    24.56030     2.53950
    -2.89521    17.97938    24.83938     2.51491
    -2.89221    17.97482    24.88666     2.48827
    -2.88921    17.78104    24.42291     2.46643
    -2.88621    17.96102    24.84570     2.58123
    -2.88321    18.17873    25.09739     2.76125
    -2.88021    16.18984    23.08069     2.72019
    -2.87721    15.60893    21.86716     2.44301
    -2.87421    14.93764    21.57525     2.52805
    -2.87121    14.16814    21.13413     2.65121
    -2.86821    17.09672    24.64327     2.80084
    -2.86521    15.76892    23.40024     2.91568
    -2.86221    14.43164    22.12046     2.98014
    -2.85921    15.45261    23.06210     2.98490
    -2.85621    16.47678    23.84513     2.86063
    -2.85321    18.04374    24.49415     2.90967
    -2.85021    18.65658    23.93913     2.59939
    -2.84721    15.64660    21.16678     2.46862
    -2.84421    15.20210    20.61945     2.52557
    -2.84121    14.79839    20.16761     2.58141
    -2.83821    14.49849    19.86886     2.54390
    -2.83521    14.16115    19.51347     2.47656
    -2.83221    13.51267    18.82182     2.40267
    -2.82921    12.56858    17.83892     2.33789
    -2.82621    12.48798    17.77127     2.28384
    -2.82321    13.17394    19.69869     2.26730
    -2.82021    12.75913    18.81668     2.24313
    -2.81721    12.62223    18.64112     2.21438
    -2.81421    13.38570    20.62303     2.18406
    -2.81121    13.15458    20.09461     2.09946
    -2.80821    13.33488    20.35830     2.02994
    -2.80521    13.27006    20.50702     2.02135
    -2.80221    13.66050    21.25216     2.06093
    -2.79921    13.50225    20.56070     2.07575
    -2.79621    12.42892    18.77837     2.04148
    -2.79321    12.18858    18.11012     2.00364
    -2.79021    11.85467    17.42901     1.95099
    -2.78721    11.22781    16.13471     1.79568
    -2.78421    11.22386    16.76288     1.84732
    -2.78121    11.22145    17.42418     1.87347
    -2.77821     9.83618    15.14436     1.89851
    -2.77521     9.19418    14.70776     1.95502
    -2.77221    10.63479    18.24912     2.52028
    -2.76921    11.05918    19.67396     2.65837
    -2.76621     9.13364    16.42064     2.10499
    -2.76321     7.95148    12.58829     1.98853
    -2.76021     9.12692    14.60420     2.36100
    -2.75721    10.26379    16.40342     2.56391
    -2.75421    11.29686    17.97151     2.58914
    -2.75121    12.67812    19.85939     2.64833
    -2.74821    12.68482    19.95325     2.46398
    -2.74521     9.55028    17.23500     2.69764
    -2.74221    10.10214    19.32450     4.18830
    -2.73921    10.84367    19.35471     4.49638
    -2.73621    15.58211    22.40389     4.46720
    -2.73321    11.60953    17.91030     3.42959
    -2.73021    13.56969    19.81324     3.29304
    -2.72721    12.28001    16.92958     1.63873
    -2.72421    12.28616    17.63691     1.53750
    -2.72121    12.01078    18.09039     1.46958
    -2.71821     9.73146    14.38676     1.41569
    -2.71521     8.77713    12.88692     1.58968
    -2.71221    11.44622    18.50011     1.97118
    -2.70921    10.40290    16.98839     2.31026
    -2.70621     9.07888    16.27349     2.69126
    -2.70321     8.00256    12.96964     2.53304
    -2.70021     7.65990    13.00188     2.02221
    -2.69721     6.85281    10.90527     2.06625
    -2.69421     6.81493    10.66130     2.15576
    -2.69121     7.97979    11.21411     2.47517
    -2.68821     7.69998    10.82943     2.46392
    -2.68521     9.10900    12.54795     2.56607
    -2.68221     8.44291    11.86905     2.50438
    -2.67921     8.24944    11.86871     2.76355
    -2.67621     9.65165    13.38219     3.01287
    -2.67321    11.00985    15.39590     4.27522
    -2.67021     9.06194    12.24878     3.82332
    -2.66721     9.80290    13.63294     3.47058
    -2.66421    11.12857    16.33314     3.06966
    -2.66121     9.21131    16.38289     2.77640
    -2.65821     9.32306    16.24068     2.63221
    -2.65521    10.22645    17.67956     2.75062
    -2.65221    11.61232    19.43045     3.07968
    -2.64921    13.48499    24.30714     3.23057
    -2.64621     9.80291    15.21709     2.88224
    -2.64321     9.97332    15.02416     2.72309
    -2.64021    10.20370    15.11912     2.43716
    -2.63721    10.37611    15.52647     2.11434
    -2.63421     9.27242    14.52643     1.66070
    -2.63121     9.08092    14.14846     1.35461
    -2.62821    13.14920    18.07949     1.38640
    -2.62521    10.55543    16.83432     1.47922
    -2.62221     7.59694    13.16058     1.51077
    -2.61921     6.60371    11.86061     1.78540
    -2.61621     6.50459    11.75962     1.73690
    -2.61321     6.15428    10.96852     1.68405
    -2.61021     6.21010    11.41375     1.95051
    -2.60721     5.94635    10.77446     1.60738
    -2.60421     5.82266    10.64451     1.53524
    -2.60121     6.32002    11.79686     1.61598
    -2.59821     7.24554    13.70696     2.17469
    -2.59521     8.02740    15.25633     2.31859
    -2.59221     8.53282    16.46011     2.36318
    -2.58921     9.81382    19.38904     3.09696
    -2.58621     9.35440    19.04850     2.49761
    -2.58321     7.72242    14.95841     2.04878
    -2.58021     7.09395    14.25046     2.07331
    -2.57721     8.99921    19.26663     2.23482
    -2.57421     7.29483    13.77612     2.08149
    -2.57121     6.64758    12.65496     2.10053
    -2.56821     6.38388    12.34279     2.09442
    -2.56521     6.53406    12.41149     2.15141
    -2.56221     6.99580    13.11283     2.17570
    -2.55921     6.68073    12.38691     2.04461
    -2.55621     6.95891    12.92706     1.92635
    -2.55321     7.04451    13.16252     1.81079
    -2.55021     7.09605    13.49628     1.67906
    -2.54721     9.80846    17.68069     2.26782
    -2.54421     8.02641    14.29582     2.13741
    -2.54121     8.69141    15.08857     2.14394
    -2.53821     7.65463    13.42054     2.10541
    -2.53521     7.97804    14.59742     2.40991
    -2.53221     8.22999    15.49953     2.64013
    -2.52921     8.74539    16.54950     3.00552
    -2.52621     9.12527    17.37376     3.42757
    -2.52321     8.32777    16.39928     2.85392
    -2.52021     9.54690    19.66238     3.30710
    -2.51721     9.02851    18.41348     3.60820
    -2.51421     8.89869    18.31848     3.77553
    -2.51121     8.73843    18.14192     3.89185
    -2.50821     8.34844    17.04349     2.24688
    -2.50521     7.61472    15.10889     2.17546
    -2.50221     7.66829    15.28608     2.25383
    -2.49921     7.26503    14.08314     2.28649
    -2.49621     7.33884    14.33859     2.37050
    -2.49321     7.86997    15.08471     2.39258
    -2.49021     8.47531    15.84075     2.40445
    -2.48721     6.74481    15.10017     2.24420
    -2.48421     6.07940    13.90538     2.11052
    -2.48121     5.41318    12.72549     2.12479
    -2.47821     4.02543    10.59336     2.03891
    -2.47521     3.94702    10.74620     2.11732
    -2.47221     3.60781     9.66411     2.02284
    -2.46921     4.17076    10.43754     2.09319
    -2.46621     4.40999    11.06255     2.20183
    -2.46321     5.21946    13.52876     3.46388
    -2.46021     5.48658    14.25168     3.59116
    -2.45721     5.50619    13.89446     3.99414
    -2.45421     5.56442    14.10266     4.13351
    -2.45121     5.84565    15.05134     4.43185
    -2.44821     5.29118    13.13911     4.28601
    -2.44521     5.63501    14.20506     4.28893
    -2.44221     5.27191    13.17882     3.71733
    -2.43921     8.36036    25.77537     5.47275
    -2.43621     5.40813    12.48773     3.23487
    -2.43321     5.32735    12.02362     3.29752
    -2.43021     6.31407    12.83839     3.68588
    -2.42721     6.43396    13.47275     3.97718
    -2.42421     6.62051    14.89374     4.28031
    -2.42121     6.13158    14.06387     3.82470
    -2.41821     6.63084    15.13500     4.03189
    -2.41521     7.25703    17.18040     4.19563
    -2.41221     8.14277    20.15125     4.43876
    -2.40921     7.00481    17.12709     4.14893
    -2.40621     5.38897    13.65278     3.83839
    -2.40321     5.09971    12.58711     3.81639
    -2.40021     4.96340    11.93587     3.71078
    -2.39721     4.93594    11.63875     3.68101
    -2.39421     4.97394    11.45459     3.74057
    -2.39121     4.96063    11.10802     3.80040
    -2.38821     5.16685    11.25475     3.90090
    -2.38521     5.46352    11.66049     3.94279
    -2.38221     6.13490    13.22531     4.10925
    -2.37921     6.81979    15.21741     4.48038
    -2.37621     7.21311    16.78380     4.92096
    -2.37321     6.54671    15.72087     5.07260
    -2.37021     6.38808    15.12650     5.17268
    -2.36721     5.43545    13.24322     3.59255
    -2.36421     5.86422    14.43841     3.76837
    -2.36121     6.34756    15.24110     3.88365
    -2.35821     4.66003    11.00572     2.73193
    -2.35521     6.35430    13.73000     3.20853
    -2.35221     5.61451    12.85597     3.63821
    -2.34921     5.26277    12.37379     4.01273
    -2.34621     5.12390    12.06667     4.29129
    -2.34321     5.75500    13.61029     4.71060
    -2.34021     6.31257    15.00648     4.59565
    -2.33721     5.93215    13.99328     3.96901
    -2.33421     5.71484    12.78005     3.66874
    -2.33121     6.05534    13.87441     3.36850
    -2.32821     5.31926    12.88830     3.32299
    -2.32521     5.01133    12.20952     3.22917
    -2.32221     5.67626    13.40351     3.78406
    -2.31921     7.07782    16.11688     4.60506
    -2.31621     9.00900    19.61930     5.66966
    -2.31321     8.24298    18.27319     5.64284
    -2.31021     8.11927    18.00903     5.68628
    -2.30721     8.85370    19.59747     6.39864
    -2.30421     8.58694    19.04090     6.51882
    -2.30121     8.17233    19.17280     5.53452
    -2.29821     7.49046    17.10162     5.41122
    -2.29521     6.89026    16.68970     5.16021
    -2.29221     6.84990    16.93264     5.51924
    -2.28921     6.53530    16.15175     5.65460
    -2.28621     6.37123    15.74929     6.05765
    -2.28321     6.39179    15.83563     7.42552
    -2.28021     6.21958    15.41890     8.34039
    -2.27721     5.80091    13.84099     8.51262
    -2.27421     5.52173    13.06404     7.78514
    -2.27121     4.80148    10.85709     6.22744
    -2.26821     4.43401     9.98775     5.34539
    -2.26521     4.27460     9.68444     5.26713
    -2.26221     4.29376     9.85745     5.32265
    -2.25921     4.46197    10.61869     5.55366
    -2.25621     4.36077    10.32414     5.34687
    -2.25321     4.30716    10.14165     5.11905
    -2.25021     4.39298    10.42957     5.22930
    -2.24721     4.53361    10.88840     5.33885
    -2.24421     5.32002    12.49659     5.31666
    -2.24121     5.56372    12.96104     5.20938
    -2.23821     5.52757    13.01760     4.96131
    -2.23521     5.30856    12.64102     4.73163
    -2.23221     5.63504    14.07899     4.60393
    -2.22921     5.45893    12.99607     3.97354
    -2.22621     5.28972    12.68299     3.79824
    -2.22321     5.27938    12.79418     3.76313
    -2.22021     5.86036    14.10268     4.41739
    -2.21721     5.15778    12.51420     3.60752
    -2.21421     4.68966    11.37399     3.10141
    -2.21121     4.59662    11.11297     3.04189
    -2.20821     4.60059    11.27019     3.91514
    -2.20521     4.33478    10.36541     3.09550
    -2.20221     5.08127    11.62977     3.62098
    -2.19921     4.05404     9.66623     3.02775
    -2.19621     5.03845    12.57315     3.52546
    -2.19321     4.23144     9.85019     3.15775
    -2.19021     4.06982     9.30562     3.19614
    -2.18721     4.23161     9.48237     3.78532
    -2.18421     4.57116     9.98136     4.78974
    -2.18121     4.90339    10.37559     4.51964
    -2.17821     4.44106     9.15189     3.64311
    -2.17521     4.51628     9.16019     3.76405
    -2.17221     4.60420     9.20574     3.89631
    -2.16921     4.96457     9.80712     4.08547
    -2.16621     5.05798     9.90006     4.25601
    -2.16321     4.90984     9.56596     4.29398
    -2.16021     4.61296     8.94954     3.86892
    -2.15721     6.35377    12.44455     5.38150
    -2.15421     3.74963     7.21158     3.65241
    -2.15121     3.36634     6.25046     3.57113
    -2.14821     3.28070     6.00629     4.18463
    -2.14521     3.61553     6.56094     4.94922
    -2.14221     3.58302     6.45606     3.92765
    -2.13921     3.59967     6.51582     3.14480
    -2.13621     3.65736     6.59569     3.36684
    -2.13321     3.74510     6.71966     3.55245
    -2.13021     3.48261     6.23647     3.64752
    -2.12721     3.88020     6.99085     3.49066
    -2.12421     3.06951     5.29492     3.00253
    -2.12121     2.94934     4.91196     3.04499
    -2.11821     2.83462     4.51959     3.14139
    -2.11521     2.77654     4.23704     3.21566
    -2.11221     2.82462     4.22632     3.31629
    -2.10921     2.87896     4.22777     3.41391
    -2.10621     2.92955     4.20528     3.48827
    -2.10321     3.05940     4.36298     3.64186
    -2.10021     3.17796     4.47770     3.75107
    -2.09721     3.21724     4.38018     3.37961
    -2.09421     3.41181     4.61214     3.41598
    -2.09121     3.44400     4.49020     3.46011
    -2.08821     3.51871     4.48375     3.65401
    -2.08521     3.58605     4.44014     3.72189
    -2.08221     3.65092     4.37776     3.74214
    -2.07921     3.71956     4.31692     3.75962
    -2.07621     3.76474     4.19575     3.81789
    -2.07321     3.84717     4.15050     3.82517
    -2.07021     3.87996     4.01050     3.51992
    -2.06721     4.02393     4.05386     3.47253
    -2.06421     5.01466     4.57138     3.41831
    -2.06121     6.21136     5.47024     3.29978
    -2.05821     6.07834     5.48696     3.19273
    -2.05521    10.15761     4.95035     3.13217
    -2.05221     8.42065     4.42976     3.18523
    -2.04921     6.52162     3.79280     3.31587
    -2.04621     6.13866     3.60191     3.50124
    -2.04321     5.73258     3.44200     3.72121
    -2.04021     7.60043     3.76358     4.54389
    -2.03721     6.37679     3.53134     4.62919
    -2.03421     5.90261     3.55831     5.05332
    -2.03121     5.64394     3.80094     4.93229
    -2.02821     5.76888     3.89210     5.01177
    -2.02521     5.64143     3.80440     4.36050
    -2.02221     5.93014     3.85752     4.27556
    -2.01921     7.65142     4.24397     4.34803
    -2.01621    10.92613     5.03743     4.93695
    -2.01321    11.81960     5.93820     4.95001
    -2.01021    13.19638     7.20894     5.00235
    -2.00721    14.61998     8.49664     5.02058
    -2.00421    13.28146     8.62333     4.92889
    -2.00121    11.02794     6.99441     4.44656
    -1.99821     9.96394     5.97291     4.36602
    -1.99521     9.68868     5.51062     4.36012
    -1.99221     9.46717     5.14149     4.38560
    -1.98921     9.13351     4.67170     4.28073
    -1.98621     8.85465     4.20730     4.36568
    -1.98321     8.61294     3.88234     4.40407
    -1.98021     8.38277     3.79056     4.35051
    -1.97721     8.46057     3.80760     5.31402
    -1.97421     9.41268     5.27368     3.83649
    -1.97121     8.65630     9.55580     3.70110
    -1.96821    12.23943     4.36199     4.21980
    -1.96521    16.22833     5.57337     7.55362
    -1.96221    13.42013     4.75954     9.20363
    -1.95921    14.33201     4.98537     7.28272
    -1.95621    16.03684     5.46453     7.19173
    -1.95321    17.73480     5.94516     7.10249
    -1.95021    18.33652     5.91515     6.49915
    -1.94721    18.47442     5.89385     5.90348
    -1.94421    19.19292     6.04412     5.31169
    -1.94121    19.23259     6.02635     4.67907
    -1.93821    19.70049     6.11474     4.19535
    -1.93521    20.17107     6.20578     3.70938
    -1.93221    20.72379     6.34198     3.51231
    -1.92921    19.61475     6.01212     3.78259
    -1.92621    19.63074     5.98854     3.86621
    -1.92321    19.35518     5.88106     3.82608
    -1.92021    19.40025     5.85733     3.80780
    -1.91721    19.70601     5.89850     3.88647
    -1.91421    20.06345     5.95771     3.95491
    -1.91121    21.26624     6.30344     4.27863
    -1.90821    22.81525     6.85054     4.69683
    -1.90521    24.64278     7.41993     4.97105
    -1.90221    26.68029     8.06698     5.29817
    -1.89921    28.35658     8.64150     5.52209
    -1.89621    31.71997     9.69245     5.61380
    -1.89321    45.81322    14.45928     6.18365
    -1.89021    41.96733    14.58912     7.10712
    -1.88721    50.45280    17.89347     8.41283
    -1.88421    66.44266    25.76647    11.75612
    -1.88121    57.33647    21.97703     9.30299
    -1.87821    44.66071    18.87730     7.90983
    -1.87521    42.69399    18.69435     8.31120
    -1.87221    45.69743    19.01673     8.70001
    -1.86921    30.32892    13.11482     5.79807
    -1.86621    25.83381    13.17446     6.94060
    -1.86321    32.67791    19.24560    10.53682
    -1.86021    47.78807    25.93112    11.43433
    -1.85721    35.28183    17.75486     6.51037
    -1.85421    38.84749    18.23584     6.48424
    -1.85121    18.24661     9.57302     4.15210
    -1.84821    20.07318    11.61307     5.62861
    -1.84521    24.34652    15.37226     8.46542
    -1.84221    24.57827    15.06093     8.91210
    -1.83921    22.98304    14.94612     9.42212
    -1.83621    25.08733    16.77923    11.20178
    -1.83321    33.02818    23.32652    12.92724
    -1.83021    27.12580    18.74148    11.06403
    -1.82721    21.08819    12.97433     8.47236
    -1.82421    21.65265    11.63333    15.20052
    -1.82121    19.31465    10.88898     5.48363
    -1.81821    24.48601    14.65458     7.94206
    -1.81521    25.20046    17.78780     8.87520
    -1.81221    28.90072    12.17010     5.14889
    -1.80921    54.42937    23.58984     6.57550
    -1.80621    28.99827    12.90444     5.27402
    -1.80321    46.50361    19.52387     5.34795
    -1.80021    23.25341    10.99112     4.48517
    -1.79721    22.90736    11.11998     4.31968
    -1.79421    22.97271    12.17521     4.95293
    -1.79121    22.65886    13.08299     5.60647
    -1.78821    21.79453    10.35865     4.94691
    -1.78521    21.14575    10.02249     5.11958
    -1.78221    21.21663    10.43300     5.85477
    -1.77921    24.00975    12.22838     6.79725
    -1.77621    17.38386     8.53567     4.82136
    -1.77321    30.00336    16.50925     8.06309
    -1.77021    20.57387     9.81382     6.03723
    -1.76721    14.37585     5.60175     4.46126
    -1.76421    12.38193     4.71670     3.94590
    -1.76121    11.07559     4.18724     3.48031
    -1.75821    11.87498     4.43266     3.37145
    -1.75521    10.26689     3.86489     2.23367
    -1.75221    12.11818     4.59869     2.73131
    -1.74921    13.97405     5.32200     3.61122
    -1.74621    13.22967     5.00873     2.85402
    -1.74321    12.91667     4.81203     2.40360
    -1.74021    11.63636     4.25360     2.15662
    -1.73721    12.92119     4.73224     2.08414
    -1.73421    12.22907     4.43204     1.75365
    -1.73121     9.96051     3.57414     1.37786
    -1.72821    10.91721     3.96927     1.63593
    -1.72521    14.33346     5.30542     2.52675
    -1.72221    13.99461     5.20650     2.05184
    -1.71921    12.28033     4.57715     1.91999
    -1.71621    12.63542     4.74777     2.53575
    -1.71321    14.21396     5.38094     3.45016
    -1.71021    13.61878     5.12563     3.46880
    -1.70721    13.22673     4.95940     3.12106
    -1.70421    11.15824     4.19649     2.34080
    -1.70121    10.44018     3.92405     1.75910
    -1.69821    13.33226     5.18266     1.93249
    -1.69521    12.94279     5.04748     1.82564
    -1.69221    10.05446     3.78498     1.95366
    -1.68921    10.47392     3.92492     2.16711
    -1.68621    10.91161     4.07287     2.12223
    -1.68321    11.33995     4.23797     2.29474
    -1.68021    11.68304     4.36332     2.44296
    -1.67721    12.36253     4.59030     2.80337
    -1.67421    13.89834     5.09123     3.48496
    -1.67121    14.93368     5.47946     4.13448
    -1.66821    18.15425     6.63866     5.04207
    -1.66521    18.52907     6.85735     5.81368
    -1.66221    19.68232     7.18746     4.81529
    -1.65921    17.88081     7.02302     7.18547
    -1.65621    13.40696     5.08239     4.29800
    -1.65321    14.03425     5.36355     4.04330
    -1.65021    15.31560     5.91349     4.13687
    -1.64721    23.90720     9.60554     4.24237
    -1.64421    17.06809     6.65600     4.06131
    -1.64121    16.63885     6.48759     3.91669
    -1.63821    17.60211     6.73437     5.77494
    -1.63521    14.86369     5.91958     4.67821
    -1.63221    12.58406     4.84361     4.39573
    -1.62921    11.63925     4.41808     4.15033
    -1.62621    10.04059     3.78069     3.00676
    -1.62321     9.62773     3.61108     2.14308
    -1.62021    10.23680     3.83688     2.20933
    -1.61721    10.86552     4.06241     2.26790
    -1.61421    12.55063     4.69631     2.33255
    -1.61121    14.63555     5.47972     2.39347
    -1.60821    16.04432     5.93698     2.32810
    -1.60521    16.22791     5.90086     2.26029
    -1.60221    16.63411     5.97904     2.28993
    -1.59921    16.90217     6.01471     2.34684
    -1.59621    15.30847     5.53601     2.67426
    -1.59321    19.63781     7.34290     3.11133
    -1.59021    15.85022     5.69601     3.35220
    -1.58721    16.12265     5.81105     3.33386
    -1.58421    15.57529     5.70427     3.30499
    -1.58121    13.66278     5.02442     3.24922
    -1.57821    10.66485     3.72916     3.14834
    -1.57521    14.43173     5.05646     3.14084
    -1.57221    11.10256     3.86628     3.14506
    -1.56921    11.21105     3.86703     3.28843
    -1.56621    10.43851     3.90964     5.50580
    -1.56321     8.59983     3.70535     3.36951
    -1.56021     7.93282     3.39770     2.91663
    -1.55721     8.10498     3.42419     3.07467
    -1.55421    11.12493     4.58668     4.56932
    -1.55121    14.88967     6.25888     6.82783
    -1.54821    18.38390     7.79085     7.11029
    -1.54521    18.99964     8.44656     9.13095
    -1.54221    13.98448     6.36344     8.28272
    -1.53921    14.38362     6.55186     9.06554
    -1.53621    18.86034     8.09273     8.73767
    -1.53321    18.18087     7.76189     8.99982
    -1.53021    20.89114     8.97849     9.80255
    -1.52721    29.21278    12.70893    11.69961
    -1.52421    30.77313    11.14666     8.96183
    -1.52121    28.65763    10.31996     8.47888
    -1.51821    30.44009    11.15733     8.57720
    -1.51521    30.58579    11.03150     7.67914
    -1.51221    29.00660    10.68853     7.05787
    -1.50921    27.22789    10.06652     6.38376
    -1.50621    24.00373     9.15347     6.47921
    -1.50321    24.14192     9.48643     6.86057
    -1.50021    17.85861     8.22430     9.01607
    -1.49721    15.93309     7.08458     8.00674
    -1.49421    15.42304     7.00498     8.16831
    -1.49121    15.12122     6.46683     7.14914
    -1.48821    15.46522     6.48515     7.28302
    -1.48521    15.63580     6.39787     7.18620
    -1.48221    14.32059     5.66729     4.98103
    -1.47921    14.31690     5.56761     4.40942
    -1.47621    14.74564     5.63108     4.40147
    -1.47321    18.23624     6.68661     6.16571
    -1.47021    18.55554     6.71975     5.81840
    -1.46721    18.18403     6.56640     5.83411
    -1.46421    18.13471     6.54190     5.97423
    -1.46121    16.23756     5.66040     4.40964
    -1.45821    16.17694     5.51655     3.99857
    -1.45521    16.25371     5.44098     3.55449
    -1.45221    15.65149     5.15838     2.89097
    -1.44921    15.30730     4.97070     2.57811
    -1.44621    15.87873     5.06649     2.52821
    -1.44321    16.18891     5.33258     4.41632
    -1.44021    16.50465     5.20458     4.10631
    -1.43721    17.29402     5.29684     3.72616
    -1.43421    17.92496     5.39256     3.72394
    -1.43121    18.40985     5.45224     3.73391
    -1.42821    23.26799     6.40821     3.70326
    -1.42521    18.20623     5.61349     5.50082
    -1.42221    16.80136     5.13403     5.28847
    -1.41921    16.30228     4.92818     3.83362
    -1.41621    20.41518     6.39439     5.51365
    -1.41321    18.23032     5.61508     4.88331
    -1.41021    19.30364     6.03172     5.51125
    -1.40721    17.34724     5.54518     6.05667
    -1.40421    15.20663     5.11984     7.20681
    -1.40121    15.24543     5.20433     7.67774
    -1.39821    14.75571     5.00195     7.47780
    -1.39521    14.00004     4.42091     6.14078
    -1.39221    14.68783     4.55821     6.21264
    -1.38921    14.65473     4.48022     6.09549
    -1.38621    14.69648     4.42790     6.21139
    -1.38321    15.52987     4.57500     6.38200
    -1.38021    16.77081     4.81671     6.71590
    -1.37721    13.68171     4.05110     5.84974
    -1.37421    12.45328     3.68110     5.04598
    -1.37121    11.67394     3.43353     4.48695
    -1.36821    11.09579     3.24552     4.02342
    -1.36521    11.86180     3.42696     4.26557
    -1.36221    13.29095     3.80809     6.06727
    -1.35921    15.35504     4.29628     5.32382
    -1.35621    17.57424     4.82950     5.63523
    -1.35321    16.63714     4.51637     5.38613
    -1.35021    23.53496     6.08210     4.97390
    -1.34721    19.13840     6.04283    10.52083
    -1.34421    13.42591     3.84477     5.22165
    -1.34121    16.75349     5.03801     6.58885
    -1.33821    12.30277     3.59365     5.16766
    -1.33521    12.77200     3.71039     4.54145
    -1.33221    13.39322     3.89331     4.43976
    -1.32921    13.70729     3.90814     4.37557
    -1.32621    13.20657     3.76717     4.20514
    -1.32321    12.74124     3.63140     4.01900
    -1.32021    10.56517     3.07856     3.86428
    -1.31721     9.68481     2.83858     3.82154
    -1.31421     9.31094     2.73355     3.85464
    -1.31121     9.02791     2.65485     3.92132
    -1.30821     9.60913     2.80696     4.14746
    -1.30521    10.10556     2.91879     4.15120
    -1.30221    10.59223     3.01793     4.11766
    -1.29921    13.38894     3.65318     5.54207
    -1.29621    14.21418     3.83766     5.00554
    -1.29321    15.10263     4.03587     4.53174
